Week,DBJP,DFJ,DIM,DLS,DOL,DOO,DTH,DVYA,DWM,DXJ,ENZL,EPP,EWA,EWH,EWJ,EWS,EWT,EWV,EWY,EZJ,FAUS,FDT,FDTS,FHK,FJP,FKO,FPA,GWX,IDHQ,JPXN,PDN,PXF,SCJ,VPL
2017-36,0.00434546,0.02178866,0.01279591,0.01556137,0.01331587,0.01644321,0.01194922,0.01777278,0.01486915,0.00323821,0.01525154,0.00693963,0.00573888,0.00472509,0.01319013,0.00173385,0.00056721,-0.02754237,0.00922884,0.03146334,0.0,0.01417686,0.00279969,0.02826142,0.01795606,0.00077973,0.00365742,0.0145708,0.01355626,0.01569236,0.01511254,0.01269221,0.02100781,0.0111059
2017-35,0.01023156,0.00632911,0.00366242,0.01020259,0.00348584,0.00431911,0.00397812,0.0031257,0.00217348,0.01390288,-0.01393885,0.01042149,0.00766284,0.01687581,0.00131505,0.00517688,0.00995733,-0.00553506,-0.00634441,0.00409117,0.03512327,0.015,-0.0053178,0.08168786,-0.00488722,-0.0082397,0.02763117,0.01013942,0.00723982,0.01071552,0.00900322,0.00438063,0.00364095,0.00497899
2017-34,0.00460829,0.00439529,0.00656736,0.00867137,0.0094381,0.00871795,0.00826653,0.00066652,0.00776428,0.00608396,-0.01198402,0.00768872,0.00528338,0.01446734,0.00056455,0.0096238,0.02596266,-0.00489896,0.02754991,0.00058772,0.0,0.01356239,0.00842697,0.0192997,0.0056872,0.03049016,0.02181473,0.00863171,0.00775194,0.00017334,0.01073869,0.01104837,0.00735086,0.00657586
2017-33,-0.00563154,-0.0017014,-0.00383509,-0.00308234,-0.00633741,-0.00102459,-0.00696691,0.00964991,-0.00515055,-0.00461107,0.01373565,0.00256949,0.01214182,-0.01302083,-0.00037538,-0.01635816,-0.00320887,0.00030647,0.00217122,-0.00873871,-0.00632069,-0.00198699,-0.00768836,-0.00193798,-0.00245654,0.00975039,-0.0031407,-0.00159795,-0.0004562,-0.00086386,-0.00194805,-0.00390816,0.00113395,0.00093985
2017-32,-0.03517984,-0.01734508,-0.01893939,-0.01837916,-0.01790723,-0.01773499,-0.01501723,-0.01252516,-0.01701878,-0.0380094,-0.0113992,-0.01527424,-0.01584253,-0.01805675,-0.01910237,-0.00858738,-0.02836075,0.03711859,-0.04872913,-0.03459119,0.01314459,-0.0245377,-0.00611309,-0.00969798,-0.01743532,-0.03427495,-0.03125,-0.01795841,-0.01405896,-0.01638225,-0.0208,-0.02499399,-0.01053667,-0.02146718
2017-31,0.01115242,0.01108112,0.00683842,0.00290909,0.00739291,0.00508259,0.00593765,-0.00178174,0.00788333,0.00990099,-0.00332152,-0.00069461,-0.00668896,0.01349586,0.00690685,0.00514801,0.01362714,-0.01609409,-0.00748727,0.01895044,-0.0159204,0.00556054,0.00795892,0.0025,0.00585347,-0.00412603,0.00186335,-0.00031536,0.00683995,0.00895317,0.00385852,0.00995146,0.01109846,0.00403539
2017-30,0.00132979,0.00028518,0.00723124,0.00646204,0.00790514,0.00255951,0.01002255,0.00200758,0.00716561,-0.00059488,0.00447628,0.00725486,0.00968523,0.00439174,0.00602977,0.00909485,-0.00115674,-0.01667172,-0.02797203,0.00498096,0.03006491,0.00396825,-0.00025667,-0.00470003,-0.00811627,-0.02358143,-0.00340663,0.00190235,0.00274348,0.00434103,0.000323,0.00562898,0.00071266,0.00187032
2017-29,0.0015949,0.02281369,0.00434993,0.01221329,0.0043985,0.00384025,0.00401707,0.00716525,0.00579073,-0.00118624,0.01244344,0.00923514,0.00929095,0.00800712,0.01488834,0.00962801,-0.00319767,-0.0188172,0.02057245,0.0210021,0.00871022,0.00635209,0.01913499,0.0112328,0.02060466,0.01728673,0.01032864,0.01417069,0.00546697,0.01230228,0.01243863,0.00565249,0.02520147,0.01486166
2017-28,0.00159659,0.01648596,0.02055245,0.02204653,0.02174888,0.02465897,0.02254676,0.02989193,0.02056189,0.00118765,0.02262757,0.03013366,0.03375315,0.0244898,0.0148965,0.02804161,0.03340292,-0.0212086,0.04507435,0.03029366,0.04261264,0.02793296,0.03855487,0.02013042,0.01701545,0.01434665,0.03675048,0.02236842,0.01864802,0.01478974,0.02446381,0.0212766,0.01694915,0.02307568
2017-27,-0.00265182,-0.00940071,-0.00115169,-0.00136633,-0.00402055,-0.00652231,-0.00357143,-0.00252351,-0.00385396,0.0011893,0.00551217,-0.00388916,-0.00452489,-0.00815217,-0.00784989,-0.00181324,-0.01096296,0.02501489,-0.01247113,-0.01996974,0.0,-0.00298898,-0.01040277,0.00141844,-0.00582637,-0.03143939,-0.00420032,-0.00556465,-0.0055788,-0.01021486,-0.00534759,-0.00399501,-0.01289944,-0.00864553
2017-26,0.00133085,-0.00422556,0.00394867,0.00822168,0.00022356,-0.00260213,0.00462131,0.01599815,0.00223668,0.00924623,0.00665748,0.00583516,0.01420599,-0.01115076,-0.00455235,0.0095672,-0.01520023,0.0200486,-0.00839566,-0.01706886,-0.00831313,0.0009344,0.00374833,-0.009629,0.00174859,-0.00191939,0.00032216,0.00391773,-0.00643974,-0.00454784,0.00466511,0.00604382,-0.00825967,-0.00079669
2017-25,-0.0008,0.00204469,-0.00734574,-0.00439994,-0.009101,-0.0067253,-0.01117886,-0.01145475,-0.00848485,0.0,-0.00368749,-0.01562124,-0.01893373,-0.00979519,0.00018918,-0.01038844,0.01483051,-0.0048353,0.00539874,0.01470147,-0.03206003,-0.00779799,-0.00026767,-0.01011236,0.00428432,-0.00269958,-0.00674157,-0.00097784,-0.00505051,-0.00069869,-0.00861783,-0.0090045,0.00043485,-0.00349428
2017-24,0.00731113,-0.00452357,0.00758575,0.01088623,0.00559534,0.00182055,0.00229944,0.01399907,0.00508751,0.00020333,0.02689196,0.01422266,0.02827763,-0.00269784,-0.00075844,-0.0045106,-0.00030722,0.00598982,0.00062102,-0.01273697,0.04799711,-0.00037293,0.0,-0.00734671,-0.00637681,0.00499616,-0.00579151,0.00360656,0.01166045,-0.00436453,0.00803213,0.00100528,-0.00261476,0.00416466
2017-23,-0.01283422,-0.00884314,-0.00960443,-0.01266014,-0.00840336,-0.01153255,-0.00657396,-0.00441655,-0.00744767,-0.00946817,-0.00023787,0.0002445,-0.00764916,0.01262968,-0.01091251,0.0027088,-0.01086628,0.02902536,-0.00822794,-0.01722125,0.00176243,-0.0046117,0.01731133,0.01986943,-0.01208749,-0.00531108,-0.00286807,-0.00714982,-0.01422018,-0.01282718,-0.00891972,-0.00499127,-0.01352518,-0.00540885
2017-22,0.02599891,0.03076004,0.01779535,0.0181985,0.0140625,0.01475537,0.01326192,0.00723961,0.01526252,0.03014038,0.01915152,0.01110015,0.00771208,0.01823154,0.03031473,0.01548975,0.00703364,-0.05757052,0.01747873,0.05990783,-0.02421902,0.01965188,0.0,0.01840138,0.03229618,0.00189609,0.01453488,0.0154707,0.019617,0.0299092,0.01813907,0.01641414,0.02455258,0.02336145
2017-21,0.00328857,-0.00134791,-0.00148319,-0.000612,-0.00488455,-0.00360546,-0.00607595,-0.00210035,-0.00425101,-0.00205212,0.01702443,-0.00221022,-0.00862069,0.00784857,0.00310499,0.00045228,0.00429843,-0.00429923,0.02038593,-0.00030931,0.0,0.00300865,0.0257832,0.01977568,0.0007913,0.02130132,0.00979432,0.00065941,0.00513779,-0.00053552,0.00033625,-0.00426172,0.00193424,0.00341574
2017-20,-0.01191121,0.01043715,0.00716667,0.00601759,0.00807899,0.01740965,0.01026431,-0.00606343,0.00859071,-0.01593384,0.00074645,-0.00857003,-0.00961538,-0.00823422,0.00999021,-0.00090457,-0.0055029,-0.01853933,0.00392341,0.01585791,0.00499821,0.00454804,-0.00852117,0.00563966,0.00555997,-0.01181102,0.00732357,0.00564409,0.01187085,0.01191121,0.00919619,0.00760264,0.01585624,0.00392606
2017-19,-0.00703844,-0.00958658,-0.00100251,-0.00139125,0.00385837,0.00856073,0.00623377,-0.00374269,0.00351022,-0.01156992,-0.00273496,0.00246975,-0.00958628,0.01923077,-0.00799065,0.00921234,0.01090343,0.01820768,0.01316212,-0.01066834,-0.01650281,0.00038117,0.01396258,0.00267857,-0.01235052,0.04692082,0.01355932,0.00233957,-0.00428367,-0.00897183,0.0,0.00051059,-0.0079508,-0.0037637
2017-18,0.01916667,0.01661585,0.02067797,0.01469669,0.02513838,0.01785714,0.02289474,-0.01629562,0.02369966,0.02066285,0.00652938,-0.01547763,-0.02589155,-0.00093633,0.01363636,0.01539179,0.0093985,-0.02648276,0.0153769,0.02872821,-0.0038475,0.00943396,0.00505192,-0.01881799,0.01349206,0.01660988,-0.00821074,0.00705882,0.02283771,0.01092697,0.01248266,0.02072539,0.01202252,0.00478627
2017-17,0.01623007,0.01159375,0.00892091,0.01417197,0.00208865,-0.00189908,0.00079218,0.00022831,0.00337624,0.0253539,0.00202327,0.00367287,-0.00490918,0.02304369,0.00059559,0.01186521,0.01176845,-0.00164159,0.01173469,0.01540479,0.01566852,0.01076742,0.01509972,0.00683101,0.00987505,0.02439024,0.00203321,0.00953354,0.00343643,0.00199601,0.00700525,-0.00052124,0.00755008,0.006005
2017-16,0.007842,0.01518267,-0.00087889,0.00422009,-0.00356888,-0.00963656,-0.00647598,-0.01045455,-0.00345871,0.01585922,-0.00176946,-0.01148302,-0.01031434,-0.01379638,0.00623617,-0.00428164,-0.00766773,-0.00239744,0.00724388,0.01564581,-0.01680961,0.00179569,0.00377468,-0.01731221,0.01495902,0.00386598,-0.0087927,0.00275957,0.00300752,0.00938535,0.00285103,-0.00133547,0.01205385,0.00050429
2017-15,-0.0243553,-0.00900474,-0.00265018,0.00065349,-0.00405148,-0.00687569,-0.00568952,-0.00387509,-0.00411879,-0.03123008,0.00152633,-0.00122699,0.0019802,-0.00380048,-0.00666397,-0.00047574,0.00160205,0.01052909,0.00683971,-0.01334668,-0.01186441,-0.004,0.0,0.00295072,-0.00796569,0.0,0.00648907,-0.0034662,0.00251889,-0.00626382,0.0,-0.00615632,-0.00361806,-0.00439635
2017-14,-0.00959639,-0.0224042,-0.00211603,-0.00650195,-0.00639205,-0.00383247,-0.00431151,-0.00566636,-0.0045327,-0.01604167,-0.00608211,-0.0070922,-0.01032448,0.00718391,-0.01331743,-0.01221805,-0.00760456,0.02056277,-0.02774508,-0.01345144,0.00102599,-0.00735002,0.0,0.02196149,-0.02330213,-0.01170569,-0.01274313,-0.00892551,0.00201816,-0.01509091,-0.00678087,-0.00744087,-0.01802496,-0.01299783
2017-13,-0.00056417,-0.01287159,0.00158674,-0.00243388,-0.00212364,0.00327779,0.00510478,0.0186679,-0.00171784,0.00083229,0.01419721,0.01338954,0.02,-0.00289017,-0.00773196,0.00809524,-0.01818752,0.01588606,-0.00919425,-0.02088018,0.00584795,0.00338848,0.0,0.00853919,-0.00478469,-0.00206101,0.00536553,0.00068871,-0.003003,-0.00977552,-0.00071403,0.00079407,-0.01058932,0.00016708
2017-12,-0.01028063,0.00030637,-0.0010597,-0.00129639,-0.00142045,-0.00109619,0.0005401,-0.01003192,-0.00064599,-0.01451053,0.00155844,-0.0085974,-0.01623217,0.00337349,0.00059547,-0.0061553,-0.00188739,-0.00191466,0.00352113,0.00613299,0.00840336,-0.00218862,0.00258695,0.00948302,-0.00496032,-0.00614502,-0.00200133,0.00103413,0.00151057,-0.00036179,0.00214133,0.0,0.004781,-0.00183242
2017-11,-0.01558655,0.00818154,0.01645796,0.01397567,0.01439885,0.02150838,0.01530473,0.01039021,0.01463202,-0.01567209,0.00541935,0.0170085,0.01653307,0.01975309,0.00458624,0.01686747,0.03055191,-0.01027305,0.03343893,0.02008561,0.00105152,0.01848091,0.01635992,0.01364341,0.00519169,0.02837489,0.02480193,0.01364591,0.01902314,0.00674813,0.01632209,0.01502952,0.01184354,0.01131375
2017-10,0.01112347,0.0035742,0.00723589,0.00698603,0.0046016,-0.00501672,0.00606061,0.00676464,0.00550782,0.01081412,-0.01229823,0.00731584,0.00606673,0.00745527,0.00180687,0.00582524,-0.00165453,-0.00638128,0.01157952,0.00231023,-0.00035063,0.00430681,0.00088209,0.00469925,0.0058657,-0.00746924,0.00627178,0.00352983,0.00832466,0.00403596,0.00182349,0.00134989,0.00156593,0.00631615
2017-09,0.00951848,0.00046671,0.00855167,0.00717145,0.01172734,0.00841515,0.01587302,-0.00738859,0.012,0.01175743,-0.0123519,-0.00401003,-0.00401808,-0.0009901,0.00020032,0.00048403,-0.01502286,0.0,-0.01601139,-0.00196721,0.00670667,0.00225179,-0.00175798,0.00156397,0.00548446,-0.01910551,-0.00931356,-0.00455342,0.00574113,-0.0003661,-0.00109051,0.00977729,-0.00172198,-0.00220976
2017-08,-0.01492537,-0.00077363,-0.00597718,-0.0066291,-0.00679282,-0.00837287,-0.00912358,-0.0102646,-0.00420354,-0.01906694,-0.00729193,-0.00524476,-0.01141439,0.0,-0.00199322,0.01770782,-0.00518303,0.00756757,0.0,0.0182785,0.03758583,-0.00933252,-0.0127278,0.00408934,-0.00502715,0.00304878,-0.00068776,-0.00625434,-0.00260281,-0.00345266,-0.00935588,-0.01180574,0.00109443,-0.00320946
2017-07,-0.01438849,0.00643238,-0.00235678,0.0050025,0.00170565,-0.00084128,0.00055571,0.0055788,0.00355635,-0.01000817,-0.01220727,0.00960809,0.01261352,0.00960566,-0.00758029,-0.00244379,0.00424698,0.02077712,-0.00179727,-0.02778675,0.0,-0.00143208,0.01586835,0.00952079,0.00244948,0.00788091,0.00069857,0.00350877,-0.00052165,-0.00692546,0.00073046,-0.00188679,0.00459006,-0.00034043
2017-06,0.02277904,0.00972266,0.01160435,0.01169095,0.0036855,0.0096949,0.00476457,0.01177579,0.0056079,0.02491554,-0.0160138,0.01833204,0.02176166,0.01331967,0.00807428,0.00887137,0.01875419,-0.01837753,-0.01171459,0.02176096,0.0,0.0116691,0.0152148,0.01309486,0.00785286,0.01069042,0.01206958,0.00781805,0.00315789,0.0101833,0.01188266,0.00737503,0.00447642,0.00965351
2017-05,-0.00140726,0.01289075,0.01256932,0.01536623,0.00738007,0.00426621,0.00813236,0.0085026,0.00966944,0.00230174,0.00869133,0.01350649,0.01670146,-0.00051125,0.00710371,0.00842836,0.00810263,-0.01713396,0.03143275,0.00438449,0.0,0.01235602,0.03046757,0.00804117,0.0,0.02511416,0.02207745,0.02022391,0.00686378,0.00688244,0.0158073,0.01038819,0.01440829,0.0137463
2017-04,0.02326901,0.00307394,0.0098385,0.00530005,0.00490798,0.00310647,0.00616419,0.00900261,0.00968905,0.0253218,0.0110055,0.00964798,0.00782881,0.01345059,0.00610998,0.002002,0.0160574,-0.0157095,0.00421477,0.02270417,0.03096203,0.00944981,0.0,0.02094926,0.00558659,0.00412655,0.0131291,0.00143988,0.01007958,0.00541348,0.00488906,0.00983607,0.00064946,0.00699178
2017-03,0.01887872,0.00423246,-0.00037251,0.00120399,-0.00196415,-0.00141443,-0.00363636,-0.00377181,-0.00135196,0.02460946,-0.00505817,-0.00052083,-0.00414723,0.0046875,0.00327131,0.00303337,-0.0024188,-0.00487805,-0.01609364,0.00474898,0.01344789,-0.00273684,0.0,0.0009849,0.00900901,-0.02197309,-0.01155652,-0.00216294,-0.00106101,0.00300695,-0.00339495,-0.00109409,-0.00081367,0.0
2017-02,-0.00470653,0.01005514,0.01223645,0.01287404,0.0108857,0.01491253,0.01354784,0.01216603,0.01090413,-0.00207254,0.0206428,0.01533175,0.01256545,0.01428571,0.00753718,0.02374806,0.0168244,-0.01826601,0.0452271,0.01633764,0.0,0.02535998,0.02273425,0.01725282,0.0033195,0.01290323,0.02579439,0.01462523,0.00853333,0.00842539,0.01060606,0.01662971,0.00632501,0.01268052
2017-01,0.0198991,0.02376205,0.01582158,0.01480437,0.01528822,0.0142029,0.01481481,0.01806641,0.01612903,0.01544885,0.02075472,0.01930397,0.01722282,0.02117264,0.02422723,0.02890792,0.0178444,-0.05167769,0.00579598,0.04928571,0.02645706,0.0136897,0.0,0.01242445,0.02577759,0.02213848,0.01402046,0.01781737,0.02519168,0.02888504,0.01805609,0.01826356,0.02424444,0.02111913
2016-52,-0.01595745,-0.00432828,0.00115141,0.00607685,0.00404858,0.00292141,0.00460829,0.00478831,0.00301974,-0.0177379,0.00434664,0.00304878,0.00440286,0.00276549,-0.01186017,-0.00644815,0.00472041,0.03882766,0.0027532,-0.02457865,-0.02180566,-0.00174027,0.00753532,0.01206897,-0.00681431,-0.01267606,0.00076923,0.00488722,0.00328587,-0.00771605,0.00623296,0.00028273,0.0006689,-0.00326975
2016-51,-0.00111297,-0.00314517,0.00250482,0.00305261,0.00177215,0.00117165,0.00318011,0.00202122,0.00303101,0.0027027,0.00437397,-0.00083218,0.00277162,-0.00713893,-0.00411862,-0.01170836,-0.01681574,0.00478228,-0.0097352,-0.01443795,-0.00872203,0.00481611,-0.01918317,-0.00884053,0.00084998,-0.00467727,-0.0038373,-0.00075047,0.00165017,-0.00383289,0.00587084,0.0011309,-0.00200568,-0.00468891
2016-50,0.0104196,-0.00695364,-0.00667684,-0.01396253,-0.0055332,-0.01271676,-0.00800457,-0.02833415,-0.00762653,0.01558879,-0.04820219,-0.02685285,-0.02952228,-0.01659529,-0.01251025,-0.02560164,-0.01776385,0.02285424,-0.01496546,-0.0282409,0.0,-0.01335056,0.0,-0.01834556,-0.00597525,-0.01603298,-0.02609993,-0.04034582,-0.00932018,-0.0137326,-0.01235044,-0.00698129,-0.00768075,-0.01639052
2016-49,0.0460373,0.03433694,0.02119386,0.0202909,0.02600412,0.02528257,0.02670972,0.01626818,0.02530149,0.0498699,0.00498295,0.01192089,0.02030735,-0.01043297,0.0342365,0.00154004,0.02594172,-0.06316554,0.02742699,0.06857143,0.01767478,0.02100197,0.01063164,0.00497183,0.02708015,0.02010285,0.01976435,0.01982379,0.01220866,0.02899397,0.01566784,0.0351585,0.01994928,0.02541296
2016-48,0.0073443,-0.00101027,0.00551833,0.00417499,0.00866597,0.00483969,0.00778443,0.00222662,0.00649038,0.01280071,0.0065634,-0.00216802,-0.00328947,-0.00779626,-0.00604671,0.02066773,-0.00847458,0.01399116,0.00498008,0.00744153,0.00951626,0.00110619,0.01010739,-0.00693298,-0.0180684,0.0094697,-0.00190114,0.00333087,-0.00665188,-0.00600194,-0.00039463,0.01210511,-0.01053864,-0.00452407
2016-47,0.01128266,-0.00674764,0.00632911,0.00363901,0.00366013,0.01033121,0.00870348,0.02664298,0.00311601,0.00980611,0.0068929,0.02294085,0.0315493,0.00625,-0.00585407,0.01295896,0.01472172,0.01489621,0.01660591,-0.00458554,0.00438072,0.00689655,0.01800643,0.00697674,-0.00646691,0.00857143,0.01036468,-0.00295094,0.00669269,-0.00523763,-0.0003951,0.00353774,-0.01252296,0.00456538
2016-46,0.01675297,-0.00118403,-0.00395726,-0.00418867,-0.01173097,-0.01538462,-0.00986547,-0.00204238,-0.01290323,0.01621375,0.0061745,-0.00936639,-0.02222222,0.00843882,-0.00336064,0.01872247,0.01622419,0.00240269,-0.00726686,-0.00678329,-0.03050193,-0.00290179,-0.02538389,0.0148448,-0.00815801,-0.01505882,-0.00690979,-0.00074102,-0.00223464,-0.00350058,-0.00198491,-0.00916076,-0.00167168,-0.00620891
2016-45,0.01382344,-0.02024224,-0.00780945,-0.01360788,-0.00592936,-0.01384797,-0.00147929,-0.01057136,-0.00754895,0.02292264,-0.06391073,-0.01140994,-0.00222222,-0.0174359,-0.00730536,-0.02555911,-0.05973223,0.01068739,-0.05210307,-0.01506657,0.00309837,-0.02262345,-0.00684718,-0.0198374,-0.03070817,-0.04116331,-0.03905674,-0.01955813,-0.01688453,-0.00887175,-0.02133437,-0.00206004,-0.030254,-0.01294498
2016-44,-0.0380334,-0.00480291,-0.01493695,-0.01162583,-0.02200614,-0.02158064,-0.02116402,-0.01944652,-0.02016413,-0.03930337,-0.01088647,-0.017716,-0.01851852,-0.02064451,-0.0197775,-0.00752688,-0.02826612,0.043,-0.01755725,-0.02720614,-0.00154679,-0.01837043,-0.00433839,-0.0169059,-0.01692117,0.0,-0.01579721,-0.01192627,-0.01889849,-0.01996577,-0.0127709,-0.02224824,-0.0074086,-0.0178763
2016-43,0.00593379,0.00515635,-0.0030894,-0.00710353,-0.00534487,-0.00550565,-0.00438725,-0.01671583,-0.00534884,0.00593824,0.00207415,-0.02245989,-0.02530253,-0.02067947,0.00248036,-0.0190577,-0.01200274,-0.00692898,-0.02169847,-0.00554977,-0.01222307,-0.00988185,-0.01705757,-0.01297879,0.00062022,-0.04525862,-0.02377522,-0.01385928,-0.00962567,0.00267891,-0.00880214,-0.00437445,0.00145161,-0.00657778
2016-42,0.01658692,0.02597847,0.01154599,0.01077973,0.01158301,0.0081728,0.01393832,0.00497389,0.01295642,0.01773136,-0.0102145,0.00485044,0.00441014,0.01515152,0.01790982,0.00106895,0.01898734,-0.03344482,0.00929791,0.03518851,0.0,0.01306051,0.01264651,0.00317561,0.02059448,0.01111111,0.00469653,0.01366906,0.00321543,0.01873902,0.00655359,0.01783591,0.02123806,0.01370357
2016-41,-0.00632911,-0.01052274,-0.01384882,-0.01240255,-0.01811777,-0.02133713,-0.01939219,-0.01516263,-0.01753981,-0.00937951,-0.00956456,-0.01949934,-0.01409214,-0.02832031,-0.01208333,-0.03165542,-0.02700855,0.02270508,-0.04864767,-0.02860133,-0.02459016,-0.02042988,-0.01037851,-0.02825553,-0.00883281,-0.03227194,-0.03115156,-0.01485674,-0.01786653,-0.0071636,-0.01104341,-0.01748252,-0.00785726,-0.01806909
2016-40,0.00968054,-0.00187138,-0.01161683,-0.01207349,-0.00201664,-0.00963446,-0.0014518,-0.00780678,-0.00644716,0.02061088,-0.04598523,-0.00422945,-0.0048913,0.00246305,-0.0041632,-0.00823469,0.00346021,0.0144043,-0.00728067,-0.01053001,-0.0077634,-0.01805585,-0.02760463,-0.00522916,-0.00816241,-0.0494186,-0.01045661,-0.0129688,-0.01404056,-0.00424137,-0.01395173,-0.00029283,-0.00958415,-0.00514093
2016-39,0.01272016,0.00204429,0.00670627,0.00954907,0.00939086,0.01779053,0.01462416,0.01637311,0.00881057,0.01610468,0.02182347,0.01585169,0.01885746,0.01198801,0.00083074,0.0150806,0.0154603,-0.00172202,0.01926283,0.00034965,0.01386807,0.00868644,0.01998183,-0.00122511,0.01399194,-0.02153209,0.01235004,0.00990449,0.00051921,0.00269854,0.00801527,0.01301775,0.00818599,0.00767446
2016-38,0.03417386,0.04727337,0.0216467,0.02319727,0.02366864,0.02417006,0.02129547,0.02523341,0.0225405,0.03586984,-0.01031917,0.0221857,0.03379152,0.00695479,0.04205106,0.00468506,0.01016118,-0.07932858,0.03430629,0.11246313,0.01715593,0.0287195,0.02609764,0.01757632,0.04555458,0.03392014,0.02404019,0.02962428,0.0189175,0.04150119,0.02764798,0.02547962,0.04371492,0.03506517
2016-37,-0.02394822,-0.02004532,-0.02488129,-0.01771165,-0.02960361,-0.03450226,-0.03056517,-0.00627038,-0.02979601,-0.02835116,-0.02524776,-0.00816771,-0.00855188,-0.0073928,-0.02742307,-0.01499483,-0.00467626,0.05580948,-0.02299925,-0.08347647,-0.02199851,-0.02129019,0.0,-0.01018833,-0.02545298,-0.04356846,-0.01989343,-0.02161588,-0.01459093,-0.0266537,-0.01650672,-0.03301198,-0.01749664,-0.02022391
2016-36,-0.01058371,-0.00819958,-0.01927035,-0.01542507,-0.01736542,-0.02088555,-0.01764873,-0.02242262,-0.01722575,-0.01080285,-0.02347311,-0.02797762,-0.04507971,0.00397417,-0.01599169,-0.03308271,-0.04087288,0.03042843,-0.04424937,0.00726644,-0.01251841,-0.02658016,-0.01183252,-0.00185816,-0.01075731,0.02771855,-0.02562327,-0.01960784,-0.02147239,-0.01467181,-0.01816118,-0.01900374,-0.00841043,-0.02239204
2016-35,0.03509347,0.0083779,0.01420345,0.0084502,0.01622718,0.00906516,0.01455604,-0.01323529,0.01504281,0.04052353,0.01302083,-0.00135391,-0.01487603,0.03265941,0.01634473,-0.01239669,-0.00071149,-0.03173122,0.00913157,0.02451334,-0.02267003,0.01968845,-0.01169951,0.00318979,0.00772968,0.01132404,0.02255366,0.00861759,0.00626959,0.01400118,0.00929152,0.01860053,-0.00051282,0.00871302
2016-34,0.00264901,-0.00953053,-0.01104972,-0.00714924,-0.00732508,-0.00310998,-0.00696056,-0.02991453,-0.00760194,0.00178072,-0.01730185,-0.00484262,-0.0076461,0.00051894,-0.01220025,0.0,0.01596517,0.0258723,-0.00542056,0.01043541,0.01132343,-0.00905758,-0.01813785,0.00353357,-0.00659341,0.01843723,-0.00181488,-0.00852878,-0.01090343,0.00058951,-0.00844206,-0.00706506,-0.00676933,-0.00901713
2016-33,-0.01864573,-0.00968992,-0.00305052,-0.00268432,-0.00226472,-0.00252809,-0.00202429,0.01714976,-0.00504471,-0.00661241,0.00690312,-0.0103751,-0.0092091,-0.01578411,-0.00797482,-0.01163379,-0.02543554,0.01551313,-0.01004566,-0.02078929,0.01145311,-0.00601245,-0.00241255,-0.00825135,-0.0174482,-0.03011292,-0.01212986,-0.00705716,-0.01637666,-0.01208577,-0.00229973,-0.00029412,-0.01940124,-0.00982845
2016-32,0.00263939,0.01557744,0.02083739,0.01752784,0.0169448,0.01254991,0.01381946,-0.00217181,0.01759324,0.0,0.01087745,-0.00213675,-0.00326264,0.00462963,0.01477833,-0.00305344,0.00457103,-0.02792401,0.01575394,0.04955621,0.0,0.0130833,0.02128973,0.00832,0.02939197,0.02817512,0.00468637,0.01730353,0.0151357,0.02267754,0.01757812,0.01467945,0.02613031,0.01146705
2016-31,-0.00630182,-0.00923788,-0.00215012,0.00073381,0.00387397,0.00546763,0.0077381,0.00784122,0.00329955,-0.00051894,-0.00192308,0.00540394,0.00715859,0.00833333,0.0,-0.0101626,0.01465332,0.00136024,-0.00207273,0.00222387,0.0,0.00395344,0.00436137,-0.00487171,-0.01373809,0.00352578,0.00435414,-0.00072124,-0.008822,-0.00258604,-0.00196155,0.00514995,-0.0121519,-0.00146119
2016-30,-0.011846,0.03144883,0.02222663,0.02853413,0.01769912,0.01617095,0.01825801,0.02864322,0.01810817,-0.01314772,0.04027847,0.01772566,0.02512563,0.00838574,0.02047556,0.00204186,0.01877761,-0.03812825,0.03659256,0.04268529,0.03137689,0.02802062,0.01453856,0.00424282,0.02169982,0.00088222,0.03338335,0.03109959,0.01948394,0.02094347,0.02965932,0.01898928,0.03366302,0.02164987
2016-29,-0.00455581,0.00255474,-0.00119332,-0.00224006,-0.0007774,-0.00943936,-0.00357569,0.00708144,-0.00118765,-0.00612714,0.00351406,-0.00217865,-0.00777778,0.01593202,-0.00415119,-0.0114656,-0.00072569,0.00414847,-0.00464666,-0.01377727,-0.01354319,0.00540176,-0.00565682,0.020286,0.00067827,0.02071139,-0.00111815,-0.00294118,0.00421053,-0.00242571,0.00119952,-0.00576806,0.00225734,-0.00297011
2016-28,0.02658143,-0.0072648,0.01929326,0.01560122,0.01847941,0.01774287,0.02100457,0.02251553,0.01965066,0.04291845,-0.01019647,0.02269543,0.02342857,0.02701213,0.00241546,0.01780264,0.02805155,-0.00691742,0.03148185,-0.00114855,0.02283789,0.0146789,0.01273074,0.02042901,-0.0098434,0.01880734,0.0253651,0.00855973,0.00158395,-0.00928168,0.00120482,0.02206339,-0.02226755,0.00978547
2016-27,-0.00492091,0.00468867,0.01297886,0.01869343,0.01079622,0.01099881,0.01027717,0.03025435,0.01066733,-0.00364656,0.03319714,0.02371999,0.02911468,0.0106383,0.00770626,0.01078582,0.01363991,-0.01464605,0.00893946,-0.00900901,0.03366873,0.00586854,0.00716612,0.01459854,0.00275229,-0.01133787,-0.00665623,0.0133435,-0.00161464,0.00687214,0.00870286,0.00794913,0.00697593,0.01202016
