Week,AAXJ,ADRE,AIA,ASEA,CHIE,CHII,CHIM,CHIQ,CHIX,CQQQ,CXSE,DBEM,DEM,DGS,ECNS,EDC,EDIV,EDZ,EEM,EEMA,EEMV,EET,EEV,EIDO,EPHE,EPI,EUM,EWM,EWX,FCA,FEM,FEMS,FNI,FXI,FXP,GMF,GXC,HAO,IDX,INCO,INDA,INDL,INDY,INXX,MCHI,PEK,PGJ,PIE,PIN,SCIF,SCIN,SMIN,SPEM,THD,VNM,VWO,XPP,YANG,YINN,YXI
2016-08,-0.02217061,-0.02421491,-0.01721854,-0.01656495,-0.01433692,-0.03203883,0.07076923,-0.04081633,-0.03564728,-0.02721742,-0.05319656,-0.01909308,-0.02256447,-0.01611863,-0.03435442,-0.08920308,-0.02816901,0.0894528,-0.03015764,-0.02382012,-0.02314087,-0.03865091,0.05912093,-0.01216659,-0.01649359,-0.041841,0.02918484,-0.0326048,-0.02366687,-0.03425481,-0.03047264,-0.02955466,-0.03341584,-0.02869683,0.05987756,-0.02294574,-0.02773699,-0.03368421,-0.01692226,-0.03827073,-0.04154549,-0.1115823,-0.04279186,-0.04403244,-0.02836691,-0.06588799,-0.02599278,-0.02289513,-0.03848397,-0.06799881,-0.05592654,-0.04780262,-0.02199662,0.00223368,-0.01823487,-0.02855177,-0.05923913,0.08914704,-0.08828671,0.02929261
2016-07,0.0047681,0.01821782,0.00353069,-0.00703606,0.00625782,0.03472932,0.00931677,0.02561475,0.00972763,0.0238415,0.05245391,0.01043585,0.0066568,0.0093147,0.03770143,0.02232269,0.00433944,-0.02668006,0.00885897,0.00892449,0.00621404,0.01564537,-0.0184833,-0.02445778,0.00123877,0.00985222,-0.00940337,-0.00254638,0.01545117,0.06176853,0.02275683,0.02972399,0.0278503,0.00558464,-0.01548846,0.00957854,0.01322931,0.01879491,-0.02103049,0.01797506,0.01591398,0.02984642,0.01068376,0.00835322,0.01323408,0.00745805,0.02573808,0.00836502,0.01084337,0.00951212,0.00599315,0.00824499,0.01360246,0.02501787,0.00150716,0.0114082,0.01779463,-0.0256621,0.01442308,-0.01138747
2016-06,-0.00485651,-0.00367197,-0.00111514,0.01637853,0.01048493,0.02990033,-0.034,0.01626898,-0.01213347,0.01410437,0.02148541,-0.01314143,-0.00454718,0.0,-0.00187559,-0.03132319,-0.00737826,0.0245497,-0.00968784,-0.00903405,0.00046784,0.00136463,0.01653259,0.02466793,0.0171592,-0.05600933,0.00959386,0.0118212,-0.00966334,0.00522876,-0.00855826,0.0,-0.0076199,-0.00253991,0.00136049,-0.00700782,0.00301686,0.01512507,0.0287887,-0.04844291,-0.04580777,-0.13473205,-0.05038602,-0.03135889,-0.00057339,-0.00460981,0.00241255,-0.00153492,-0.04385459,-0.11627907,-0.10559006,-0.0722323,-0.00890076,-0.02019129,-0.00702028,-0.00796524,-0.00750469,0.00160478,-0.01072961,0.0025974
2016-05,-0.01333047,-0.01523438,-0.0125136,0.01176471,-0.02628285,-0.03909465,0.0,-0.03465851,-0.03154876,-0.03472222,-0.02294597,-0.00796569,0.00640301,0.0016818,-0.01661538,-0.03446404,-0.00194175,0.01379409,-0.00911961,-0.01309846,-0.00689814,-0.02614877,0.01181163,0.03436592,0.00411783,-0.02488688,0.00652316,-0.02230216,-0.00061709,-0.03402187,-0.00576923,0.0037594,-0.04063018,-0.02597852,0.04996981,-0.01927635,-0.03473737,-0.02771619,0.03150912,-0.01785714,-0.01711783,-0.06040423,-0.01701622,-0.01237345,-0.03257329,0.01225166,-0.06060606,-0.01492537,-0.01797753,-0.05487327,-0.05851852,-0.03467601,-0.01511226,-0.00533618,-0.00990099,-0.00744153,-0.05748435,0.07312856,-0.07877665,0.02776939
2016-04,0.03666888,0.03392569,0.02888087,0.04600939,0.05534106,0.02160494,0.0,0.00101729,0.03692906,0.00098879,-0.03176528,0.04179861,0.06936187,0.05100246,0.00909642,0.18403756,0.08337703,-0.16740794,0.06042741,0.03860465,0.05367505,0.09393024,-0.1135516,0.05348956,0.07684496,0.03718768,-0.05946113,0.08423077,0.04225352,0.02595797,0.06684673,0.03436123,0.02975692,0.04055007,-0.08147753,0.0332199,0.0211113,0.01665741,0.05759162,0.0305181,0.03958763,0.11482412,0.03828921,0.02655889,0.02968664,-0.0374348,-0.0036075,0.04270186,0.04224537,0.02535059,0.01208459,0.02413059,0.05389493,0.06106443,0.04208885,0.06024544,0.08095378,-0.12028638,0.11856171,-0.03905325
2016-03,0.0068072,0.01373737,0.003861,0.01812977,0.01797176,-0.02994012,-0.0530303,-0.00099305,-0.00654818,-0.000982,0.00266667,0.00504732,0.02032682,0.00453594,-0.00119083,0.04394924,0.00994244,-0.05589654,0.01544686,0.00925926,0.0096595,0.03867871,-0.03627478,0.0242393,-0.00675219,0.00982659,-0.01702259,0.04960317,0.00634317,-0.02762763,0.01344086,0.03037171,0.00333611,0.00623269,-0.02140742,0.00774069,0.00399135,-0.00325027,0.02709069,0.00911641,0.00736799,0.00877407,0.01259651,0.0022805,0.00732303,-0.02006492,0.00472041,0.01480904,0.0045819,0.03360178,0.00229533,0.01615219,0.00720721,0.03131524,-0.00480769,0.01409496,0.00848896,-0.03510119,0.01002735,-0.00928422
2016-02,-0.0360302,-0.01876997,-0.04047491,-0.02832861,-0.04884005,-0.06467181,0.01734104,-0.04567541,-0.0557554,-0.03903226,-0.01156752,-0.02434457,-0.03666147,-0.03696099,-0.04898075,-0.10906475,-0.02777778,0.10262448,-0.03528988,-0.04064487,-0.02541568,-0.07368981,0.06844622,-0.00466563,-0.01885544,-0.04969962,0.03437401,-0.01266324,-0.04434863,-0.02517564,-0.03846154,-0.04080737,-0.02669405,-0.05245461,0.10262793,-0.03866793,-0.04481975,-0.04662127,-0.00534125,-0.04300364,-0.03475513,-0.11142241,-0.03522505,-0.08636837,-0.05031612,-0.03296703,-0.02092352,-0.03006939,-0.03366446,-0.1170314,-0.10040161,-0.08376455,-0.03917254,0.00426605,-0.07892777,-0.03729182,-0.10287081,0.15033794,-0.15733114,0.05555556
2016-01,-0.05274995,-0.05877948,-0.05198464,-0.0273224,-0.06195652,-0.07651246,0.01073345,-0.07091562,-0.06965174,-0.05346476,-0.09048724,-0.04812834,-0.05726872,-0.04834523,-0.0503937,-0.16810139,-0.05012165,0.18569568,-0.05766621,-0.04654687,-0.04085338,-0.12002824,0.12048675,-0.01986755,-0.06141684,-0.03365385,0.05951187,-0.02804456,-0.0436055,-0.0625,-0.04861538,-0.04322527,-0.05495772,-0.07430341,0.15866248,-0.04998503,-0.069994,-0.06319883,-0.02214452,-0.0443459,-0.0409491,-0.10305344,-0.04210926,-0.03455285,-0.0715851,-0.04160888,-0.05257903,-0.05450581,-0.03509719,-0.01301467,-0.02382528,-0.03584906,-0.05472637,-0.04056833,-0.06629449,-0.05614154,-0.14478417,0.24033174,-0.2100894,0.07733333
2016-00,-0.01118744,-0.01921025,-0.01131611,-0.00530035,-0.01181525,-0.01332223,-0.00533333,-0.00343938,-0.01412873,-0.00143637,-0.00315391,-0.00634737,-0.01784465,-0.01436154,-0.00737726,-0.05093946,-0.0262069,0.05289303,-0.01750405,-0.01833539,-0.00856955,-0.03048649,0.03341185,-0.01530864,-0.01189061,-0.00157068,0.0174642,0.0063599,-0.00994883,-0.02836879,-0.01708898,-0.00322321,-0.00404858,-0.01591981,0.03244145,-0.00847579,-0.00929102,-0.00093414,-0.0101983,0.0025047,-0.00336072,0.00149589,-0.00148644,0.00908174,-0.01299003,-0.00553042,-0.01129589,-0.00212766,-0.00421719,0.00046981,0.01122112,-0.00407779,-0.01314741,-0.00730594,0.01651113,-0.01401565,-0.03371243,0.0511174,-0.05035577,0.01683029
2015-51,0.01501086,0.02201371,0.01707921,0.02244165,0.0,-0.01877551,-0.00265957,0.01375752,0.02527646,0.00971151,0.0,0.01567944,0.02572347,0.01293375,0.01347915,0.05347938,0.01776531,-0.05474932,0.01868852,0.02007948,0.01738355,0.04321809,-0.03680982,0.01263903,0.02225564,0.01272534,-0.0183011,0.02248476,0.0133372,0.02279793,0.0239521,0.00728155,0.02193309,0.01921372,-0.03947208,0.01663773,0.01588892,0.00608899,0.01392919,0.00817353,0.00904977,0.03864828,0.00899213,0.03205791,0.01463075,-0.00939306,0.01096835,0.0113798,0.01120598,0.0171347,0.01612903,0.02208,0.02058111,0.0176089,0.00805271,0.01950413,0.03823349,-0.05623599,0.05626034,-0.0226402
2015-50,0.0182704,0.01168736,0.0169363,0.02197802,0.02974828,0.01969178,0.02551985,0.01223776,0.04809287,0.03418803,0.02175786,0.01364176,0.01124003,0.02113134,0.01404718,0.05505226,0.02145923,-0.05727616,0.01850606,0.02590674,0.01824818,0.04101019,-0.03922042,0.03542673,0.00276413,0.03268698,-0.01913394,0.01585849,0.02277495,0.02954048,0.02224969,0.057676,0.02256214,0.03206907,-0.06448724,0.02357857,0.02542874,0.01839303,0.03321033,0.03632199,0.03227076,0.0995614,0.02726919,0.03433476,0.02598653,0.01665405,0.0328776,0.02408759,0.02836485,0.0468473,0.05416964,0.03268846,0.02112676,0.00165899,0.00073584,0.01727642,0.06608812,-0.09323843,0.09271935,-0.03267756
2015-49,-0.04279545,-0.04564607,-0.04146341,-0.04374453,-0.10754912,-0.06320908,-0.0390554,-0.05661948,-0.06115965,-0.04888387,-0.02681292,-0.04166667,-0.06062694,-0.06767149,-0.04072283,-0.15281777,-0.06927575,0.1707269,-0.05309162,-0.04464845,-0.04539445,-0.10600858,0.1109283,-0.06831984,-0.0466089,-0.03741866,0.0547229,-0.04275256,-0.05996573,-0.0640041,-0.06231628,-0.06881464,-0.04535398,-0.0616559,0.13033321,-0.05023615,-0.05883183,-0.0708046,-0.07253886,-0.02959151,-0.02919424,-0.09499065,-0.03332057,-0.04895833,-0.05630889,-0.04328246,-0.03322785,-0.07172414,-0.03457739,-0.05620723,-0.05653951,-0.04800258,-0.05998421,-0.0591922,-0.02350427,-0.05653021,-0.11949306,0.19744532,-0.17640751,0.06225953
2015-48,0.00330354,0.00803634,0.00581395,0.0202109,-0.00103306,0.0,-0.03251318,0.0,0.0110935,0.00735918,0.01005334,0.0,0.00203321,0.01137761,0.00766675,-0.00928433,0.00490852,0.00773672,-0.0031736,0.0004111,-0.00282486,-0.00352624,0.00576006,0.03235747,0.01215896,-0.01418812,0.0024858,0.02152414,0.00484607,0.02105804,-0.00058038,0.01360544,0.00147221,-0.00230814,0.00228484,0.00612187,0.00337268,0.00691563,0.02977233,-0.01071204,-0.0147448,-0.03132206,-0.01337296,-0.01214575,0.0,0.02652855,0.01709677,-0.00473934,-0.00590129,-0.01508621,-0.01010101,-0.01318267,0.00273973,-0.01189667,0.00766551,-0.00319285,-0.00233508,0.00462782,-0.00711382,0.00248668
2015-47,-0.01576923,-0.01686167,-0.01577061,-0.01125541,-0.01626016,-0.03819174,0.00176056,-0.03588907,-0.0308404,-0.014501,0.01099357,-0.01495017,-0.02818748,-0.02137267,-0.01269036,-0.07363506,-0.02457956,0.07106563,-0.02449612,-0.01359026,-0.01599488,-0.0614374,0.04854643,-0.01001502,-0.00767641,0.0075067,0.02397385,0.0085244,-0.01580581,-0.03840473,-0.03884573,-0.04420318,-0.00633147,-0.02925305,0.06021731,-0.0169157,-0.0236604,-0.02628002,-0.01585504,-0.00158378,0.00306044,0.00551942,0.00451977,0.00205128,-0.02880107,-0.05996132,-0.01102107,-0.01797603,0.00325556,0.01262689,0.01605024,0.00353357,-0.02745995,-0.02730148,-0.0384106,-0.02675793,-0.05891182,0.08902372,-0.08919961,0.02892263
2015-46,0.02006624,0.0332508,0.0171332,0.01396161,0.04126984,0.03080569,0.0,0.03101425,0.02418097,0.03639566,0.01945443,0.01849776,0.02492522,0.02414425,0.02660811,0.07836103,0.01874455,-0.07860542,0.02712934,0.01910828,0.01680672,0.05546493,-0.05219282,0.03830439,0.01164179,-0.00474934,-0.02639087,0.0212766,0.01913192,0.01347305,0.03475783,0.03694779,0.02255352,0.0206422,-0.04089481,0.01655724,0.02427253,0.01838235,0.04173913,0.01525262,-0.00113336,-0.0053313,-0.00445434,0.01240951,0.02195067,0.00023878,0.05576592,0.01978172,-0.00160171,-0.0043999,0.00345781,0.00903226,0.02326483,0.00564035,-0.00393959,0.02304293,0.04110113,-0.06165617,0.06234537,-0.02177016
2015-45,-0.0258388,-0.03500867,-0.0212766,-0.01576182,-0.05405405,-0.03596021,-0.09489051,-0.04376013,-0.02782071,-0.01809552,-0.03745166,-0.02216066,-0.03179285,-0.02542373,-0.0328121,-0.07743485,-0.02800517,0.08086482,-0.02569727,-0.02707618,-0.02111775,-0.05082362,0.05278592,-0.00830306,-0.01643754,-0.01282737,0.02582496,-0.01397327,-0.01852908,0.00451128,-0.02490096,-0.02349256,-0.04095309,-0.02745542,0.05591976,-0.02132803,-0.02634916,-0.02639964,-0.00943953,-0.00988836,-0.01332318,-0.04942529,-0.01278195,-0.01560874,-0.02250225,-0.04861773,-0.04421543,-0.0196477,-0.0155914,0.00179074,0.00715308,0.00330579,-0.02313922,-0.00808217,-0.03468208,-0.02484277,-0.05403391,0.08605162,-0.08222433,0.02743682
2015-44,-0.00112994,0.00170474,-0.00233973,-0.00937766,0.00588813,0.00674663,0.04846939,0.01364366,0.01616628,0.01083773,0.00942408,-0.00488599,-0.00636335,-0.00235363,0.02157327,-0.02041841,-0.00668617,0.01521146,-0.00758265,-0.00688434,-0.01177443,-0.01967766,0.01158038,0.00750375,-0.03261175,-0.02002053,0.00554324,-0.00967175,-0.00638357,0.013993,-0.00714286,0.00499232,-0.01372337,0.00952114,-0.02043952,0.00027871,0.01058201,0.01226715,0.00510493,-0.01063497,-0.02027516,-0.05896226,-0.02116972,-0.03522505,0.01068804,0.08124839,0.02202202,0.00264901,-0.01902314,-0.04052414,-0.04841964,-0.03832862,-0.0067441,-0.00776825,0.00572519,-0.00306091,0.02007666,-0.03137643,0.02991256,-0.01094491
2015-43,-0.02818991,0.0048376,-0.01988899,-0.04675964,-0.04315886,-0.02771699,-0.02392739,0.01463415,-0.03078078,0.0225335,0.00507078,-0.02099031,-0.02951334,-0.03229561,-0.03264902,-0.08655706,-0.02491694,0.09127053,-0.03029394,-0.02832202,-0.02820617,-0.06047871,0.06207787,-0.08349237,-0.04950495,-0.03553554,0.03064275,-0.04548055,-0.02426248,-0.02508608,-0.02620087,-0.0262757,0.0129199,-0.03091655,0.06486789,-0.02338699,-0.01099054,-0.02290076,-0.08140162,-0.03055301,-0.03516174,-0.09661836,-0.04199931,-0.03773585,-0.03262288,-0.01065179,0.02574809,-0.02163934,-0.02777778,-0.02534066,-0.037182,-0.02052067,-0.02671614,-0.03948002,-0.0225,-0.03229701,-0.0596937,0.09672745,-0.09157039,0.03439252
2015-42,0.01963718,0.01716889,0.02197802,0.02177554,0.02930057,0.02720588,0.03505843,0.03352892,0.04042715,0.02140199,0.01619965,0.0245098,0.00468019,0.00699505,0.02846252,0.03256115,0.00580913,-0.03938177,0.01142514,0.01682645,0.01414804,0.02647059,-0.02490893,0.0490982,0.03148936,0.01198801,-0.01190919,0.0157774,0.01247574,0.01925926,0.00765027,0.02226488,0.01013894,0.02496571,-0.04887166,0.02128548,0.02636402,0.02661254,0.04288939,0.01133231,0.01266268,0.04306969,0.01216968,0.00093633,0.02872807,0.04434647,0.01338156,0.01942398,0.01311145,-0.00046458,0.00458716,0.00487508,0.01158879,0.01172126,0.00374766,0.01116813,0.04944959,-0.07654911,0.07145914,-0.02678571
2015-41,0.02025364,0.01126761,0.02639715,0.00495868,-0.00843486,0.02590674,0.0278481,0.01949153,0.02790698,0.0389694,0.02595038,0.01711761,0.01146576,0.01783626,0.03235908,0.04389125,0.0120282,-0.0492879,0.016329,0.02096934,0.01212744,0.03399591,-0.03281235,-0.02972196,-0.00195749,0.02081218,-0.01662971,0.00700084,0.01984904,0.04883011,0.0204307,-0.00651092,0.02070552,0.02764591,-0.05656244,0.02009274,0.02640264,0.03126437,-0.02022963,0.01636813,0.01385928,0.03985157,0.02183099,0.01317027,0.02747375,0.03146303,0.02496274,0.01344086,0.0163182,0.03416149,0.00727513,0.01848998,0.01924528,0.01721641,-0.00922509,0.0154733,0.05427899,-0.08381851,0.07647323,-0.03026988
2015-40,0.03233976,0.02812838,0.03944773,0.08863026,0.13617021,0.00979653,0.01213172,-0.00596252,0.02308917,0.0143429,0.01151278,0.0190263,0.06162374,0.02598566,0.04635942,0.11913747,0.04310345,-0.11800445,0.03962559,0.0371732,0.02974684,0.07950949,-0.07961235,0.16481687,0.02470889,0.00302267,-0.04,0.08652695,0.02921799,0.00254972,0.03913783,0.03788477,0.0155159,0.02639128,-0.05722496,0.02492077,0.02529586,0.01652502,0.15670233,0.00122212,-0.00035063,0.01319717,0.00349284,0.00377358,0.02311742,-0.00758397,0.00683371,-0.00398671,0.00606367,0.00962927,0.00801068,0.00154369,0.03413499,0.06269061,0.09024552,0.03627267,0.05385791,-0.08827353,0.07472101,-0.02619469
2015-39,0.06086773,0.07148499,0.05318867,0.03533906,0.0,0.0879397,0.0600939,0.10591603,0.0703125,0.09518519,0.03208556,0.05238095,0.04065323,0.05621587,0.06248192,0.21218439,0.05986079,-0.1873679,0.06773315,0.06175033,0.05300113,0.12761993,-0.12767567,0.07901391,0.04415347,0.05940594,-0.06470588,0.04396662,0.05786396,0.09004474,0.06907281,0.05623164,0.0827261,0.06931002,-0.13077447,0.05984375,0.07851373,0.07917738,0.07259786,0.05242203,0.06028233,0.18927571,0.05895778,0.05338809,0.07533051,0.05008636,0.10186757,0.05203136,0.06560088,0.06066946,0.07179487,0.06007302,0.06484211,0.0154386,0.03109541,0.06596396,0.14095924,-0.19227776,0.21353197,-0.06707712
2015-38,-0.03585657,-0.03668025,-0.03532064,-0.04597701,-0.03677932,-0.07282694,-0.04939341,-0.01646844,-0.0455655,-0.04808025,-0.00723938,-0.02567028,-0.04104235,-0.0331307,-0.01731245,-0.11955073,-0.04074556,0.12755351,-0.04024273,-0.03616221,-0.03437903,-0.07299421,0.08457456,-0.06880993,-0.03711162,-0.02681388,0.04168114,-0.05414299,-0.03830528,-0.00760456,-0.04069767,-0.0436307,-0.02493868,-0.04226592,0.0870541,-0.03721205,-0.03890578,-0.03562714,-0.06704981,-0.01537476,-0.01698044,-0.06336668,-0.02294246,-0.03961353,-0.04110229,-0.03512168,-0.0266559,-0.04166667,-0.02472383,-0.00281402,-0.01417434,-0.01264591,-0.03884265,-0.03187448,-0.02301963,-0.03774792,-0.08087649,0.13126306,-0.12107161,0.04484305
2015-37,0.01353262,0.00222965,0.01524778,0.01068566,-0.00198413,0.0318888,0.01865009,0.02073516,0.00249377,0.03437048,0.0334728,0.00633276,0.00522364,0.01168512,0.01684271,0.03329416,0.0047373,-0.04061484,0.0116129,0.01811208,0.00844887,0.022612,-0.02733333,-0.01506696,0.0102489,0.01185345,-0.01474623,0.03877863,0.00588928,0.01768933,-0.0005848,0.025,0.01755119,0.0096125,-0.02636302,0.01247183,0.0086943,0.01873418,-0.01139241,-0.01686287,0.00900225,0.04151085,0.01306945,0.0019802,0.00669856,-0.00427838,0.02986313,0.01226158,0.00968263,-0.00421385,0.0,0.02088949,0.00840673,0.01458863,0.00627615,0.00840608,0.01728446,-0.03758001,0.02526085,-0.01074908
2015-36,0.01383801,-0.00370645,0.00661241,0.00179533,0.0212766,-0.00163265,0.01974865,0.01505174,0.02173913,0.00357398,-0.00339147,0.01335656,0.01190083,0.01909233,0.00921788,0.02927025,0.01226456,-0.02672728,0.00845254,0.01597927,0.0109505,0.02682979,-0.01953542,0.00775623,0.00590667,0.01646542,-0.00919305,0.0103741,0.00678066,0.01647446,0.00886525,0.00367347,0.00541667,0.00991289,-0.02120636,0.01177358,0.01256593,0.01556225,0.00822264,0.03292047,0.01715593,0.03168124,0.01633739,0.02757916,0.01101533,-0.01081666,0.00490597,0.02988186,0.01089918,0.03247632,0.04109589,0.03291753,0.00521042,0.00874685,-0.00474576,0.00585366,0.02232422,-0.02822667,0.03353491,-0.00972828
2015-35,-0.04506871,-0.04496012,-0.03472045,-0.0349345,-0.0661986,-0.05926544,-0.12007011,-0.04450758,-0.06519898,-0.04386911,-0.02759779,-0.03775744,-0.05457464,-0.03654382,-0.01482127,-0.14957983,-0.04887378,0.14796411,-0.04883498,-0.04582441,-0.03694952,-0.09651639,0.09742337,-0.04736842,-0.01780502,-0.04805125,0.04872149,-0.05416036,-0.02476873,-0.05839822,-0.05773672,-0.02801813,-0.04042466,-0.06470057,0.12900772,-0.04520281,-0.05394062,-0.05228088,-0.046875,-0.04177057,-0.04804139,-0.12195982,-0.05064695,-0.04612365,-0.05522064,-0.06030151,-0.04666933,-0.05614973,-0.04555085,-0.05518308,-0.07285714,-0.05233889,-0.05345912,-0.01874367,-0.04863424,-0.05103668,-0.12748756,0.19555082,-0.18881119,0.06100796
2015-34,0.08201001,0.07197844,0.07178355,0.0540293,0.09020045,0.10307414,0.04010939,0.06072478,0.05851064,0.09424678,0.12835093,0.07546012,0.07577855,0.07689747,0.09126984,0.23855981,0.06796556,-0.22344181,0.07922838,0.10732054,0.07108351,0.13479991,-0.14840281,0.14302671,0.08527376,0.06791171,-0.07355293,0.07750164,0.08657869,0.13544844,0.09659091,0.06509393,0.06877637,0.06386342,-0.12657489,0.08251568,0.07457073,0.11832691,0.13324361,0.08161911,0.05731991,0.20045464,0.05999221,0.08658923,0.07469941,0.10832313,0.08378947,0.09475219,0.06666667,0.09561085,0.0974279,0.10462633,0.07002096,0.07650273,0.15140045,0.0752909,0.12625114,-0.19045249,0.18830769,-0.06775408
2015-33,-0.07461832,-0.06068966,-0.07477543,-0.0556962,-0.07937956,-0.12527154,-0.13442868,-0.09623431,-0.10357675,-0.10897436,-0.09463585,-0.05953693,-0.06722171,-0.06706056,-0.13560952,-0.1958042,-0.05293394,0.22874088,-0.06783303,-0.08276002,-0.06067509,-0.13044298,0.14741533,-0.1041456,-0.0508096,-0.06381934,0.07209136,-0.02602572,-0.07923799,-0.11413563,-0.07645765,-0.07848392,-0.07697974,-0.08983324,0.19863149,-0.08089669,-0.09659169,-0.13902122,-0.09291521,-0.06382979,-0.05194358,-0.16496529,-0.06254272,-0.07308378,-0.09987113,-0.12873303,-0.10114367,-0.08492976,-0.06024691,-0.08020399,-0.07043147,-0.0519084,-0.06893996,-0.04931916,-0.0787452,-0.070759,-0.17327219,0.30786204,-0.25009276,0.09548292
2015-32,-0.03517405,-0.04527559,-0.03341067,-0.04278922,-0.02925532,-0.03004892,0.02003082,-0.03688853,-0.03769559,-0.0630227,-0.05831622,-0.02453333,-0.03268551,-0.03412296,-0.02177476,-0.11151481,-0.03258736,0.11778687,-0.03796729,-0.03512157,-0.03583449,-0.07353191,0.07656818,-0.07096172,-0.03249867,-0.02784332,0.03817365,-0.07502061,-0.03803778,-0.0214053,-0.03759791,-0.03640335,-0.04761905,-0.02425033,0.04782852,-0.03448276,-0.03232243,-0.03169308,-0.07306667,-0.04074378,-0.01931402,-0.08068044,-0.01656726,-0.04303797,-0.02400334,-0.04133304,-0.06040268,-0.04828002,-0.02560455,-0.0591165,-0.0601907,-0.03938604,-0.03674912,-0.02254326,-0.05442584,-0.03577611,-0.04761905,0.07206031,-0.07287449,0.02188679
2015-31,-0.00147792,-0.00266934,-0.0018797,-0.02550232,-0.00180832,0.05663305,0.0188383,0.02341137,0.01557864,0.01155528,0.04349689,-0.00054025,-0.00535714,-0.00057241,0.01300294,-0.01707423,-0.02753005,0.01451123,-0.00532072,-0.002936,-0.00775656,-0.00944717,0.01044562,-0.0056391,-0.00953895,0.0124105,0.00554939,-0.05204557,0.00538648,0.03720238,-0.00427807,-0.00037369,0.01468481,0.0159805,-0.03161902,0.00312585,0.01634123,0.02680965,-0.00323276,0.02691337,0.01350895,0.02726933,0.00799733,0.01284247,0.01122625,0.02698897,0.02218371,0.00621891,0.01438159,0.0133684,0.0323763,0.02373887,-0.00072072,-0.01405781,-0.00362319,-0.00380006,0.03171177,-0.04832965,0.04709872,-0.01417666
2015-30,0.01495293,0.01681803,0.01309329,0.01312741,0.03888889,0.02020202,0.0146379,0.01337793,0.0,-0.01150469,0.00355872,0.02170374,0.01786778,0.01546392,0.01671107,0.06053092,0.01578745,-0.06021162,0.02016009,0.01033945,0.01641642,0.04363892,-0.04241389,0.02382087,0.01600427,0.02827889,-0.02025783,0.02711157,0.01922556,0.04115022,0.01698514,0.0164794,0.00358038,0.00861605,-0.0202237,0.01332065,0.00548847,0.03057554,0.01570964,0.04949054,0.03385147,0.08247423,0.03212577,0.02724077,0.01554069,0.01306103,0.00447658,0.0124533,0.02625182,0.04938558,0.05886158,0.04403101,0.01621037,0.04080637,-0.01282051,0.02083945,0.02461841,-0.03297002,0.02513863,-0.01168736
2015-29,-0.02534765,-0.03428571,-0.02369245,-0.01947566,-0.01394943,-0.02475248,-0.01627742,-0.01417323,-0.01801802,-0.01799269,-0.01698598,-0.02237253,-0.03630735,-0.03691727,-0.02947695,-0.10796221,-0.04189238,0.11802608,-0.03753501,-0.0156512,-0.02274918,-0.07974407,0.0764169,-0.02976996,0.00872324,-0.01415094,0.03894081,-0.00993125,-0.0254972,-0.02933213,-0.03195207,-0.04295116,-0.00345185,-0.01979695,0.0388986,-0.01936733,-0.01486749,-0.02643351,-0.03128205,-0.01078014,-0.0212272,-0.05509868,-0.02099049,-0.03471074,-0.01862348,0.00560224,-0.00886117,-0.02380952,-0.02054155,-0.01435299,-0.01433022,-0.02360578,-0.03402518,-0.04743083,-0.01257143,-0.03542762,-0.03869091,0.05757508,-0.05811808,0.02248062
2015-28,0.00122613,-0.00690088,0.00512935,-0.00074627,0.00346021,-0.00846262,0.02155172,-0.00853375,0.01670146,0.01334848,0.02968719,0.00467047,0.0,-0.00186418,0.0161182,0.00240819,-0.0003574,-0.0064887,0.00111452,0.00500278,0.00365877,0.00077292,-0.00524232,-0.00803571,0.01431981,0.01668255,-0.00156433,0.01179185,0.00636294,-0.01344688,-0.00295567,0.012157,0.01566852,-0.00151095,0.00088567,0.00399588,0.00504789,0.00407997,-0.00660234,0.01639816,0.02023609,0.06961637,0.02027252,0.02538071,0.0038446,0.01277955,0.0042735,0.00841852,0.01844844,0.03003003,0.02730159,0.02610015,0.00033852,-0.01465364,0.0011325,0.00165335,-0.00514433,-0.00013191,-0.0095608,-0.00349379
2015-27,-0.00856793,-0.00379387,-0.01371681,-0.00445765,-0.06617039,0.02730627,-0.00995733,0.00719424,-0.03328804,0.02946429,0.00905797,-0.00826446,-0.00610602,-0.00533333,0.03184103,-0.02505695,0.0,0.00346722,-0.00585774,-0.02035577,-0.00920775,-0.01131783,0.00423864,0.00044763,-0.00106695,-0.01698915,0.00468019,0.01257055,-0.00561368,0.00365798,-0.00198216,-0.00140252,-0.002106,-0.02464876,0.01358978,-0.0122108,-0.00338277,0.06518905,-0.00101626,-0.01579552,-0.01872284,-0.05186944,-0.01485639,-0.0167364,-0.01106417,0.05659955,0.00638441,-0.00485732,-0.01779026,0.01012718,0.00385109,0.00215716,-0.00237933,0.00806331,-0.02172702,-0.00496689,-0.05826558,0.00753367,-0.10763421,0.01617357
