Week,CEW,CNY,CROC,CYB,DBV,DRR,EUFX,EUO,FXA,FXB,FXC,FXCH,FXE,FXF,FXS,FXY,INR,UDN,ULE,URR,UUP,YCL,YCS
2015-51,0.00730371,-0.00533981,-0.02844386,0.00290818,0.00613497,-0.00660457,-0.00229779,-0.00593589,0.01134731,0.0025379,0.00822695,0.00697919,0.00271155,0.00359306,0.01299039,0.00700175,0.0,0.00329877,0.00636537,0.00058548,-0.00198098,0.01184308,-0.01322722
2015-50,0.00736648,-0.00628627,0.01293248,-0.00082919,0.0,0.03786575,0.01574439,0.02041633,-0.00869689,-0.01443605,-0.01493162,-0.00026309,-0.01040989,-0.0058193,-0.00725827,-0.0024975,-0.00054363,-0.00937207,-0.02514142,-0.02017291,0.00876145,-0.0128041,0.00404313
2015-49,-0.01512402,-0.00835921,0.01890614,-0.01143324,-0.01521078,-0.02573099,-0.01590909,-0.02726919,-0.01023745,0.01173836,-0.01646994,-0.01263021,0.01308482,0.01677192,0.00495007,0.02023158,-0.00700809,0.01325758,0.02316602,0.02058824,-0.01182965,0.04121142,-0.04093757
2015-48,0.00602773,0.01747247,-0.03206413,-0.00081566,-0.00856531,-0.05806856,-0.02751886,-0.05789086,0.01500214,0.00318666,-0.00135685,0.00771242,0.02918156,0.03159911,0.02526148,-0.000381,-0.0099919,0.02021174,0.05487805,0.05721393,-0.01939488,-0.0077858,0.00151811
2015-47,-0.00417163,0.00863931,-0.00296687,-0.00122001,0.00302245,0.00411783,0.00312082,0.00596792,0.0007188,-0.00418834,0.00013585,-0.00914196,-0.00268998,-0.01043203,-0.00053177,0.00050697,0.00595722,-0.0033541,-0.00604027,-0.01711491,0.00155763,0.00018993,-0.00119682
2015-46,0.01140456,0.01230695,-0.04099279,0.00081169,0.01570681,0.0052927,0.00112007,0.00678222,0.01981352,-0.00100705,-0.0014883,-0.02046821,-0.00420288,-0.00908426,-0.00273924,0.00228746,-0.00696118,-0.00238663,-0.00927767,-0.00848485,0.0015625,0.00362388,-0.00487013
2015-45,-0.00656716,-0.02882587,-0.02103765,-0.00202265,0.00483092,-0.00162946,0.00180628,0.00076336,0.01099707,0.00722631,-0.00310098,0.0,-0.00028471,-0.00425267,-0.00607555,0.00406504,-0.00080472,0.0,-0.00326797,-0.00482509,-0.00078493,0.00496942,-0.00822867
2015-44,-0.01061947,-0.01472684,0.02506874,-0.00725222,0.00219298,0.04315808,0.02798982,0.05084067,-0.01274254,-0.02364082,-0.01476653,0.01916558,-0.0245484,-0.01927981,-0.02257981,-0.02005731,-0.00053619,-0.02415235,-0.05040448,-0.04237288,0.02365678,-0.04193371,0.04028809
2015-43,-0.00412007,-0.00690148,0.0327376,0.00769542,-0.01125054,0.01447527,0.00255043,0.00925181,-0.01541756,0.00505386,0.0066836,0.0,-0.00480236,-0.00508027,0.00259291,0.00299588,-0.00586354,-0.00139276,-0.00805452,-0.01579244,0.00120337,0.00700719,-0.00548958
2015-42,-0.00469759,-0.00708885,0.0051495,0.00080873,0.01411557,0.05301118,0.02943271,0.05654008,-0.00357092,-0.00904171,-0.01203067,0.0,-0.02765268,-0.02400711,-0.02221284,-0.01492169,-0.00451048,-0.02364711,-0.0565371,-0.06330472,0.0237413,-0.02832049,0.03190269
2015-41,0.00058106,-0.00023697,0.02730551,-0.00040306,-0.00264667,0.0055056,0.00333969,0.00127334,-0.01153143,0.00578534,0.00818914,-0.00423566,-0.00080812,0.00964215,-0.00596916,0.00433222,0.00159447,0.00090827,-0.00292056,-0.01214361,-0.00204834,0.00722022,-0.00899055
2015-40,0.02872531,0.0128694,-0.06414317,0.0028363,0.01623084,-0.03316867,-0.01220657,-0.03040263,0.03433163,0.01023638,0.01155378,-0.00051573,0.01504925,0.01369587,0.01769986,0.0017387,0.01427033,0.01243094,0.03072289,0.02986726,-0.01292929,0.00109071,-0.00406366
2015-39,0.01655426,-0.00047824,-0.01616131,0.00365854,0.01009637,0.00106781,0.00141044,0.00497306,0.0090424,0.00141243,0.01698831,0.0,-0.00254245,0.00322256,0.00238095,-0.00111317,0.0109529,0.00092081,-0.00776583,0.00724234,-0.00080775,-0.00144613,0.00250484
2015-38,-0.01442308,-0.0157857,0.02922856,-0.00285132,-0.00903751,-0.00492264,-0.00351206,-0.00205761,-0.01379811,-0.0206783,-0.00604676,0.0,0.00081975,-0.00972041,-0.00389632,-0.00111773,-0.00573301,-0.00458716,0.00120482,-0.04774536,0.00283172,0.0082012,0.00169396
2015-37,0.00845411,0.01678016,-0.01805689,0.00285831,0.00727603,-0.00197842,0.0,0.00546448,0.00885855,0.00608506,0.00336338,-0.00141625,-0.00387178,-0.0009992,-0.0006689,0.00086677,0.002457,0.0,-0.00235433,0.01453175,0.00081466,0.00144796,-0.00385881
2015-36,-0.00060496,-0.02307326,-0.01793445,0.00452489,-0.01080594,-0.01560284,-0.01335207,-0.02509255,0.00795873,0.00159025,-0.0032163,0.01662304,0.01256373,0.01173021,0.01925043,-0.00543881,0.0175,0.0078125,0.02462462,0.01694915,-0.00848485,-0.02452026,0.01105413
2015-35,-0.01794258,0.00528846,0.05637605,-0.00287592,-0.01216216,0.00704225,0.0063306,0.01320132,-0.02694436,-0.01044091,-0.00787717,0.00526316,-0.00672422,-0.00588705,-0.00359128,0.01861569,0.0,-0.00551217,-0.01377246,0.00330033,0.002826,0.03646409,-0.03706589
2015-34,0.01399027,0.02476474,0.0024108,0.00498339,0.02251838,0.06502999,0.03017866,0.07441656,-0.00187699,-0.02404499,0.00322884,0.0009219,-0.03542234,-0.03143928,-0.02176105,-0.02382116,-0.00775816,-0.0308311,-0.07525084,-0.04388715,0.0290336,-0.03613608,0.04851094
2015-33,-0.01128936,0.00460383,0.01202167,-0.00246407,-0.01965924,-0.06462585,-0.02637058,-0.0509018,-0.00576328,0.00680584,-0.00676931,0.00429911,0.02566461,0.03001309,0.01725923,0.01858022,-0.00053476,0.02134571,0.05143907,0.05075293,-0.01920768,0.03458269,-0.03737235
2015-32,-0.0174216,-0.04292343,0.00835607,-0.04140379,-0.01681759,-0.03390399,-0.01624342,-0.01701622,-0.00503849,0.00405786,-0.00685654,-0.02341772,0.0079556,0.00709939,0.01490694,0.00205312,-0.00216861,0.00605214,0.01732673,0.00278552,-0.00637196,0.00504854,-0.00441084
2015-31,-0.00523256,0.00878004,-0.03948878,0.00078833,0.01573427,0.00117568,-0.00183066,-0.00078278,0.01839441,-0.00634983,0.00160149,-0.00591418,0.0002791,-0.01498951,-0.02271936,-0.00178799,-0.00619612,-0.00046773,0.00062539,-0.01354402,0.00079365,-0.00309717,0.00402628
2015-30,-0.00917431,-0.00069444,-0.01391618,0.0,0.00658472,-0.00068318,0.00998143,0.02087515,0.00484883,0.00380228,-0.003306,0.00138609,-0.01019284,-0.00297737,0.0,-0.00558659,0.00572988,-0.00785945,-0.0195241,-0.02230898,0.00721154,-0.01034483,0.01060752
2015-29,-0.0113701,-0.00367309,0.02694056,0.0,-0.00826806,-0.02780049,-0.0138009,-0.02675841,-0.01112206,-0.00393108,-0.00355731,0.00100667,0.01297358,0.00129084,0.00542622,0.00358377,-0.01527741,0.0084666,0.02557545,0.03058824,-0.00671141,0.00713872,-0.00800927
2015-28,-0.00393479,0.00299746,0.00762712,0.00197161,0.00130719,0.03570824,0.01494596,0.02876281,-0.00336323,0.00902087,-0.01886061,0.00415617,-0.01398407,-0.01154373,-0.01863781,-0.00495805,-0.00665602,-0.0097629,-0.02541847,-0.08203753,0.0103751,-0.01007605,0.01025641
2015-27,0.00281057,-0.00958904,0.01230289,-0.00078709,-0.00391986,-0.01739724,-0.00853124,-0.01709062,-0.00692617,-0.00581585,-0.00231006,-0.01926877,0.00829417,0.00213426,0.00068364,-0.00315338,0.028196,0.00508083,0.01533742,0.04246886,-0.00481348,-0.00636109,0.00389864
2015-26,0.00167598,-0.00528736,0.01343256,0.00039432,0.00736888,0.03534008,0.01384977,0.02794903,-0.0071641,-0.00784441,-0.0123131,-0.00012475,-0.01413428,-0.01915015,-0.02448539,-0.00479253,-0.01075269,-0.01363636,-0.02843602,-0.01286863,0.01261701,-0.00936856,0.00866082
2015-25,-0.00828272,0.00023026,0.0190546,-0.00550098,0.00779896,0.04423181,0.01775989,0.02921536,-0.00901143,-0.00470664,0.00049981,0.00659229,-0.01446411,-0.01356994,-0.01790134,-0.00368441,0.0,-0.01085973,-0.02972028,-0.02260778,0.01104746,-0.00682723,0.00704601
2015-24,0.00612131,0.00139438,-0.00240741,0.0003937,-0.00560586,-0.01278409,-0.007277,-0.01157503,0.00026759,0.01711971,0.00337121,0.0138132,0.00541467,0.01357942,0.00437799,0.00597205,0.0,0.00681818,0.0111699,0.03118162,-0.00772986,0.00891671,-0.01056564
2015-23,0.0084317,0.00790698,-0.01735044,0.00276243,-0.00512601,0.00124224,0.00211615,0.00537634,0.00364274,0.01268934,0.00678733,0.00237649,-0.00288678,-0.00124141,0.01309824,0.00793956,0.00404858,0.00228206,-0.00586854,0.00480256,-0.00485437,0.015625,-0.01719618
2015-22,-0.00724638,-0.01012891,-0.00601238,0.0,-0.01678556,-0.04288079,-0.0186279,-0.03629344,0.00273448,0.00489801,0.00736976,-0.00573781,0.01696021,0.00671664,0.02022218,-0.00668295,-0.00269179,0.01120972,0.0338134,0.0345805,-0.01185302,-0.01222114,0.0122776
2015-21,-0.00331126,0.00184502,0.02134258,0.00039386,-0.01846533,-0.03617194,-0.00860702,-0.02026769,-0.0103606,-0.00609756,-0.00088206,0.002125,0.01020408,0.01480682,-0.00256739,-0.00786104,0.00053865,0.00419972,0.02085967,0.06850962,-0.00356295,-0.01695873,0.01625321
2015-20,-0.00972447,0.00276944,0.04188482,-0.00196618,0.00534759,0.06100606,0.02902997,0.05410987,-0.02045603,-0.01107348,-0.01109741,0.00187102,-0.02699298,-0.01998287,-0.01682772,-0.01296937,0.00215924,-0.01857725,-0.0548105,-0.05263158,0.02166803,-0.02718169,0.02597841
2015-19,0.01974767,-0.00161402,-0.03156494,0.0,0.00453421,-0.05132193,-0.02665739,-0.05098354,0.01817463,0.00921749,0.0069973,0.00627825,0.02645744,0.02084134,0.00658388,0.00655211,-0.00403226,0.0182565,0.05155875,0.05786026,-0.01902834,0.01290323,-0.01268523
2015-18,0.00492881,0.0,-0.02183243,0.00237248,-0.00122549,-0.01736887,-0.00510796,-0.01082598,0.01114502,0.02210541,-0.00012258,0.00479072,0.00474366,0.00278391,0.01148261,0.00308985,-0.00675676,0.00641026,0.01019796,0.02356164,-0.0076582,0.00574713,-0.00706833
2015-17,-0.00598151,-0.00069509,-0.00148893,0.00277008,-0.02636836,-0.05983607,-0.02785326,-0.05691367,-0.00159067,-0.00562174,-0.00515021,0.00187711,0.02905456,0.02485509,0.02955279,-0.00919118,-0.00327869,0.01575533,0.05978603,0.07533065,-0.01630219,-0.01901408,0.01814033
2015-16,0.00825991,0.00463714,-0.02923767,0.00356577,-0.00039984,-0.02552241,-0.01403118,-0.02339398,0.0141624,0.01825267,0.00508306,0.00237381,0.01193747,0.00206125,0.01378701,0.00282209,-0.00540541,0.01126761,0.02258065,0.01874634,-0.01020408,0.00423729,-0.00637233
2015-15,0.00720222,0.00441552,-0.05116198,0.00238095,0.00483286,-0.04496987,-0.02215398,-0.04391649,0.02497256,0.01979167,0.02999745,0.00239596,0.02239739,0.02688064,0.00604606,0.0107487,0.00541272,0.02241297,0.04457751,0.03750756,-0.02238518,0.01935484,-0.02131957
2015-14,0.00110375,0.00395073,-0.02340499,0.00079365,0.02498976,0.06909091,0.03294706,0.06271643,0.01068786,-0.01629133,-0.00822368,0.00290881,-0.03030021,-0.02163012,-0.03164612,-0.00614628,-0.00458839,-0.02416357,-0.06028589,-0.07086168,0.02618009,-0.01697313,0.01155153
2015-13,0.01346801,0.00351782,0.0145614,0.00119284,-0.00489596,-0.01032258,-0.0049505,-0.01202104,-0.00804692,0.00199711,0.00977618,0.00962513,0.00630173,0.00984487,-0.0042472,0.00271873,0.0076149,0.00610902,0.01145038,0.02090592,-0.00586854,0.00501792,-0.00716525
2015-12,-0.00558347,0.0004686,0.03437325,0.00319361,-0.01165595,0.01358066,0.00409277,0.01118396,-0.01625694,-0.00598965,-0.00874192,-0.00629723,-0.00630564,0.00474871,-0.00951075,0.00542206,0.00135685,-0.00602689,-0.01541307,-0.01679731,0.00475436,0.00852878,-0.01014313
2015-11,0.0165809,0.01583924,-0.03736531,0.00601443,0.00486224,-0.04879914,-0.02212486,-0.04681916,0.01760371,0.00776206,0.01554404,0.01617834,0.0222094,0.03196772,0.01399392,0.01123876,0.7037037,0.01864245,0.04169424,0.04355717,-0.01808388,0.01973684,-0.02312836
2015-10,-0.01637493,0.00969955,0.02102845,0.00080354,0.00324149,0.07311168,0.03505618,0.07258368,-0.00988223,-0.02592069,-0.01519408,-0.00063613,-0.03465068,-0.0201193,-0.01436389,-0.0024919,-0.01891892,-0.03074057,-0.06482064,-0.06494253,0.02666667,-0.00073046,0.00462148
2015-09,-0.01444444,-0.00188991,0.01181948,0.00161031,0.00732601,0.06325405,0.03122109,0.06095618,-0.00604595,-0.02074909,-0.00584498,0.00967537,-0.02954545,-0.02761399,-0.01429653,-0.00481898,-0.00541272,-0.02586207,-0.06489676,-0.06670224,0.02163462,-0.01004304,0.00883372
2015-08,0.00278396,-0.00705882,-0.00306251,-0.00321285,0.01227496,0.02664549,0.0129108,0.02494888,0.00173936,-0.00144947,0.0059926,0.00511836,-0.01264234,-0.0031183,0.00288453,-0.00672125,0.01222826,-0.008524,-0.02639128,-0.02956432,0.00687146,-0.01816911,0.0134888
2015-07,-0.00387382,0.00141844,-0.00380366,0.00040209,0.000409,0.00752958,0.00377715,0.00705687,0.00333912,0.00172425,-0.01342366,0.04814914,-0.00391529,-0.00441671,-0.0050306,0.00134887,0.0123119,-0.00578035,-0.00848896,-0.00307377,0.00325336,-0.00280308,-0.00317712
2015-06,-0.00110558,0.00258824,0.01409214,0.00160966,0.00207727,-0.01079073,-0.00422634,-0.01427989,-0.00548348,0.01204739,-0.00012633,-0.05179435,0.00637057,-0.00937944,-0.0058878,-0.00134179,-0.02398922,0.00717811,0.01556196,0.00932642,-0.00525253,-0.00139373,0.00286632
2015-05,0.00444939,0.00590179,0.00161551,0.00403714,0.00502934,0.00619359,0.00023392,0.00122399,0.0,0.014032,0.00484756,0.00898819,-0.00161319,0.00161582,-0.00386652,-0.01183718,0.00433135,0.00089807,-0.00743707,0.00260146,-0.00080678,-0.0239726,0.02253094
2015-04,-0.01428571,0.00942285,0.03054278,-0.00322321,-0.00505689,-0.00435996,-0.0032543,-0.00764588,-0.016891,-0.002428,-0.01958554,0.01475076,0.00306638,-0.01766883,-0.001,0.00864799,-0.01440768,0.00135257,0.00696056,0.00526039,-0.00160772,0.02149792,-0.01846542
2015-03,0.00660793,0.00093721,0.06426332,-0.0032077,-0.01421405,0.06043956,0.03074357,0.06088795,-0.03107814,-0.01075052,-0.02601865,-0.00215709,-0.02989537,-0.00368175,-0.01598681,0.00793457,0.01434371,-0.02421841,-0.05785124,-0.06673307,0.02131148,0.01743375,-0.01530379
2015-02,-0.00164654,0.00898345,-0.01773879,0.0,-0.04224791,0.04055864,0.02416992,0.04658385,0.00974234,-0.00093947,0.00024269,-0.00126727,-0.02248348,0.1840025,-0.00708469,0.00595962,0.00737101,-0.00999565,-0.04774397,-0.05320665,0.00871369,0.01175657,-0.0130884
2015-01,0.00940786,0.01380624,-0.0277512,0.00362173,0.01281538,0.02331505,0.00763547,0.01442091,0.01461648,-0.00594046,-0.00929124,0.01599797,-0.0079122,-0.00753276,-0.0178415,0.00934694,0.02029469,-0.00647389,-0.01547988,-0.03049908,0.00542345,0.02272727,-0.01907326
2015-00,-0.00164474,0.00812231,0.00927536,0.00201532,-0.00478088,0.02633178,0.01459119,0.02522186,-0.00399022,-0.01142107,-0.01096827,0.00806348,-0.01228378,-0.01156773,-0.00765467,0.0016131,-0.02031728,-0.00938166,-0.01753507,-0.02402135,0.01056189,0.00718907,-0.00385675
2014-51,-0.00163666,0.00809524,0.00250578,0.0004029,0.00401929,0.01010309,0.00378788,0.00851064,-0.00128766,-0.00156852,0.0009444,0.0,-0.00406977,-0.00312878,-0.00730156,-0.0030849,-0.02967848,-0.00549915,-0.00247647,-0.01267483,0.00425351,-0.00639205,0.0045657
2014-50,0.01501669,-0.01060071,0.01256133,-0.00679185,0.01671423,0.02737691,0.02109053,0.03369141,-0.00727505,-0.00078069,0.00472813,-0.00240233,-0.01682319,-0.01929356,-0.01276432,-0.0159671,0.01585095,-0.01416077,-0.04174573,-0.00817556,0.01206377,-0.03077975,0.03008911
2014-49,-0.01295896,-0.00494816,0.01001001,-0.00039888,-0.01861386,-0.02738021,-0.01290812,-0.0224988,-0.004045,0.00370587,-0.00779886,0.06278916,0.01138144,0.01260883,-0.00037968,0.01673485,-0.00847689,0.01050862,0.02532879,0.01315789,-0.00983326,0.03520115,-0.03367448
2014-48,-0.01014415,-0.00304807,0.04364247,-0.00277888,-0.00196078,0.02897316,0.01437741,0.029946,-0.02022694,-0.01066994,-0.0089614,-0.00061881,-0.014895,-0.01413043,-0.01644368,-0.02625182,0.00872257,-0.01739851,-0.032,-0.02702703,0.01515808,-0.054221,0.05244516
2014-47,-0.01418067,-0.00373832,0.02468871,0.00079554,-0.01509872,-0.00866808,-0.00588838,0.00097704,-0.01144806,-0.00557284,-0.01282198,0.0,-0.00073439,9.902e-05,0.00606832,-0.00364476,-0.04955457,-0.00290456,-0.00095238,0.01116838,0.00302637,-0.00344353,0.00765977
2014-46,0.00633245,0.00351288,0.00635547,0.00158793,0.00387898,0.01343284,0.00667009,0.00830484,-0.0052961,0.00136639,0.00538435,-0.00848813,-0.00448504,-0.00464611,-0.00702646,-0.01076426,0.0,-0.00496894,-0.00663507,-0.01564482,0.0038961,-0.02450331,0.02145215
2014-45,-0.00262743,-0.0025731,-0.0332048,-0.00039683,0.0133753,-0.01542362,-0.00793651,-0.01750122,0.01680468,-0.01130161,0.00865251,0.00049231,0.0089096,0.0093217,0.002245,-0.0125059,0.03943662,0.00372208,0.0132513,0.00382003,-0.00390117,-0.02768835,0.0249576
2014-44,-0.01092044,0.00538012,0.00868244,-0.00039746,0.00316206,0.00127877,0.0038501,0.004914,-0.0059193,-0.00726161,0.00218869,0.0122088,-0.00341214,-0.00088942,0.0008212,-0.00678045,-0.01388889,-0.00328812,-0.00844278,-0.00802365,0.00305277,-0.01773274,0.01381181
2014-43,-0.00206718,-0.00234357,0.00156041,-0.00237718,0.01435979,0.02948348,0.01200418,0.02844083,0.0,-0.00807673,-0.00284933,0.00199154,-0.01357936,-0.01399553,-0.01385427,-0.04073951,-0.0002777,-0.01726908,-0.02644779,-0.03543788,0.0160285,-0.08233958,0.08320768
2014-42,0.00361197,0.00305738,0.00066652,-0.00039667,0.006,0.02795941,0.01107303,0.02061856,0.00047784,-0.00522144,0.00446173,-0.00323786,-0.0107007,-0.00984651,-0.00845498,-0.01217773,0.0,-0.00917797,-0.01615074,-0.0244391,0.00896057,-0.0235558,0.02313911
2014-41,-0.00411734,-0.0056272,-0.00220119,-0.00158919,-0.00674871,-0.01785714,-0.00496862,-0.01163968,0.0007196,0.00113946,-0.00681896,0.01021934,0.00511632,0.00663415,0.00072249,0.00109926,0.0,0.00361446,0.01279123,0.0204918,-0.00311526,0.00505334,-0.00374428
2014-40,0.0,0.00140845,0.01777485,0.00079618,-0.00671141,0.00547645,0.00156128,0.00401808,-0.00780218,-0.00202468,-0.00733966,-0.00062274,-0.00272764,-0.00049058,-0.00664404,0.01005699,0.0,-0.00120968,0.0037037,0.02719665,0.00177305,0.01385681,-0.02014234
2014-39,-0.01140487,-0.00233645,0.01062907,0.0007984,0.00395883,0.03210095,0.01275046,0.02881699,-0.0056647,-0.01684514,-0.00905285,-0.00954151,-0.01414868,-0.01675107,-0.00379175,-0.00325953,0.0,-0.013269,-0.02961276,-0.04054597,0.01287744,-0.00350877,0.00490326
2014-38,-0.00817996,0.00753296,0.02533632,0.00159681,-0.0109247,0.02760181,0.0134778,0.02642487,-0.00620007,-0.00739728,-0.01096933,0.0016135,-0.01333965,-0.01050704,-0.00885529,-0.00491291,0.00586592,-0.01192369,-0.0226566,-0.02922837,0.01212393,-0.01503759,0.01034112
2014-37,-0.00152905,0.00117509,0.01663202,0.00159681,0.00744222,0.01352901,0.00717322,0.01523109,-0.01026,0.00382158,0.00964234,-0.0045679,-0.00815175,-0.00556088,-0.00179122,-0.01606691,0.0,-0.00632661,-0.01528384,0.00078003,0.00541272,-0.02693603,0.03316291
2014-36,-0.01204215,-0.00046893,0.05331377,-0.00039857,-0.01313756,-0.01023891,-0.00212483,-0.00782473,-0.02585327,0.0093452,-0.01091071,0.0,0.00353774,0.00115042,-0.00386211,-0.01305483,-0.03012212,0.00039573,0.00569177,-0.00155763,0.0,-0.01763085,0.02570985
2014-35,0.00451354,0.00188501,-0.0195122,0.00119856,0.00542215,0.02688679,0.0148368,0.02536427,0.01100897,-0.00864518,0.00454697,0.0,-0.01344252,-0.01328559,-0.01079594,0.00086365,-0.02306649,-0.01011673,-0.02703845,-0.02165653,0.00961979,0.00107875,-0.00186407
2014-34,-0.0110055,0.00093765,-0.00977995,0.0004,0.0038835,0.01224784,-0.00027056,0.00817439,0.00430497,0.00116536,0.01013928,0.0,-0.00422784,-0.00337616,-0.00739655,-0.00064055,0.0117746,-0.00193498,-0.0037831,-0.01607477,0.00091954,-0.00793231,0.0011725
2014-33,-0.00497018,-0.00863477,-0.00195982,-0.00199362,0.00349786,0.02636767,0.0118067,0.01788709,-0.00169492,-0.00960253,-0.00563225,0.0,-0.00902952,-0.00696832,-0.01011979,-0.01378512,0.01710864,-0.00955292,-0.01134062,-0.01670298,0.00930665,-0.02325581,0.02742616
2014-32,0.0050025,-0.00188191,-0.01425465,0.0012,0.00390472,0.00049164,-0.00109769,-0.00168161,0.00705588,-0.00532946,0.00277039,0.00437774,0.00060592,0.00408732,0.00421708,-0.00136326,-0.03175041,0.0,0.00162272,0.0,-0.00046598,-0.00814249,0.00242718
2014-31,-0.00249875,0.00330111,0.00881489,0.00321156,-0.00273224,-0.00049615,0.003861,0.00056338,-0.00598802,-0.00488481,-0.00575603,0.0,-0.00098187,0.0014863,-0.00145389,0.00442012,0.00611111,-0.00114199,0.0,0.0,0.0,0.01080247,-0.00948509
2014-30,-0.01183432,0.00070922,0.01993521,0.00040145,-0.0038956,0.00372208,0.00414938,0.00112867,-0.01009195,-0.00987906,-0.01161898,-0.00124953,-0.00090566,-0.00222346,-0.00350636,-0.00689944,0.0,-0.00341556,-0.00161681,-0.00899604,0.00421151,-0.0156962,0.01403509
2014-29,0.00544554,0.00544766,-0.00641975,0.00080451,-0.00155461,0.01387137,-0.00248344,0.01430206,0.00225098,-0.00589356,-0.00762278,0.01840102,-0.00659769,-0.007543,0.00537486,-0.00426461,-0.00246643,-0.00641026,-0.01038339,-0.01418943,0.0070688,-0.00848727,0.00831153
2014-28,-0.00395257,-0.00212766,0.00024734,-0.00040241,-0.00386997,0.01995395,0.00698519,0.01392919,-0.00011237,0.0003571,-0.00152257,0.00050182,-0.00669942,-0.00748858,-0.00540134,0.00197999,-0.00842391,-0.00487439,-0.0122288,-0.00774375,0.00520833,-0.00100251,-0.00475679
2014-27,0.00296883,0.01218638,-0.00540275,0.00080613,0.00038715,-0.00508647,0.00111545,0.0,0.00202748,-0.0011272,-0.00541712,-0.00337584,-7.449e-05,0.00091475,0.00666209,0.00480669,-0.00027427,0.00075047,0.0,0.0084507,-0.00094563,0.00963489,-0.01052311
2014-26,0.00049603,0.00119275,0.01216183,-0.00120822,0.00465658,0.00876289,0.00560852,0.01407625,-0.00728373,0.00201924,0.00444059,0.00288401,-0.00643872,-0.00808429,-0.01844,-0.00935065,0.01137309,-0.00633855,-0.01937984,0.0,0.00618753,-0.01046338,0.01787641
2014-25,0.00348086,0.0033557,-0.0039555,0.0024262,0.0,-0.00178162,-0.00027964,-0.00694043,0.00067333,0.00059684,0.00587851,0.00667254,0.00312919,0.00320513,-0.00632911,0.00480769,-0.01523546,0.003003,-0.00078709,0.0,-0.00283688,0.01066531,-0.01004719
2014-24,0.0,-0.00901328,0.00369731,-0.00040388,-0.00730208,0.00253872,-0.00969261,-0.00460035,-0.00089979,0.00233407,0.00847364,-0.007125,0.00156787,0.00202206,-0.01732294,-0.00281984,0.0,0.00188324,0.00953516,0.0,-0.00188413,-0.00254453,0.00472633
2014-23,0.0,0.00190703,-0.00950988,0.00161616,0.0065764,0.01225428,0.00389213,0.00576369,0.00531494,0.00998004,0.00498284,0.0,-0.00387741,-0.00349136,-0.00053814,0.00525707,-0.00620615,0.0,-0.01218075,0.0,-0.00046948,0.0087269,-0.0100767
2014-22,0.00648056,-0.00071667,-0.01785289,0.00121803,0.00583658,-0.00506457,-0.00361312,-0.00749712,0.00915227,0.00351878,-0.00287611,-0.00388423,0.0033532,0.00607232,0.00922124,-0.0013654,-0.00239744,0.00263952,0.00712307,0.0,-0.00375587,-0.00204186,0.00195842
2014-21,-0.00396825,-0.00429082,-0.01046125,0.0,-0.00193723,0.00255754,0.00027917,-0.00115942,0.00491429,-0.00272084,0.00165362,0.0,-0.00029727,0.00128499,-0.01038892,0.00188265,0.01317204,-0.00075131,-0.00823529,0.0,0.0,0.00507872,-0.00409961
2014-20,0.00148295,0.00023935,0.01883148,-0.00081037,-0.00464217,0.00748194,0.00840336,0.01113064,-0.00998638,0.00018123,-0.00044126,-0.00312266,-0.00576411,-0.00401826,-0.00900841,-0.00561447,0.02292818,-0.00523756,-0.00427849,0.0,0.00425733,-0.00452489,0.01167973
2014-19,0.00298954,0.00453136,-0.00242601,0.00040535,0.0007716,0.01274382,0.00478469,0.00707965,0.0001131,-0.00283081,0.0034292,0.01341772,-0.00427067,-0.00454463,-0.0017783,0.00586449,0.00861111,-0.00186776,-0.01232191,0.0,0.00094697,0.01067073,-0.0121102
2014-18,0.01410579,0.00524559,-0.01830283,0.00081004,0.00426853,0.01917954,0.00822462,0.01680672,0.00948355,-0.00162602,0.00522629,0.01234879,-0.00868613,-0.01015,-0.00296482,0.00324641,0.0,-0.00445931,-0.01967461,-0.00268546,0.00428367,0.00355691,-0.0069581
2014-17,0.00556117,-0.00212917,-0.00449385,-0.00040601,0.00783085,-0.00711838,0.0005677,-0.00299043,0.00137331,0.00380711,0.00391762,-0.00176101,0.00153576,0.00234298,0.00473809,0.00315325,0.01188061,0.00260902,0.00381243,-0.00606878,-0.00237304,0.00871795,-0.00570828
2014-16,-0.00453401,-0.00307329,0.01175906,-0.00202758,-0.00467654,-0.00262881,-0.00394477,-0.007109,-0.00568311,0.00030241,-0.00145414,-0.00810979,0.00279022,0.00443881,0.00565385,0.00483905,-0.00833333,0.0026178,0.0007654,0.0074983,-0.00236518,0.01181305,-0.00899415
2014-15,-0.00351406,0.00835522,0.01735941,-0.00121408,-0.00465297,0.00105263,-0.00028313,-0.00178253,-0.00990545,0.0032168,-0.00533867,0.00174978,-0.00014661,-0.00423118,-0.00692247,-0.00605049,-0.00429185,-0.00186359,0.0,0.00238095,0.00189753,-0.01257545,0.01341055
2014-14,0.00857719,0.01615236,-0.02954384,0.0016214,0.00311284,-0.02214695,-0.00897868,-0.01883461,0.01385073,0.00745949,-0.00055698,0.00137672,0.00994768,0.01343744,-0.00039383,0.0140488,-0.01052033,0.00937734,0.02757282,0.01568895,-0.01035782,0.0357513,-0.0287962
2014-13,0.00101112,0.00748973,-0.00283889,0.00040519,-0.00270898,0.01176471,0.00505902,0.00945068,0.00194575,-0.00566486,0.00673401,0.00037444,-0.00529295,-0.00859262,-0.01113499,-0.00010579,-0.00056497,-0.00412294,-0.01039261,0.0,0.00377181,0.0005184,0.0
