Week,EMIF,FXU,GII,IDU,IGF,INXX,JXI,PSCU,PUI,RYU,SDP,UPW,VPU,XLU
2013-45,0.03565422,0.00613497,0.00868857,0.00779822,0.01367366,0.02433628,0.00569878,-0.00871384,0.00342661,0.0089153,-0.01510353,0.00780843,0.0083122,0.01117665
2013-44,-0.03584229,-0.01106807,-0.01319688,-0.0059358,-0.01232712,-0.05082988,-0.00459708,-0.00484597,-0.00795455,-0.01215022,0.01773836,-0.02052335,-0.00448682,-0.00494132
2013-43,-0.0081011,-0.00165837,-0.0088094,-0.00230191,-0.0086593,0.03466956,-0.00700054,-0.02665755,-0.00170551,-0.00440933,0.00296223,0.00154004,-0.00238463,-0.00154512
2013-42,-0.00388853,0.02261164,0.00535332,0.02310639,0.00448967,-0.02089864,0.00975874,0.01816277,0.01326413,0.02367086,-0.0347018,0.02893891,0.02347552,0.02206114
2013-41,-0.00420712,0.01834862,0.01634432,0.01679198,0.01368613,-0.0104712,0.01397643,0.03972303,0.02654867,0.01904399,-0.04128284,0.01269316,0.01654332,0.01371173
2013-40,0.02228134,0.02573099,0.01971675,0.03001154,0.02171216,0.03626374,0.0215204,0.01251841,0.01433692,0.02649007,-0.05745748,0.01760363,0.03018139,0.0310559
2013-39,0.02795772,-0.00232288,0.00893855,-0.00634276,0.00780762,0.05764706,0.00223776,-0.00873999,0.0029976,-0.00348567,0.01248189,-0.00450197,-0.00646773,-0.00614489
2013-38,-0.01632789,-0.0103211,-0.00194932,-0.01325,-0.00403226,-0.01148106,-0.00967385,-0.00543478,-0.00947306,-0.01483736,0.0193973,-0.01713654,-0.0130397,-0.01495863
2013-37,0.014276,0.01417602,0.01590457,0.01686623,0.01743265,0.03760282,0.01610624,0.03575504,0.01209921,0.01208106,-0.03141192,0.02142444,0.01821167,0.01570167
2013-36,0.00652025,0.00413956,0.01153735,0.00271283,0.01290323,0.0274463,0.01292732,0.01065449,0.00976801,0.00156678,-0.00680561,0.01311866,0.00344879,0.00263071
2013-35,0.03703704,-0.00059559,0.02326275,0.00156027,0.01559907,0.10482759,0.01228789,-0.00304414,0.00306748,0.00236827,-0.00632378,0.00475907,0.00075392,0.00297915
2013-34,0.00036284,-0.01107872,-0.00970588,-0.00549872,-0.01120264,-0.03474903,-0.01098266,-0.01410019,-0.00787402,-0.00640528,0.01792742,-0.01503759,-0.00445236,-0.00195886
2013-33,0.01239067,0.01173021,0.00731636,0.01169515,0.00723446,0.01030928,0.00517688,0.0097269,0.00791236,0.01231912,-0.01940492,0.01691949,0.01086795,0.01180328
2013-32,-0.02518363,-0.03205849,-0.00687679,-0.03635024,-0.01187039,-0.02527076,-0.02011735,-0.05144468,-0.03212617,-0.03261481,0.10021526,-0.06990395,-0.03698435,-0.03573668
2013-31,0.00847757,-0.0005596,0.00657331,-0.00571568,0.00224,0.01587302,0.00055586,-0.01178918,-0.00636206,-0.0081391,0.00287839,-0.01699279,-0.00521127,-0.00372787
2013-30,0.00845666,0.01940639,0.00573066,0.00303104,0.01123235,-0.07700893,0.01741084,-0.00687521,0.0034823,0.00500093,-0.0043573,0.0098804,0.00577302,0.00309598
2013-29,0.00773558,-0.00453515,0.00201149,-0.00072842,0.00643501,-0.02857143,0.00335852,-0.00854117,-0.00921659,-0.00611224,0.00288115,0.00051948,-0.00112597,0.0
2013-28,0.01507538,0.0039818,0.0052356,0.00303951,0.00584795,-0.01452282,0.00990659,0.02811951,0.00404858,0.0027907,-0.00288392,0.00835946,0.0025395,0.00310752
2013-27,0.01510129,0.02746269,0.03730664,0.03018724,0.02210315,0.0295082,0.02549077,0.02992701,0.03897686,0.02783184,-0.05539773,0.06632361,0.03137487,0.0322791
2013-26,-0.02538992,-0.00180832,-0.01493875,-0.00385802,-0.01039222,-0.04241782,-0.00383142,0.00898876,0.00061614,-0.0066719,0.01797945,-0.0313569,-0.00463101,-0.00689655
2013-25,0.07176106,0.04388133,0.03266564,0.03021978,0.03289474,0.04209329,0.02850285,0.02899657,0.03807107,0.03156843,-0.05178128,0.05787589,0.03225806,0.03074866
2013-24,-0.05962156,-0.02927121,-0.04116788,-0.0312777,-0.04632953,-0.05931322,-0.0396916,-0.02117385,-0.02647783,-0.03321104,0.05364152,-0.07114625,-0.0312086,-0.0316947
2013-23,-0.02740201,0.00540865,0.00440529,0.0051079,-0.00196721,-0.01138716,0.00288684,-0.00657414,-0.00061538,0.00582072,-0.01630901,0.01318052,0.00059119,0.00097434
2013-22,-0.02381751,0.0042245,0.00175798,0.00564537,-0.00229208,-0.02618817,0.0017326,0.00036603,0.00184843,0.00604288,-0.0059778,-0.00635838,0.00608851,0.00555011
2013-21,-0.02423052,-0.01488095,-0.02389177,-0.01568032,-0.02699229,-0.05233645,-0.02317694,-0.01051868,-0.00669507,-0.02135774,0.02652174,-0.02244669,-0.01697395,-0.01831031
2013-20,-0.02813299,-0.02200347,-0.02488814,-0.032129,-0.0252809,-0.07820738,-0.02699755,-0.02370004,-0.02315914,-0.02842993,0.06615385,-0.06343476,-0.03321654,-0.03226798
2013-19,-0.00605867,0.02551929,-0.00028082,0.0188215,-0.00031348,0.04574565,0.01247574,0.01654081,0.01808318,0.01454139,-0.04055752,0.03609342,0.01877667,0.01742377
2013-18,0.00511345,-0.00294811,-0.00167598,-0.01017812,0.0,-0.01492537,-0.00629275,-0.0014373,0.0011976,-0.010279,0.01836058,-0.02208526,-0.01106753,-0.01192661
2013-17,0.02903332,-0.00058411,0.00278552,-0.0084253,0.0046875,0.02336029,0.00653773,0.00607577,0.00059418,-0.00792936,0.0152747,-0.01812837,-0.0080955,-0.01014623
2013-16,0.00365085,0.00713012,0.01283148,0.00650211,0.01182486,-0.00815956,0.01310653,0.00833938,0.00659472,0.00934237,-0.0210074,0.01469843,0.00626479,0.00727273
2013-15,0.01037136,0.02061856,0.00780347,0.02490138,0.00843061,0.07199211,0.00365066,0.02133234,0.01286765,0.01495886,-0.01475886,0.04118268,0.02437981,0.0248139
2013-14,0.00561427,0.01506932,0.02335085,0.01041922,0.01291572,0.01489573,0.0239726,0.02723881,0.02289604,0.0150122,-0.02744425,0.02209363,0.01076945,0.01144094
2013-13,0.00198544,0.01602959,0.01308745,0.01125422,0.00586893,-0.02536585,0.02105263,0.01018868,0.01069182,0.01611356,-0.01682719,0.02079912,0.01302649,0.01453856
2013-12,0.01849361,0.02131661,0.01836243,0.02558854,0.01251235,0.01288404,0.01718519,0.01180503,0.01464036,0.0221135,-0.04733164,0.04597701,0.02591441,0.02654581
2013-11,-0.00566667,0.00062696,0.01699029,0.00811333,0.02027252,-0.07227813,0.0209205,0.00572519,0.00832266,0.00353218,-0.00965981,0.01985981,0.00654567,0.00650195
2013-10,-0.02525089,0.00881612,-0.00241692,0.00709403,0.0006605,-0.01945181,0.00446296,0.0061092,0.00514139,0.0070908,-0.0153019,0.02343292,0.00955509,0.01078431
2013-09,0.0110318,0.00762873,0.0042592,0.00467897,0.00397878,0.07007576,0.00538278,0.00849421,0.00973394,0.00476569,-0.00690285,0.00235988,0.00481565,0.0022981
2013-08,0.00853018,0.00580645,0.0118196,0.01790486,0.01493551,-0.02983725,0.01693871,0.0007776,0.00791035,0.01196997,0.00396393,0.03175592,0.01934985,0.01754978
2013-07,-0.01479575,-0.00190355,-0.00273973,0.00211836,-0.00659848,-0.02353967,-0.00150739,-0.00115473,-0.00260078,0.00162173,0.01362344,0.00988875,0.00260856,0.00402955
2013-06,0.00032268,-0.01329114,-0.00549618,-0.00133476,-0.00430749,-0.03301477,-0.00453858,0.00390016,-0.00716612,-0.012717,0.00192567,-0.00124611,-0.00077387,-0.00169033
2013-05,0.01430894,0.00893997,0.00555042,0.00932055,0.00767947,-0.02923977,0.00335468,0.00982704,0.00522193,0.0018315,-0.01060004,0.02173913,0.00813008,0.00716968
2013-04,0.02439024,0.01025641,0.00889298,0.01608068,0.00728236,0.00410846,0.00875604,0.01416765,0.01112565,0.01437372,-0.02561723,0.02916397,0.01577287,0.01270604
2013-03,-0.00751143,0.00516462,0.00244798,0.00437876,0.00299501,-0.02316294,0.00362647,-0.00275699,-0.00130976,-0.00020576,-0.00293121,0.00654022,0.00538571,0.00691324
2013-02,0.01642642,0.0085639,0.00585336,0.01018842,0.00335683,0.02191558,0.00182871,0.00804829,0.00599201,0.00292215,0.0,0.01150982,0.0105076,0.00985568
2013-01,0.01118265,-0.00458115,-0.00154036,0.00139567,0.00810263,-0.02184466,0.0070401,-0.0056338,-0.00198939,-0.0004178,-0.00175793,-0.00067981,0.00242758,0.00035137
2013-00,0.02300824,0.02727878,0.01363496,0.0250389,0.01354096,0.02970297,0.0115889,0.03417044,0.02719239,0.03496353,-0.06559448,0.06135402,0.02441822,0.02350427
