Week,AGG,BIV,BLV,BND,BOND,BSV,FWDB,GBF,GVI,ILTB,ISTB,MINT,RAVI,SAGG,SCHZ,SPAB,XMPT
2014-46,0.0015328,0.00268132,0.00585404,0.00218848,0.0033758,0.00093947,0.00591985,0.00048862,0.0008874,0.00467745,0.00066681,-0.0002127,-0.00028133,-0.00150966,0.00150215,0.00195312,-0.00048077
2014-45,0.00194314,0.00160987,0.00325182,0.00136968,0.00185367,0.00107426,0.00136488,0.00293657,0.00148134,0.0029217,-0.00066637,-0.00010637,-0.00014069,-0.00330927,0.00193465,0.00195542,-0.00047778
2014-44,0.00214702,0.00201126,0.00545455,0.00205451,0.00338206,0.00053698,-0.00136116,0.00146427,0.0017769,0.00077429,0.00022207,0.00021281,0.00084495,0.00362319,0.00171784,0.00352113,0.00383877
2014-43,-0.00203666,-0.00440059,-0.0041269,-0.00327511,-0.00250463,-0.00187467,0.00272232,-0.00262876,-0.00344014,-0.0015444,-0.00177384,-0.00010639,0.00028165,0.00181488,-0.00235445,-0.00272904,0.00288046
2014-42,-0.00335025,-0.00504447,-0.01059349,-0.00380486,-0.00087146,-0.00213875,0.00454545,-0.00725198,-0.00352976,-0.01014354,-0.00110571,-0.0004254,0.00028165,0.00333839,-0.00299018,-0.003885,-0.00143747
2014-41,0.00193483,0.00186368,0.00358423,0.00122549,-0.00087061,0.00066899,-0.00362319,-0.00048421,0.00117936,0.00154232,0.00022193,-0.00074452,-0.00084388,-0.00812763,0.0019239,0.00038926,0.00724288
2014-40,0.00544204,0.00767677,0.01368792,0.00452675,0.00361011,0.00295778,0.00363636,0.0070526,0.00375754,0.01132591,0.0026732,-0.00031905,0.00028177,-0.00657895,0.00538793,0.00549235,0.00340301
2014-39,0.00278264,0.00514975,0.01015697,0.00275748,0.00087989,0.00067349,-0.00136178,0.00324995,0.00198531,0.01006314,0.00133929,-0.0004254,0.00028177,-0.00268416,0.00259628,0.00196928,0.00441609
2014-38,0.00206782,0.00027141,0.00464437,0.00138217,-0.00373093,0.00053916,0.00090703,-0.00177602,-0.00089374,0.00198531,-0.00022311,0.00031911,0.0001409,-0.00178306,0.00195355,0.00118483,0.0
2014-37,0.00062163,-0.00013596,0.00723279,0.00055386,0.00176192,-0.00053923,0.00045269,0.0027742,0.00019885,0.00219517,0.0,0.0,0.00042289,-0.00148368,0.00087013,0.00237624,0.00443131
2014-36,-0.00576725,-0.00796544,-0.02062533,-0.00578512,-0.00482615,-0.00215401,-0.00762674,-0.00805897,-0.00386445,-0.01928754,-0.0028921,-0.00010639,-0.00084483,0.00566995,-0.00454644,-0.00590551,-0.00195982
2014-35,-0.00071965,-0.00094276,-0.0076883,-0.00027518,-0.00087575,0.0005385,-0.00134108,-0.00117786,-9.897e-05,-0.00625244,0.00088988,0.00042576,-0.00112597,0.00239378,0.00021617,0.0007874,0.00048828
2014-34,0.0030842,0.00417508,0.00922198,0.00330169,0.00383646,0.00148168,0.00356983,0.00501623,0.0022779,0.00602176,0.00111235,0.00053225,-0.00028169,-0.00268817,0.00324044,0.00314837,0.01083744
2014-33,-0.00092516,-0.00094187,0.00590319,-0.00055021,-0.00065818,-0.00094124,0.00179453,-0.00088452,-0.00247036,0.00765306,-0.0015559,0.00031942,0.0,0.00570399,-0.00151057,0.0,-0.00343474
2014-32,0.00463726,0.00485568,0.0119942,0.00385834,0.00517621,0.0,0.00585322,0.00631475,0.002574,0.01264572,0.00178094,-0.00010645,0.00028181,-0.0071535,0.00476294,0.00433925,0.005923
2014-31,0.00237603,0.00338387,0.00944777,0.00124224,0.00143345,0.00067286,0.00135624,0.00118565,0.00148647,0.00476474,0.00066815,0.00010648,0.00042301,-0.00208086,0.00347448,0.00277008,0.01351351
2014-30,-0.00010327,-0.00067714,-0.00963951,-0.00069061,0.00022002,0.00134844,-0.0080573,-0.00059306,0.00029771,-0.00533175,0.00044583,0.00074547,0.00070542,0.00029682,-0.00173423,0.00039526,-0.01332018
2014-29,0.00062016,0.00027067,0.00291236,0.00069089,0.00121292,0.00013481,0.0049416,-0.00069328,0.0,0.00197433,0.00044603,-0.00031949,0.00014106,0.00327576,0.0015191,-0.00039494,0.00148295
2014-28,0.00134603,0.00217096,0.01045576,0.00235457,0.00110473,0.0,-0.00089686,0.00228537,-0.00029762,0.01324238,-0.00111383,-0.0001065,-0.00084602,-0.00148324,0.00217439,0.00158165,0.00851277
2014-27,0.00467727,0.0058623,0.01326116,0.00444568,0.00132729,0.00215924,0.00405041,0.00219386,0.00248657,0.00747022,0.00223214,0.00053277,-0.00070532,-0.00620201,0.00501636,0.0047619,0.00553877
2014-26,-0.00537746,-0.00597096,-0.01645705,-0.00580833,-0.00408073,-0.00242359,0.00044863,-0.00496771,-0.00327284,-0.01832304,-0.00178213,0.00021313,0.0,0.00594001,-0.00542652,-0.00552923,-0.02708026
2014-25,0.00509356,0.0058671,0.01386058,0.00458843,0.00543358,0.00216012,0.00360523,0.00801122,0.00288557,0.01682205,0.00200893,0.00042635,0.00098856,-0.00443001,0.00545494,0.00396825,0.00594943
2014-24,0.00103961,0.00027296,-0.0047259,0.0,0.00188199,0.00013499,0.00635786,-0.00169745,-0.00069673,-0.00626516,0.00111657,-0.00031966,0.00084782,-0.00088522,0.00087279,0.00119142,-0.00297471
2014-23,0.00093604,0.00068306,0.00530035,0.00069522,0.0018847,-0.00040464,0.00767841,0.00129728,9.95e-05,0.00548557,-0.00022311,-0.00031962,-0.00197517,-0.00088548,0.00131119,0.00079491,0.00247647
2014-22,-0.00228074,-0.00272109,-0.00607124,-0.00124879,-0.00088594,-0.00053887,-0.00496614,-0.000697,-0.00119166,-0.00504337,0.00022292,0.00042648,0.00014112,0.00177515,-0.00500326,-0.00356013,-0.00786241
2014-21,0.0031101,0.00231198,0.00525677,0.001386,0.00388156,0.00026925,0.00135808,0.00169137,0.00079365,0.00462963,0.00022272,0.00021324,0.00028221,-0.00295683,0.00239391,0.00277228,0.00245821
2014-20,0.00062299,0.00149864,-0.00148729,0.0,0.00177857,0.0,0.00409091,-9.958e-05,0.00099384,-0.00100827,-0.00066756,0.00021327,-0.00014114,-0.000886,0.00021791,0.0015873,0.00394867
2014-19,0.00553178,0.00809772,0.01766881,0.00628053,0.0044618,0.00188985,0.00637233,0.00469812,0.00309196,0.02151639,0.0,0.00042662,0.00169635,-0.00705467,0.00525394,0.00597372,0.00248262
2014-18,0.00041732,0.0026081,-0.00380435,0.00069764,0.00256868,0.00108079,0.00091116,0.00130143,0.00179766,-0.0036526,0.00290568,0.00021333,0.00098968,-0.00176211,0.00241017,0.00159363,0.006
2014-17,0.00513681,0.006628,0.01719395,0.00617024,0.00460209,0.0012172,0.00504819,0.00300511,0.00310124,0.01454024,0.00044713,0.00021342,0.00028281,-0.00526778,0.00395952,0.00520625,0.00301508
2014-16,0.00188937,0.00207326,0.00912611,0.00210585,0.00134771,0.00081202,0.00460405,0.00301175,0.0010008,0.01071944,-0.00089526,0.00042694,0.00028277,-0.00321262,0.00242558,0.00281124,0.02001026
2014-15,-0.00261725,-0.00399669,-0.00179409,-0.00266106,-0.00247163,-0.00135153,-0.00183824,-0.00579363,-0.00379204,-0.00205719,0.00067114,-0.0002134,0.00014138,0.0005848,-0.0030776,-0.00320256,0.00309438
2014-14,0.00462914,0.0065115,0.01117162,0.00421882,0.00405132,0.00270783,0.00323625,0.00401204,0.00470659,0.00870106,-0.00022346,0.00042703,0.0018411,-0.00350058,0.0066313,0.00603865,0.00464876
2014-13,0.00063258,-0.00055455,-0.00196243,-0.00154733,0.00124153,-0.00054142,-0.00046211,0.00060484,0.00150618,0.00521921,0.00022381,0.00032034,0.00028301,-0.00261552,-0.00044277,-0.00040323,-0.00103573
2014-12,0.00137261,0.00097222,0.00605208,0.00169086,0.0007915,0.0001355,0.00324675,0.00141328,0.00150723,0.00651945,0.00112133,0.00021361,0.00028317,-0.00203134,0.00288632,0.00323625,0.00834637
2014-11,-0.00253138,-0.00401107,0.00298338,-0.00154755,-0.00495775,-0.00310643,0.00185874,-0.00293137,-0.00190419,0.00424628,-0.00134348,-0.00021352,-0.00042457,0.004363,-0.0048651,-0.00524617,-0.00777605
2014-10,0.00434046,0.00722925,0.01540233,0.00437421,0.00293619,0.00243506,0.00373134,0.00527063,0.00411853,0.01717844,0.00044783,0.00010679,0.00056641,-0.00086856,0.00600267,0.00323494,0.00994764
2014-09,-0.00808569,-0.01060022,-0.02086858,-0.00742713,-0.00405954,-0.00269687,-0.00602689,-0.00694095,-0.00499251,-0.01848351,-0.00290308,-0.00021363,-0.00028305,0.00174014,-0.00530739,-0.00682183,-0.01041667
2014-08,0.00529157,0.00596891,0.01405421,0.00451404,0.00192635,0.00108079,0.00186567,0.00465964,0.00260939,0.01501179,0.00134288,0.00085479,0.00070832,-0.00173712,0.00399556,0.00728155,0.00523286
2014-07,-0.00031709,-0.00221637,-0.00028653,-0.00028201,-0.00135639,-0.00013508,-0.00093414,-0.00192036,-0.00070098,0.0,-0.00178811,0.0,0.00028345,-0.0008678,-0.00088751,-0.00080841,0.00577428
2014-06,-0.00147851,-0.00069319,-0.0031487,-0.00183228,-0.00315884,-0.00135044,0.0042333,-0.002727,-0.00170375,0.0,0.00022371,-0.00010687,0.00028353,0.00173863,-0.00155211,-0.00201939,0.00052438
2014-05,-0.00379147,-0.00331813,-0.0147142,-0.00281294,-0.00248531,-0.00054003,0.00047059,-0.00453035,-0.0020024,-0.01296218,-0.00044733,-0.00010686,0.00042553,-0.0002896,-0.00133008,-0.00201694,-0.00157646
2014-04,0.00670213,0.00601567,0.01317123,0.00453515,0.00501367,0.00243902,0.00474834,0.00538892,0.00322256,0.00347222,0.00404767,0.00042799,0.00014186,-0.00431406,0.00648045,0.00366002,0.00850159
2014-03,0.00255428,0.00406846,0.00799884,0.00354912,0.00091127,0.00230696,0.00094473,0.00203252,0.00272397,0.01159991,0.00179574,-0.00032089,0.00014184,-0.00258621,0.00111682,0.002035,0.00692595
2014-02,0.00042612,0.00112312,0.00351185,0.00127932,0.00091116,-0.00081334,0.00141911,-0.00040626,-0.0004031,0.00109218,-0.00156775,0.00074906,0.00056778,0.00114844,0.0,0.00203915,0.006469
2014-01,0.00385356,0.00508906,0.01428359,0.004719,0.00758795,0.00095057,0.00238777,0.00275398,0.00313575,0.01090343,0.0006728,0.00010701,0.0,-0.00399315,0.00269542,0.002456,0.01150055
2014-00,0.0001072,0.00014168,0.00059693,0.0005729,0.00069077,-0.00027174,0.00382592,0.00164035,0.00060796,0.0,-0.00067385,0.00010708,-0.00127605,0.00028523,0.00112841,0.00081967,0.00334635
2013-51,-0.00149989,-0.00550459,-0.01127429,-0.00584712,-0.00253427,-0.00162866,-0.00428776,-0.00510934,0.00020243,-0.01516503,0.00135014,0.0005355,-0.00014178,0.00170989,-0.0049416,-0.00245499,-0.01375138
2013-50,0.00128659,-0.00140627,0.011508,0.00142653,-0.00160901,-0.00067751,0.0057554,0.00698367,-0.00262414,0.00792214,-0.00067325,-0.00053505,0.00028369,-0.00085494,-0.00044954,0.0,0.03337169
2013-49,-0.00096463,0.0,0.00509669,-0.00114041,-0.0021814,-0.00081246,-0.00524809,0.00174574,0.00070714,0.00724638,0.00067385,-0.00021404,0.00014186,-0.00056948,0.00067537,0.00246305,0.00289352
2013-48,-0.00182091,-0.00308945,-0.00284644,-0.00071296,-0.00252178,-0.00081191,0.00191847,-0.00153909,-0.00010093,-0.00722674,-0.00089666,-0.00021402,0.0,0.00399657,-0.00067537,-0.00245499,-0.00688073
2013-47,0.00117296,-0.00083951,-0.00014899,0.00028417,-0.00079982,0.00040557,0.0,0.0030744,-0.00060435,0.00224972,0.00089666,0.00042822,0.00028381,-0.00114318,0.0006731,0.00081699,0.00114482
2013-46,-0.00308511,-0.00516471,-0.00948289,-0.00241135,-0.00398633,-0.00013521,-0.00190204,-0.00255728,-0.00130811,-0.00292793,-0.00290828,0.0001071,0.00028393,-0.00028563,-0.00268396,-0.004477,-0.01130582
2013-45,0.00568121,0.00604952,0.01390358,0.00542935,0.00666743,0.00094812,0.00047847,0.0115894,0.00506227,0.001359,0.00156986,-0.00032123,0.00028389,-0.00905746,0.00518135,0.00451005,-0.00451977
2013-44,-0.00691563,-0.00739913,-0.0193701,-0.0058189,-0.00399909,-0.00054157,-0.01042654,-0.00379682,-0.00272177,-0.0196692,-0.00089586,-0.0002142,0.00042608,0.00744133,-0.00626398,-0.00489396,-0.01116071
2013-43,-0.00297335,-0.0048672,-0.01182137,-0.00297324,-0.00511829,-0.00013546,-0.00236407,0.0012275,-0.00171216,-0.00641451,-0.00313059,0.00064309,0.00056834,0.00517986,-0.0037921,-0.00162668,-0.01539307
2013-42,0.00330103,0.00615385,0.01240402,0.00469016,0.0057169,0.00108445,0.00526316,0.00575954,0.002828,0.01072386,0.00201794,0.00032161,0.00042668,-0.00314916,0.00515233,0.00449346,0.0106086
2013-41,0.0083673,0.01031656,0.02288123,0.00859107,0.00805709,0.00244565,0.01306241,0.00506355,0.0050746,0.01809545,0.00654185,0.00075107,-0.00014223,-0.00936436,0.00766975,0.00656814,0.02109464
2013-40,0.0003213,-0.00028209,-0.0014941,-0.00042851,-0.00149219,-0.0001358,-0.00192864,-0.00113543,-0.00121457,0.00067613,0.00134892,0.00021457,0.00042686,-0.00255464,-0.00090009,-0.00204918,-0.00509626
2013-39,0.00053568,-0.00042331,0.00089861,-0.00071418,0.00114969,-0.00013581,0.0,0.00072509,-0.00121433,-0.00383228,0.00923631,-0.00010728,0.00014229,0.0019909,0.0,-0.00122699,-0.00998336
2013-38,0.00408426,0.00439654,0.00571343,0.00286697,0.00450242,0.0006799,0.00629235,0.00186548,0.00121753,0.00633484,-0.0018014,-0.00010727,0.00028462,-0.00396825,0.00474791,0.00328812,0.00388889
2013-37,0.00813273,0.01120368,0.01891726,0.00751662,0.00816993,0.00300136,0.0078125,0.0112336,0.00684791,0.0241748,-0.00157374,0.00064461,0.00042711,-0.01260151,0.00936715,0.0024855,0.03705848
2013-36,0.00185064,0.00187536,0.0039957,0.00203046,0.0045877,0.00109424,0.00098328,0.0,0.00194872,0.00348594,0.00158694,0.00043002,0.00028486,-0.00251467,0.0,0.00625521,-0.00462963
2013-35,-0.00445265,-0.00459902,-0.01111619,-0.00434279,-0.00492264,-0.00109409,0.00098522,-0.00450026,-0.00204813,-0.01014059,-0.00204035,0.00010746,-0.00042729,0.0047486,-0.00456204,-0.00249377,-0.00404157
2013-34,0.00108448,0.00258324,0.00958175,0.00043346,-0.00011689,0.00081967,-0.00147348,-0.00010449,0.00040862,0.01312759,0.00067873,0.0,0.00014247,-0.00139899,0.00387951,0.0,-0.00629291
2013-33,0.00381721,0.00403982,0.0167364,0.00290318,0.00223293,-0.00040995,-0.01179361,0.00378072,0.00071641,0.01681457,-0.00271555,-0.00010745,0.00028502,-0.00444815,0.0009168,0.00166667,0.0408284
2013-32,-0.01171161,-0.0148641,-0.02913927,-0.01017192,-0.01111626,-0.00313053,-0.01500484,-0.01128598,-0.00811194,-0.03360968,-0.00248195,-0.00096629,-0.00056964,0.01786727,-0.0101649,-0.01026273,-0.02581756
2013-31,0.00236788,0.00511146,0.00856628,0.00258065,0.00185507,0.00013607,-0.00242014,0.00155828,0.00182704,0.0067858,-0.00022507,0.00064468,0.0,0.0045185,0.00293985,0.00453234,-0.00057504
2013-30,-0.00182717,0.00056681,-0.0047619,-0.00114613,0.00092969,0.00108962,-0.00964785,-0.00144973,-0.00010155,-0.00111682,0.00112638,0.00010741,0.00028506,-0.00253736,-0.00045321,-0.00206101,-0.01521127
2013-29,-0.00374772,-0.00478806,-0.01010693,-0.00299914,-0.005426,-0.00013611,-0.00289855,-0.00544092,-0.00101297,-0.00795932,-0.00202338,0.00021489,0.00028514,0.00227015,-0.00248475,-0.00287829,-0.01122965
2013-28,0.00452342,0.00709522,0.00860279,0.00473798,0.00453225,0.00163577,0.00828057,0.00309534,0.00315457,0.01236511,0.00067568,0.00064523,-0.0008547,-0.00449186,0.00386013,0.00413394,-0.00439802
2013-27,0.00390075,0.00629831,0.00583134,0.0039023,0.0050434,0.00273673,0.00489956,0.00490657,0.00234958,0.00612801,0.00589837,0.0,0.00114172,-0.00279486,0.00755149,0.00665281,0.00491535
2013-26,-0.01237091,-0.01263845,-0.02580645,-0.0116229,-0.01381151,-0.00368852,-0.00439668,-0.00892672,-0.00733347,-0.02072654,-0.00067904,-0.00118343,-0.00085555,0.01098282,-0.01021335,-0.0156443,-0.03934942
2013-25,0.00968023,0.01267281,0.02311877,0.01031078,0.00655431,0.003017,0.02342971,0.00679561,0.00863221,0.01713111,0.00363884,0.0,-0.00156606,-0.01195108,0.00987824,0.01505017,0.04480088
2013-24,-0.01923077,-0.02843668,-0.04586498,-0.01983284,-0.01865202,-0.00692841,-0.0322887,-0.01912124,-0.01660127,-0.04839058,-0.01190209,-0.00150344,-0.00028462,0.01789773,-0.02105263,-0.01756536,-0.03719225
2013-23,0.0036228,0.0041713,0.0081826,0.00412225,0.00413081,0.0019058,-0.0019084,0.00347116,0.00374002,0.00476397,0.00225023,0.00096712,0.00014237,-0.00056721,0.00404404,0.00449714,-0.01646938
2013-22,-0.00328564,-0.00166021,-0.00593807,-0.00198104,-0.00375555,-0.00095147,-0.00757576,-0.0038481,-0.00080621,-0.01249735,-0.00044964,-0.00042946,-0.00042692,0.00028409,-0.00089445,-0.00284669,0.0234375
2013-21,-0.00074168,-0.00358374,-0.00605975,-0.00169348,-0.00056773,-0.00054363,-0.00890347,0.00040519,-0.00130785,-0.00359408,0.00247469,-0.0003222,0.0,0.00543945,-0.0006686,0.00081235,-0.03518335
2013-20,-0.00293963,-0.00299523,-0.0034559,-0.00238029,-0.00157215,-0.00081301,-0.00559441,-0.00340818,-0.00179874,-0.00165563,-0.00044733,0.0,0.00014229,0.06605134,-0.0019938,-0.00201613,-0.00971817
2013-19,-0.00062893,-0.00095173,-0.00110011,-0.00139782,-0.0012318,0.00054193,-0.00231374,-0.0005009,9.993e-05,-0.00597076,-0.00201342,0.00010735,0.0,-0.00202137,0.0,-0.00200884,-0.00922778
2013-18,-0.00292367,-0.00432374,-0.01067135,-0.00403282,-0.00111557,-0.00162338,-0.00277136,-0.00468034,-0.0013954,-0.01213347,-0.00134018,-0.00064398,0.00028462,0.0,-0.00526778,-0.0036,0.00048193
2013-17,-0.00332468,-0.00416835,-0.00494917,-0.00277316,-0.00166741,-0.00067622,-0.00092166,-0.00396079,-0.00169137,-0.00839496,0.00471275,0.00010738,0.00042717,-0.00232964,-0.00131262,-0.00199362,0.00289575
2013-16,0.00104069,0.00229234,0.00428839,0.00027759,0.00301138,0.00094748,0.00930233,0.00118906,0.00179336,0.00380838,0.00157374,-0.00010738,0.00042735,-0.00145391,0.00065732,0.00039904,0.00387597
2013-15,-0.00010419,0.00040469,0.0005367,0.0,-0.00055785,-0.00040612,0.0,-0.00188119,-0.00049801,0.00301568,0.00022492,0.00010748,0.0,-0.00174165,0.0004385,-0.0011976,0.0
2013-14,0.00177509,0.00270783,0.00121474,-0.0001391,0.00145365,0.00027082,0.00139082,0.00408407,0.00189678,-0.00444984,0.0,0.00064523,0.00014251,0.0026087,0.00131926,0.00120144,0.00145773
2013-13,0.0057658,0.00735895,0.026735,0.00629635,0.00539084,0.00176319,0.00888681,0.00771002,0.00310062,0.03013926,0.00248027,-0.00032244,0.00042778,-0.00605362,0.00574713,0.00523982,0.0
2013-12,0.00326316,0.00272814,0.00584551,0.00238195,0.00191463,0.0,0.0051716,0.00200723,0.00230623,0.00104581,0.0011274,0.00021503,0.00099957,-0.0043054,0.00243848,0.0008071,0.00931373
2013-11,0.00084255,0.00287592,0.00320736,0.0008414,0.00022525,-0.00040661,0.00235627,0.00030142,0.00080273,0.00462866,0.0,0.00010752,0.0,0.0,0.00066548,0.0,0.00941526
2013-10,0.00296046,0.00371645,0.00450387,0.00239403,0.00282901,0.00081433,-0.00188147,0.00020169,0.00211331,0.00552604,-0.00045167,0.00021515,0.0,0.0,0.00089087,0.00080906,-0.03466797
2013-09,-0.00693423,-0.00927188,-0.0217212,-0.00643267,-0.00473346,-0.00121968,-0.00748363,-0.0059136,-0.0029061,-0.01955482,-0.00180343,-0.00021515,0.0,-0.00142816,-0.00619332,-0.00523139,-0.01003344
2013-08,0.00126143,0.0021846,0.0,0.0012598,0.00011273,0.00149254,0.00093897,0.0006006,0.00030039,0.00457856,0.00090232,0.0,0.00143,0.0,-0.00066357,0.00282144,0.00143198
2013-07,0.00179704,0.00316761,0.00545913,0.00225194,0.0024949,0.00149517,0.00187882,0.0026252,0.00201187,0.00550731,0.00271432,0.0009691,0.0,0.0,0.00111086,0.00121457,0.00670177
2013-06,0.00073957,-0.00054945,-0.00055765,-0.00042188,0.00022663,-0.00054318,0.00094251,-0.00141058,0.00020103,-0.00210571,0.0,0.00021533,0.0,0.00057143,-0.00088849,0.00040486,-0.01365992
2013-05,0.00021115,0.00192678,0.00420227,0.00056211,0.0,0.0,0.0,-0.00171112,0.00020096,0.00317393,0.00022609,0.00010764,0.0,0.00114351,0.00200267,0.0,0.00188857
2013-04,-0.00232386,-0.00495118,-0.01509695,-0.00309293,0.00125085,0.00108829,0.00281955,-0.00583618,-0.00010063,-0.01344538,0.00067873,0.0002154,0.00014298,0.0017138,-0.00111185,-0.00121457,-0.00281426
2013-03,-0.00273483,-0.00518842,-0.01133415,-0.00307951,-0.00271678,-0.00135777,-0.00326036,-0.00430819,-0.00160498,-0.01214742,-0.00158156,-0.00064586,0.0,0.0,-0.00332079,-0.00241741,0.00699301
2013-02,-0.00021022,0.00041,0.00205508,0.00111998,0.00045326,-0.00067889,0.00327409,-0.00070126,-0.00010032,0.00165051,0.00067812,0.00010769,0.00014302,-0.00086133,0.00044307,0.0,0.00560224
2013-01,0.00105319,0.00177936,0.00980257,0.00126156,0.00410256,0.00108725,-0.00140121,0.00090325,0.00201025,0.00813008,0.00090416,0.00086235,0.00057241,-0.00229029,0.00088771,0.00201694,0.00986842
2013-00,-0.00262467,-0.00504431,-0.01509383,-0.00293296,-0.00500284,-0.00040744,0.0,-0.00010035,-0.00220662,-0.02142857,-0.00067766,-0.00032335,-0.0001431,0.00172068,-0.00265663,-0.00401284,0.03611518
