Week,CQQQ,FDN,FXL,IEUS,IGM,IGN,IGV,IXN,IYW,PNQI,PSCT,PSI,PSJ,PTF,PXQ,QQQ,QTEC,REW,ROM,RYT,SKYY,SMH,SOCL,SOXL,SOXS,SOXX,SSG,TDIV,TECL,TECS,USD,VGT,XLK,XNTK,XSD,XSW
2017-10,-0.00426065,0.00715275,0.00634456,0.01096141,0.00557248,-0.00872678,0.00947752,0.00714706,0.00751764,0.00595045,-0.0004223,0.01472829,0.00296853,-0.00321396,-0.0047824,0.00506902,0.00725639,-0.01056068,0.01,0.00427862,0.0064,0.01344267,0.00335008,0.05438849,-0.05337822,0.01799845,-0.02362716,0.00368509,0.01826983,-0.01851573,0.04763877,0.00659206,0.00626468,0.00931985,0.00719548,0.0019018
2017-09,-0.01176176,-0.00663767,-0.00121536,0.00755841,0.00185929,-0.0269331,-0.0004852,0.00608468,0.00222495,-0.00010805,-0.01752691,-0.00908174,-0.00274671,-0.00545703,0.00071548,0.00453373,0.00294118,-0.00497512,0.00118906,0.00265456,0.00267023,-0.00294985,-0.0045738,-0.0266517,0.02306748,-0.00823711,0.01046635,-0.00333111,0.01181288,-0.01620336,-0.00245399,0.00207008,0.00491063,-0.00374237,-0.02219256,-0.00921974
2017-08,-0.02337023,-0.00410678,-0.00677146,-0.01407172,-0.0002231,-0.02477764,0.00388255,-0.00025323,-0.0003071,-0.00796041,-0.01780175,-0.01426783,-0.00914219,-0.00387951,-0.02616952,-0.00148484,-0.00363071,0.01476227,-0.0064549,0.00309305,0.00080021,-0.01394793,-0.00990099,-0.05121183,0.051987,-0.0166603,0.03022603,-0.00066423,0.00967486,-0.01034432,-0.02927025,0.00092109,0.00315147,-0.00215602,-0.01978566,-0.00187745
2017-07,0.00473934,0.00913717,0.01916376,0.00273411,0.01036779,0.01923077,0.01350684,0.01064469,0.01234761,0.00850693,0.00573614,0.01078859,0.01127596,0.00069332,0.01760228,0.01337047,0.01394528,-0.01681449,0.02446752,0.00901059,0.00676041,0.00988624,0.02637176,0.03441654,-0.03438726,0.01176194,-0.02563127,0.01526977,0.03646095,-0.03528423,0.02579281,0.0123505,0.01242734,0.01017355,0.02103283,0.00345901
2017-06,0.02669777,0.01053617,0.00578471,0.00971323,0.01326239,0.02009029,0.02704077,0.00704654,0.01049451,0.01406267,0.02805583,-0.00180273,0.02352464,0.00745747,0.01441133,0.01231567,0.00409982,-0.02500893,0.02369668,0.01236875,0.01488423,-0.00232717,-0.00847458,-0.01292028,0.011361,-0.00383562,0.0005055,0.00618982,0.0351062,-0.03425297,-0.01345669,0.01249503,0.01181503,0.01696301,-0.00359097,0.02396166
2017-05,0.01636748,-0.00070307,0.01790739,0.01887672,0.00597873,0.02400185,0.0143151,0.01037728,0.0125776,0.00022207,0.01559178,0.02433862,0.01394586,0.02372394,0.01517036,0.00694274,0.00954095,-0.02612005,0.02457325,0.00897183,0.01057024,0.00150623,0.02175805,0.02152167,-0.02549765,0.00735934,-0.0050755,0.00482094,0.01826321,-0.02187215,-0.00042088,0.01079513,0.00718538,0.00720165,0.01141869,0.01831568
2017-04,0.02177955,0.0159292,0.01842242,0.00487918,0.02167573,0.01770324,0.02175242,0.02251809,0.02523142,0.01772095,0.02779778,0.04788112,0.01341866,0.02811736,0.00346792,0.01983635,0.03349371,-0.05097777,0.05138111,0.01941128,0.01775148,0.03732504,0.00129032,0.12802826,-0.1186,0.04141041,-0.08287032,0.02669477,0.05395948,-0.05187903,0.07946429,0.02180126,0.01698426,0.02923239,0.03139968,0.01026842
2017-03,-0.00133333,0.00523436,0.01389982,0.00187529,0.00595238,0.00868137,0.01077072,0.00486049,0.00627011,0.00294551,0.00462561,0.0147509,0.00185376,0.01437779,0.01738911,0.0037363,0.01406602,0.0030176,0.00960408,0.010651,0.00766392,0.01957422,-0.00610022,0.06741771,-0.06670468,0.02215928,-0.04019388,0.00528728,0.01843145,-0.01767396,0.03406544,0.00633015,0.00668338,0.01168721,0.01415517,0.00414116
2017-02,0.0094162,0.01420048,0.00990874,0.00902184,0.00850827,0.00485999,0.01607032,0.00658607,0.00694158,0.01420389,0.01209503,0.01633896,0.01610239,0.01206897,0.01326658,0.0068339,0.01091867,-0.0114352,0.01397088,0.00835246,0.00883443,0.00610882,0.01322168,0.01721493,-0.01935862,0.00643405,-0.01944311,0.00281988,0.01321752,-0.01462635,0.01540493,0.00691472,0.00543933,0.00825222,0.01537087,0.01257862
2017-01,0.04485714,0.03478153,0.01349563,0.01605944,0.01998213,0.0081056,0.02661562,0.01646583,0.01565525,0.03836042,0.00187158,-0.00556948,0.01494737,0.0117824,0.01368474,0.02004264,0.01304932,-0.0115873,0.03288399,0.01444952,0.02507289,0.00244886,0.04465116,0.0049505,-0.00564228,0.00217192,0.01072228,0.00602837,0.03448276,-0.03793429,0.01038375,0.01600201,0.01249471,0.02607562,-0.00234361,0.02559853
2016-52,0.00464172,-0.01976916,-0.0241433,0.011405,-0.01957324,-0.01373626,-0.01702128,-0.01335651,-0.01953775,-0.01957992,-0.01564055,-0.03717672,-0.01441404,-0.03484995,-0.02128713,-0.01940764,-0.02452367,0.04483208,-0.04092986,-0.02045894,-0.01449275,-0.0287316,-0.01205378,-0.10249484,0.10806318,-0.03436315,0.07300745,-0.01541156,-0.05088961,0.0513347,-0.06633081,-0.01856456,-0.01660013,-0.0176648,-0.03704351,-0.01402806
2016-51,-0.00406858,-0.00724638,0.00288941,0.00785855,-0.00153152,-0.006621,-0.00971136,-0.0030217,-0.00233333,-0.00535459,-0.00470689,0.01893096,-0.01266611,0.00369276,-0.00643883,0.00093387,0.00919893,-0.00335893,-0.00579536,0.0015767,-0.01236343,0.01028131,-0.01017576,0.06024096,-0.05879028,0.01956703,-0.04589089,0.00105597,-0.00096824,-0.00238578,0.01929825,-0.0019122,0.00063345,-0.0028102,0.00141945,-0.01323423
2016-50,-0.01763367,-0.00196899,0.00879765,-0.00489596,0.00308742,0.00461681,-0.00887097,0.00332686,0.00659173,-0.01247352,-0.00129125,0.01024474,-0.00521485,0.00900901,0.00425,0.00833763,0.00739156,-0.01512287,0.01650846,0.00411946,0.00347725,0.00978102,-0.02286996,0.05030257,-0.05477795,0.01762793,-0.03272563,0.00570004,0.01851107,-0.01980765,0.03156917,0.00571909,0.00620586,0.00502183,0.01711269,-0.0030926
2016-49,0.00166574,0.02738869,0.02993197,0.02088513,0.02886855,0.03044607,0.01930432,0.02924198,0.0326559,0.02979538,0.03777778,0.04116436,0.01582946,0.01870576,0.01976685,0.02490573,0.03021869,-0.0505534,0.06597222,0.02879556,0.02329009,0.0319532,0.01794527,0.12145078,-0.11455399,0.04027201,-0.07367086,0.03000366,0.09732573,-0.09295274,0.07090103,0.03213268,0.03214443,0.02580071,0.05057776,0.02248019
2016-48,-0.03528144,-0.02549505,-0.03508772,0.00126454,-0.03000327,-0.0224877,-0.04498669,-0.0250699,-0.02970971,-0.03137854,-0.02779412,-0.04691498,-0.04347826,-0.06064296,-0.03549113,-0.02389579,-0.03306107,0.06707033,-0.05915318,-0.02962197,-0.0210035,-0.03860723,-0.02815662,-0.13572224,0.12865895,-0.04441787,0.07466038,-0.02369838,-0.08520734,0.08735505,-0.08701657,-0.03024142,-0.02808382,-0.03103147,-0.05132906,-0.03698358
2016-47,0.00736698,0.00172648,0.01042223,0.00277148,-0.00040776,-0.00023234,-0.00281765,0.0007455,-0.00068102,0.00176574,0.01998211,0.01438021,0.01469067,0.00681099,0.01254076,0.00215647,0.00273064,0.00819545,-0.00644491,0.00433635,-0.00174622,0.01295451,0.00221337,0.04864865,-0.03820188,0.01372701,-0.02939248,0.00833032,0.00772443,-0.00643824,0.04536772,0.00042344,0.00347147,0.0013089,0.0187872,0.00956679
2016-46,0.02779337,0.03338059,0.02316602,0.00126422,0.02867323,0.00233318,0.0321318,0.02423248,0.02938573,0.03229768,0.02180875,0.05080621,0.01629285,0.04383282,0.02571355,0.0234591,0.03185877,-0.0531671,0.06047662,0.02215098,0.02004188,0.03703135,0.01412301,0.1534296,-0.13753303,0.04905179,-0.07385967,0.02199851,0.08824906,-0.08458192,0.07315817,0.02786568,0.02909337,0.02736937,0.04539256,0.02337229
2016-45,-0.03747379,-0.01452542,0.01226652,-0.01285856,-0.00928074,0.04327514,-0.00916941,-0.01431646,-0.00693061,-0.0264761,0.05528691,0.01854714,0.01688034,0.01346203,0.02553304,-0.00474558,0.00241789,0.00782403,-0.01334194,0.01202934,-0.00707965,-0.00045579,-0.01748252,0.03323401,-0.0457841,0.01313976,-0.02086037,0.00074074,-0.02688638,0.02365636,0.01491003,-0.00422961,-0.00945886,-0.00975393,0.01631841,0.0249669
2016-44,-0.02724653,-0.03761524,-0.02075154,-0.01549815,-0.02685285,0.00151324,-0.02238873,-0.02654867,-0.0282783,-0.04018885,-0.00394932,-0.01072555,-0.0244785,-0.02646984,-0.01721854,-0.02849401,-0.03303303,0.04608918,-0.05737357,-0.02384909,-0.03179276,-0.0245764,-0.03287197,-0.07058551,0.07221784,-0.02334379,0.04270567,-0.02689757,-0.07852735,0.08308824,-0.05630165,-0.02605779,-0.02604509,-0.02329193,-0.01822187,-0.02244436
2016-43,-0.02540881,-0.01735986,-0.01337793,-0.02232893,-0.01740403,-0.01533434,-0.01584507,-0.01461128,-0.01487084,-0.02142216,-0.02048718,-0.01375,-0.02156616,-0.03931624,-0.02546951,-0.02069437,-0.00360072,0.02137146,-0.0321915,-0.00224741,-0.00088391,-0.01424458,-0.02506266,-0.03820936,0.03911816,-0.01300247,0.03269618,-0.00841566,-0.03572162,0.03600174,-0.0194274,-0.01315566,-0.01146194,0.0,-0.02676304,-0.01780746
2016-42,0.00812595,0.03709311,0.01199315,0.00144265,0.01235186,0.01497161,0.0144744,0.01278075,0.0100817,0.0321487,0.00032782,0.00962155,0.00297429,0.00653102,0.0153358,0.01137856,0.01191454,-0.00118519,0.01789564,0.01220855,0.02625153,0.00835655,0.01407249,0.03457644,-0.03573614,0.01188904,0.00077723,-0.00147601,0.01350482,-0.017431,0.00210194,0.00988382,0.00548847,0.01549681,0.0136876,-0.00018762
2016-41,-0.03447433,-0.02405203,-0.03141361,-0.01631977,-0.01504005,-0.04579966,-0.02010759,-0.01929792,-0.01569564,-0.0252015,-0.0306962,-0.03269587,-0.03311394,-0.02586628,-0.03468503,-0.01749571,-0.02393776,0.03156604,-0.03038502,-0.02379796,-0.02195846,-0.02567568,-0.03849304,-0.08466667,0.0855521,-0.02845158,0.04396959,-0.01878613,-0.03532553,0.03364708,-0.04511651,-0.01557845,-0.01212121,-0.0256297,-0.03828396,-0.01828822
2016-40,-0.00124347,-0.00734304,0.00082827,-0.02082369,0.00090475,0.01444223,-0.00399007,0.00352374,0.00327558,-0.0062422,-0.00142857,0.01274876,-0.00558082,-0.00511447,0.00769034,-0.00069001,0.00501505,-0.00150625,0.00742942,-0.00126484,0.0,0.00997732,-0.02673583,0.02720935,-0.02774073,0.00906344,-0.0225038,-0.00108382,-0.00062814,0.00212292,0.0235589,0.00137257,-0.00043573,-0.00044425,0.00676329,-0.00640908
2016-39,0.01745951,0.01962745,0.01964637,0.00607477,0.01720969,0.01891551,0.01224855,0.01663065,0.01420356,0.01037344,0.0089758,0.03788122,0.00892672,0.02120838,0.01444043,0.01176368,0.02464066,-0.03150985,0.02992843,0.01846002,0.01507386,0.04678913,0.00566802,0.15103903,-0.13494769,0.0481365,-0.09300141,0.0183621,0.03500859,-0.03770087,0.09281116,0.01422747,0.01209057,0.01991401,0.04263411,0.0115958
2016-38,0.01531509,0.01922347,0.00730337,0.01530132,0.01089599,0.01422403,0.0166095,0.01092587,0.00688393,0.02409639,0.02269412,0.00766528,0.01844477,0.01412639,0.00669413,0.01330882,0.01049599,-0.01418336,0.0160312,0.01171681,0.00815956,0.00312061,0.0368355,0.00468789,-0.00898311,0.00217535,0.00840417,0.00588019,0.02591233,-0.02982026,-0.0026001,0.00887034,0.00792952,0.00860897,0.00337704,0.01991809
2016-37,0.01765157,0.00025202,0.00653966,-0.01397299,0.00700127,-0.00025621,-0.00824225,0.00873943,0.01473313,-0.00338429,0.00131234,0.01967858,-0.00650714,0.00980885,0.02550336,0.01083891,0.0105919,-0.02442835,0.02930078,0.00029869,-0.00693189,0.02257445,0.00504414,0.06834437,-0.07028648,0.02325581,-0.06189431,0.00258589,0.02797357,-0.02958816,0.05975877,0.01071209,0.01021541,0.0024932,0.02268547,-0.0142014
2016-36,-0.02902177,-0.0235514,-0.02907464,-0.0168164,-0.02646471,-0.01552558,-0.02800775,-0.02760621,-0.0311115,-0.02813182,-0.02889709,-0.04266157,-0.02679308,-0.03639472,-0.01944809,-0.03026877,-0.02949611,0.04965878,-0.06067126,-0.02686215,-0.02656716,-0.04448954,-0.02975207,-0.13354415,0.14100737,-0.0445157,0.08493073,-0.02986162,-0.08843394,0.08755665,-0.08433735,-0.0295187,-0.03021677,-0.02530795,-0.05294233,-0.01842393
2016-35,0.02820649,0.00556821,0.00421467,0.01180638,0.00445416,0.01368095,0.00443459,0.00435895,0.00323965,0.01431783,0.01764706,0.00926814,0.00978759,0.01161928,0.01334757,0.00157784,0.00289196,-0.01407249,0.00502622,0.00604739,-0.00029976,0.00659962,0.01806452,0.01245421,-0.01169936,0.00434742,-0.00931765,0.00476714,0.00798964,0.00302115,-0.00105541,0.00515599,0.00264784,0.00180546,0.01609378,0.01126292
2016-34,-0.00618779,0.00779154,0.00596083,-0.00635145,0.00033844,0.00234497,0.01206012,-0.00085535,0.00158367,0.00788719,0.00245861,0.00578592,0.00717451,0.00698952,-0.00161421,-0.00489168,0.01046025,-0.00085215,0.00287102,0.00760989,0.01494814,0.0045937,0.00130208,0.0160401,-0.01655172,0.00514972,-0.00443951,-0.00073556,0.00218675,0.00049781,0.00650054,0.00210748,0.00066489,0.00431818,0.00419748,0.00731433
2016-33,0.01109007,-0.01197227,0.00569963,0.00545282,-0.00303567,0.00287281,-0.00250582,-0.00056883,-0.00271596,-0.00837462,0.00099437,0.01410761,-0.01190228,-0.00596718,0.00432082,-0.00374499,0.01247885,0.00645439,-0.00611087,0.00341434,0.00244126,0.00477631,-0.01743197,0.02599743,-0.02701797,0.00856428,-0.01434371,-0.00511883,-0.01906598,0.01803262,0.02135816,-0.00262628,-0.00682368,0.00776433,0.00750051,-0.0059657
2016-32,0.04026271,0.00801221,0.0089829,0.0188588,0.00280183,0.00588235,0.00715062,0.00287466,0.00247241,0.01962685,0.00877045,0.01004689,0.00464429,0.00326469,0.0010986,0.00465729,0.01168578,0.00253557,0.00177266,0.00385708,0.00276074,0.00827922,0.04198646,0.02952539,-0.03018985,0.00974985,0.00493566,0.00110579,0.00326442,-0.00497562,0.00509915,0.00194072,0.0013292,0.00880037,-0.00061576,0.00584244
2016-31,0.02476415,0.00975735,0.00582242,0.00218447,0.01054979,0.02382256,0.00791917,0.01055997,0.01224636,0.01002935,0.00219669,0.01259789,0.01213541,-0.00274794,0.01053215,0.00805238,0.01268869,-0.01757056,0.02967359,0.00776144,0.01714464,0.00801833,0.01932812,0.02104377,-0.02608607,0.00773273,-0.02555278,0.00593032,0.03146775,-0.03280423,0.03366222,0.01196429,0.01097179,0.01403509,-0.00652928,0.00471076
2016-30,0.00268097,0.01016419,0.00175182,0.02794954,0.01564275,-0.00245432,-0.00081811,0.01939826,0.0203483,0.01009597,0.01431528,0.03824363,-0.00042653,0.00857287,0.01866516,0.0137987,0.01195219,-0.04586319,0.04559635,0.00543478,0.01299525,0.01974565,0.01354507,0.08112229,-0.08841969,0.02836445,-0.04651354,0.01427498,0.04393009,-0.04289765,0.05069403,0.01492673,0.01479964,0.0092155,0.03540386,0.00721199
2016-29,0.00925649,0.00750197,0.00826446,-0.00397022,0.01085901,0.01446453,0.00909508,0.00978239,0.01290263,0.00261813,-0.00051957,0.00575747,0.00774527,0.00561368,0.01340717,0.00983696,0.0087346,-0.02505086,0.02424094,0.01227121,0.01483392,0.00881954,0.00234632,0.03032237,-0.0325011,0.01026332,-0.01346108,0.01217193,0.03404669,-0.03324763,0.02043344,0.01169106,0.01149954,0.01881785,0.01085776,0.01074444
2016-28,-0.00120446,0.00843373,0.01441874,0.01141842,0.01277783,0.00504343,0.0088069,0.01650605,0.01481481,0.00063068,0.01893805,0.02037037,0.00651324,0.001287,0.00147319,0.00785437,0.02028585,-0.02980373,0.02793439,0.01938439,0.0154758,0.01668146,-0.0075365,0.06387509,-0.06350822,0.02127202,-0.03699526,0.0234192,0.04315245,-0.04391499,0.03803279,0.01476952,0.01408781,0.01105108,0.02638106,0.01066718
2016-27,0.01562012,0.02943627,0.03623868,0.02342918,0.02639651,0.04674556,0.02850835,0.02418328,0.02759772,0.01880141,0.03308076,0.04227006,0.03494441,0.0338255,0.0064695,0.02681554,0.03562831,-0.05386443,0.05286223,0.031544,0.03063308,0.04041916,0.02476931,0.12820513,-0.12146423,0.0416478,-0.05070952,0.02577527,0.0673023,-0.0648954,0.0948213,0.02682476,0.02294686,0.02879715,0.04719905,0.02988691
2016-26,0.05807917,0.05968189,0.05742251,0.07792916,0.05223301,0.05190418,0.05865724,0.05233521,0.05352748,0.0650283,0.05834778,0.06488706,0.06536421,0.06205924,0.0460103,0.05736061,0.06012579,-0.09904286,0.1099851,0.05770788,0.0522017,0.05929393,0.06214689,0.16842588,-0.15995051,0.05608354,-0.11548637,0.06141465,0.14943253,-0.13620434,0.1271722,0.05117552,0.04930818,0.05182036,0.06663364,0.06092125
2016-25,-0.02239502,-0.02886598,-0.02979629,-0.08863744,-0.0276629,-0.04550562,-0.03511422,-0.02636001,-0.0259032,-0.02580141,-0.03351159,-0.03804143,-0.03456065,-0.02998938,-0.03315412,-0.02678401,-0.02479339,0.04707233,-0.05367687,-0.03174946,-0.03889255,-0.0314903,-0.01183432,-0.09876093,0.07542373,-0.02854331,0.040011,-0.02414487,-0.0700883,0.05937901,-0.0733882,-0.02791367,-0.02193828,-0.0384234,-0.03603808,-0.03560889
2016-24,-0.00471698,-0.00524862,-0.00184388,0.00367197,-0.00734754,0.00738007,0.00047851,-0.00390007,-0.00902913,-0.00539403,-0.0027027,-0.00644672,-0.0115725,-0.00454303,-0.00060533,-0.01160689,-0.00452058,0.0173683,-0.01995211,-0.00054561,-0.00499168,-0.00849022,0.00351229,-0.02818448,0.02769618,-0.00898532,0.01682461,0.00243704,-0.01816181,0.01600967,-0.00977654,-0.00805138,-0.00481812,-0.0042278,-0.0022779,-0.00577574
2016-23,-0.0369473,-0.02269638,-0.01236057,-0.03400416,-0.01047026,-0.01276006,-0.01379763,-0.00805203,-0.00706174,-0.03015712,-0.01040748,-0.00376932,-0.00738916,-0.00632411,-0.00950966,-0.01377129,-0.01332398,0.01512085,-0.01235521,-0.00944611,-0.01237785,-0.00693557,-0.03034901,-0.02085543,0.01535356,-0.00628318,-0.0008281,-0.00440705,-0.00767805,0.00657946,-0.01226994,-0.00763503,-0.00118963,-0.01181684,-0.01232631,-0.01480327
2016-22,-0.01478576,0.00109349,0.00364409,0.00881875,-0.00298265,0.01843449,0.00066169,-0.00351639,-0.00675419,-0.00647619,0.00663558,0.00189753,0.00520833,0.00399893,0.01149078,-0.00260805,-0.00396363,0.02024195,-0.01456311,0.00064565,-0.00163613,0.00586081,0.00101937,0.0262779,-0.02592986,0.00839237,-0.01716884,0.00281917,-0.02119864,0.02033389,0.01179736,-0.00395778,-0.0056872,-0.00197433,0.00022548,0.01438849
2016-21,0.03174603,0.03526735,0.04567231,0.02389967,0.03597595,0.01831395,0.03093588,0.03444206,0.03830925,0.04543039,0.04664778,0.04458599,0.02785515,0.04603795,0.01959565,0.03576607,0.04195122,-0.06976744,0.06575342,0.03736116,0.03715065,0.04015296,0.03759398,0.12233169,-0.11630341,0.04013683,-0.0697557,0.04028535,0.10739232,-0.10172609,0.06691729,0.0372002,0.03388166,0.02932925,0.04314841,0.0361596
2016-20,-0.01384954,0.0,0.01330305,0.00310188,0.00018755,0.00971731,-0.0007811,0.0007522,0.00397219,-0.00566535,0.00018957,0.02387814,-0.00532284,-0.00278242,0.0018862,-0.00327143,0.02072927,-0.0035057,0.00221791,0.00804441,0.00170823,0.03259141,-0.00267523,0.10166359,-0.10396066,0.0337092,-0.04027125,0.00336984,-0.00662442,0.00385219,0.048,0.0024529,-0.00171275,0.01345408,0.01854563,-0.00249636
2016-19,-0.00353243,0.00576868,-0.00196399,-0.00743405,0.00295154,-0.00532544,0.01936265,-0.00173819,-0.00030199,0.00120224,-0.00983359,0.0020982,0.00710564,0.00084483,0.00505529,-0.00359154,0.00381777,0.00042368,-0.00541002,0.00264155,0.00871688,-0.00864148,0.01816181,-0.01524535,0.01003431,-0.00515897,-0.01689035,0.00213767,0.00029886,-0.00171397,0.00415282,-0.00099295,-0.00074368,0.00315457,-0.00469948,0.00422386
2016-18,-0.01595092,-0.01396608,-0.01958266,-0.01706804,-0.00934932,-0.0458059,-0.02235189,-0.00829295,-0.00789526,-0.01619433,-0.01709084,-0.0136646,-0.02157093,-0.0286186,-0.0349586,-0.01069055,-0.01576182,0.01786675,-0.01521127,-0.01045811,-0.00899654,-0.01736385,-0.00542594,-0.05682327,0.05560766,-0.01892782,0.0494499,-0.02009209,-0.01383981,0.01339534,-0.03426295,-0.0071055,-0.00468789,-0.02464066,-0.02824994,-0.02283105
2016-17,-0.01114122,0.00579206,-0.02502346,0.00784221,-0.02043292,-0.00256776,-0.01767999,-0.03382553,-0.03661017,0.00367744,-0.01237532,-0.03378922,-0.01701632,-0.01044243,0.0,-0.0298972,-0.02683581,0.07705519,-0.06783254,-0.02603761,-0.01168787,-0.02743431,-0.00163399,-0.0886392,0.07827457,-0.02943205,0.08275647,-0.03015485,-0.08834792,0.09210331,-0.0661597,-0.03115984,-0.03036876,-0.017294,-0.02360718,-0.00643955
2016-16,-0.01934916,-0.01083856,-0.00217662,0.00380228,-0.01934836,0.01560694,-0.00333105,-0.0204897,-0.02168355,-0.01846864,-0.00110031,-0.00832672,0.00186611,-0.00517993,0.0,-0.02023656,-0.01109503,0.04071642,-0.04189803,-0.00639118,0.00274631,-0.00857633,-0.00646552,-0.02197363,0.01857904,-0.00692316,0.01046065,-0.0124448,-0.06832614,0.07102953,-0.00074349,-0.01939006,-0.02445908,-0.00328366,0.00820056,0.00752194
2016-15,0.02114165,0.0328918,0.00882168,0.00814762,0.01813762,0.0,0.0219569,0.01641058,0.01268865,0.03862661,0.01552853,0.00960769,0.02516332,0.01081531,-0.00182983,0.018834,0.0014556,-0.01254396,0.01938987,0.00523385,0.01187151,0.00019084,0.02392877,0.01133144,-0.01499018,0.00444647,-0.01544857,0.0048583,0.03648469,-0.03861326,0.01430723,0.01381162,0.01291866,0.01285017,0.00827423,0.02915579
2016-14,0.00213545,-0.01285047,-0.01516089,-0.00746448,-0.01279926,-0.01667138,-0.01257924,-0.01196246,-0.01502552,-0.00965225,-0.01199262,-0.01106719,-0.01417434,-0.01488901,-0.01875378,-0.00860054,-0.01196172,0.03384763,-0.0272246,-0.0152429,-0.01167984,-0.00664263,-0.00664452,-0.02096519,0.01830414,-0.00679271,0.02807816,-0.01634769,-0.04452315,0.04286623,-0.0119225,-0.01368958,-0.01434619,-0.0146724,-0.01804303,-0.01886792
2016-13,0.01633785,0.0296496,0.02932829,0.01730441,0.03109687,0.02402746,0.03426759,0.02344407,0.0294374,0.02589346,0.03775375,0.03363047,0.04859398,0.03587319,0.03219756,0.03032339,0.02585366,-0.04353276,0.06129458,0.02489395,0.02421053,0.02311693,0.01575689,0.071723,-0.07189844,0.02389706,-0.03426203,0.02441009,0.08254398,-0.08056872,0.03272451,0.03088392,0.02719615,0.02458592,0.02743259,0.03722467
2016-12,-0.02018072,-0.01267502,-0.00782473,-0.01237263,-0.00356005,-0.01184433,-0.0059862,-0.00418585,-0.00547761,-0.00971649,-0.01477188,-0.00644901,-0.0153322,-0.01538462,-0.0132798,-0.00486316,-0.01487167,0.01735233,-0.01011936,-0.01050188,-0.00732984,-0.01386251,-0.00610094,-0.04482894,0.04637523,-0.01392821,0.03489606,-0.01086519,-0.01012793,0.01037516,-0.02027027,-0.00518882,-0.00287288,-0.00668209,-0.01567181,-0.01391304
2016-11,0.02518657,0.00059365,0.0169059,0.01879883,0.01634487,0.01430615,0.02198258,0.02044968,0.02225724,0.00402468,0.02344644,0.02656704,0.01204819,0.01865256,0.01482182,0.00956707,0.02391519,-0.03576932,0.04242589,0.01980086,0.01851193,0.02811402,0.01010101,0.08580009,-0.08191202,0.0266558,-0.05502463,0.02604382,0.06205319,-0.0604726,0.04378421,0.02236233,0.02059833,0.01629435,0.03032457,0.01256614
2016-10,0.00725781,0.00089366,0.01123956,0.01174119,0.01663424,0.00801833,0.01241713,0.01681957,0.01906291,0.01490496,-0.00643087,0.00374376,0.00222662,-0.00194607,-0.02091918,0.01393797,0.01318408,-0.03494879,0.03386005,0.0094738,0.01260353,0.0135907,0.00170746,0.02477184,-0.03434354,0.00795973,-0.01304271,0.01503132,0.04972875,-0.05097521,0.02392344,0.0144971,0.01672491,0.01438849,0.00544766,-0.01483097
2016-09,0.05436573,0.0390326,0.03977273,0.04511278,0.03363273,0.01308901,0.03483183,0.03764653,0.0370447,0.03271158,0.02809756,0.03902862,0.01987921,0.03953824,0.014791,0.03097657,0.04021796,-0.0490206,0.06177606,0.03607024,0.03339518,0.04525728,0.03397774,0.13920881,-0.13102458,0.04523107,-0.05331721,0.03708551,0.10117493,-0.10004229,0.08933218,0.03659039,0.03519137,0.02679792,0.04215976,0.03058242
2016-08,-0.02721742,0.016584,0.01110363,-0.00544888,0.00279051,0.03609023,0.01682428,0.0,0.0013391,-0.00277546,0.02245389,0.01451826,0.01579215,0.02420307,0.02384106,0.00139735,0.00676203,-0.01140986,0.00536193,0.01086048,0.0126913,0.01314417,-0.01222352,0.04528891,-0.05168599,0.01594618,-0.02883566,0.00305011,0.00353698,-0.00842234,0.03866906,0.00318701,0.00153296,0.01859046,0.01871996,0.02439591
2016-07,0.0238415,0.02914835,0.03714185,0.02608464,0.02554517,0.03579347,0.03401597,0.02000231,0.02110874,0.03754216,0.02016046,0.02623102,0.03065849,0.02333436,0.02182952,0.01398745,0.02541915,-0.0459472,0.04311721,0.02983025,0.03680501,0.02165909,0.02829028,0.06876457,-0.07056934,0.02343952,-0.03289732,0.02536232,0.05161517,-0.05480439,0.03992395,0.02226483,0.01711427,0.03830409,0.0146367,0.03105289
2016-06,0.01410437,0.03039724,0.00696736,0.00763984,0.01518578,0.02324015,0.02473456,0.00415085,0.00900505,0.04077762,0.00792461,-0.01313937,0.03054933,0.01153107,0.02007299,0.01450976,0.01755379,-0.01689895,0.0168691,0.01442495,0.0195599,-0.00645305,-0.01822753,-0.00064392,-0.0077204,0.00040231,0.00091521,0.0055814,0.02309731,-0.02548779,-0.00100908,0.01099384,0.00865099,0.01275046,-0.00406174,0.02604699
2016-05,-0.03472222,-0.10246821,-0.05702784,-0.02520367,-0.0649402,-0.05279503,-0.08819783,-0.0482383,-0.05692716,-0.08486206,-0.03949767,-0.06786172,-0.07170099,-0.0952381,-0.04683288,-0.06032185,-0.05175118,0.13038652,-0.11652174,-0.04798557,-0.05827765,-0.04173623,-0.10727969,-0.14351145,0.13940378,-0.04767833,0.12673267,-0.02069276,-0.13498277,0.14534919,-0.10276339,-0.05691305,-0.04552391,-0.08163819,-0.06307198,-0.07768077
2016-04,0.00098879,0.01412126,0.02666205,0.032394,0.0290668,0.00249377,0.01230039,0.02958716,0.03347413,0.00381733,0.04268808,0.04714863,0.00205973,0.01898017,0.00135272,0.018554,0.04360943,-0.06299065,0.0616863,0.02692642,0.01322252,0.03268398,0.03513825,0.11713791,-0.12382214,0.04059857,-0.073677,0.03453103,0.09892024,-0.10565428,0.0913371,0.031477,0.03322785,0.01245502,0.04637306,0.01102181
