Month,ACWI,ACWV,ACWX,CGW,CWI,DBEF,DIM,DLS,DOL,DTH,DWM,DWX,EFA,EFAV,EFG,EFV,EWS,EZU,FDT,FGD,GDX,GDXJ,GII,GNR,GUNR,GWX,IDLV,IDV,IEFA,IGF,IOO,IXC,IXG,IXJ,IXP,IXUS,JXI,KXI,LIT,MOO,MXI,NUGT,PDN,PICK,PID,PPH,PSP,PXF,RXI,SCHC,SCHF,SCZ,SDIV,SIL,SMH,SPDW,TAN,TLTD,URA,URTH,VEA,VEU,VSS,VT,VXUS,WOOD
Oct-16,-0.0171184,-0.02736666,-0.01688843,-0.04768439,-0.0146569,0.00886739,-0.01828223,-0.02169729,-0.0148727,-0.01219512,-0.01795994,-0.01028744,-0.01940867,-0.04825265,-0.04403474,0.00379327,-0.04271745,-0.00615764,-0.02859564,-0.02619048,-0.05520752,-0.06564551,-0.02533705,-0.0013947,-0.0023166,-0.03014371,-0.039544,-0.02746845,-0.02237354,-0.02379105,-0.00963173,-0.01576873,0.0261791,-0.06822895,-0.04421466,-0.01855628,0,-0.03134392,-0.02067752,-0.01412013,0.00098445,-0.21226216,-0.02564103,0.03529958,-0.03178123,-0.09690986,-0.02605863,0.00029283,-0.01488404,-0.03757829,-0.01996234,-0.03166227,-0.0396324,-0.0759343,-0.00967498,-0.02192639,-0.05130946,-0.00865964,-0.05574614,-0.01658423,-0.02216465,-0.01699717,-0.03114895,-0.01812478,-0.018456,0.00943198
Sep-16,0.00590657,0.00237066,0.00798969,0.02129888,0.0073776,0.00364225,0.00190694,0.02055774,0.00658061,0.00813717,0.00461787,0.01351351,0.00637175,0.01002425,0.00952966,0.00451414,0.0209205,0,0.01856649,0.01249399,0.00038462,0.0123397,0.01471963,0.01789264,0.03347947,0.02293085,0.00106762,0.01428035,0.00842476,0.01562093,0.00141603,0.03152542,-0.01832621,0.00041494,-0.00372473,0.01009893,0.01047242,-0.00532708,-0.00043802,-0.01802362,0.01192369,-0.04201681,0.02245451,0.07267297,0.02118003,-0.0223894,0.00878156,0.00558003,-0.00664604,0.01699115,0.00681044,0.01929861,0.00576037,0.00047114,0.03976918,0.00828402,-0.02428941,0.00891502,-0.05351438,0.00028969,0.00781929,0.00809331,0.01970498,0.0041936,0.01022727,-0.00207254
Aug-16,0.00669078,-0.02533715,0.01314752,0.00384885,0.01195764,0.01776126,0.01661454,0.01375894,0.01575413,0.01815476,0.0146123,0.00062131,0.01187164,-0.01601281,-0.00554102,0.0298103,-0.03302846,0.02243995,-0.00021768,0.01922129,-0.17581334,-0.18000416,-0.01352297,0.0054582,-0.01108911,-0.00504868,-0.00535141,0.01728774,0.01117764,-0.00777403,0.01088513,0.03831283,0.04601884,-0.04484394,-0.02616078,0.01155705,-0.06194111,-0.00426621,-0.00788436,0.0461039,0.00889788,-0.46557327,0.00549235,-0.02544031,0.0312989,-0.04850238,0.02727273,0.0251439,0.00380974,0.00035753,0.01235044,0.00953188,0.00230947,-0.16541658,0.03976436,0.0100321,-0.03429423,0.01789883,0.00160643,0.00775648,0.00973164,0.01213592,0.00211487,0.00741918,0.00923361,0.02604952
Jul-16,0.03546099,0.01353965,0.03826323,0.01197183,0.04032543,0.03711604,0.04780309,0.05712095,0.03166227,0.03090909,0.03587879,0.03637524,0.03966277,0.01738424,0.03765491,0.03986795,0,0.04782181,0.05687529,0.03010537,0.05318404,0.10333567,0.0289168,0.03058549,0.02850261,0.04463616,0.02994887,0.02890625,0.04062693,0.02552632,0.03422839,-0.02786994,0.04233156,0.03534005,0.00434028,0.03817787,0.0043592,-0.00212314,-0.00518135,0.02259763,0.05385428,0.11111111,0.04728903,0.09787234,0.00935308,0.05229226,0.05094787,0.03580324,0.04945586,0.04441155,0.03740549,0.04686469,0.04064555,0.10713472,0.12207697,0.03639371,0.01997951,0.0427937,-0.03004622,0.03858959,0.0393053,0.0391468,0.0413071,0.03666545,0.04239521,0.0557688
Jun-16,-0.00186672,0.0446571,-0.00810154,0.01176471,-0.00739958,-0.02042518,-0.05347801,-0.05415755,-0.01584827,-0.02057859,-0.01906578,0.01397011,-0.02339072,0.00409433,-0.00898912,-0.03555665,0.04828326,-0.05422993,-0.0222322,-0.00552486,0.2196868,0.26223338,0.03604708,0.03061534,0.04616688,-0.01964418,-0.00146628,0.00039262,-0.02476843,0.03207393,-0.00236058,0.04616999,-0.05171326,0.00708333,0.03816932,-0.00820203,0.05718238,0.03268261,0.01717305,-0.0202194,0.00814926,0.69501268,-0.02868526,0.06107306,0.00393082,-0.009299,-0.0423341,-0.02760085,-0.03261255,-0.03633094,-0.01879405,-0.04658516,0.0127815,0.30761935,-0.00200657,-0.03449659,-0.05160662,-0.040709,0.0311253,-0.00902256,-0.02005388,-0.00675169,-0.02100363,-0.00365163,-0.00927909,-0.05292964
May-16,-0.00279642,-0.00678015,-0.01855779,0,-0.0166205,0.02202457,-0.01150086,0.00605727,-0.01759755,-0.02247519,-0.01523676,-0.03379224,-0.01017953,-0.01406856,-0.00612918,-0.01820795,-0.04403482,-0.04419384,-0.00602141,-0.0186824,-0.11048839,-0.10909598,-0.00146341,-0.05924238,-0.05772293,0.00111359,-0.01123596,-0.02366412,-0.00857257,-0.00995694,0.00296209,-0.02594742,0.0023153,0.0077944,-0.01209534,-0.01425229,-0.00708895,-0.00745287,0.06353722,-0.00128783,-0.04946061,-0.35268554,-0.00436162,-0.13469985,-0.01998463,0.00888486,0.00808314,-0.01750742,-0.0101683,-0.00501433,-0.01121857,0.00572519,-0.00121877,-0.07530648,0.07734807,-0.01070155,-0.06447188,-0.00945398,-0.08284457,-0.00509516,-0.01153164,-0.01404287,-0.00978628,-0.00054845,-0.01615169,0.01475121
Apr-16,0.01426669,-0.00043662,0.0339404,0.04528302,0.03196839,0.01645734,0.01800554,0.01905301,0.0431867,0.04378445,0.03147877,0.05767319,0.03319822,0.02240053,0.02140772,0.04753477,0.00257334,0.03400064,0.0123119,0.04110997,0.28333333,0.36241108,0.03905656,0.11723479,0.12182062,0.03604651,0.01973194,0.03820135,0.03221783,0.02869081,0.0060024,0.10796527,0.03262536,0.02501631,0.00162426,0.03286281,-0.00480549,-0.00726872,0.06111111,0.04594839,0.08431329,0.99284211,0.03342963,0.16420455,0.06868357,0.01399889,0.00466744,0.04757433,-0.00141459,0.03770063,0.03510896,0.01924759,0.04066074,0.38309637,-0.0521559,0.03555188,0.05228137,0.03591606,0.03225806,0.01323077,0.03455724,0.02934422,0.03164409,0.01173621,0.03185023,0.02490942
Mar-16,0.04821678,0.04333942,0.05149597,0.05181962,0.05561819,0.00516129,0.06200747,0.06343209,0.03865268,0.04901337,0.04208669,0.08259482,0.03888117,0.03069054,0.03835891,0.04505208,0.09695603,0.04788639,0.05932809,0.05136437,0.07553366,0.11435832,0.06749934,0.07147696,0.06317775,0.06831276,0.05475166,0.06294587,0.04194308,0.0661157,0.04057428,0.0649505,0.04584002,0.00417674,0.03423893,0.05249827,0.06797066,0.03878816,0.10579065,0.02505219,0.07324614,0.14376997,0.05111684,0.13218391,0.07378472,-0.01592823,0.07421384,0.04766537,0.04187584,0.05856918,0.04503753,0.05521191,0.08407382,0.18492509,0.05974338,0.04668094,-0.02814952,0.04770873,0.13487973,0.04322767,0.04462863,0.05500668,0.04853894,0.05307481,0.05324544,0.08874724
Feb-16,-0.01050293,0.01202937,-0.02115329,-0.01781473,-0.02117202,-0.04514768,-0.01214151,-0.01284109,-0.03569482,-0.02761905,-0.02834922,-0.01221264,-0.03230254,-0.00913951,-0.03745257,-0.02955665,0.04509922,-0.03992147,-0.02688556,0.00327511,0.32338654,0.31952663,-0.00540394,0.07179867,0.07308286,-0.00834376,0.01170299,-0.01694915,-0.03109029,-0.00060114,-0.02129659,0.00983204,-0.03378995,-0.01808159,-0.00809793,-0.01717734,-0.01502666,-0.01991302,0.04553625,0.01804186,0.05729032,1.07277628,-0.01469952,0.1174743,0,-0.05176678,-0.02146465,-0.02717567,-0.01655138,-0.0075818,-0.02745424,-0.01980198,0.00139179,0.26020408,0.00980801,-0.02313625,-0.0627687,-0.02116513,-0.01886792,-0.00651148,-0.02889806,-0.02198391,0.00263422,-0.01229671,-0.02043423,-0.01802024
Jan-16,-0.03595025,-0.00125412,-0.03725327,-0.00984252,-0.03876812,-0.02732463,-0.03901066,-0.04638681,-0.03264876,-0.0324954,-0.03318798,-0.0234102,-0.04040023,-0.00738832,-0.03214971,-0.05249023,-0.06551916,-0.03679245,-0.04955672,-0.01983914,0.00865801,-0.03582888,0.0102069,-0.05332869,-0.04634146,-0.05516154,-0.02097349,-0.0379437,-0.04277857,0.00790274,-0.03678022,-0.02396857,-0.07862357,-0.05519548,0.03022571,-0.03787879,0.0315179,0.0185446,-0.09145346,-0.04316877,-0.07734412,-0.02624046,-0.0282343,-0.10775296,-0.05828476,-0.06103052,-0.07620164,-0.04495074,-0.03611144,-0.05700264,-0.03869166,-0.05354021,-0.05033113,-0.04338154,-0.05692825,-0.04534314,-0.18076923,-0.0552574,-0.08234363,-0.04733085,-0.04103343,-0.03955818,-0.05723427,-0.04258555,-0.03792513,-0.09420452
