Week,ACWI,ACWV,ACWX,CGW,CWI,DBEF,DIM,DLS,DOL,DTH,DWM,DWX,EFA,EFAV,EFG,EFV,EWS,EZU,FDT,FGD,GDX,GDXJ,GII,GNR,GUNR,GWX,IDLV,IDV,IEFA,IGF,IOO,IXC,IXG,IXJ,IXP,IXUS,JXI,KXI,LIT,MOO,MXI,NUGT,PDN,PICK,PID,PPH,PSP,PXF,RXI,SCHC,SCHF,SCZ,SDIV,SIL,SMH,SPDW,TAN,TLTD,URA,URTH,VEA,VEU,VSS,VT,VXUS,WOOD
2016-23,-0.01699298,-0.00128608,-0.02760818,-0.01127555,-0.02667129,-0.02797495,-0.03101072,-0.01908534,-0.03125,-0.02973212,-0.02823529,-0.028463,-0.03198373,-0.02289584,-0.02941176,-0.03319603,-0.01968912,-0.04030769,-0.0222516,-0.02413793,0.01996805,0.03315977,-0.00887716,-0.02246208,-0.0203666,-0.0166546,-0.02299677,-0.02464382,-0.03080898,-0.01201602,-0.01552431,-0.00617496,-0.02815126,-0.02028273,-0.00823193,-0.02652238,0.00294918,-0.00802255,-0.00345572,-0.0214511,-0.02346833,0.05736685,-0.02231793,-0.04117647,-0.03899083,-0.02927173,-0.02149321,-0.03133393,-0.01801484,-0.01976703,-0.02782071,-0.02373517,-0.00718563,0.02835271,-0.00693557,-0.02919132,-0.0546798,-0.0253019,0.00367107,-0.01641056,-0.02889151,-0.02704031,-0.02280311,-0.01643192,-0.02803083,-0.02338168
2016-22,0.00598243,0.01234568,0.01026472,0.009299,0.01021127,-0.01450477,0.00678689,0.0124065,0.00519211,0.00746491,0.00523685,0.0113342,0.00579656,0.01098901,0.01170145,0.00097609,0.01928227,0.03380102,0.00964775,0.00801603,0.12151215,0.12308174,0.01831949,0.01755979,0.01901141,0.01779755,0.0106305,0.00781861,0.00643475,0.01223158,0.001772,0.00315457,-0.00419992,0.01484114,0.00342096,0.00992663,0.01266697,0.0170053,0.01292911,0.01182033,0.01648822,0.36718884,0.01075269,0.01748449,0.00705882,0.01491733,0.00572738,0.00241619,0.0,0.01475882,0.00704225,0.01075269,0.01464308,0.1032197,0.00586081,0.00801282,-0.02199413,0.00642774,0.04876099,0.00692875,0.00777745,0.0089955,0.01590367,0.00713371,0.01118249,-0.0013018
2016-21,0.02465125,0.01488358,0.02426917,0.02458716,0.02520706,0.0280493,0.01612586,0.01538747,0.02815405,0.02673147,0.02478736,0.02410036,0.02694439,0.01509121,0.02290323,0.02797203,0.01631321,0.03486884,0.01574983,0.0303186,-0.06324786,-0.09125475,0.0111331,0.01679389,0.01360544,0.00901578,0.01785714,0.02556932,0.02379975,0.01406509,0.02749245,0.02124646,0.03170153,0.02593783,0.02185491,0.02293275,0.02189781,0.01879615,0.02299908,0.01616073,0.01079914,-0.18015134,0.01129944,0.01997717,0.0247012,0.02739726,0.02699531,0.02689335,0.02447002,0.01276906,0.02355289,0.01283972,0.01991288,-0.0710675,0.04015296,0.02412101,0.00641026,0.02422077,-0.0071599,0.02039564,0.0231778,0.02503832,0.01231726,0.02492037,0.02430724,0.03033708
2016-20,-0.00681689,-0.01604278,-0.00845608,-0.01017812,-0.00677362,0.00169563,-0.00078647,-0.00037161,-0.00709034,-0.00722674,-0.00698459,-0.00458115,-0.0058701,-0.00917431,-0.00670284,-0.00371379,-0.00379198,-0.00727158,-0.00477381,-0.00559796,-0.04712042,-0.03170189,-0.01678424,-0.0156297,-0.01303616,-0.00786222,-0.00810313,-0.00670347,-0.0044843,-0.01137903,-0.00629496,-0.00629811,0.00629477,-0.00573005,-0.01971326,-0.00699301,-0.02040816,-0.02076503,0.00324525,-0.00720052,-0.01428267,-0.15957949,-0.00681909,-0.0228158,-0.00394633,0.00387597,0.0,-0.00459418,-0.0097782,-0.00437318,-0.00514851,0.00128921,-0.01705238,-0.03213773,0.03259141,-0.00527812,0.00960566,-0.00098912,-0.03917051,-0.00956284,-0.00423729,-0.00683198,-0.00172871,-0.00594133,-0.00864346,-0.01790451
2016-19,-0.00438848,-0.00232322,-0.00467418,-0.00292719,-0.0043088,-0.0017138,-0.00964567,-0.00056127,-0.00686016,-0.00544959,-0.00677146,-0.00099305,-0.00514678,-0.00770366,-0.00545834,-0.00672478,-0.01080497,-0.01323251,-0.00319635,-0.00308483,0.05401901,0.0652108,-0.00123701,0.00743034,0.0099395,0.00151458,-0.00480769,-0.00398248,-0.00574241,0.00246981,-0.00573498,0.00827041,-0.00826267,-0.00957243,0.00764053,-0.00549934,0.00184374,-0.00460022,0.02739068,0.00867245,0.00369887,0.15747691,0.00446973,-0.00737798,0.00728745,-0.01331361,-0.0035461,0.00124494,-0.01397111,-0.00073584,-0.00518135,-0.00496439,-0.00367647,0.08031746,-0.00864148,-0.00408831,-0.03033317,-0.00159553,-0.00932401,-0.00810645,-0.0042709,-0.0048457,-0.00023261,-0.00411369,-0.00412521,0.00269602
2016-18,-0.02050708,-0.00778996,-0.03128314,-0.02288984,-0.03185596,-0.01397713,-0.02453517,-0.01633627,-0.03162459,-0.03181553,-0.02883263,-0.04192741,-0.02702202,-0.01600906,-0.02404526,-0.03114518,-0.04454685,-0.03108808,-0.01873327,-0.03588987,-0.01000801,-0.00613839,-0.01146341,-0.05126745,-0.05214968,-0.01336303,-0.02102211,-0.03549618,-0.0257177,-0.01506997,-0.0174763,-0.03618983,-0.02883603,-0.02211923,-0.01974386,-0.02914274,-0.00960439,-0.00504165,-0.00189663,-0.03155184,-0.04030124,-0.04579897,-0.01823949,-0.08735969,-0.03996925,-0.03390752,-0.02078522,-0.03738872,-0.0157784,-0.02184814,-0.0270793,-0.01526718,-0.007922,-0.01809691,-0.01736385,-0.02734839,-0.05944216,-0.02932664,-0.03958944,-0.02502623,-0.02749852,-0.02931757,-0.02328459,-0.01846435,-0.03019663,-0.01805372
2016-17,-0.00855337,-0.00507026,-0.0061008,0.01763409,-0.00794199,-0.03216495,-0.00752315,-0.00110947,-0.00740174,0.00235225,-0.00890973,0.01365947,-0.01363553,-0.00762616,-0.01331662,-0.01263108,-0.01814516,0.00030741,-0.01289462,0.00197824,0.14977376,0.15670693,0.02067763,0.03147059,0.04056291,-0.00149421,0.00292933,0.0050077,-0.01252734,0.01875862,-0.01643192,0.02015989,-0.01214914,-0.02443064,-0.0028746,-0.00488738,0.01873975,-0.00132949,-0.01222379,0.00325662,0.01579713,0.49117832,-0.00595474,0.0343261,-0.00229008,-0.02635302,-0.01148106,-0.0082963,-0.00656737,0.00870827,-0.01117965,-0.00469885,0.00614251,0.12894907,-0.02743431,-0.00988142,-0.00494382,-0.00600194,-0.01220388,-0.01185296,-0.01091445,-0.00884521,0.0053482,-0.00912242,-0.00771569,0.02259376
2016-16,0.00353291,-0.00990241,0.00905459,-0.0010989,0.00831601,0.02131216,0.00230814,-0.00018471,0.01390319,0.00974026,0.00894749,0.01274697,0.01262298,-0.00564061,0.00502986,0.01930036,0.001002,0.01052306,0.00513966,0.0159601,0.0187901,0.03282418,-0.00124595,0.03143713,0.0294365,0.00674916,-0.00546847,0.00733591,0.01121121,-0.00628931,-0.00116857,0.0359175,0.02346416,0.01296529,-0.00160571,0.00831734,-0.02517739,-0.01855895,0.016,0.02999333,0.02079832,0.04386389,0.00519377,0.04249872,0.02865995,0.01589264,0.00807382,0.02190876,-0.0017548,0.00582666,0.01243201,0.00021336,0.00800986,0.07079343,-0.00857633,0.01274393,0.0314781,0.01306807,-0.00141044,0.00917983,0.01068884,0.00912454,0.00284544,0.00438436,0.00891809,0.00223564
2016-15,0.02475533,0.00991398,0.03042035,0.01881114,0.0294752,0.03797468,0.02099842,0.01608021,0.0370868,0.03192142,0.03308013,0.03155098,0.03207729,0.01587827,0.02253567,0.04078014,0.02857143,0.02698362,0.0134274,0.0374415,-0.02238138,0.00163239,0.00854486,0.03707194,0.03568282,0.01459854,0.01530993,0.03493976,0.02888012,0.01058496,0.026546,0.03038162,0.04457885,0.0182835,0.01512391,0.02826231,0.00906134,0.00819854,0.03942116,0.02134496,0.04182341,-0.07049843,0.02093596,0.0832396,0.04244898,0.01890222,0.02986858,0.04028958,0.0200866,0.0122631,0.03025413,0.01263617,0.02731893,0.02578594,0.00019084,0.02595797,0.02913085,0.03124366,0.06047198,0.02387967,0.02961135,0.02966752,0.01327434,0.0235272,0.02796013,0.02942539
2016-14,-0.00496278,0.00116703,0.0,0.00151745,0.00036049,-0.00390286,-0.0029756,-0.00113529,-0.00188172,-0.002457,-0.00147023,-0.00466978,0.00038685,0.00850993,0.0034102,-0.00202737,-0.00935065,-0.01145038,0.00274914,-0.01342975,0.09781478,0.10277136,0.0035452,0.01387544,0.01128668,0.00660964,-0.00746269,-0.0076,0.00041597,0.00280269,-0.00270433,0.0254656,-0.01986755,0.00710594,-0.00615162,-0.0015497,-0.0117053,-0.00044082,-0.00857719,-0.00547445,0.00112158,0.30289788,0.00330852,0.0122164,0.00578991,0.01110909,-0.0199765,-0.00346675,-0.01141363,0.00374813,0.00161812,0.002849,0.00128452,0.08350223,-0.00664263,0.00165631,0.01213003,-0.00243063,0.00304646,-0.0009255,0.00154607,-0.00128107,0.00387369,-0.00748083,0.002442,-0.02505695
2016-13,0.01115599,0.01222746,0.00387812,0.01844735,0.00505415,-0.01451131,0.0065724,0.00302744,0.00026831,0.00061275,0.00195599,0.00970549,-0.0023108,-0.00183547,0.00260163,-0.00802608,0.01887782,0.00446856,0.00022805,0.00516529,0.03610675,0.0515748,0.00869788,-0.00095481,0.00089326,0.00938967,0.01473366,0.00560224,-0.00145289,0.0175737,0.01030928,-0.00823662,0.00727834,0.01636082,0.00653951,0.00465322,0.01345083,0.0147519,0.01486417,-0.00067858,0.01031159,0.09623817,0.00414422,0.01851852,0.00575658,0.02125658,0.02881152,0.00062637,0.0115669,0.01247166,-0.00120919,0.00704846,0.01482914,0.01199041,0.02311693,0.00207125,0.01495417,0.00303582,0.04795597,0.00759572,-0.00092478,0.00332821,0.0133712,0.0147448,0.00243724,0.00432113
2016-12,-0.01388889,-0.00382803,-0.01965602,-0.01064639,-0.01957295,-0.01145524,-0.01796644,-0.01260583,-0.02346428,-0.02437556,-0.0207179,-0.0264879,-0.01844457,-0.00797872,-0.01180466,-0.02707359,-0.02191641,-0.02100972,-0.00888383,-0.03024194,-0.05385375,-0.05243585,-0.01268714,-0.03185895,-0.03582218,-0.01316299,-0.0141844,-0.02470588,-0.01784249,-0.00589888,-0.01229017,-0.0226774,-0.0305442,0.0,-0.00596961,-0.01921817,-0.00186176,-0.00824972,-0.03086112,-0.01982183,-0.0222516,-0.1748717,-0.0204165,-0.05271829,-0.02955272,0.00074836,-0.02237927,-0.02764128,-0.01212409,-0.01790377,-0.01793543,-0.01461606,-0.02150538,-0.05607828,-0.01386251,-0.01757972,-0.08747253,-0.01876248,-0.03816794,-0.00985222,-0.0182704,-0.01894418,-0.0193338,-0.01384471,-0.02019231,-0.01599099
2016-11,0.01388889,0.01447977,0.01019846,0.0213261,0.01260807,-0.00924758,0.01237525,0.02163922,0.00820757,0.01428571,0.01066667,0.03229062,0.00534351,0.01158301,0.00388853,0.00964153,0.03842105,0.00978844,0.01269621,0.01532176,0.07814992,0.08579522,0.0128238,0.03110124,0.03469751,0.02216066,0.01941378,0.01673974,0.00638649,0.01680433,0.0118433,0.03034845,0.01107011,-0.02278646,0.00381194,0.0121547,0.01554038,0.01036737,0.02959502,0.01080108,0.02453297,0.22747381,0.0166251,0.03356086,0.02933985,-0.05075054,0.02421308,0.00741427,0.0060961,0.02361005,0.00721443,0.01615402,0.0232408,0.08722613,0.02811402,0.00738916,-0.00526316,0.00820657,0.08429752,0.01121321,0.00765697,0.01202046,0.01837799,0.01384674,0.01168736,0.03098592
2016-10,0.01385636,0.0148193,0.01733781,0.00310438,0.01715328,0.01235094,0.01848091,0.0122164,0.01934444,0.01820988,0.01770782,0.01523874,0.01822765,0.01580289,0.01846052,0.02291037,0.00580781,0.03322476,0.00744532,0.01231401,-0.0204285,-0.04362416,0.02313963,-0.00942211,-0.01438535,0.01197605,0.01700812,0.01523046,0.01736765,0.02028986,0.0169335,-0.00444444,0.02440106,0.01183951,0.01829268,0.01680108,0.01894939,0.01667809,0.00577428,0.0038271,-0.00224266,-0.07656132,0.01595968,-0.03508772,-0.00564972,0.02181422,0.002442,0.01756036,0.01119221,0.01077752,0.01913681,0.01438526,0.01232966,-0.00242817,0.0135907,0.01753653,-0.00523104,0.01666667,-0.01207729,0.01575796,0.01804605,0.01684811,0.00977704,0.01264852,0.01674464,0.018723
2016-09,0.04511125,0.02315529,0.05861456,0.03305119,0.05948243,0.04153778,0.04852723,0.04837398,0.05170952,0.05648057,0.05086496,0.06836364,0.05088541,0.02993387,0.04302365,0.06358536,0.09378596,0.0473756,0.05599022,0.05603917,0.01678028,0.04402772,0.03776148,0.07976519,0.07721823,0.05342869,0.03191065,0.06810345,0.05164835,0.03639098,0.04096,0.07626775,0.06781664,0.01774085,0.0265806,0.05479452,0.02632874,0.02825782,0.07277937,0.0415879,0.07346839,0.04638058,0.04387889,0.15900131,0.08177778,0.01471958,0.0516129,0.05952777,0.0366742,0.04583836,0.05132592,0.04604181,0.06254343,0.0634278,0.04525728,0.05131579,0.02844037,0.05544851,0.06118881,0.04358512,0.05199477,0.05756579,0.04841737,0.04779116,0.06023468,0.05002514
2016-08,-0.00505051,-0.00046019,-0.01194291,-0.02163651,-0.0121673,-0.0004384,-0.00357744,-0.00304013,-0.01688348,-0.01723588,-0.01369863,-0.02639087,-0.01080865,-0.00635193,-0.00944669,-0.01338583,-0.02443182,-0.01435726,-0.00434678,-0.01290323,0.00877674,0.0226087,-0.00908848,-0.01745977,-0.02033097,-0.00168279,-0.0059312,-0.02926421,-0.00952175,-0.00952098,-0.00787898,-0.01588562,-0.00560486,0.00465632,-0.002835,-0.01143524,-0.01546641,-0.00783952,-0.00287853,0.0049763,-0.00964553,0.02100635,0.00663423,-0.03935484,-0.01848592,0.00860491,0.001287,-0.01081967,0.00163132,0.0004029,-0.00927879,-0.00605919,-0.00556328,0.00322581,0.01314417,-0.00866927,0.03566265,-0.00532255,-0.03236797,0.00098248,-0.01158674,-0.01215559,0.00504286,-0.00377583,-0.01003086,0.00254518
2016-07,0.01202322,0.01080489,0.01164875,0.01700405,0.0116777,0.00673552,0.02167787,0.02178923,0.00847458,0.00944625,0.01246753,0.01589649,0.0108451,0.0101594,0.01294666,0.00804937,-0.00230814,0.0,0.01870791,0.01495017,0.06792676,0.08414691,0.00715662,0.01901004,0.02593516,0.02089682,0.01587302,0.01595515,0.01330672,0.01684533,0.007386,0.01736255,0.00787966,0.00768188,0.00847131,0.01340996,0.00811409,0.00582479,0.01637356,0.00631221,0.02320303,0.19000892,0.01681054,0.0333565,0.01838235,0.00406054,0.01986755,0.01074186,0.01577246,0.02501042,0.012527,0.02260702,0.01795977,0.07879088,0.02165909,0.01243892,0.00943396,0.02090209,0.02690583,0.0122319,0.01120264,0.01162147,0.02139596,0.01390877,0.01131281,0.01935653
2016-06,-0.00168883,0.00079327,-0.0102626,-0.00123153,-0.00866142,-0.02312925,-0.00981247,-0.01458333,-0.00997151,-0.00757077,-0.00889587,-0.01632047,-0.01012815,-0.00600177,-0.00698812,-0.01406546,0.00118835,-0.00691802,-0.01106083,-0.01117943,0.07853403,0.09645853,-0.00251186,-0.0065241,-0.00750375,-0.02112069,0.00041442,-0.00700525,-0.01117818,-0.01169951,-0.00292303,-0.00871008,-0.00461053,0.01045782,-0.00981902,-0.01424089,-0.01877133,0.00188546,-0.00803958,-0.01435523,-0.00153061,0.23727422,-0.03154574,-0.0171184,-0.01921317,-0.00037481,-0.00808625,-0.01619433,0.0033227,-0.01334445,-0.01216862,-0.00897187,-0.01725377,0.06713781,-0.00645305,-0.01164353,-0.09657469,-0.01776316,-0.01973094,-0.00460515,-0.01030243,-0.01006711,-0.01241505,-0.00249325,-0.01299046,-0.02061587
2016-05,-0.02726722,-0.0128105,-0.02173283,-0.02216944,-0.02192817,-0.04936709,-0.023027,-0.02267255,-0.02561308,-0.02063492,-0.0240843,-0.01975575,-0.02895411,-0.01655458,-0.03778254,-0.02385274,0.01623572,-0.02650524,-0.03568879,-0.00709607,0.16446912,0.10758472,-0.00702513,0.02701702,0.03190942,-0.01919065,-0.00887813,-0.01694915,-0.03002555,-0.00601142,-0.02881303,-0.00819336,-0.03356164,-0.03484013,-0.01035782,-0.0229805,0.00024237,-0.02700847,-0.00059916,0.00360837,0.02709677,0.53683738,-0.02594034,0.04038179,-0.00711111,-0.03922261,-0.0239899,-0.02394047,-0.05200099,-0.02154828,-0.02620632,-0.02878195,-0.01670146,0.09297052,-0.04173623,-0.02570694,-0.04342218,-0.03080469,-0.0051458,-0.03141787,-0.02667513,-0.02359249,-0.02132464,-0.0297501,-0.01890166,-0.03184399
2016-04,0.0354832,0.03694661,0.03931573,0.04660841,0.037544,0.03876307,0.03643461,0.03044739,0.03785311,0.03884134,0.0368927,0.05671078,0.03229082,0.03641909,0.03118609,0.03576194,0.02998776,0.02681864,0.03849975,0.04696449,0.06231003,0.06308962,0.04182077,0.06845004,0.07299671,0.02918455,0.03775168,0.04567627,0.03297428,0.0483718,0.03398058,0.09427313,0.04099906,-0.01094331,0.04540928,0.04048193,0.04548939,0.04453539,0.01151515,0.04803823,0.03801874,0.18870122,0.03315412,0.04703161,0.06597549,-0.0167627,0.03006536,0.03919598,0.0274025,0.03565506,0.0361135,0.03168175,0.04063861,0.1183355,0.03268398,0.0331565,0.06306715,0.0330363,0.05941499,0.03384978,0.03307138,0.03976641,0.03177279,0.03429862,0.04131356,0.05361791
2016-03,0.01439299,0.00536149,0.01591592,0.01420811,0.01131928,0.01920559,0.01102941,0.00913432,0.01498021,0.0165071,0.01170656,0.02859321,0.01360682,0.00845172,0.01162194,0.01193317,-0.00301023,0.01647059,0.00716757,0.02488426,0.04482478,0.03593556,0.03281069,0.02113503,0.02582418,0.01205857,0.01644182,0.02145731,0.01207199,0.0307791,0.01322154,0.04740806,0.00115022,0.01591512,0.02543399,0.01396581,0.00304183,0.01089061,0.00718133,0.01065411,0.01892324,0.11938202,0.00314042,0.0269438,0.04606526,0.01519166,0.01968504,0.01467156,0.01802147,0.01793909,0.01504083,0.00810875,0.01889535,0.03942896,0.03569053,0.01413428,0.05547786,0.00648649,0.03432282,0.01378615,0.01307617,0.01528627,0.01014832,0.0145641,0.01318913,0.01785714
2016-02,-0.02794208,-0.01939724,-0.0331087,-0.026574,-0.03353659,-0.03083512,-0.03814714,-0.03172054,-0.0318207,-0.03000968,-0.03301168,-0.03850426,-0.03443499,-0.02154716,-0.03326091,-0.03553038,-0.04712042,-0.03183459,-0.03973193,-0.03432752,-0.05985401,-0.07119387,-0.02575715,-0.02354728,-0.02811671,-0.04051261,-0.02797203,-0.03984409,-0.0348365,-0.02521273,-0.02313054,-0.00950735,-0.04126214,-0.01271651,-0.02033493,-0.03490279,-0.01315457,-0.02368421,-0.01362559,-0.0157767,-0.02928333,-0.17461114,-0.02897278,-0.03797468,-0.04014599,-0.00353732,-0.03768844,-0.03494015,-0.0369727,-0.04280618,-0.03430962,-0.04030227,-0.05048409,-0.0937682,-0.04639285,-0.03559177,-0.10629599,-0.0370603,-0.08085106,-0.03034279,-0.03408729,-0.03569497,-0.04212888,-0.02897103,-0.03651324,-0.04797493
2016-01,-0.0483871,-0.02335789,-0.05198777,-0.04251969,-0.05072464,-0.05464927,-0.03941283,-0.04868698,-0.05292259,-0.05303495,-0.05135659,-0.05520615,-0.05002832,-0.02989691,-0.04734485,-0.05517578,-0.04664076,-0.04716981,-0.04910207,-0.05040214,0.03102453,0.01336898,-0.03172414,-0.0697107,-0.06731707,-0.04688731,-0.03719826,-0.06119951,-0.05011204,-0.03525836,-0.05185409,-0.07387033,-0.06110532,-0.03742421,-0.01962709,-0.05080214,-0.01084216,-0.02723005,-0.07185629,-0.04638347,-0.05830557,0.08110687,-0.03961231,-0.0978975,-0.07826811,-0.04135401,-0.06096131,-0.05295567,-0.04651441,-0.04416761,-0.04946151,-0.0472028,-0.04304636,-0.00667408,-0.07946234,-0.05106209,-0.11293706,-0.04989068,-0.05384006,-0.05524519,-0.04984802,-0.051888,-0.04799147,-0.04885932,-0.05040372,-0.06869546
2016-00,-0.00776515,-0.00461752,-0.00945435,-0.00849421,-0.01126761,-0.00080418,-0.0019658,0.00323625,-0.01077199,-0.00957224,-0.00781991,-0.00616861,-0.009757,-0.00135364,-0.00610233,-0.01022592,-0.00807754,-0.01732523,0.00089867,-0.01412134,-0.00515844,-0.00981997,-0.00242131,-0.01325178,-0.00769601,0.00430697,0.00312012,0.0,-0.00737052,-0.0050944,-0.00793418,-0.00892511,-0.00364964,-0.00409249,-0.00481788,-0.00629887,-0.00842627,-0.00825688,-0.00322061,-0.01009874,-0.00996062,-0.02868646,0.00747819,-0.01522843,-0.00900164,-0.00310255,-0.0091954,-0.00960961,-0.00743322,0.00111982,-0.00856364,-0.00215983,-0.00065359,-0.0106383,-0.01445644,-0.009167,-0.01725328,0.00078478,0.02748585,-0.00683579,-0.00831354,-0.00875876,-0.00128836,-0.00686839,-0.00858164,-0.0175705
2015-51,0.02081727,0.01545426,0.02031851,0.02282566,0.02368988,0.01755819,0.01558442,0.01583623,0.02699869,0.02568022,0.02512077,0.03275801,0.02253944,0.01405795,0.01717284,0.02699416,0.0125068,0.02102009,0.00997959,0.02617521,0.03692762,0.03495358,0.03275958,0.04945249,0.0496771,0.0110979,0.01654846,0.03146998,0.02049513,0.03101013,0.02213581,0.05305466,0.02332783,0.01849543,0.01802861,0.0207643,0.02309645,0.0201358,0.03327787,0.02936453,0.04080172,0.10992908,0.01518347,0.07645875,0.05182668,0.02171031,0.02690058,0.02726716,0.01080066,0.01743745,0.02261008,0.01315501,0.02396804,0.05299145,0.01246106,0.02198697,-0.01992032,0.02121697,0.03336113,0.01985112,0.02116082,0.02321429,0.01376201,0.02079788,0.02184466,0.03291815
2015-50,-0.00116437,0.0,0.00500278,-0.0162917,0.00726216,0.00534979,0.00260208,-0.00251938,0.0018455,0.00338879,0.00072869,0.00427503,0.001512,0.00138145,0.00079923,0.00318784,0.00054407,0.00404984,0.00528614,-0.00160772,0.00604686,0.02202146,0.01227679,0.000356,-0.00049826,-0.01529412,0.00039635,0.00544617,0.00061262,0.00432499,-0.00509134,-0.01269841,0.00731605,0.00673968,0.00573349,0.00424297,0.0128667,-0.0053902,0.04405797,-0.00252062,-0.00669056,-0.01425554,0.00254885,0.0033761,-0.01926298,0.00687343,0.01437126,0.00154226,-0.00329373,0.00879541,0.00239617,-0.0022007,0.0204918,-0.00403691,-0.00374975,-0.01090468,0.12052368,-0.00020064,0.0329575,-0.00341509,0.00182871,0.0046344,0.00734055,-0.00152178,0.00639449,-0.004
2015-49,-0.03496241,-0.02346765,-0.03983957,-0.03466466,-0.03983229,-0.04866562,-0.03355314,-0.02986767,-0.03559624,-0.03795967,-0.03517824,-0.04365621,-0.03770492,-0.02290465,-0.03601793,-0.0370283,-0.0270557,-0.04034668,-0.03422983,-0.03022408,0.01299639,0.00877674,-0.01642486,-0.03402518,-0.03527169,-0.03304216,-0.03228286,-0.04014452,-0.03628476,-0.0193646,-0.03087678,-0.03049016,-0.044991,-0.01785344,-0.03396009,-0.03917348,-0.02119606,-0.02775866,-0.04980843,-0.01752022,-0.03429355,0.03242009,-0.03539095,-0.05319823,-0.03542673,-0.02108384,-0.03968254,-0.03741093,-0.03696542,-0.03541129,-0.03509449,-0.0348365,-0.03788374,-0.01741023,-0.03496503,-0.0359375,-0.04347826,-0.03438228,-0.01359388,-0.03355402,-0.03507221,-0.03923516,-0.03880009,-0.03641045,-0.04004739,-0.05126596
2015-48,0.00280321,0.00728343,0.00212089,-0.00186986,0.0,-0.01006971,0.00817121,0.01596958,0.00075548,0.00235225,0.00560617,0.00234506,0.00308642,0.00817717,0.00464612,0.0011685,0.02095648,-0.00326797,0.00599467,-0.00102354,0.07824143,0.06478873,-0.0231823,-0.01501796,-0.01103448,0.01256186,0.00690979,0.00277447,0.00472813,-0.0204499,0.00348028,-0.03778966,0.01039376,0.00540428,-0.00133843,0.00042689,0.00176545,0.00975836,0.00053505,-0.00111383,-0.00469694,0.2347998,0.0106864,-0.02169982,-0.02371844,0.01061008,-0.00559284,0.0,0.00397592,0.01218612,0.00191571,0.01642533,-0.0045045,0.04831705,0.01793551,0.00387597,0.06422396,0.00949428,0.00163934,0.00631104,0.00263775,0.00098449,0.01229841,0.00310843,0.0030581,-0.01167315
2015-47,0.00037279,-0.00138803,-0.00105736,0.00678222,-0.00206825,0.0050564,-0.00175268,0.00038256,0.00353357,0.00088261,0.00281096,-0.01058551,0.00254638,-0.00338409,0.00435662,0.00210182,-0.01595745,0.0123494,0.00245153,0.00051151,0.00923077,0.00457404,-0.00131752,0.00164745,-0.00046147,-0.00229008,0.00077012,-0.00277008,0.00256613,-0.00465793,0.00523713,0.00647482,-0.00198965,0.00768592,0.00114679,-0.00170503,-0.00300903,0.00417053,-0.01735016,0.01218137,-0.00267559,0.02514714,-0.00082372,-0.00834824,-0.00228833,0.00662691,0.003386,0.00352113,0.00124717,0.00372439,0.00268611,0.00239651,0.00064267,0.02399554,0.01690252,0.00428349,-0.00288779,0.00465929,0.01427372,0.00120609,0.00264085,-0.00171737,-0.00116822,0.0020106,-0.00234797,0.01094363
2015-46,0.01680196,0.01404933,0.01655099,0.02021358,0.01813743,0.01454403,0.01771305,0.01078167,0.0157801,0.01512904,0.01392166,0.01470097,0.01467351,0.01554758,0.01474973,0.01411433,0.00741133,0.01212121,0.01828855,0.01554404,-0.02462687,-0.02753304,0.00975224,0.00361604,-0.00045956,0.01270208,0.01950078,0.02173038,0.01372588,0.00726533,0.01735805,-0.01034237,0.01751913,0.01851073,0.01190248,0.0168031,0.00902708,0.01009864,0.00796601,0.00022609,0.01189408,-0.08048193,0.01452885,0.02270012,0.00997698,0.03065199,0.0,0.01210153,0.02498547,0.00748223,0.01509872,0.01139102,0.01959504,-0.01855895,0.02714571,0.01412873,-0.03869166,0.01546594,-0.02274574,0.01474837,0.01419698,0.01584158,0.01058201,0.01797628,0.01655629,0.04052316
2015-45,-0.02317757,-0.01216659,-0.01910321,-0.01413293,-0.01732502,-0.01801802,-0.01825677,-0.01308447,-0.01821401,-0.0209316,-0.01716032,-0.01667222,-0.0169801,-0.00360949,-0.01268797,-0.02030338,-0.02660407,-0.02095808,-0.02194849,-0.01705426,-0.0148258,-0.00496141,-0.01448894,-0.04103879,-0.03555356,-0.0115429,-0.01628538,-0.01806503,-0.01428855,-0.0122093,-0.02754422,-0.0449754,-0.0179964,-0.02082899,-0.01121206,-0.0184036,-0.00756239,-0.01550023,-0.01063264,-0.01616162,-0.02437403,-0.0501171,-0.01453488,-0.05048213,-0.0353118,-0.02059956,-0.02681564,-0.02135752,-0.02699611,-0.01787044,-0.01846154,-0.01143108,-0.01306336,-0.01409978,-0.03811746,-0.01792673,-0.10778224,-0.01905132,-0.03054033,-0.01848485,-0.01503538,-0.01797587,-0.01770015,-0.02400586,-0.0199765,-0.00280112
