Week,ACIM,BJK,CUT,DEW,DGT,DNL,DOO,DUST,EFZ,EXI,FAN,FILL,FPA,GEX,GOEX,GRES,GRID,HAP,IDHQ,LVL,NLR,PBD,PIO,PIZ,PZD,RING,SEA,SILJ,TOK,VEGI,YMLP
2016-43,-0.00767472,-0.01542734,-0.00707026,-0.00727651,-0.00666667,-0.02076125,-0.00550565,0.02668643,0.00659134,-0.00589419,-0.00929839,-0.00505902,-0.02384446,-0.02099842,-0.02329383,0.00195925,-0.02523659,-0.00952381,-0.00962567,-0.01297297,0.00189394,-0.02025072,-0.01871401,-0.01464531,-0.01336303,-0.01716305,-0.03445065,-0.02109091,-0.00857428,0.00307018,-0.01416431
2016-42,0.01142384,0.00808961,-0.00131984,0.0033916,0.00626566,0.01579294,0.0081728,-0.16084071,-0.01209302,0.0018778,0.01284247,0.01231803,0.00478293,0.01262272,0.04490138,0.00953137,-0.00423504,0.01903773,0.00321543,0.0131291,0.00787402,0.00580833,0.01018429,-0.00317893,-0.00571066,0.06236897,0.01913876,0.05534779,0.01410153,0.02087961,0.01630695
2016-41,-0.03370604,-0.01866908,-0.01301518,-0.01333675,-0.01618123,-0.01989305,-0.02133713,0.0040314,0.01837187,-0.00901159,-0.01189465,-0.01975851,-0.03136137,-0.01670926,-0.00252419,-0.01726167,-0.0154937,-0.02162893,-0.01786653,-0.00966702,-0.00095306,-0.0179754,-0.01385571,-0.01735648,-0.01653666,-0.00995807,-0.02597403,-0.02796174,-0.00695272,-0.01436031,-0.00384431
2016-40,0.00377358,-0.00778676,-0.00735612,-0.00665302,-0.00031114,-0.01529962,-0.00963446,0.35924251,0.0063593,-0.0093405,-0.01998335,0.0084317,-0.01029464,-0.01395349,-0.10992773,-0.01750973,0.00784109,-0.01215805,-0.01404056,-0.01806589,-0.02177986,-0.0094162,-0.02376514,-0.02048823,-0.00709658,-0.10970464,0.0171592,-0.10985353,-0.00572783,0.00659631,-0.00338001
2016-39,0.00937963,0.0161931,0.00563014,0.01108247,0.00785176,0.00946644,0.01779053,0.03050847,-0.00790889,0.0111572,-0.00498753,0.05247642,0.01221703,0.01122047,-0.02585579,0.01022817,0.05663475,0.02099828,0.00051921,0.02090209,-0.0270575,0.00376648,0.01318888,0.01055873,0.01309227,-0.00778032,0.0212766,-0.01043025,0.00951626,0.00974314,0.00578035
2016-38,0.01560191,0.01102266,0.01918047,0.01452282,0.02792321,0.01838633,0.02417006,-0.13342466,-0.02521793,0.02051727,0.01342282,0.00352941,0.02411399,0.01771497,0.03247232,0.01911589,0.018113,0.01672474,0.0189175,0.01439646,0.02705828,0.01320755,0.0170778,0.01507761,0.02173228,0.03378695,0.01653696,0.01878238,0.01572452,0.02279839,0.02078179
2016-37,-0.00852459,-0.00060772,-0.01169844,-0.01997951,-0.02101167,-0.01714898,-0.03450226,0.12125794,0.02701844,-0.02051867,-0.0231405,-0.04581448,-0.0198987,-0.02627451,-0.04602952,-0.02040816,0.01309686,-0.0305499,-0.01459093,-0.01965066,0.00046587,-0.01872659,-0.01133144,-0.01015901,-0.00942211,-0.04716553,-0.03672316,-0.06816799,-0.01304348,-0.01972819,-0.02714493
2016-36,-0.02007065,0.00462963,-0.03461376,-0.01749937,-0.01922781,-0.0293378,-0.02088555,0.2552521,0.02222222,-0.01956093,-0.0122449,-0.0039548,-0.02574048,-0.01962308,-0.0786929,-0.0320711,-0.01288795,-0.02923588,-0.02147239,-0.02250804,-0.02027335,-0.0174954,-0.03261369,-0.03102111,-0.0206854,-0.07996561,0.00757576,-0.0888009,-0.01892683,-0.02103907,-0.00819277
2016-35,-0.00744096,0.01101322,0.01207417,0.00616967,0.00765984,0.00578654,0.00906516,-0.04390244,-0.01480315,-0.00126564,0.0108969,-0.0011409,-0.01393355,0.00353913,0.02266187,0.00470958,-0.00538358,0.00641892,0.00626959,0.00878156,0.0088331,0.01329535,0.00745921,0.00923077,0.01251173,0.00180018,0.01752678,-0.00243605,0.0072849,0.01532399,0.011846
2016-34,-0.00422489,-0.02286774,0.01762891,-0.006157,-0.0083903,-0.01363152,-0.00310998,0.23843165,0.00918012,-0.00799215,-0.00167504,0.00682594,-0.00213828,-0.00448256,-0.04824561,-0.01244652,-0.0061268,-0.01672241,-0.01090343,-0.01194354,-0.00485774,-0.00378788,-0.00791434,-0.00655594,0.00313972,-0.07973422,-0.02213667,-0.07004556,-0.00334119,0.00263389,-0.01188119
2016-33,-0.01680944,-0.01166002,-0.00218531,-0.01092202,0.00124961,-0.01445329,-0.00252809,0.08618607,0.00444444,0.0018261,0.00507185,0.00395928,-0.01225919,0.00492223,-0.01885586,-0.01076923,0.00836707,0.00335796,-0.01637666,-0.00536481,-0.00483203,0.00759734,-0.00509968,-0.00567438,0.00157431,-0.02816343,0.00095969,-0.0372737,-0.00234467,0.00043802,0.00345679
2016-32,0.00773026,0.02417582,0.00839593,0.00849858,0.00616601,0.01345866,0.01254991,-0.05950541,-0.01617922,0.01706338,0.0042735,0.0116144,0.00460177,-0.00574144,0.04407806,0.00929152,0.01044243,0.00067613,0.0151357,0.0087241,0.00367394,-0.01225259,0.01515152,0.0169416,0.00574896,0.01235552,0.00780488,0.02624385,0.00612043,0.00221631,-0.00346706
2016-31,-0.00491965,0.00831734,0.00623053,0.00493506,0.00317612,0.0060436,0.00546763,0.06390675,-0.00216853,0.00490267,0.00687285,0.02458034,0.00427503,0.0134161,-0.05412289,-0.00843558,-0.01293341,0.01068229,-0.008822,0.02022472,-0.02144772,0.00858779,-0.0065666,-0.00133452,0.00906149,-0.02701644,0.01510574,-0.01704233,0.00198413,0.00715564,0.031639
2016-30,0.01565362,0.02877698,0.01117568,0.00569211,0.01124137,0.01328397,0.01617095,-0.27016356,-0.01867156,0.00853218,0.01829268,-0.00407213,0.0335175,0.0104691,0.13761468,0.0226474,0.02266368,0.01380739,0.01948394,0.01587302,-0.00534998,0.00577478,0.01801802,0.01888489,0.01589404,0.1010989,0.01495513,0.14908854,0.00578958,0.00581135,0.02447917
2016-29,0.02425876,0.00597411,0.00403407,0.00206079,0.00032031,0.00304745,-0.00943936,0.10484429,0.00092053,-0.00517762,0.00611354,-0.01292861,-0.0010981,0.0,-0.06364829,-0.0073501,-0.00951848,-0.01546218,0.00421053,-0.00895857,0.00133958,0.0,0.00047304,-0.00358905,0.00297128,-0.04186795,0.00297324,-0.0490254,-0.00019904,-0.00880282,0.0041301
2016-28,0.02257182,0.02367879,0.02831941,0.01545312,0.0206017,0.01596806,0.01774287,0.05727666,-0.01566265,0.01588921,0.00879507,0.01478953,0.02528302,0.00635506,-0.01640927,0.00895639,0.02002861,0.02274294,0.00158395,0.01490826,-0.00312361,0.00389484,0.00666984,0.00636653,0.0172181,-0.02131018,0.0182002,0.01010702,0.0082578,0.02126697,0.0179799
2016-27,0.00860585,0.0179388,0.01817312,-0.00446898,0.00832224,0.01226437,0.01099881,-0.10195576,-0.00881834,0.01782477,0.00720721,0.00631458,-0.00653595,0.01899274,0.00369872,0.01193792,0.03772455,0.01553672,-0.00161464,0.02366864,0.00629072,0.02224469,0.01068999,0.00881671,0.01918382,0.02593193,0.00825593,0.04707379,0.00061526,0.01433858,0.02037534
2016-26,0.0639503,0.04561912,0.0777722,0.05961003,0.06028742,0.06540284,0.08509965,-0.20893749,-0.05811001,0.05814686,0.07203791,0.07000604,0.06753458,0.08146822,0.09153318,0.05507246,0.08831909,0.06162362,0.05872388,0.08260325,0.05151729,0.07120085,0.05727319,0.07748538,0.05784526,0.06811146,0.06595745,0.17933131,0.05976962,0.043026,0.08081958
2016-25,-0.0421286,-0.03946932,-0.04166667,-0.03343949,-0.04679319,-0.03753653,-0.0637926,-0.14604979,0.04820729,-0.04217045,-0.04192685,-0.03398618,-0.02527216,-0.06666667,0.04216388,-0.02311436,-0.03804821,-0.03152364,-0.0363442,-0.04302326,-0.01048218,-0.03972195,-0.03454894,-0.0618878,-0.04915311,0.04311153,-0.00100301,0.00982615,-0.03660769,-0.02166225,-0.00862534
2016-24,-0.00207936,-0.00569896,-0.00141777,0.00135318,-0.01076159,0.0009187,0.00751202,-0.00694996,-0.00351391,0.00421623,0.01642336,-0.02611724,-0.00748326,0.00632111,-0.04060914,0.00706861,-0.00289603,0.00319375,-0.00600765,0.01197605,-0.01128512,0.00101215,-0.00146699,-0.00227687,0.00612037,-0.00417246,-0.01507538,-0.02804428,-0.01144492,0.00357302,0.01101322
2016-23,-0.0174843,-0.01910003,-0.02304564,-0.01353144,-0.01981484,-0.0204399,-0.0288517,-0.06847786,0.03220859,-0.01217009,-0.00354925,0.00349243,-0.00655611,-0.03644373,0.05792305,-0.01185609,-0.02564103,-0.01557632,-0.03580695,-0.02873563,0.01109827,-0.04459203,-0.02455146,-0.02795981,-0.02472349,0.01932139,-0.03651685,0.03356217,-0.01636033,0.00086281,-0.03500522
2016-22,0.00034118,0.0081646,0.0,0.00863465,0.00445104,0.01617312,0.00556695,-0.3517707,-0.00424886,0.00251665,0.02293578,0.0005872,0.01266324,0.01165644,0.08701722,0.01508169,-0.00537939,0.01608292,0.01211164,0.01177856,0.01820331,0.0146771,0.00866218,0.01242787,0.01801201,0.12027674,-0.0028463,0.11353712,-0.00448522,0.0142539,0.04590708
2016-21,0.02211388,0.02402707,0.02764761,0.02541436,0.02700878,0.02346654,0.02139673,0.18342318,-0.02580837,0.01639344,0.03444976,0.01668653,0.0149314,0.01564782,-0.11336717,0.01706485,0.04065999,0.01558536,0.01928227,0.01796407,0.01099426,0.01191658,0.01663405,0.01896163,0.03431709,-0.06870612,0.01269531,-0.09832134,0.02216239,0.01861099,0.00446429
2016-20,-0.00828872,-0.01936561,-0.02287283,-0.01277174,-0.00733456,-0.01123853,-0.00909891,0.12236616,0.00627803,-0.00862838,-0.0038059,-0.0052879,-0.01117318,-0.00042034,-0.03946298,-0.01886002,-0.014518,-0.01182372,-0.01064396,-0.00357143,-0.01968135,0.0020202,-0.00243191,0.00226244,-0.00752394,-0.05592105,0.0058651,-0.01936483,-0.0035066,-0.00045872,0.00675676
2016-19,-0.00694324,0.00237933,-0.00092678,-0.00601586,-0.00620389,-0.00668357,-0.00618011,-0.15436242,0.00445368,-0.00374925,-0.00760456,0.01273499,-0.00757576,-0.00757576,0.05201049,-0.00506116,-0.00434783,0.0106814,-0.00697051,0.00242131,0.01108752,-0.00805639,-0.00342633,-0.00590641,0.01217391,0.05640244,-0.02336904,0.08340499,-0.00452489,0.01404494,0.01772441
2016-18,-0.02467665,-0.03132212,-0.01956324,-0.02215105,-0.02581588,-0.03162584,-0.03566374,0.0,0.02720049,-0.01689437,-0.01955307,-0.04568818,-0.03771429,-0.0431467,-0.05146477,-0.02156225,-0.01793339,-0.04175293,-0.0293655,-0.03563218,-0.01216659,-0.03554275,-0.01812113,-0.01700985,-0.02856183,-0.00749064,-0.03627907,-0.01872075,-0.02092645,-0.03246168,0.01131222
2016-17,-0.00341355,-0.01785124,0.01909641,0.00026903,-0.00681929,0.00112461,0.00574548,-0.36534366,0.01289134,-0.0067518,0.01812977,0.01981352,-0.01607348,0.0019988,0.17527675,0.02682313,0.03573538,0.02766939,-0.00159659,0.01520468,0.01193887,0.00193611,0.00775946,0.00181324,0.00034118,0.1575306,-0.0397878,0.14297945,-0.00428397,0.00593066,0.0224525
2016-16,0.0029035,-0.04493671,-0.00413983,0.00564516,0.00992193,0.00269663,0.0066111,-0.07689504,-0.01339422,0.00778496,-0.00664767,0.03732691,-0.00718608,-0.0035538,-0.00949367,-0.00542118,0.04550827,0.02928416,0.00477961,0.01647059,-0.01675978,-0.00095785,0.00096946,-0.00540297,0.02663438,0.01235895,0.05519779,0.08579336,0.00903491,0.02902622,0.0797057
2016-15,0.0176697,0.03263019,0.02471483,0.01655629,0.02719946,0.01489459,0.02215003,0.04742819,-0.03245614,0.02307344,0.01949318,0.03155941,0.01587916,0.01090468,0.05524006,0.01192504,0.02297461,0.0220396,0.01623377,0.03680982,0.00869157,0.01573255,0.02037773,0.00410771,-0.00242131,-0.03123373,0.0505345,0.03303303,0.01416077,0.0251938,0.01489758
2016-14,-0.00558757,0.00197239,-0.01938534,-0.00469095,-0.00723297,-0.00023079,0.00298686,-0.25145717,-0.00087591,-0.00226449,-0.00775946,0.02572347,-0.00155099,-0.0333857,0.12103929,0.00651042,-0.00453035,0.01529637,0.00108578,0.0,-0.01145127,-0.01277014,0.00600901,0.00091199,-0.01273666,0.10703364,0.02022245,0.1032413,-0.00521159,0.00481928,0.04943968
2016-13,0.00882145,0.03796204,0.00093545,0.00718629,0.01031625,0.0193338,0.00508221,-0.12221041,0.00146456,0.00225191,0.04919679,-0.00690521,0.00309957,0.02712477,0.04096229,0.01355488,0.09256845,-0.00113636,0.00329308,0.01625,0.00991736,0.021,0.02650357,0.01477378,0.01429069,0.04590571,-0.0079602,0.05204461,0.00442945,-0.00285171,0.00713822
2016-12,0.00070597,-0.02161808,-0.00930233,-0.01532567,-0.01950325,-0.02019738,-0.01974654,0.14325104,0.01898546,-0.01697439,-0.03228963,-0.03080715,-0.01414373,-0.03993826,-0.05750605,-0.01587983,-0.01713586,-0.03055965,-0.02382241,-0.0315534,-0.00610185,-0.02821012,-0.01662469,-0.00873965,-0.01931701,-0.05998835,-0.03728489,-0.04157044,-0.01805354,-0.02745463,-0.02939337
2016-11,0.00545679,0.03805995,0.03042009,0.0177926,0.01370095,0.01302629,0.01068566,-0.22466938,-0.00649926,0.02498096,0.02421796,0.02967172,0.02634683,0.03205894,0.07266881,0.01914708,0.00955022,0.03024575,0.00054496,0.02985075,0.02318356,0.01688183,0.01751674,0.00972222,0.02536998,0.06257745,0.02804642,0.0974026,0.01409933,0.01606046,0.05335068
2016-10,0.01281595,0.01564626,0.00734574,0.01545378,0.01377173,-0.00519358,0.0162406,0.03150061,-0.01745708,0.00506523,0.01230769,-0.00686213,0.01224812,0.01720996,-0.03597122,0.00391986,0.00436409,-0.00561587,0.01173184,0.00876095,0.00095808,0.0160804,0.01450026,0.0088993,0.00353607,-0.01946903,-0.0256654,0.0410596,0.01299255,0.00189304,-0.06038201
2016-09,0.04926664,0.03291317,0.05033385,0.04794318,0.05084441,0.06326889,0.04757404,-0.07617815,-0.04865911,0.04258044,0.05280172,0.08304498,0.05678497,0.0223382,0.05862978,0.06552045,0.05360688,0.06348564,0.03229527,0.08276798,0.03818675,0.03653445,0.03665768,0.02583732,0.03711871,0.01304348,0.08631579,0.07993967,0.0380531,0.0376424,0.12045617
2016-08,-0.00166205,-0.00973236,-0.00103466,-0.00585995,-0.00678087,-0.01755253,-0.02484663,-0.03681133,0.00955056,0.00366242,-0.01502146,-0.00881356,-0.01763741,0.01970021,0.0292887,-0.02636364,0.02227472,-0.00685484,-0.0017094,-0.00943396,0.00122911,-0.00210526,-0.02214022,-0.01089015,0.00036914,0.02179657,-0.00847458,-0.0212766,-0.00549813,0.00649675,-0.02274343
2016-07,0.02882569,0.01530612,0.01486989,0.0135257,0.00952555,0.01867008,0.00876095,-0.21010275,-0.01071429,0.01656824,-0.00107875,0.01198027,0.01013942,0.01721055,0.06818182,0.0160453,0.02701742,0.01506276,0.01644157,0.02687412,0.0117765,0.02420242,0.01693064,0.02742409,0.02099237,0.05990134,0.00763359,0.12436975,0.01770313,0.00612245,-0.01769912
2016-06,-0.00543689,0.00834915,-0.00700431,-0.00333839,0.0024404,-0.0080207,-0.00570885,-0.24591148,0.00977995,-0.00635239,-0.01216814,-0.01482004,-0.00343938,-0.00891225,0.06348021,-0.01229314,-0.05020776,-0.00379267,-0.01820317,-0.01573677,-0.01733961,-0.00789177,-0.00056054,-0.00199601,0.00593589,0.07713885,-0.05053763,0.10934744,0.00487239,-0.01879126,-0.07178751
2016-05,-0.02220577,-0.04929078,-0.02810424,-0.01303318,-0.02734861,-0.02431762,-0.01837672,-0.41490716,0.02760387,-0.01143978,-0.02286902,-0.00890411,-0.02204659,-0.04164038,0.09106383,0.02379796,-0.00653595,0.02517065,-0.03937881,-0.01899593,-0.00172882,-0.03858186,-0.02598091,-0.0359645,-0.01143293,0.16401674,-0.02857143,0.11451943,-0.03571429,0.01866801,-0.04583602
2016-04,0.02802841,0.07895745,0.05072077,0.0407785,0.02073014,0.05080771,0.04079031,-0.18328675,-0.03092214,0.04151778,0.0536105,0.06939372,0.01910017,0.0443066,0.0524836,0.05776173,0.02112188,0.07298277,0.03567251,0.05135521,0.04481865,0.03336921,0.05063996,0.02164502,0.03843106,0.07685185,0.05913978,0.10250569,0.02978627,0.04920635,0.10320781
2016-03,0.00671785,0.01630435,0.01564129,0.01454658,0.00936811,0.0080415,0.02187902,-0.11735573,-0.01487603,0.00404585,0.00217865,0.04172876,0.00598291,0.0151349,0.04364694,0.03588391,0.02629709,0.02894618,0.01109813,0.02302158,-0.00892402,0.01722282,0.01498335,0.00970403,0.01263823,0.04960317,0.0593505,0.03080569,0.01314597,0.00103788,0.14119472
2016-02,-0.02661455,-0.04004533,-0.04239401,-0.02453802,-0.02875513,-0.02007722,-0.02840909,0.19115754,0.03530076,-0.02336758,-0.04421053,-0.00515844,-0.032,-0.06282397,-0.07142857,-0.01579215,-0.05728643,-0.0229378,-0.0266289,-0.04022191,-0.0156724,-0.04383282,-0.02903226,-0.03947368,-0.03975535,-0.04959423,-0.0639413,-0.11715481,-0.02222222,-0.01637666,-0.09729381
2016-01,-0.03910416,-0.07210693,-0.06984274,-0.04604692,-0.06190714,-0.03910068,-0.04443773,-0.10560732,0.05110783,-0.04760404,-0.04004004,-0.06442953,-0.04963971,-0.0620915,0.07288136,-0.03073171,-0.04448681,-0.06214227,-0.03275109,-0.05526316,-0.00859237,-0.05932203,-0.06300403,-0.04926108,-0.05788352,0.044505,-0.09695291,-0.00986193,-0.03203075,-0.04303675,-0.06846951
2016-00,-0.01123596,0.02,-0.01081081,-0.00566412,-0.00149551,-0.00541049,-0.01060383,0.02354101,0.00605144,-0.00799877,-0.01077375,-0.01711652,-0.02276235,0.00057002,-0.0112069,-0.00866218,-0.0058642,-0.01521826,0.00589181,-0.00770218,-0.00447984,-0.00184843,0.000999,-0.00569925,-0.00313043,-0.00743494,0.00090909,-0.04798464,-0.00560631,-0.00797373,0.01522248
2015-51,-0.02772177,0.0287642,0.02487333,0.01996528,0.02033613,0.02569645,0.02777778,-0.10748504,-0.02806499,0.02800944,0.03118712,0.06002729,0.01977511,0.00830659,0.03802939,0.02599313,0.02618297,0.05193187,0.02342048,0.0410596,0.03048006,0.01303538,0.02238047,0.0168216,0.03232682,0.04766355,0.05656759,0.03607214,0.02236422,0.0401354,0.07682852
2015-50,0.07928571,0.02477811,-0.00230309,0.00642523,0.01362862,-0.0012089,0.0,-0.04518102,-0.00353149,-0.01110937,0.02895553,-0.01140174,0.02197363,0.06691072,0.02508961,-0.00592593,0.02775057,0.00373909,0.00547645,0.01208054,0.02099533,0.04509804,-0.01603206,0.00044346,0.01701665,0.00573614,-0.06980961,0.00819672,-0.00489674,0.00387222,-0.08920188
2015-49,-0.03637931,-0.04301834,-0.05411255,-0.0308607,-0.02705378,-0.04161823,-0.03574568,-0.03664207,0.03842635,-0.03021561,-0.04408818,-0.02554028,-0.03308965,-0.05346963,-0.01037165,-0.02069297,-0.02852665,-0.03202562,-0.01446945,-0.03979461,-0.01777101,-0.05461394,-0.03094303,-0.02702703,-0.0352039,0.02042711,-0.03697334,-0.03488372,-0.03510946,-0.02990654,-0.05173333
2015-48,0.00239931,0.00955414,-0.00214408,0.00027964,-0.00633425,0.00980163,0.00057887,-0.22227801,-0.00428397,-0.00376563,0.01512097,-0.04042806,0.00114199,0.02027833,0.04173913,0.00665399,0.01097867,-0.01655119,0.00266525,-0.00625,-0.00378024,0.01509434,0.00097609,0.0154321,0.00379834,0.08792271,-0.04527403,0.03082852,0.00553846,0.00370199,-0.10622551
2015-47,0.00068411,0.00568788,0.00384944,0.0027933,-0.00435906,-0.01858651,0.00406504,-0.04483129,-0.00397068,0.00286274,0.01644399,0.0054878,-0.00454201,0.02117695,0.0205174,0.01104177,-0.00157381,0.00701754,0.00697799,-0.00619579,-0.002002,0.00189753,0.00293255,0.00894055,0.01587862,0.01384768,0.02770986,0.0438247,0.00514192,0.01371158,0.00477223
2015-46,0.02231131,0.01027276,0.02504394,0.01353256,0.01707718,0.02313625,0.01460707,0.02860145,-0.01664649,0.01830384,0.00924025,-0.00609013,0.02292152,0.0044999,-0.02077922,0.00337025,0.02848,0.0,0.02224634,0.01251564,0.00449102,0.01148325,0.01133563,0.01168539,0.0274765,-0.02571429,-0.02060222,-0.03219697,0.01623309,-0.00563116,-0.04961678
2015-45,-0.01798375,-0.0260631,-0.01010989,-0.02208555,-0.02662579,-0.0161215,-0.02001741,0.03862327,0.01703681,-0.01458967,-0.02138493,-0.02562574,-0.01653846,-0.06289308,0.00259965,-0.02655287,-0.01799242,-0.0358505,-0.01519262,-0.01867995,0.00150376,-0.04221388,-0.0243546,-0.00725624,-0.03732124,-0.02173913,-0.02814699,-0.03119266,-0.02291022,-0.00890347,-0.03510172
2015-44,-0.00781914,0.00167673,-0.01091227,-0.01253748,-0.00431517,-0.00321322,-0.01742552,0.3554179,0.01211933,-0.00315789,-0.01086957,-0.01115678,-0.00337965,0.00215138,-0.07593925,-0.01845018,-0.04189602,-0.01780415,-0.00853333,-0.02166065,-0.03344644,0.00091996,-0.0109576,-0.00892857,-0.00103555,-0.10113339,-0.00611621,-0.07839721,-0.01314991,-0.00829493,-0.04558824
2015-43,0.00273364,-0.00135089,-0.00530035,-0.00765864,-0.00779882,-0.01828989,-0.02050998,0.20745739,0.01091363,-0.00392275,-0.002,0.01448401,-0.02130786,-0.01177163,-0.05639098,-0.02360418,-0.00376176,-0.01153703,-0.00900424,-0.02951594,-0.00742693,-0.01469238,-0.01098901,-0.00225225,0.00636492,-0.06480722,-0.00305344,-0.04193548,0.00326998,-0.01637108,0.01090636
2015-42,0.00930072,0.01609038,0.00890472,0.01376273,0.01612903,0.01479085,0.01144932,-0.1555203,-0.01599508,0.03511236,0.01725888,-0.00296912,0.01300632,0.00078555,0.04416404,0.02059497,-0.01819322,0.01820884,0.01614639,0.01911589,0.00333175,0.00549954,0.01544402,0.00632625,0.01810938,0.04849498,-0.00594796,0.02970297,0.01953856,0.03084112,-0.01165756
2015-41,0.00920938,0.03466026,0.01615799,0.00852117,0.00698733,-0.00206375,0.00640847,-0.1339709,-0.00644172,-0.0104712,0.0040282,0.02126403,0.01923802,0.00391236,0.06731549,-0.01469279,-0.01147287,0.01149425,0.01087548,0.0,0.01004064,0.01110083,0.0057971,0.00912409,-0.01114707,0.04477612,-0.01240876,0.05853659,0.00519211,-0.00092937,0.00650759
2015-40,0.02347501,0.0427713,0.04258306,0.02978723,0.03364017,0.02962615,0.03658888,-0.21871352,-0.02310924,0.03119557,0.04162331,0.05088903,0.01603666,0.03341289,0.07535986,0.05923836,0.04402719,0.05643603,0.00541712,0.04975124,0.01691591,0.03809524,0.03280318,-0.00316456,0.05451128,0.07793345,0.05963303,0.09803922,0.02340924,0.03430205,0.07115821
2015-39,0.02834763,0.04593774,0.02554028,0.03758268,0.03012048,0.04972236,0.03713851,-0.24934529,-0.03762376,0.03189525,0.04372197,0.05193076,0.04126214,0.07203854,0.05040504,0.03098451,0.0151665,0.05457599,0.03739931,0.0408971,0.02265784,0.05263158,0.03905013,0.03366524,0.03653693,0.07866273,0.04706854,0.10224949,0.02998434,0.01407035,0.03459503
2015-38,0.02424569,-0.04409171,-0.02754435,-0.02160761,-0.02267343,-0.03138476,-0.02593996,-0.04539939,0.02090695,-0.02764384,-0.03329753,-0.01937984,-0.0344294,-0.04443104,-0.00255537,-0.01151079,0.0,-0.03429247,-0.01113586,-0.03,0.01084489,-0.04347826,-0.02972292,-0.02536232,-0.02982257,-0.00463392,-0.05909091,0.00560748,-0.02810903,-0.04822097,-0.08214794
2015-37,0.00885116,0.02006449,-0.02155963,0.00492041,0.01186441,0.00764636,0.00262085,-0.28522239,0.00236546,-0.00641952,-0.0010627,0.01964637,0.01379039,0.00060423,0.06545455,0.00047574,0.02730263,0.00394322,0.01135718,0.01008827,0.01777101,0.01568627,0.00757959,0.0086877,0.00187688,0.10187933,0.01380368,0.12936345,0.0038478,-0.01106501,0.03226989
2015-36,-0.00574816,-0.02040816,-0.00544959,-0.00201381,0.00185968,0.00526568,-0.00057787,0.07566937,-0.00208086,-0.00047839,0.00956429,-0.01221865,0.01996008,-0.01974334,-0.02523934,0.00236295,0.02116935,-0.01579961,0.00567537,-0.00622665,-0.00605755,0.00884086,-0.00497512,0.00410397,-0.00516987,-0.02394636,-0.00452148,-0.0331384,-0.0057459,-0.01133787,-0.04873833
2015-35,-0.03339223,-0.02671353,-0.01732786,-0.03664773,-0.03286307,-0.03352219,-0.03511276,0.16320966,0.03954464,-0.02548582,-0.03781513,-0.04984424,-0.04827316,-0.02234637,0.04087193,-0.04105166,-0.06090249,-0.04277063,-0.04059243,-0.0392638,-0.04466258,-0.02472799,-0.02018163,-0.0255358,-0.02436323,-0.05714286,-0.02228826,-0.03962264,-0.02946128,-0.02506714,-0.04458388
2015-34,-0.00855298,0.0439323,0.03336466,0.04318249,0.05128205,0.05668821,0.03929099,-0.0582053,-0.04550691,0.03826489,0.07023411,0.09717436,0.09329941,0.05865041,0.01671309,0.0353222,0.14332013,0.05743917,0.05681159,0.05419355,0.01331033,0.05306972,0.04761905,0.04109589,0.0381971,0.00181324,0.06146572,0.00373134,0.043383,0.02816251,0.12957317
2015-33,-0.03863675,-0.08478803,-0.04961173,-0.05360991,-0.0679869,-0.06099482,-0.05664958,-0.09486096,0.06711196,-0.06117222,-0.07866273,-0.06790865,-0.07706697,-0.09590058,0.01121657,-0.02240143,-0.08676073,-0.06410256,-0.06214397,-0.0523865,-0.03891941,-0.09872029,-0.07192901,-0.06369151,-0.06879945,0.01799486,-0.07087719,-0.04201681,-0.04814223,-0.06889353,-0.10171731
2015-32,-0.01633061,-0.03879439,-0.01407249,-0.01846479,-0.01342593,-0.03023711,-0.01871376,-0.09918821,0.02213542,-0.00954939,-0.00875486,-0.00891266,-0.03935599,-0.01632428,0.05041247,-0.00850492,-0.00150421,-0.01751927,-0.01381074,-0.02828054,0.00904662,-0.01801802,-0.01882461,-0.01195049,-0.0150017,0.02274795,0.00920028,0.04830054,-0.01184366,-0.01157025,-0.00754593
2015-31,0.004052,0.0285803,0.00347524,-0.00186517,-0.00543478,-0.00723526,0.00508565,-0.03132266,0.0,0.00015154,0.00496524,0.00423472,0.00842491,-0.03404179,0.02318841,0.00091491,-0.00983021,0.0043181,0.00156006,-0.010181,-0.00325203,-0.01801802,-0.01198709,-0.00941781,-0.01339746,0.01661779,-0.00992908,0.01492537,-0.01368233,-0.00990099,-0.03281405
2015-30,0.01151566,0.03939009,0.02163355,0.02165674,0.01767677,0.01946903,0.02402402,-0.04903284,-0.02112232,0.02587142,0.00198216,0.03176542,0.02730627,-0.00375738,0.01544402,0.01698027,0.00455927,0.02096133,0.02340426,0.02531646,0.02985793,0.01537071,0.01154734,0.02053298,0.01642782,0.01518027,0.00496102,0.02979516,0.03506283,0.00665004,0.01770766
2015-29,-0.02600589,-0.0098401,-0.02838983,-0.03354134,-0.0136294,-0.03193739,-0.02950474,-0.07933557,0.02407287,-0.03206084,-0.00971817,-0.03534183,-0.02332257,-0.04205214,0.00680272,-0.03928416,-0.02228826,-0.03242497,-0.00207039,-0.03594771,-0.01708996,-0.03583618,-0.0330251,-0.01322526,-0.02191504,0.00926784,-0.02968961,-0.00713012,-0.02470104,-0.0248298,-0.02457467
