Week,BJK,CARZ,CHIQ,FXD,INCO,IYC,PBS,PEJ,PEZ,PMR,PSCD,RCD,RETL,RTH,RXI,SCC,UCC,VCR,XLY,XRT
2015-22,0.01819322,-0.02154255,-0.01381215,0.00481859,-0.04361733,-0.00338154,0.00297619,-0.00222222,0.00262467,0.00321888,0.01880509,0.00513299,-0.00033523,-0.00833922,-0.00682361,0.0,-0.00599475,0.00230671,0.0,0.01706632
2015-21,-0.00885767,-0.00608144,-0.03173531,-0.00056625,0.0141218,0.00137105,0.00262074,0.01188791,0.00021997,-0.00456131,0.0021692,-0.00431286,0.0,-0.00056529,-0.00453875,0.0,0.01290078,-0.00128337,-0.00124757,-0.00365906
2015-20,0.00998185,0.0020915,0.04192872,-0.00028019,-0.00925658,-0.00449006,0.01210745,-0.02849389,-0.00647948,-0.00945875,-0.00058434,0.0017331,-0.04125984,-0.00874757,-0.00157286,0.010823,-0.00369004,0.00272503,0.00082645,-0.0038176
2015-19,0.00847201,0.00052507,0.00637845,0.0005637,0.03524096,0.0070702,0.01466615,-0.00027322,-0.00564972,-0.01462905,-0.00332876,-0.00220597,-0.01047287,0.00307649,0.01071347,0.02178262,-0.00093475,0.00369479,0.00430436,-0.005114
2015-18,-0.00179319,0.00839675,-0.01474719,-0.00028169,-0.01784652,-0.00050226,-0.00840657,0.00938708,0.00567438,0.01548318,0.01283824,0.00069719,0.03120936,0.00871643,0.00385837,0.01929047,-0.01252533,-8.561e-05,0.00124567,0.00621651
2015-17,-0.02775317,-0.02754183,-0.02357836,-0.00811643,-0.00483238,-0.00904172,-0.0173258,-0.01925163,-0.01461423,-0.03031874,-0.0304373,-0.00774746,-0.04545455,-0.01444846,-0.00868878,0.02848101,-0.02854027,-0.00859209,-0.00784368,-0.01712836
2015-16,0.0256565,0.01983602,0.05077263,0.01034965,-0.04208417,0.02266003,0.01293267,0.02326855,0.02103665,0.00282631,0.01731854,0.00715192,0.08458524,0.02201655,0.02068252,-0.02259763,0.03039344,0.01882737,0.0206042,0.01292647
2015-15,-0.03030303,0.00505723,-0.05485232,-0.01419822,-0.03084416,-0.01702919,-0.01440485,-0.01281003,-0.02018033,-0.03474131,-0.01865385,-0.01470588,-0.05880473,-0.02644992,-0.00952272,0.00758068,-0.03494822,-0.01318832,-0.01347035,-0.02684703
2015-14,0.0420042,0.0060622,0.09610984,-0.00166021,0.02416918,0.00753336,0.00569044,0.00934579,0.00581521,0.00477147,-0.00172778,0.00654796,0.01176471,0.00274612,0.00584527,-0.00922747,0.01364741,0.0071153,0.00807574,-0.00083247
2015-13,0.01354263,-0.00292709,0.04270749,-0.00249238,0.01798763,-0.00437339,0.00152149,-0.02339803,-0.00407376,-0.00075056,-0.0049571,0.0017331,-0.00989783,-0.00576765,0.00103986,0.00843973,-0.01669449,0.00068936,0.00013992,-0.00353577
2015-12,-0.01128737,-0.01700319,0.01939292,-0.01652437,-0.02207937,-0.0208555,-0.01920904,-0.01915508,-0.01181271,-0.01621352,-0.01299198,-0.02022626,-0.05139455,-0.01599453,-0.01795517,0.04006302,-0.04642341,-0.02130379,-0.02265819,-0.00898079
2015-11,0.04255319,0.00909091,0.0419214,0.01450893,-0.00662252,0.01253492,0.01873805,0.02212743,0.01706783,0.01293431,0.0230179,0.01628096,0.03451613,0.00701513,0.01364477,-0.02608505,0.02358143,0.01442765,0.01299427,0.02071764
2015-10,-0.04145078,0.00027152,-0.01127493,0.00225925,-0.00984683,-0.00389864,-0.00576923,0.00924415,0.00602544,0.01499483,0.00656194,-0.00561207,0.00132626,0.00041888,-0.00732643,0.00085837,0.00507519,-0.00719861,-0.0089661,0.00758397
2015-09,-0.02707475,-0.01614639,-0.02449324,-0.02003896,-0.00758397,-0.01535824,-0.016,-0.02906667,-0.02171529,-0.00567742,-0.02966432,-0.02600229,-0.05636943,-0.01221713,-0.02128877,0.01543143,-0.02297147,-0.01915185,-0.01907131,-0.01437768
2015-08,-0.03911565,-0.00269469,-0.01256281,0.00197964,0.01707989,0.00311211,0.00076923,-0.00243178,-0.00353045,0.00652571,0.00651787,0.00430433,0.02201468,0.00604017,0.00463929,-0.00604882,0.00624645,0.00669682,0.00789399,0.00259291
2015-07,0.00623229,0.02760144,-0.00166251,0.00943127,0.00820345,0.00854264,0.01516919,0.02405973,0.01690712,-0.00441788,0.01016544,0.0067868,0.01384667,0.00254309,0.01542265,-0.01991197,-0.00248092,0.01017544,0.00952652,0.00564849
2015-06,0.04552217,0.04082806,0.03237095,0.02129522,0.06525522,0.02844064,0.02753392,0.04166667,0.0344186,0.01690885,0.02698283,0.03064672,0.0599929,0.02030822,0.03367372,-0.05255823,0.04905737,0.02986556,0.03070624,0.02582369
2015-05,0.01288197,0.01619902,0.00173762,0.0262765,-0.04542982,0.02847276,0.03643892,0.01478261,0.02430965,0.04880066,0.02997502,0.02420351,0.10291859,0.03105681,0.02184107,-0.08303854,0.0742103,0.03190799,0.03279675,0.02710089
2015-04,-0.01054217,-0.01807229,-0.01030043,-0.02426901,-0.02355808,-0.02353651,-0.03392569,-0.03162608,-0.03398278,-0.02333691,-0.01144492,-0.01971283,-0.01624758,-0.01274165,-0.01775438,0.03735916,-0.05309017,-0.01880907,-0.01847713,-0.03213652
2015-03,0.0322887,0.01284297,0.03094607,0.02603694,0.02229654,0.02569493,0.02580108,0.01027104,0.03528297,0.01971522,0.0229522,0.02702703,0.12478109,0.02861902,0.01724572,-0.05155963,0.0568453,0.02335256,0.02392638,0.03182657
2015-02,0.00154655,0.00266667,-0.01475694,-0.02004126,0.05991189,-0.00884547,-0.00575658,-0.00424689,-0.02160279,-0.01974386,-0.02361564,-0.02022803,-0.05614321,-0.01205178,-0.00150716,0.04261364,-0.0299109,-0.01398019,-0.01190476,-0.02117228
2015-01,0.00339506,0.02360775,0.01665206,0.00890208,0.0287037,0.0119232,0.0090834,0.03358869,0.01288056,0.02046385,0.02045502,0.00712618,0.05307856,0.02260316,0.01345519,-0.02206845,0.02321083,0.00940497,0.00892182,0.01060709
2015-00,-0.01979905,-0.02907311,-0.00262467,-0.01554404,0.01523158,-0.01501727,-0.02682446,-0.01510402,-0.01320282,-0.01068091,-0.01390309,-0.01405934,-0.02794176,-0.00890869,-0.01734457,0.04526586,-0.01566314,-0.01511879,-0.01576642,-0.01190476
2014-51,0.01748041,0.0145518,0.02661934,0.01145711,-0.00999375,0.00945338,0.01080432,0.01222352,0.01484574,0.00729927,0.01445632,0.01166039,0.01756536,0.00570057,0.00937577,-0.0278626,0.01757288,0.00979495,0.00935412,0.0094382
2014-50,-0.00029931,0.0314937,0.00267618,0.02444914,0.00991683,0.02359789,0.03020273,0.02460246,0.01084139,0.02150838,0.01193521,0.02256014,0.0331299,0.01432091,0.0261213,-0.03483755,0.04488172,0.02285822,0.02269243,0.02193995
2014-49,-0.03120485,-0.03227633,-0.02756245,-0.01160714,-0.04283165,-0.0094039,-0.01099349,0.00444313,-0.00651617,0.01445169,0.00126716,-0.01215022,-0.00485009,0.00185672,-0.02049636,0.00715596,-0.01264995,-0.01243158,-0.01338346,0.00581937
2014-48,-0.03180696,0.01184099,0.00337838,0.00863095,0.04252065,0.00583204,0.0,0.01312258,0.02288276,0.00540541,0.01015658,0.01156212,-0.00435161,0.00030955,0.00270736,0.00073937,0.01605554,0.00425296,0.00721046,0.00185185
2014-47,-0.01096843,0.01703233,-0.00328947,0.01011604,0.00276413,0.01905733,0.01537217,0.01615799,0.02170835,0.015044,0.01616968,0.01068927,0.03984409,0.01318238,0.01370034,-0.02579961,0.03980647,0.01463369,0.01508068,0.00432113
2014-46,-0.00133941,0.01414677,0.00164069,0.01711491,0.01545117,0.01095825,0.00618047,0.0003034,0.00527958,0.00956799,0.02796592,0.01870104,0.07119283,0.02024227,0.01529832,-0.01770526,0.01369863,0.01337253,0.01295097,0.02649007
2014-45,0.03420909,0.01487652,0.02396694,0.01642392,0.00595425,0.01728195,0.0128791,0.00787402,0.01084076,0.01376281,0.00259853,0.01563301,0.06805763,0.01603239,0.01521991,-0.03558303,0.03734342,0.01868979,0.01930623,0.01736855
2014-44,-0.04257007,-0.00534442,-0.00740741,0.00877193,-0.00531416,0.00498163,-0.00947672,-0.01531992,0.00536847,0.02611828,0.02113459,0.00308444,0.04010554,0.02015323,-0.00656286,-0.01041494,0.01365597,0.00019273,-0.00125333,0.01983071
2014-43,0.04178045,0.03619632,0.043257,0.01789137,0.02638353,0.0214847,0.02142857,0.02338462,0.03152585,0.02850945,0.04156084,0.02158463,0.05169539,0.01506687,0.0332491,-0.04967772,0.05106918,0.02560807,0.02439416,0.02702703
2014-42,0.01507675,0.00584436,0.0,0.02628121,0.02846859,0.02660811,0.03110151,0.02630745,0.03317659,0.02802548,0.02101535,0.03386834,0.05194805,0.01979167,0.02238502,-0.06552079,0.04934649,0.02350795,0.02336679,0.01924538
2014-41,0.04346575,0.01294601,-0.00166667,0.02113156,-0.02398948,0.00874249,0.01643714,0.03198934,0.02610114,0.00939423,0.03503578,0.02114165,-0.05536131,-0.00630694,0.01210856,-0.00511945,-0.00951604,0.01596411,0.01096491,0.00990357
2014-40,-0.04145078,-0.04632635,-0.00657895,-0.03441621,-0.03086817,-0.02432455,-0.03979891,-0.03866542,-0.04137412,-0.00688791,-0.03111006,-0.03185982,-0.04730832,-0.00547009,-0.03485609,0.056804,-0.04978627,-0.03301374,-0.03075937,-0.02786763
2014-39,-0.0074565,-0.03045102,-0.00497512,-0.00477099,-0.00744819,0.00108869,-0.00496483,-0.00557621,0.00024826,0.00156152,-0.00070012,0.0,0.03231198,0.00978373,-0.0119901,-0.00373134,0.00275413,-0.00098261,-0.00174992,0.00321146
2014-38,-0.00457974,-0.00784753,0.00486618,-0.00815558,-0.01684679,-0.00291594,-0.00412712,0.00310078,-0.00270403,-0.00341827,-0.01016636,-0.00404383,0.01157663,0.00085763,-0.0075855,0.02871431,-0.01588878,-0.00204918,-0.00189573,-0.00833333
2014-37,-0.00159574,-0.0025,-0.01733649,0.00496278,-0.01002506,0.0097836,0.00447883,0.01080914,-0.00144127,0.00521632,-0.00385837,0.00763359,0.0584989,0.01459729,0.00280398,-0.02115901,0.0235525,0.00813717,0.0095927,0.00679942
2014-36,-0.01446281,-0.00302364,-0.03150788,-0.00399018,0.00063151,-0.00778115,0.00080613,-0.00973236,-0.00961313,-0.00848742,-0.00848783,-0.01160566,-0.03259727,-0.00933469,-0.00443319,0.01523007,-0.01269765,-0.0066054,-0.00900202,0.00241022
2014-35,0.00617125,0.00990917,0.01601831,0.00184049,0.0347769,0.00508655,0.00161421,0.00060957,-0.0018696,0.0024368,-0.00067189,0.00511117,0.0375134,0.01713209,0.00619782,-0.01373363,0.00072046,0.00258151,0.00450241,0.0014437
2014-34,-0.02058824,-0.00606395,-0.01742424,-0.00123343,0.01279461,-0.00041129,0.00203335,-0.00847714,-0.00681551,-0.00030609,-0.00739247,-0.00294268,0.01303639,0.00483008,-0.00391562,-0.00191724,-0.00384986,0.0,-0.00031099,0.00363196
2014-33,-0.00536978,0.0,-0.01573034,0.01219894,0.02307957,0.01302496,0.00081136,0.0027582,0.0128909,0.01875,0.01112625,0.01761252,0.10513595,0.02534562,0.00793143,-0.02695167,0.02331349,0.01267551,0.01327434,0.02493766
2014-32,0.01595612,-0.00027917,0.00150602,0.00445151,-0.00350877,0.00747664,0.00785124,0.00465116,0.00242424,-0.01404494,-0.01162791,-0.00079229,-0.01564456,0.00197239,0.00427406,-0.01425356,0.00511509,0.00583985,0.00690541,-0.01299675
2014-31,-0.05558172,-0.01325601,-0.00977444,0.0003198,0.01224343,-0.00847386,-0.02382876,-0.02112676,0.00466945,0.00696203,0.01305361,0.0021254,0.0489418,0.00270612,-0.0090276,-0.00118413,-0.01052091,0.00039789,0.00096884,0.00810948
2014-30,-0.01149695,-0.02515553,-0.00832073,-0.02122268,-0.0148989,-0.0145258,-0.01807955,-0.02067498,-0.02539913,-0.01930863,-0.0279304,-0.0181938,-0.04339378,-0.00955127,-0.02050694,0.04906832,-0.02694459,-0.01854043,-0.01934762,-0.00712287
2014-29,0.01103382,-0.00536049,0.02647975,0.00381316,-0.01055595,-0.00016869,-0.00520416,0.00644172,0.00948444,0.00781739,0.00571559,0.00278588,-0.04166667,-0.00053821,-0.00670801,-0.02157399,-0.00428427,-0.00363958,-0.00557591,-0.00505689
2014-28,-0.0074394,-0.00532056,-0.00920952,-0.00659962,0.02952971,0.00075535,0.01952013,0.00213675,-0.00863309,-0.00926212,-0.00853166,-0.00630252,0.00122699,0.00161002,-0.00276939,-0.0024604,-0.00174564,-0.00234238,-0.00110882,-0.00474644
2014-27,-0.03118455,-0.01193001,-0.01750381,-0.01181592,-0.05782548,-0.00234978,-0.00767367,-0.01325301,-0.00718391,-0.0116066,-0.02865894,-0.00874445,-0.0103912,-0.00321371,-0.01038798,0.00671346,-0.00871731,-0.00796348,-0.00379747,-0.02078748
2014-26,0.02226433,0.01876676,0.02730109,0.01628562,0.04388156,0.01720631,0.01703854,0.01089588,0.01412835,0.01570681,0.01707157,0.02183406,0.06325879,0.01719768,0.01666036,-0.03735934,0.03985692,0.0184694,0.01988773,0.02148148
2014-25,0.02870461,0.00814332,0.02154828,0.00793651,0.01718464,0.00733288,0.02544848,0.00791236,0.00627413,0.00557967,0.00575603,0.00478533,-0.00959693,-0.00323799,0.00584498,-0.00769231,-0.0041184,0.01012507,0.00922181,0.00273088
2014-24,0.01431392,0.01672149,0.00238663,0.01127577,-0.00294551,0.00825664,0.01098901,0.01767442,0.01473116,0.01221422,0.01028163,0.01020956,0.01180328,0.0078125,0.00729834,-0.01428988,0.01941238,0.00680885,0.00537459,0.01360202
2014-23,0.01211372,-0.01251701,0.01117318,-0.01624204,-0.00847158,-0.01827566,-0.01171058,-0.01438629,-0.01483102,-0.01936674,-0.0185022,-0.01720715,-0.06265664,-0.02260993,-0.01332995,0.03066567,-0.03506989,-0.01689389,-0.01732435,-0.01030151
2014-22,-0.02541568,0.0212766,-0.0071885,0.01651554,0.05919583,0.0134533,0.00678541,0.00832562,0.01921182,0.01873829,0.02927161,0.01852854,0.07090301,0.01941924,0.00754958,-0.0190532,0.02452387,0.01527024,0.01547988,0.02320784
2014-21,0.00287356,0.00974659,-0.00080451,0.00194868,0.0015083,0.00562089,-0.01010101,0.00218273,-0.00049334,0.00624805,-0.01674855,0.00326575,0.01155676,0.0106266,0.00542285,-0.00345175,0.00986404,0.00171544,0.00393959,0.00102987
2014-20,0.02261554,0.01804641,0.0,0.01221122,0.04708607,0.01336264,0.0270979,0.02627311,0.02529382,0.00887199,0.01050228,0.01132753,0.00343407,0.00331126,0.01371308,-0.02471536,0.02414266,0.01534817,0.01626698,-0.00796097
2014-19,-0.01984031,-0.0005767,0.0008058,-0.01600261,0.01771654,-0.01299721,-0.02491409,-0.02486452,-0.01553744,-0.01256281,-0.03334074,-0.01558229,-0.04605263,-0.01094691,-0.01101495,0.03005503,-0.04086022,-0.01468489,-0.01378967,-0.01548616
2014-18,-0.03282948,-0.02761341,-0.03426295,-0.01053325,0.0052717,-0.00718668,-0.01381693,-0.02957835,-0.0278834,-0.02196423,-0.01240415,-0.00895934,-0.03733333,-0.00842645,-0.00789474,0.00818762,-0.02688615,-0.01013099,-0.0073468,-0.00412371
2014-17,0.02458424,-0.00168114,0.01286174,0.02562374,-0.01198842,0.01334638,0.01717305,0.03818538,0.03386716,0.01783439,0.02314921,0.01225627,0.0198939,0.00164835,0.01223079,-0.03386187,0.02430168,0.01951169,0.01527236,0.01089494
2014-16,-0.0119578,-0.02277092,-0.02750191,-0.00401875,-0.04122077,-0.0050438,-0.02631579,-0.01861786,-0.02489837,0.00802311,-0.00635641,-0.00360861,-0.02699144,-0.00513196,-0.00906225,0.00531335,0.02161264,-0.00722171,-0.0077259,0.0013113
2014-15,0.00400566,0.01823793,-0.0015163,0.01704158,0.00040486,0.01557296,0.02707424,0.01016841,0.02737563,0.00974659,0.00710195,0.01662674,0.04399441,0.01172748,0.01633856,-0.03164391,0.03779573,0.01586134,0.01660675,0.00502247
2014-14,0.00973178,-0.02040254,0.01712062,-0.01652057,-0.01160464,-0.01657311,-0.02408602,-0.00982256,-0.01429314,-0.01826923,-0.02382558,-0.0177482,-0.06472919,-0.01853211,-0.01811211,0.03070528,-0.03342697,-0.01755479,-0.01812638,-0.02284528
2014-13,0.00046339,-0.02090032,-0.00695518,-0.00653381,-0.01773478,-0.00296555,-0.01988401,-0.02175227,-0.01228378,-0.00031646,-0.00936411,0.0014968,-0.00685358,-0.00090367,0.0007836,-0.00055633,0.00966184,-0.00324412,-0.00116144,0.00767263
2014-12,-0.01963956,0.03518892,0.01822504,-0.00912349,0.06556665,-0.01189649,-0.01603618,-0.02092676,-0.02054964,-0.00666032,-0.01542807,-0.0062713,-0.03692494,-0.00880661,0.00290314,0.03318398,-0.02159424,-0.0109113,-0.01139554,-0.01568429
2014-11,-0.03406055,-0.00852757,0.0055205,-0.00224863,0.0270031,-0.00632154,-0.01392758,-0.00760456,-0.00387973,0.00157035,-0.00386432,-0.00188096,0.0069646,-0.00584485,-0.00859487,0.0085433,-0.01285017,-0.00507009,-0.00617485,0.00050113
2014-10,-0.02613087,-0.02808989,-0.03435115,-0.02153262,-0.01353712,-0.01449153,-0.02678571,-0.01452644,-0.01775432,-0.00784929,-0.01622545,-0.02092438,-0.02019619,-0.00813583,-0.02562132,0.03127294,-0.02862934,-0.01895316,-0.02019554,-0.01636905
2014-09,0.01842509,0.01606992,-0.00224888,0.01894061,0.03259871,0.01814429,0.02410115,0.02725926,0.01946946,0.00537975,0.02496715,0.01123896,0.02477876,0.00712251,0.01988304,-0.04480998,0.03678581,0.01794258,0.01789782,0.02077527
2014-08,0.02497213,0.01205495,0.00527903,0.02279388,-0.01658449,0.02044011,0.00548589,0.01850194,0.01751357,0.02662338,0.01596098,0.02220116,0.10566518,0.03199854,0.01085692,-0.03470867,0.02545069,0.02005644,0.02089503,0.03691099
2014-07,0.00684151,-0.00445558,-0.00745156,0.01227605,0.0,-0.0003502,0.00715421,0.01099908,0.01007049,0.00428195,0.01352281,0.00767018,-0.02664975,-0.00036711,-0.00336962,-0.00439984,0.00242261,0.00101471,-0.00082549,0.00661201
2014-06,0.03437792,0.0338248,0.04021655,0.01902174,-0.00694766,0.01812986,0.02044154,0.02408508,0.02913632,0.02086137,0.02429339,0.0211307,0.04199475,0.01794057,0.02282378,-0.03793467,0.04042673,0.01885034,0.01749075,0.00777897
2014-05,0.03098927,0.03935116,0.03500398,0.04941344,0.03156385,0.04368887,0.04340426,0.04469274,0.04698533,0.0290356,0.03534253,0.05307263,0.1174743,0.03597679,0.04943071,-0.08079583,0.0830292,0.04503627,0.04772807,0.0421317
2014-04,0.02103522,-0.01808786,0.01014041,0.00657895,0.04930966,-0.00181143,0.01417257,0.00802568,-0.00130039,-0.01259112,-0.00023294,0.00057315,-0.05597964,-0.00933358,-0.00869682,0.00563452,-0.01199315,-0.00220635,-0.00664282,-0.01124197
2014-03,-0.07868852,-0.03633361,-0.0513573,-0.02719946,-0.03832117,-0.02082782,-0.02491961,-0.0298278,-0.03193362,-0.02840542,-0.02940516,-0.02240779,-0.05637982,-0.02044169,-0.02793585,0.05313222,-0.03890411,-0.0243778,-0.02352162,-0.02244845
2014-02,0.01527901,0.01488764,-0.0080292,-0.00732357,-0.00503894,0.00194329,0.0,0.01087294,-0.01213773,-0.01487342,0.00156986,-0.00427999,-0.03789593,-0.01115108,0.00572172,0.00814885,0.00439802,0.00203957,0.0011599,-0.00466805
2014-01,0.02740957,0.01503973,0.01319648,0.00753851,0.01135332,0.00971384,-0.00313234,0.00863664,0.01403509,-0.01562021,0.0,0.00392475,0.00645508,0.01288475,0.0082698,-0.01021242,0.01637584,0.00572979,0.00620915,-0.01071251
2014-00,0.00338295,-0.01646665,-0.00576369,-0.00454693,-0.02276786,-0.00121412,-0.00155642,-0.01178248,-0.00199005,0.00362976,-0.0027939,-0.0032163,0.00474183,-0.00141518,-0.00919658,-0.00165815,0.0,-0.00259042,-0.00355987,-0.00466601
2013-51,0.01331497,0.01280956,0.01164483,0.00261609,0.00405954,0.00384414,0.00629426,0.00517977,0.00500125,0.00030377,0.0019489,0.00270673,0.00424854,0.00017746,0.00790155,-0.01185286,0.00990364,0.0062368,0.00490036,0.00024691
2013-50,-0.00669128,-0.00258028,-0.01853172,0.01437166,0.02145139,0.01839779,0.03671617,0.02063145,0.00683891,0.02180006,0.02378835,0.0156423,0.03631285,0.01644677,0.0166998,-0.04745281,0.03856903,0.01581434,0.01566406,0.01895854
2013-49,-0.00488827,-0.01633803,-0.02445842,-0.01064184,-0.04628393,-0.00721282,-0.00537412,-0.0072327,-0.01611685,-0.00652985,-0.01438371,-0.00801548,-0.02139331,-0.01074884,-0.0130092,0.00716239,-0.01691625,-0.00983103,-0.00914077,-0.01104695
2013-48,0.02672123,-0.00893855,0.00420757,-0.00562355,0.03374942,-0.00540301,-0.00082645,0.00157431,-0.00276312,-0.02095354,-0.00088692,-0.00524572,-0.03166227,-0.00464369,-0.00691545,0.02046512,-0.01561216,-0.00234862,-0.00248468,-0.01826709
2013-47,0.01665442,0.01184433,0.02411348,0.0099734,0.02896486,0.0086322,0.01664586,0.00627156,0.01080131,0.01058361,0.01664078,0.01486937,0.03644159,0.00499554,0.00943767,-0.02122642,0.02164262,0.01129248,0.0104965,0.00940361
2013-46,-0.01565888,0.00141123,-0.00964852,0.00500668,-0.03669725,0.00835279,0.01212882,0.01135289,-0.00573852,-0.01042908,0.01874435,0.00319666,-0.00377562,-0.00089429,0.00593433,-0.01511851,0.01695873,0.0070357,0.00637798,-0.00024789
2013-45,0.01098633,0.02224791,0.04628949,0.02648557,0.02772467,0.0195419,0.02899787,0.01488755,0.02111959,0.01639833,0.02176902,0.02414913,0.08380844,0.02511374,0.02368138,-0.03946547,0.03698353,0.02332913,0.02456919,0.0270749
2013-44,-0.01834862,-0.02284908,-0.03460452,-0.01415094,-0.06289028,-0.00589302,-0.00466893,-0.0189972,-0.01284311,-0.00358959,-0.00068855,-0.01160515,-0.02886836,-0.00582242,-0.00958466,0.00632284,-0.01634643,-0.00845776,-0.007631,-0.00483215
2013-43,-0.00694944,-0.01120762,0.01734104,-0.00135639,0.01183432,0.0061288,0.00256301,0.00694225,-0.00402617,0.00516403,-0.00371747,0.01009814,0.02696225,0.00903892,0.00173867,-0.00823804,0.0119743,0.00410786,0.00581893,0.00619515
2013-42,-0.01591015,-0.00222037,-0.04623879,0.01826327,0.00045126,0.01759449,-0.00884956,0.00920927,0.00630676,0.00213155,0.01338971,0.01603351,0.07791372,0.02576246,0.01199784,-0.02724569,0.04337276,0.01547162,0.01790993,0.00181159
2013-41,0.03840509,0.00584633,0.0212766,0.02502644,0.00225734,0.01734104,0.03196147,0.02476377,0.01822382,0.0179845,0.01376364,0.02079033,0.05202703,0.0190825,0.01573403,-0.03484241,0.03462258,0.01784354,0.0163005,0.02194026
2013-40,0.01952929,0.03292894,0.02036364,0.00390348,0.02547476,0.01165254,0.00666371,0.01123224,-0.00336962,0.02257552,0.01453488,0.0093569,0.01880223,0.01731602,0.01642768,-0.03129132,0.00354267,0.00804674,0.01115309,0.00533476
2013-39,0.02189409,0.00515759,0.03494424,0.00916461,0.03304598,0.00747699,0.01372896,0.00591911,0.00724076,0.00660793,0.00795372,0.00249596,0.01561439,0.00900901,0.00221025,-0.02020202,0.0199421,0.00656886,0.00570817,0.00872554
2013-38,0.00127324,0.00452233,-0.00146735,0.00600071,0.01937046,0.00095758,0.01566697,0.01227605,0.00284605,-0.00654206,0.00875912,-0.00204828,-0.00133869,-0.00465748,0.00468966,-0.00344866,-0.0063593,0.00692156,0.00607903,0.0047619
2013-37,0.0113227,0.01078626,-0.0037037,0.01238062,0.0359049,0.01097103,0.01669675,0.00930542,0.00727462,0.03290323,0.01028404,0.00790861,0.05767894,0.01312439,0.01405706,-0.0092171,0.02055895,0.01270437,0.0107604,0.02016129
2013-36,0.02206273,0.0075275,-0.00446761,0.01332853,0.03739262,0.02013622,0.01373626,0.02179094,0.01535204,0.01917355,0.00839714,0.01206794,0.02230216,0.01582532,0.01451338,-0.03146633,0.04659864,0.01679062,0.01759853,0.00869093
2013-35,0.01516405,0.03146747,0.03061224,0.01294858,0.09327304,0.00864669,0.01593999,0.01005548,0.00968002,0.00574324,0.01010611,0.01345154,0.03609831,0.00651731,0.01565014,-0.02673257,0.01114983,0.01023577,0.00971055,0.00835189
2013-34,-0.00280034,-0.03334326,-0.00551615,-0.01435935,-0.03626667,-0.01722936,-0.0199536,-0.02478778,-0.02119767,-0.02506596,-0.0213824,-0.01781939,-0.05131965,-0.01072874,-0.02961898,0.03036832,-0.02380131,-0.01347493,-0.01244428,-0.01213458
2013-33,0.01157211,0.00386445,-0.01015625,0.01419499,0.00105764,0.00874636,0.02463288,0.02288488,0.01369495,0.00832778,0.0179929,0.01654665,0.01965231,0.00629825,0.00953895,-0.01233195,0.00524109,0.01258515,0.01181545,-0.00055096
2013-32,-0.00281294,0.00088942,0.00233463,-0.02741703,-0.01903367,-0.02980293,-0.03463993,-0.02165821,-0.02379085,-0.02511269,-0.02505527,-0.02827535,-0.10977242,-0.03086905,-0.01625212,0.06387139,-0.05718041,-0.03109675,-0.03182065,-0.02923977
2013-31,-0.00422535,-0.00088522,0.01815312,-0.01249554,-0.02693762,-0.01131135,-0.01042611,-0.00202361,-0.00624512,-0.02274163,-0.01291423,-0.00838482,-0.05340114,-0.01490515,-0.00813236,0.01746242,-0.01411614,-0.00949227,-0.00841389,-0.01886298
2013-30,0.03339141,0.02750907,0.0291498,0.03280501,-0.03423094,0.02133908,0.02741636,0.03670045,0.03773585,0.02426399,0.02811951,0.03051821,0.05439893,0.01315015,0.02893752,-0.00541919,0.03792876,0.02707602,0.02565042,0.02411576
2013-29,-0.00913242,-0.00329736,0.02040816,-0.00329188,-0.03744014,0.00165595,-0.00184332,-0.0038115,0.00134844,0.00096899,-0.00770569,-0.00255064,-0.01120633,0.0,-0.0025663,0.0034188,0.00592105,-0.00022525,-0.00018222,0.00348993
2013-28,0.01690469,0.00452762,0.00165153,-0.00146466,0.03150315,0.00097466,-0.00502742,-0.00138169,-0.00402253,0.00948332,-0.01491443,0.0,-0.00199468,0.00433156,0.00530314,-0.00962861,-0.00098328,-0.00078767,0.0,-0.00428266
2013-27,0.01909308,0.03972257,0.0204953,0.02660172,0.0263789,0.02533666,0.03305005,0.0248051,0.02990033,0.02418542,0.03262519,0.0252075,0.06765328,0.02626263,0.03134704,-0.04079976,0.05477576,0.02427799,0.02399554,0.01529637
2013-26,-0.00416295,0.01636189,-0.02016807,0.01222307,0.00327562,0.0150399,0.02093476,0.02221413,0.01354402,0.01410389,0.00769823,0.01347329,0.03141762,0.01263987,0.01738736,-0.0263539,0.02980734,0.01627167,0.017383,0.01630588
2013-25,0.04699248,0.05149331,0.03661726,0.04051344,0.01026393,0.02773661,0.02936709,0.03605677,0.0410104,0.02239602,0.04170051,0.03415591,0.08199493,0.01657106,0.03555064,-0.05862752,0.05202312,0.03667241,0.03400955,0.02681434
2013-24,-0.05477488,-0.03710938,-0.04393816,-0.0381971,-0.05935659,-0.02440275,-0.01866405,-0.03433163,-0.02671213,-0.02594742,-0.03147763,-0.03303585,-0.06491499,-0.02529823,-0.0322824,0.04672719,-0.04249084,-0.02635015,-0.02554254,-0.0301676
2013-23,-0.01482326,-0.03591863,-0.02786624,-0.00230238,-0.0333927,-0.00481952,0.01303258,-0.00801165,-0.00142572,-0.00068729,-0.0074858,0.00173693,-0.01685824,-0.00082593,-0.0120355,0.01284756,-0.00836364,-0.00403705,-0.00576037,-0.01166019
