Month,ACWI,ACWV,ACWX,CGW,CWI,DBEF,DIM,DLS,DOL,DTH,DWM,DWX,EFA,EFAV,EFG,EFV,EWS,EZU,FDT,FGD,GDX,GDXJ,GII,GNR,GUNR,GWX,IDLV,IDV,IEFA,IGF,IOO,IXC,IXG,IXJ,IXP,IXUS,JXI,KXI,LIT,MOO,MXI,NUGT,PDN,PICK,PID,PPH,PSP,PXF,RXI,SCHC,SCHF,SCZ,SDIV,SIL,SMH,SPDW,TAN,TLTD,URA,URTH,VEA,VEU,VSS,VT,VXUS,WOOD
2016-09,0.00590657,0.00237066,0.00798969,0.02129888,0.0073776,0.00364225,0.00190694,0.02055774,0.00658061,0.00813717,0.00461787,0.01351351,0.00637175,0.01002425,0.00952966,0.00451414,0.0209205,0.0,0.01856649,0.01249399,0.00038462,0.0123397,0.01471963,0.01789264,0.03347947,0.02293085,0.00106762,0.01428035,0.00842476,0.01562093,0.00141603,0.03152542,-0.01832621,0.00041494,-0.00372473,0.01009893,0.01047242,-0.00532708,-0.00043802,-0.01802362,0.01192369,-0.04201681,0.02245451,0.07267297,0.02118003,-0.0223894,0.00878156,0.00558003,-0.00664604,0.01699115,0.00681044,0.01929861,0.00576037,0.00047114,0.03976918,0.00828402,-0.02428941,0.00891502,-0.05351438,0.00028969,0.00781929,0.00809331,0.01970498,0.0041936,0.01022727,-0.00207254
2016-08,0.00669078,-0.02533715,0.01314752,0.00384885,0.01195764,0.01776126,0.01661454,0.01375894,0.01575413,0.01815476,0.0146123,0.00062131,0.01187164,-0.01601281,-0.00554102,0.0298103,-0.03302846,0.02243995,-0.00021768,0.01922129,-0.17581334,-0.18000416,-0.01352297,0.0054582,-0.01108911,-0.00504868,-0.00535141,0.01728774,0.01117764,-0.00777403,0.01088513,0.03831283,0.04601884,-0.04484394,-0.02616078,0.01155705,-0.06194111,-0.00426621,-0.00788436,0.0461039,0.00889788,-0.46557327,0.00549235,-0.02544031,0.0312989,-0.04850238,0.02727273,0.0251439,0.00380974,0.00035753,0.01235044,0.00953188,0.00230947,-0.16541658,0.03976436,0.0100321,-0.03429423,0.01789883,0.00160643,0.00775648,0.00973164,0.01213592,0.00211487,0.00741918,0.00923361,0.02604952
2016-07,0.03546099,0.01353965,0.03826323,0.01197183,0.04032543,0.03711604,0.04780309,0.05712095,0.03166227,0.03090909,0.03587879,0.03637524,0.03966277,0.01738424,0.03765491,0.03986795,0.0,0.04782181,0.05687529,0.03010537,0.05318404,0.10333567,0.0289168,0.03058549,0.02850261,0.04463616,0.02994887,0.02890625,0.04062693,0.02552632,0.03422839,-0.02786994,0.04233156,0.03534005,0.00434028,0.03817787,0.0043592,-0.00212314,-0.00518135,0.02259763,0.05385428,0.11111111,0.04728903,0.09787234,0.00935308,0.05229226,0.05094787,0.03580324,0.04945586,0.04441155,0.03740549,0.04686469,0.04064555,0.10713472,0.12207697,0.03639371,0.01997951,0.0427937,-0.03004622,0.03858959,0.0393053,0.0391468,0.0413071,0.03666545,0.04239521,0.0557688
2016-06,-0.00186672,0.0446571,-0.00810154,0.01176471,-0.00739958,-0.02042518,-0.05347801,-0.05415755,-0.01584827,-0.02057859,-0.01906578,0.01397011,-0.02339072,0.00409433,-0.00898912,-0.03555665,0.04828326,-0.05422993,-0.0222322,-0.00552486,0.2196868,0.26223338,0.03604708,0.03061534,0.04616688,-0.01964418,-0.00146628,0.00039262,-0.02476843,0.03207393,-0.00236058,0.04616999,-0.05171326,0.00708333,0.03816932,-0.00820203,0.05718238,0.03268261,0.01717305,-0.0202194,0.00814926,0.69501268,-0.02868526,0.06107306,0.00393082,-0.009299,-0.0423341,-0.02760085,-0.03261255,-0.03633094,-0.01879405,-0.04658516,0.0127815,0.30761935,-0.00200657,-0.03449659,-0.05160662,-0.040709,0.0311253,-0.00902256,-0.02005388,-0.00675169,-0.02100363,-0.00365163,-0.00927909,-0.05292964
2016-05,-0.00279642,-0.00678015,-0.01855779,0.0,-0.0166205,0.02202457,-0.01150086,0.00605727,-0.01759755,-0.02247519,-0.01523676,-0.03379224,-0.01017953,-0.01406856,-0.00612918,-0.01820795,-0.04403482,-0.04419384,-0.00602141,-0.0186824,-0.11048839,-0.10909598,-0.00146341,-0.05924238,-0.05772293,0.00111359,-0.01123596,-0.02366412,-0.00857257,-0.00995694,0.00296209,-0.02594742,0.0023153,0.0077944,-0.01209534,-0.01425229,-0.00708895,-0.00745287,0.06353722,-0.00128783,-0.04946061,-0.35268554,-0.00436162,-0.13469985,-0.01998463,0.00888486,0.00808314,-0.01750742,-0.0101683,-0.00501433,-0.01121857,0.00572519,-0.00121877,-0.07530648,0.07734807,-0.01070155,-0.06447188,-0.00945398,-0.08284457,-0.00509516,-0.01153164,-0.01404287,-0.00978628,-0.00054845,-0.01615169,0.01475121
2016-04,0.01426669,-0.00043662,0.0339404,0.04528302,0.03196839,0.01645734,0.01800554,0.01905301,0.0431867,0.04378445,0.03147877,0.05767319,0.03319822,0.02240053,0.02140772,0.04753477,0.00257334,0.03400064,0.0123119,0.04110997,0.28333333,0.36241108,0.03905656,0.11723479,0.12182062,0.03604651,0.01973194,0.03820135,0.03221783,0.02869081,0.0060024,0.10796527,0.03262536,0.02501631,0.00162426,0.03286281,-0.00480549,-0.00726872,0.06111111,0.04594839,0.08431329,0.99284211,0.03342963,0.16420455,0.06868357,0.01399889,0.00466744,0.04757433,-0.00141459,0.03770063,0.03510896,0.01924759,0.04066074,0.38309637,-0.0521559,0.03555188,0.05228137,0.03591606,0.03225806,0.01323077,0.03455724,0.02934422,0.03164409,0.01173621,0.03185023,0.02490942
2016-03,0.04821678,0.04333942,0.05149597,0.05181962,0.05561819,0.00516129,0.06200747,0.06343209,0.03865268,0.04901337,0.04208669,0.08259482,0.03888117,0.03069054,0.03835891,0.04505208,0.09695603,0.04788639,0.05932809,0.05136437,0.07553366,0.11435832,0.06749934,0.07147696,0.06317775,0.06831276,0.05475166,0.06294587,0.04194308,0.0661157,0.04057428,0.0649505,0.04584002,0.00417674,0.03423893,0.05249827,0.06797066,0.03878816,0.10579065,0.02505219,0.07324614,0.14376997,0.05111684,0.13218391,0.07378472,-0.01592823,0.07421384,0.04766537,0.04187584,0.05856918,0.04503753,0.05521191,0.08407382,0.18492509,0.05974338,0.04668094,-0.02814952,0.04770873,0.13487973,0.04322767,0.04462863,0.05500668,0.04853894,0.05307481,0.05324544,0.08874724
2016-02,-0.01050293,0.01202937,-0.02115329,-0.01781473,-0.02117202,-0.04514768,-0.01214151,-0.01284109,-0.03569482,-0.02761905,-0.02834922,-0.01221264,-0.03230254,-0.00913951,-0.03745257,-0.02955665,0.04509922,-0.03992147,-0.02688556,0.00327511,0.32338654,0.31952663,-0.00540394,0.07179867,0.07308286,-0.00834376,0.01170299,-0.01694915,-0.03109029,-0.00060114,-0.02129659,0.00983204,-0.03378995,-0.01808159,-0.00809793,-0.01717734,-0.01502666,-0.01991302,0.04553625,0.01804186,0.05729032,1.07277628,-0.01469952,0.1174743,0.0,-0.05176678,-0.02146465,-0.02717567,-0.01655138,-0.0075818,-0.02745424,-0.01980198,0.00139179,0.26020408,0.00980801,-0.02313625,-0.0627687,-0.02116513,-0.01886792,-0.00651148,-0.02889806,-0.02198391,0.00263422,-0.01229671,-0.02043423,-0.01802024
2016-01,-0.03595025,-0.00125412,-0.03725327,-0.00984252,-0.03876812,-0.02732463,-0.03901066,-0.04638681,-0.03264876,-0.0324954,-0.03318798,-0.0234102,-0.04040023,-0.00738832,-0.03214971,-0.05249023,-0.06551916,-0.03679245,-0.04955672,-0.01983914,0.00865801,-0.03582888,0.0102069,-0.05332869,-0.04634146,-0.05516154,-0.02097349,-0.0379437,-0.04277857,0.00790274,-0.03678022,-0.02396857,-0.07862357,-0.05519548,0.03022571,-0.03787879,0.0315179,0.0185446,-0.09145346,-0.04316877,-0.07734412,-0.02624046,-0.0282343,-0.10775296,-0.05828476,-0.06103052,-0.07620164,-0.04495074,-0.03611144,-0.05700264,-0.03869166,-0.05354021,-0.05033113,-0.04338154,-0.05692825,-0.04534314,-0.18076923,-0.0552574,-0.08234363,-0.04733085,-0.04103343,-0.03955818,-0.05723427,-0.04258555,-0.03792513,-0.09420452
2015-12,-0.03053294,-0.00492383,-0.03904612,-0.04321908,-0.03901437,-0.04423077,-0.02252599,-0.00902595,-0.03719421,-0.03637951,-0.03190751,-0.04163913,-0.03359684,-0.00472175,-0.02606562,-0.03679704,-0.02281167,-0.04235782,-0.02388256,-0.04605263,-0.0224475,-0.00110072,-0.02446725,-0.05806033,-0.05885036,-0.03426205,-0.02427921,-0.0305045,-0.02922268,-0.03432228,-0.02848921,-0.09784528,-0.03267717,-0.00348075,-0.01750381,-0.03154107,-0.00274177,-0.00138568,-0.00695187,-0.02540875,-0.05001111,-0.12748644,-0.01422764,-0.06166868,-0.07768469,-0.00634766,-0.03794643,-0.04378081,-0.0394515,-0.01937843,-0.03449583,-0.01239846,-0.02487245,-0.063593,-0.03582878,-0.0464135,0.1387445,-0.02242238,0.01761409,-0.02359618,-0.03160336,-0.03484405,-0.02224516,-0.03202461,-0.03166473,-0.07059306
2015-11,-0.01654108,-0.01405653,-0.02330399,0.00262467,-0.01933514,0.00859375,-0.01172851,-0.00567108,-0.01926402,-0.02717391,-0.01789401,-0.04080977,-0.01677972,-0.01443922,-0.00814132,-0.02506266,-0.05628803,-0.0212271,-0.00989228,-0.02006018,-0.08395904,-0.07600208,-0.0382569,-0.04638854,-0.04772329,-0.00530102,-0.01586702,-0.01866978,-0.01589763,-0.04412175,-0.01513853,-0.03242497,-0.00989511,-0.02314721,-0.01802478,-0.02069398,-0.03527981,-0.01216433,-0.03410853,-0.00773652,-0.03287908,-0.27386935,-0.0205314,-0.11378205,-0.054953,-0.01678892,-0.01758242,-0.02377542,-0.01189808,-0.011318,-0.01768912,-0.00366064,-0.01831965,-0.07110439,0.01964981,-0.01714286,-0.12562995,-0.0177008,-0.07294833,-0.00538036,-0.01728111,-0.0219066,-0.01022049,-0.01335017,-0.02365641,0.04137343
2015-10,0.07406668,0.05461027,0.06196166,0.0763577,0.06293198,0.06722689,0.07173868,0.053044,0.06431975,0.06470408,0.06391347,0.05704467,0.06281118,0.0522017,0.07096667,0.05912409,0.1,0.07543582,0.07041588,0.06216506,0.11544343,0.06674082,0.0469905,0.09716459,0.08578313,0.05037985,0.05635492,0.06156406,0.06043614,0.04141149,0.08836478,0.10330097,0.0545224,0.0516381,0.07608034,0.05969148,0.04097735,0.06223965,0.10334873,0.05925575,0.09512428,0.28518173,0.05278842,0.06789413,0.07154088,0.02561493,0.0382387,0.06953028,0.08114704,0.04185868,0.06290323,0.0488473,0.04946524,0.08635864,0.09411259,0.06193969,0.11899877,0.05388979,0.06969206,0.06859903,0.06437635,0.06272586,0.04330422,0.06830601,0.06005415,0.09462366
2015-09,-0.00179784,0.01746581,-0.00938967,0.02246256,-0.00797969,-0.00627353,-0.00841371,-0.00220706,-0.01643192,-0.01331719,-0.01625425,-0.01291638,-0.01120821,0.00843806,-0.00265384,-0.0235939,-0.01746725,-0.02287481,-0.00800565,-0.00479233,0.00374813,-0.00541419,-0.00398512,-0.06798317,-0.04333794,-0.00797766,0.01624036,-0.006639,-0.0105133,0.00469484,0.00443319,-0.03609023,-0.00465018,-0.03071383,-0.02477876,-0.00290438,0.03176256,0.03074597,0.02881152,-0.05776093,-0.04761905,-0.05608247,-0.00888701,-0.06847826,-0.02756508,-0.05100715,-0.01607348,-0.02094718,0.01166253,-0.00422265,-0.01000801,0.0032066,-0.00734312,-0.02382213,0.03903305,-0.01091791,-0.08062074,-0.01185453,-0.09963636,-0.00592854,-0.00831025,-0.00745885,0.00366524,-0.00603935,-0.00515337,-0.05235721
2015-08,-0.06520954,-0.05123513,-0.06951341,-0.05667554,-0.07196353,-0.07997038,-0.06091846,-0.05038903,-0.07231453,-0.07121419,-0.07378302,-0.06799387,-0.07175729,-0.0570161,-0.07408509,-0.07382121,-0.11105838,-0.07244755,-0.05977797,-0.04916421,0.06332046,0.08290744,-0.04557706,-0.05944363,-0.05683243,-0.04203869,-0.06247689,-0.07345265,-0.06854914,-0.04933586,-0.06613226,-0.03863557,-0.07825433,-0.07559025,-0.04923692,-0.06540551,-0.04746988,-0.06796339,-0.07272727,-0.05962556,-0.06032338,0.07102273,-0.0386893,-0.06276953,-0.04765242,-0.08390187,-0.05771249,-0.07283142,-0.07047619,-0.04329159,-0.06644998,-0.04683196,-0.06291998,0.05097614,-0.04533333,-0.06764168,-0.13601533,-0.04706534,-0.00909727,-0.06265482,-0.06952909,-0.07328878,-0.05046856,-0.06282074,-0.06931567,-0.05569514
2015-07,0.00216567,0.01674159,-0.00808427,-0.00752445,-0.00675241,0.0219697,0.00037293,-0.0046032,0.0156324,0.00875034,0.00702988,-0.05899198,0.01378597,0.02776837,0.01296352,0.01075731,-0.0439659,0.02238806,-0.02189324,-0.01539942,-0.20509781,-0.16636029,-0.00024355,-0.06585695,-0.07407407,-0.02520706,-0.00110579,-0.01318681,0.00937031,0.00081081,0.00835013,-0.05300582,0.00623347,0.03227711,0.00806452,-0.01028074,0.04379562,0.04537815,-0.10409797,-0.03417301,-0.05614714,-0.54137235,-0.01891892,-0.1085595,-0.02832097,0.0387866,0.00842105,-0.00324851,0.01635992,-0.01921062,0.00470333,0.00084854,-0.00604961,-0.18776551,-0.04800777,0.0032955,-0.09060214,0.00018409,-0.10906863,0.01788882,0.0080735,-0.00773959,-0.03023382,-0.0003523,-0.01042798,-0.03229713
2015-06,-0.02513274,-0.023701,-0.02755811,-0.0267008,-0.02823972,-0.04888727,-0.02106613,-0.02838663,-0.02838025,-0.02851812,-0.02707349,-0.0339404,-0.02847515,-0.0172212,-0.0242999,-0.02770781,-0.01198934,-0.02290076,-0.0225087,-0.0339851,-0.08837454,-0.05585661,-0.04424157,-0.03990731,-0.04069767,-0.01182372,-0.02208545,-0.03542331,-0.02538164,-0.04359107,-0.03062658,-0.03159851,-0.01372955,-0.01578025,-0.00293632,-0.02270522,-0.05319656,-0.01756051,-0.07608696,-0.02513431,-0.03908131,-0.25781881,-0.00989722,-0.10593062,-0.02614379,-0.03212435,-0.0186722,-0.02396804,-0.00818833,-0.01727713,-0.02445074,-0.01743331,-0.03397774,-0.04984424,-0.08431583,-0.03961797,-0.06365771,-0.02233832,-0.1505432,-0.03147106,-0.02673213,-0.0258467,-0.02338933,-0.0221645,-0.02449414,-0.0221914
2015-05,-0.00893953,-0.0159773,-0.01941975,0.00699043,-0.01929556,0.00478293,-0.0034558,0.00288757,-0.01846015,-0.02455415,-0.01309951,-0.05132882,-0.00915751,-0.00939199,-0.00323815,-0.01115472,-0.05941005,-0.01800055,-0.00184124,-0.01232314,-0.03388973,0.02555366,-0.01555352,-0.02943359,-0.0313917,0.00108186,-0.01774938,-0.02601849,-0.00584582,-0.01779359,-0.00723026,-0.05332168,-0.00075005,0.01931117,-0.01505916,-0.01501045,0.00816523,-0.003298,-0.02246715,0.01960784,-0.02217015,-0.11362254,0.00229095,-0.04984205,-0.03627267,0.02043597,0.02226935,-0.01465201,-0.00136596,-0.00034507,-0.01116928,0.01169964,-0.03726708,0.01341752,0.04852557,-0.00909409,-0.10538426,-0.00464867,-0.05700483,0.00072558,-0.00889968,-0.01726021,-0.00085043,-0.00653707,-0.01670495,0.00039573
2015-04,0.02557591,0.01604523,0.03923492,0.02992424,0.04514673,0.00074683,0.04201521,0.04784507,0.03446659,0.04255896,0.03405845,0.08862924,0.02910603,0.02827457,0.0277693,0.0318348,0.06134157,0.01248581,0.02665538,0.0365622,0.04695838,0.0354139,0.03647199,0.06118649,0.06003752,0.05144817,0.03015815,0.03972799,0.03038936,0.03816592,0.02886003,0.08512658,0.02632088,0.00505766,0.04823818,0.03783353,0.01443602,0.00980861,0.10669856,0.01025126,0.04159512,0.11933064,0.04893702,0.09161491,0.04890945,0.02012795,0.04565702,0.04049248,0.01494105,0.04505814,0.0342067,0.03841883,0.03636364,0.0136,0.01283298,0.03613139,0.04216138,0.03218051,0.14324768,0.02203037,0.03141655,0.03956999,0.04768286,0.02492877,0.03982495,-0.00849467
2015-03,-0.01857143,-0.00410959,-0.01437622,-0.0071888,-0.01627833,0.00681302,-0.01462591,-0.0098243,-0.02126676,-0.03324538,-0.0178106,-0.04449327,-0.01579942,-0.00594732,-0.00896793,-0.02058574,0.00222717,-0.01244696,0.00467687,-0.0354023,-0.12148148,-0.1317292,-0.00190386,-0.0596827,-0.06267705,-0.0003827,-0.01417666,-0.04649573,-0.01525137,-0.00556881,-0.02610893,-0.02994751,-0.00771159,0.00484946,-0.04075691,-0.01519637,-0.01619531,-0.02915112,-0.06049661,-0.04114108,-0.05527457,-0.35165787,-0.02046438,-0.08122551,-0.03961661,0.0086072,-0.01328904,-0.02074353,-0.01716836,-0.01438332,-0.01443001,-0.01342134,-0.02247839,-0.11926606,-0.05426074,-0.01124411,0.09684381,-0.01023205,-0.05758355,-0.01661808,-0.01365283,-0.01475931,-0.01430948,-0.01543589,-0.01499022,-0.02369029
2015-02,0.04164332,0.01975117,0.04092527,0.01967593,0.04260985,0.05244195,0.0460177,0.06217304,0.04073271,0.04204452,0.04029885,0.02725485,0.05078619,0.02385928,0.04837937,0.04907428,-0.00748569,0.04941947,0.03632761,0.02630343,-0.05205479,-0.03560372,-0.00593965,0.05160611,0.04030781,0.04911433,0.01624216,0.03866619,0.04990099,-0.01069937,0.04384932,0.01866833,0.0524704,0.04016913,0.0288768,0.04013998,-0.04066712,0.02462936,0.07380254,0.0357648,0.06705202,-0.17481452,0.05523256,0.10989011,0.03843605,0.05342625,0.05017503,0.04823695,0.06885489,0.05363256,0.04531722,0.05776846,0.0327381,-0.05902307,0.07839581,0.04825228,0.13216411,0.04861244,0.06453362,0.04840686,0.04795322,0.04461319,0.04781294,0.04563857,0.04234601,0.03021869
2015-01,-0.01085329,0.01579703,0.00258465,-0.01344602,0.00169205,0.02575821,0.02124646,0.00122125,0.01690281,0.01210586,0.01440186,0.00548499,0.01053604,0.04628949,0.01488874,0.00249546,-0.01535088,0.00850805,0.02322404,0.00095283,0.17694805,0.11106365,0.00310707,-0.02069146,-0.01904064,-0.00607287,0.00337711,0.00361141,0.01053485,0.00105708,-0.02274052,-0.04942038,-0.05240432,0.02106406,0.01976744,0.00104734,0.00928074,0.02245805,-0.02650602,0.01178416,-0.00779575,0.53394324,0.00210349,-0.07796984,-0.00802676,0.0167882,-0.00235849,0.00344135,-0.00285892,-0.00494673,0.00461184,0.00330813,-0.00776119,0.08853194,-0.03223916,0.00541796,-0.00450161,-0.00116414,-0.1154224,-0.0249278,0.01229385,0.00362056,-0.00668151,-0.01379437,0.00554529,0.02258393
2014-12,-0.0174248,-0.0050673,-0.0366246,0.0038432,-0.03155498,-0.05331754,-0.01979414,-0.01506327,-0.04853911,-0.04061323,-0.03555456,-0.04878049,-0.03908737,-0.02091153,-0.04012539,-0.03702897,0.01411557,-0.05627333,-0.01739906,-0.03049908,-0.06174778,-0.12922002,-0.00499168,-0.02991128,-0.03345196,-0.02494062,-0.02047532,-0.04242842,-0.03680623,-0.00918153,-0.02772277,-0.01473684,-0.0125847,-0.02897018,-0.05,-0.03030915,0.01055842,-0.02278724,-0.03975678,-0.01022077,-0.02353834,-0.22711038,-0.00873181,-0.03654252,-0.03034216,-0.02383711,-0.00234467,-0.04268126,-0.00553778,-0.0150263,-0.0350942,-0.01074766,-0.02958237,-0.05234851,0.00627697,-0.04592212,0.0256326,-0.02971042,-0.06605081,-0.0103775,-0.03622772,-0.03481086,-0.01501675,-0.0125,-0.03426791,0.02546441
2014-11,0.01799963,0.01411387,0.00719782,0.01985208,0.00850507,0.02419355,0.00799361,-0.02566595,0.01140684,0.00538213,0.009228,-0.0027027,0.00927412,-0.00232392,0.01610588,0.00152406,0.01048951,0.05247286,-0.01102779,0.00092166,0.02476959,-0.02736318,0.00595238,-0.01447828,-0.00671853,-0.02840691,0.00514139,0.00967853,0.00626468,0.00473684,0.02815675,-0.06722925,0.01702211,0.03052104,0.01990327,0.00464928,0.01022835,0.04054726,0.00646054,0.03273872,0.01069927,-0.03480562,-0.02391569,-0.03988134,0.00193175,0.04451346,0.03357314,0.00467161,0.04735555,-0.01183432,0.00930406,-0.00948635,0.00288351,0.01440249,0.07435951,0.00628931,-0.06361249,0.00395183,0.12827091,0.01585608,0.00693842,0.00650709,-0.01427115,0.01626462,0.00400267,-0.00393131
2014-10,0.02558272,0.04520342,0.01120239,0.0390185,0.0128163,0.02052545,0.0171856,0.00447384,0.00424729,0.0026617,0.00537755,0.00752891,0.00927909,0.03341902,0.01756082,0.00302965,0.00087489,-0.01754899,0.00618921,0.02144522,-0.19575699,-0.2768254,0.02893265,-0.01117318,-0.02187286,-0.00229358,0.02007435,0.01875,0.0094247,0.02632993,0.0128655,-0.02914439,0.03067977,0.03370787,0.02703732,0.00728155,0.04471344,0.03353815,-0.02351375,0.03164012,-0.01362449,-0.52728164,-0.00563834,-0.0125847,0.00256575,0.00870474,0.013269,0.00109379,0.03338654,-0.00437796,0.00667904,0.01354824,0.02830189,-0.18127688,0.02887931,0.00627538,-0.02711864,-0.00652012,-0.09027778,0.01630182,0.0086881,0.01494978,-0.00191269,0.02462687,0.01159162,0.06247241
2014-09,-0.0325674,-0.02128351,-0.04860949,-0.05048983,-0.05107692,-0.00725806,-0.05825973,-0.06675063,-0.04439982,-0.05590062,-0.04610829,-0.06668319,-0.04060227,-0.04074139,-0.03910188,-0.04124769,-0.03886335,-0.03703704,-0.04455035,-0.06149848,-0.17233107,-0.16265383,-0.04124189,-0.06343534,-0.06986216,-0.0649259,-0.05068158,-0.0655106,-0.0423477,-0.04244439,-0.01954674,-0.0707835,-0.03322451,0.00335196,-0.02709134,-0.04987673,-0.02078299,-0.01962245,-0.09196321,-0.02557756,-0.06122098,-0.44586278,-0.04375951,-0.10554765,-0.05003014,0.01917664,-0.05617978,-0.04336603,-0.03706046,-0.0608931,-0.04251581,-0.05370007,-0.07771182,-0.201789,-0.01104857,-0.04497908,-0.0616808,-0.05145767,-0.13200157,-0.02537919,-0.04245412,-0.04974797,-0.06041319,-0.03477027,-0.0501987,-0.05154853
2014-08,0.03017322,0.03431455,0.01470937,0.0298103,0.01373712,0.02239735,0.00415565,0.00379472,0.01107094,0.01283988,0.01069061,0.00920169,0.00871944,0.01201201,0.01115242,0.00329625,-0.00578273,0.01158192,0.00827472,0.02028219,0.01890508,-0.00127421,0.03143606,0.00985001,0.0152236,0.0215905,0.01849218,0.00937298,0.008063,0.03303383,0.0279476,0.03090728,0.03156014,0.042007,0.01317254,0.01557393,0.027127,0.02708227,0.01253538,0.02646063,0.00606586,0.044075,0.01306687,-0.02876902,0.03115265,0.02477844,0.01949541,0.00466563,0.02548765,0.01891985,0.00957447,0.00924906,0.03263274,-0.01703407,0.05613031,0.00951039,0.12370242,0.0079759,0.04102977,0.03185105,0.00829417,0.01469279,0.02039299,0.03001464,0.01507431,0.03304536
2014-07,-0.02194812,-0.02077151,-0.02376009,-0.06306306,-0.02070015,-0.01740186,-0.031193,-0.02460025,-0.03029643,-0.02681619,-0.02625052,-0.0260492,-0.03459016,-0.01560874,-0.0381023,-0.03093397,0.03989704,-0.0673102,-0.02606778,-0.0326133,-0.01258356,0.00702211,-0.03536165,-0.02028796,-0.02010517,-0.03252595,-0.01668985,-0.03920963,-0.03455102,-0.02878981,-0.02568445,-0.0438181,-0.01549187,-0.0212135,0.00911458,-0.02485981,-0.04635917,-0.03937008,-0.02261008,-0.03717246,-0.01610715,-0.05613947,-0.02797464,0.03258074,-0.02192448,-0.0269651,-0.05382131,-0.03361554,-0.03671787,-0.03832296,-0.02876712,-0.04129113,-0.01945946,-0.01190476,-0.03041336,-0.0295416,-0.11166876,-0.03360628,0.01888309,-0.02524649,-0.03218941,-0.02337662,-0.03731192,-0.02576404,-0.02576788,-0.04749232
2014-06,0.0165366,0.01566184,0.01439698,0.01547531,0.01493466,-0.00446973,0.00721955,0.00248668,0.00286092,0.00692213,0.0048097,0.02276101,0.00716189,0.01380775,0.00661654,0.00907258,-0.00808511,-0.00679383,0.00630081,0.0164076,0.18703704,0.26658081,0.03440038,0.02941176,0.03477141,0.03064167,0.01133948,0.00783208,0.00658015,0.03409091,0.00831184,0.05139721,0.00866654,0.02024006,-0.00280689,0.01393928,0.03314783,0.00347395,0.01887567,-0.00040683,0.0216897,0.63504137,0.02191465,0.0278849,0.02446675,0.02737226,0.03243848,0.01244919,0.01381958,0.02188552,0.01329136,0.01241438,0.02564103,0.25793404,0.06193668,-0.00476839,0.09371585,0.01360307,-0.03286385,0.01577094,0.0086627,0.01349856,0.01984541,0.0180591,0.01434297,0.02327532
2014-05,0.02051282,0.01610692,0.01658255,0.01923802,0.01424501,0.02039118,0.01528302,0.01079914,0.01342883,0.01402454,0.01596084,0.01482412,0.01301995,0.01930363,0.01234944,0.01082295,0.01595515,0.00763761,0.01096854,0.01533071,-0.05420642,-0.04280977,0.01909892,0.00731596,0.00845804,0.00692925,0.01908534,0.01334604,0.01243504,0.02412578,0.00808314,0.00653102,0.01137498,0.01627573,0.01659039,0.01652411,0.00389294,0.01740666,0.01038206,0.01026062,0.00353294,-0.17085969,0.01688924,0.00572117,0.01855406,-0.0036483,0.01013514,0.01524942,0.02460526,0.00645161,0.01204819,0.00780065,0.02340183,-0.06559264,0.04517853,0.01418685,-0.01372813,0.01702731,-0.01079414,0.0115848,0.01430143,0.01715963,0.01284092,0.01827676,0.01768003,0.03028337
2014-04,0.00476826,0.01408696,0.00971109,-0.01081686,0.01188946,-0.00083577,0.00665399,-0.01547217,0.02403846,0.02353543,0.01490281,0.03526057,0.0101062,0.0256601,0.00323475,0.01895438,0.03581021,0.00770252,-0.00641026,0.03618272,0.01785714,0.01950195,0.01969584,0.0235706,0.02220013,-0.00797679,0.02540501,0.02871126,0.00618441,0.02365711,0.01702377,0.054584,-0.00991473,0.00168837,0.01710066,0.00627451,0.02667338,0.03341164,-0.04820717,0.00576725,0.01587302,0.03911638,-0.00626714,0.00571257,0.01497396,0.0357075,-0.02847755,0.01415465,-0.02080372,-0.00743997,0.00970525,-0.01245437,0.0245614,-0.02030735,-0.03489995,0.00629151,-0.0977887,0.00677,-0.14056356,-0.00719537,0.00862789,0.00821168,0.00085016,0.0,0.00564604,-0.02761965
2014-03,0.01978452,0.02098524,0.02454295,0.01568477,0.02553897,0.01451751,0.01993355,0.02592388,0.0263902,0.02503294,0.02374612,0.03537672,0.01700561,0.01815431,0.01732556,0.01748028,0.0412758,0.0367381,0.01892812,0.03420806,-0.1023931,-0.13649168,0.03951131,0.01905669,0.01720648,0.01408451,0.0277461,0.03179973,0.0180353,0.0434529,0.02568752,0.02875924,0.03334714,-0.00024137,0.02109453,0.02385766,0.04258098,0.02730924,-0.04152249,0.03253243,0.00323566,-0.30224429,0.02330253,0.02220167,0.01862941,-0.00904125,0.01112347,0.02158079,-0.00493827,0.02023726,0.01690555,0.01272767,0.03141994,-0.08961558,0.05165135,0.01683984,-0.03217158,0.01570489,-0.04422764,0.01703822,0.01739378,0.02494118,0.00985702,0.01879555,0.02487674,-0.01966467
