Week,CGW,CHII,EXI,FIW,FXR,IEV,ITA,IYJ,IYT,PHO,PIO,PPA,PRN,PSCI,RGI,SEA,SIJ,UXI,VIS,XAR,XLI,XTN
2015-40,0.02517703,0.00979653,0.03119557,0.02059249,0.04085529,0.02410596,0.03135985,0.02925198,0.02531736,0.0398313,0.03280318,0.02740992,0.02746862,0.04290429,0.03350384,0.05963303,-0.0547504,0.05436424,0.03160393,0.03728606,0.0296496,0.04104646
2015-39,0.0407315,0.0879397,0.03189525,0.03028009,0.02579605,0.04307432,0.02094392,0.036,0.02580888,0.03389831,0.03905013,0.02776881,0.02647204,0.004696,0.02235389,0.04706854,-0.06445075,0.01571195,0.02986954,0.02019987,0.03235747,0.02106509
2015-38,-0.01459262,-0.07282694,-0.02764384,-0.02177858,-0.03668684,-0.03156768,-0.03208948,-0.02592867,-0.03040251,-0.0287194,-0.02972292,-0.03134604,-0.02892466,-0.02886208,-0.02748523,-0.05909091,0.04060351,-0.05680766,-0.02799564,-0.04233227,-0.0254469,-0.05035026
2015-37,0.00243902,0.0318888,-0.00641952,0.00695207,-0.00226843,0.0,-0.00912326,-0.00095562,0.00259609,0.00801509,0.00757959,-0.00337527,-0.00464684,0.00071141,0.000257,0.01380368,0.00131868,0.05324715,-0.00163934,-0.00987947,-0.00210881,0.00685083
2015-36,0.00242326,-0.00163265,-0.00047839,-0.00799128,-0.01040892,0.00317965,-0.00352622,-0.00661209,0.00635609,-0.01200924,-0.00497512,-0.00787163,-0.00505747,-0.00701919,-0.00445576,-0.00452148,0.00830341,-0.0085444,-0.00519143,-0.00391926,-0.00480267,0.00551755
2015-35,-0.02983871,-0.05926544,-0.02548582,-0.03245364,-0.0260223,-0.03449184,-0.01307488,-0.01754386,-0.00729873,-0.02037037,-0.02018163,-0.01533272,-0.0137401,-0.0235651,-0.02281417,-0.02228826,0.04920953,-0.05508217,-0.01831462,-0.01481043,-0.01812052,-0.01140429
2015-34,0.03263114,0.10307414,0.03836695,0.02895894,0.0502728,0.03163872,0.03525881,0.0431694,0.04216546,0.04172662,0.04761905,0.03294634,0.0457738,0.02593037,0.03105263,0.06146572,-0.07757376,0.06064516,0.04160559,0.02851365,0.0440375,0.03218391
2015-33,-0.05022831,-0.12527154,-0.06096465,-0.04260395,-0.06451613,-0.0570578,-0.05754104,-0.05954744,-0.05998203,-0.06807411,-0.07192901,-0.06015468,-0.06488967,-0.04621849,-0.05510106,-0.07087719,0.12186115,-0.11604739,-0.05914309,-0.06075716,-0.05796241,-0.07063427
2015-32,-0.01206637,-0.03004892,-0.00949414,0.00034025,-0.01422623,-0.02081317,-0.00145698,-0.00683845,-0.00526243,-0.00388601,-0.01882461,-0.00201265,-0.00043946,-0.00800534,-0.00505172,0.00920028,0.00886918,-0.01832884,-0.00481952,-0.00185185,-0.0065153,0.0031185
2015-31,-0.00228224,0.05663305,0.00015065,-0.00652249,-0.00738656,-0.00122309,0.00459729,-0.00382102,-0.01875603,-0.01555076,-0.01198709,0.00444313,-0.00773481,-0.01715686,-0.0056221,-0.00992908,-0.00475737,-0.0046729,-0.00623182,0.00152381,-0.00540541,-0.02894089
2015-30,0.02248062,0.02020202,0.02571605,0.02547993,0.03171171,0.0220055,0.02523432,0.02994443,0.04243516,0.02270742,0.01154734,0.02940285,0.02681388,0.0383908,0.03099122,0.00496102,-0.07463026,0.05730825,0.03111016,0.01775376,0.02997331,0.05886229
2015-29,-0.02254791,-0.02475248,-0.03201897,-0.03960067,-0.03109883,-0.02562243,-0.0447812,-0.03705529,-0.0227081,-0.04434314,-0.0330251,-0.03666282,-0.02540717,-0.0378473,-0.03294714,-0.02968961,0.07276819,-0.06664896,-0.03535663,-0.0471955,-0.03698603,-0.02596032
2015-28,0.00302343,-0.00846262,0.00687593,-0.00493746,-0.00069037,0.00954479,0.00521947,0.00197981,0.00042064,-0.0114053,0.00399467,0.00608872,0.00043545,-0.0054019,-0.00204671,0.00470114,-0.01370198,0.00724443,0.002457,0.00618744,0.00315831,-0.00561798
2015-27,0.01189106,0.02730627,0.01018082,-0.00662471,-0.00486449,0.04344493,0.00845758,0.00170136,0.01517331,0.00041203,0.01455869,0.00768549,0.00309187,-0.00174368,0.00243843,0.00407332,0.00241488,-0.00136463,0.00300643,0.00313422,0.00280056,0.01540436
2015-26,0.01058601,-0.00664452,0.00482727,0.00562355,0.00103627,-0.00223881,0.00043554,0.00570456,0.00488611,0.00286416,0.00310973,0.00206856,0.00529101,0.00240648,0.00352798,-0.00133333,-0.00485791,-0.0056482,0.00320878,-0.00091878,0.00339932,0.00278432
2015-25,-0.00550863,-0.01461245,-0.01367273,-0.00613299,-0.01760213,-0.00928793,-0.01347482,-0.01602317,-0.0280137,-0.00557991,-0.00431593,-0.01623469,-0.02359882,-0.00698708,-0.01699484,-0.00839251,0.03024037,-0.0252551,-0.01498801,-0.01192383,-0.01715828,-0.03020474
2015-24,0.00336449,-0.0388649,0.00693011,0.01514154,0.00808898,0.00810612,0.01552982,0.00998727,0.00388161,0.00687981,-0.00087489,0.01474841,0.01412671,0.01883117,0.00868427,0.01387054,-0.02454295,0.01977107,0.01085413,0.01356239,0.00919585,0.00991531
2015-23,0.00892857,-0.02965116,0.00633191,0.00618691,0.0091001,0.01205116,0.01408694,0.0097116,0.01010312,0.0084,0.00738488,0.0125182,0.01248386,0.01045069,0.00905085,-0.01160542,-0.0263422,0.01387435,0.00944546,0.01222405,0.00940071,0.00681818
2015-22,-0.01353328,-0.01128032,-0.00482456,-0.00354724,0.00200334,-0.00925475,-0.00700555,-0.00029214,0.01474252,-0.00750691,-0.00901675,-0.00461894,0.00021377,0.01359053,-0.00401133,-0.00825921,-0.00329364,-0.00620957,-0.00090589,-0.00920578,-0.00368074,0.01556102
2015-21,-0.00073019,-0.03991252,-0.00494689,0.00161603,-0.00466356,0.00169574,-0.00510508,-0.00697337,-0.00480468,-0.00197785,-0.00085911,-0.00374316,-0.00385274,0.0037478,-0.0079756,-0.00255428,0.00458132,-0.02386998,-0.00612388,-0.00574094,-0.00829795,-0.00227367
2015-20,-0.00608011,0.05513196,-0.00157593,-0.01170886,-0.01168073,-0.0042523,-0.00351936,-0.00095758,-0.02883015,-0.00506033,-0.00126796,-0.00227337,-0.00716091,-0.00775361,-0.0062169,-0.01663586,0.0,0.00199551,-0.00601578,-0.00353857,-0.00569368,-0.03371888
2015-19,0.01709091,-0.01557093,0.01188234,0.02340702,0.01053671,0.01769488,0.0136321,0.01175785,-0.00784888,0.03185484,0.02727273,0.01358774,0.00383387,0.00875465,0.00946041,0.02271293,-0.04829123,0.01794412,0.01018777,0.01387387,0.01037464,-0.00904088
2015-18,0.00877835,-0.04960981,0.00390851,-0.00612113,-0.0006605,0.01228916,0.00248245,0.00213987,0.00233038,0.00201939,0.00347072,-0.00202605,0.00470186,0.00109625,0.00152368,-0.01854141,0.0264362,0.00308246,0.0024012,-0.00054318,0.00288739,0.01153999
2015-17,-0.01770871,-0.0314164,-0.00433088,-0.01561007,-0.00329272,-0.00311751,-0.01345975,-0.00048714,-0.00688559,-0.00562927,-0.01627409,-0.00920334,-0.01038796,-0.01389492,-0.00316307,0.00061805,0.02270434,-0.00181253,-0.00120096,-0.00952381,0.0005787,-0.00415595
2015-16,0.01318198,0.01993355,0.00553371,-0.00447284,-0.00295179,0.017449,-0.00654253,-0.00474714,0.00980847,0.00121261,0.01575492,-0.00143062,-0.00042114,0.00064865,0.00187617,0.0143481,-0.0102372,-0.01802488,-0.00269139,-0.00639091,-0.00230858,0.00966088
2015-15,0.00517369,-0.00977199,-0.00423419,-0.00032279,-0.00396301,0.00197239,-0.01776925,-0.01371053,-0.00709457,0.004914,0.0173642,-0.01902869,-0.01431579,-0.01257589,-0.00847757,0.01269841,0.02613374,-0.03365385,-0.00987433,-0.01802757,-0.01116243,-0.00459908
2015-14,0.00593032,0.18278146,0.01038163,-0.01493011,0.00893448,0.00295058,0.00650814,0.01890838,0.0231041,-0.01603206,0.0103278,0.00822695,0.01013514,-0.00086711,0.00716551,0.01083493,-0.04469829,0.04304979,0.01884511,0.00653826,0.02002722,0.01640008
2015-13,0.00945537,0.04427266,-0.00675775,0.01009772,-0.01510673,0.00024826,-0.01107595,-0.01088965,-0.0203446,0.00367197,0.00455996,-0.01301641,-0.010279,-0.01478783,-0.01262862,0.00583658,0.02969543,-0.02546296,-0.0135027,-0.00886211,-0.01600154,-0.03969936
2015-12,-0.0082769,0.00685453,-0.01500364,-0.02314368,-0.01700458,-0.014973,-0.0073671,-0.0180093,-0.03029124,-0.02135375,-0.00954112,-0.01163121,-0.01984127,-0.02086882,-0.02010693,-0.01670951,0.04954035,-0.03456221,-0.01842079,-0.01103007,-0.01917546,-0.03235515
2015-11,0.03069153,0.04109589,0.01234024,0.02162516,0.0148662,0.03102747,0.01224352,0.00815851,0.00486307,0.0204918,0.02571295,0.01201717,0.01321309,0.02400175,0.01005378,0.04533153,0.32116295,0.03002848,0.01009899,0.01642303,0.00650718,0.0208215
2015-10,-0.01200155,-0.00649878,-0.00842448,-0.00717781,-0.00432756,-0.02294503,-0.00889228,-0.01467159,0.00228072,-0.00658436,-0.01213819,-0.01345163,-0.00401437,0.00131868,-0.01650474,-0.00933333,-0.0383651,-0.01722808,-0.01222078,-0.00273025,-0.01607963,0.00849913
2015-09,-0.02497162,-0.02201258,-0.02236097,-0.03740962,-0.02700944,-0.02684729,-0.02247097,-0.02622044,-0.02047214,-0.03197442,-0.03395201,-0.02613828,-0.02587456,-0.02530277,-0.02764022,-0.02784974,0.08139224,-0.05356702,-0.02616308,-0.02627346,-0.02688981,-0.02185896
2015-08,-0.00075614,0.02663438,-0.00261172,0.00539511,-0.00683816,0.00421105,-0.00980556,-0.00383472,-0.01191614,-0.00040177,0.00410397,-0.01151362,-0.00705687,0.0125939,-0.0049602,0.02380952,0.00077419,-0.00050201,-0.00513428,-0.01019313,-0.0073474,-0.00685453
2015-07,0.01222307,-0.00081169,0.01977568,0.00864277,0.02295409,0.01552717,0.03308284,0.01514122,0.0099246,0.00525253,0.01475334,0.02469845,0.01672666,0.0100089,0.0170322,0.01192843,-0.02684564,0.03217503,0.01732078,0.03359173,0.01600915,0.0153279
2015-06,0.01867704,0.04495335,0.02268946,0.0099839,0.01960122,0.02681103,0.02059134,0.02405806,0.02188674,0.01639344,0.02313503,0.02590521,0.03049445,0.02450647,0.02148741,0.01364256,-0.01949793,0.04491662,0.02138764,0.02490566,0.02005061,0.03305951
2015-05,-0.00154321,-0.01647446,0.01281074,0.01078079,0.03020833,0.00724263,0.02940383,0.02005876,0.01820961,0.00411015,-0.00327562,0.03637466,0.02150299,0.04442344,0.01674757,0.01574264,-0.06195702,0.04369748,0.01849351,0.03571429,0.01477541,0.02751172
2015-04,-0.01571483,-0.04499612,-0.02470996,-0.0194742,-0.03043776,-0.01772412,-0.01809712,-0.02596491,-0.04365207,-0.02126789,-0.01259328,-0.0209958,-0.03204157,-0.03150149,-0.02371542,-0.03122878,0.04552922,-0.0258597,-0.028355,-0.02207717,-0.02646944,-0.05706522
2015-03,0.0007722,0.00943396,0.01351767,0.00984575,0.02507062,0.00550603,0.02453538,0.01624438,0.0151595,0.01294363,-0.00187441,0.02171254,0.01797603,0.0204947,0.01829491,0.0048011,-0.05791335,0.02311813,0.01862119,0.03237907,0.01583531,0.02196486
2015-02,0.00938967,0.01811024,-0.00155304,-0.01417983,-0.00812147,0.02269044,-0.00165365,-0.00682073,-0.00523144,-0.01477226,0.00046948,-0.00275145,-0.00462453,-0.00518501,-0.01211094,-0.00883152,0.03523722,-0.03521127,-0.00679419,-0.00177725,-0.00574827,-0.00958658
2015-01,0.00984252,-0.01593323,0.00341456,-0.002218,-0.00104676,0.00762112,0.01536468,0.00722941,-0.00052649,0.002849,0.01655629,0.01476923,0.01061243,-0.00232019,0.00627186,0.03079076,-0.01474926,0.0233474,0.00093448,0.01486326,0.00415102,-0.01139265
2015-00,-0.01773585,0.0713141,-0.01331339,-0.0214372,-0.01406564,-0.02169421,-0.01861298,-0.01751125,-0.01259016,-0.01636789,-0.0177434,-0.01840855,-0.01865988,-0.03163017,-0.01423446,0.00407886,0.03170312,-0.04170958,-0.01606947,-0.01422256,-0.01689125,-0.00645897
2014-51,0.01102662,-0.00959233,0.00948652,0.01918911,0.01188052,0.00411629,0.01251474,0.00580594,0.01304041,0.01794258,0.01237964,0.00718133,0.01396648,0.02542565,0.00887539,-0.00337382,-0.02403268,0.0117801,0.00837031,0.01673477,0.00477464,0.01880939
2014-50,0.04166667,0.01801802,0.03644361,0.03595724,0.0401421,0.04312668,0.04652504,0.04468637,0.01435438,0.04086739,0.03875598,0.04588608,0.05167312,0.03645461,0.04458364,0.06806662,-0.0899654,0.08112051,0.04008885,0.05034183,0.04156627,0.02337195
2014-49,-0.01669903,0.0,-0.03115547,-0.03030303,-0.03822526,-0.04694599,-0.03972779,-0.03192235,-0.02020267,-0.03167602,-0.02504638,-0.03588808,-0.02961176,-0.02772643,-0.0341111,-0.01412429,0.0101476,-0.03674469,-0.03157249,-0.0409901,-0.03196435,-0.02633119
2014-48,0.0019216,0.02170284,0.00602591,0.01339981,0.02129121,-0.00075094,0.01472222,0.01617603,0.02333464,0.01119105,-0.00455996,0.01529988,0.0265428,0.02488951,0.01985646,0.00820232,-0.03124282,0.03749316,0.01987232,0.01491647,0.01913689,0.03146784
2014-47,-0.00531511,0.00982801,-0.00624814,-0.0136405,-0.00966989,0.00075075,0.00340261,-0.00972782,0.00509781,-0.02205029,-0.01830357,0.00304414,-0.02310791,-0.00387597,-0.00772201,-0.03300971,0.0,-0.01978651,-0.00755363,0.00852498,-0.00727273,0.0210234
2014-46,0.01429123,0.02166667,0.0133394,0.0098735,0.01153324,0.01798099,0.01723164,0.01592867,0.00913923,0.0142124,0.01775956,0.01712862,0.01475694,0.00740569,0.013462,0.01590457,-0.03245248,0.0243309,0.01457307,0.01908629,0.01697561,0.0136484
2014-45,-0.00383877,0.0,-0.00211193,-0.01154313,-0.00371245,-0.00154242,0.00272556,-0.00169762,0.00051613,-0.01089918,-0.00317029,0.00280287,-0.00344679,-0.00091491,-0.0035545,-0.01747573,-0.01937984,0.00189087,-0.00194294,0.00222853,-0.00155642,-0.00544245
2014-44,0.00856364,0.00675105,0.00197568,0.00892857,0.01618457,0.00077539,-0.0012233,0.01528273,0.02123256,0.01505547,0.00640146,0.00125117,0.00832238,0.00694444,0.01730816,-0.02889447,-0.02468312,0.03097963,0.01681638,-0.0018263,0.01750895,0.02491625
2014-43,0.02175633,0.0361552,0.0337202,0.04017857,0.03341628,0.02269763,0.03556118,0.03221068,0.01431576,0.03773585,0.03008933,0.03592233,0.04583808,0.05634146,0.02776049,0.03508772,-0.05615142,0.05414201,0.03041049,0.04321118,0.02819779,0.02844116
2014-42,0.02704885,0.01785714,0.03113908,0.02515518,0.04733507,0.02201008,0.02890986,0.03883812,0.04177341,0.02346041,0.02299952,0.03837092,0.04503437,0.02968321,0.04057558,0.03242886,-0.07777133,0.08314679,0.03989273,0.03409091,0.0401615,0.03836492
2014-41,0.02168474,0.00990991,0.02415459,0.02808799,0.03987611,0.00133369,0.03213101,0.03605335,0.05655937,0.02596279,0.024667,0.03780784,0.05280199,0.03953186,0.03801564,0.04825175,-0.06951968,0.05882353,0.04111669,0.03935761,0.03920266,0.06466799
2014-40,-0.03336013,0.03926941,-0.04641681,-0.02858081,-0.056806,-0.04557026,-0.03107065,-0.04570092,-0.05835377,-0.03044204,-0.03399433,-0.0339934,-0.06322493,-0.03110888,-0.04444444,-0.07740717,0.09371824,-0.09558379,-0.04622631,-0.02828369,-0.04418508,-0.06545209
2014-39,-0.02254747,-0.02925532,-0.01573346,-0.0148435,-0.01401051,-0.02867115,-0.01637756,-0.0095528,-0.00276167,-0.01072165,-0.01726552,-0.01234969,-0.02015058,-0.01399804,-0.00724004,-0.01852996,0.01582083,-0.02289622,-0.01047403,-0.01244201,-0.00824402,-0.00904878
2014-38,-0.01814672,0.016,-0.01033278,-0.0133418,-0.01204819,-0.02060107,-0.00461228,-0.00902677,-0.00399229,-0.00772672,-0.01279707,-0.00677419,-0.00438116,-0.01562124,-0.00754204,-0.03370787,0.02952964,-0.02462341,-0.00979974,-0.00519642,-0.00937819,-0.00678189
2014-37,0.00038285,0.00699301,0.00530866,0.0,0.00613288,0.00412221,0.00984892,0.00962932,0.0120821,-0.00281464,-0.00450653,0.00931577,0.00784314,-0.00212967,0.01134822,-0.00173511,-0.01819721,0.01695402,0.01052184,0.00328205,0.01327614,0.01659751
2014-36,-0.0106141,-0.01699235,-0.00889358,-0.01565858,-0.00706595,-0.00169533,0.00316395,-0.00626091,-0.00129799,-0.01654195,-0.00977778,-0.00096308,-0.01661342,-0.01046512,-0.00709307,-0.01694915,0.02444881,-0.0155587,-0.00705337,0.00473348,-0.00528026,-0.00344308
2014-35,0.00414469,0.03321678,0.00225632,-0.00427611,-0.00235057,0.00625301,0.0,0.00256911,0.00989827,-0.0007837,0.00398406,0.00193486,-0.00149254,0.00186654,0.00342927,-0.00619021,-0.020187,0.00569314,0.00094797,-0.00205888,0.00244051,0.00433182
2014-34,-0.0052356,-0.02054795,-0.00744823,0.00555727,-0.00369997,-0.00048042,-0.0057565,-0.0037976,-0.00540204,0.00472627,0.00177699,-0.00386225,-0.00319898,-0.00235018,-0.00427716,0.0,0.01527867,-0.01297968,-0.00578156,-0.00559122,-0.00608396,-0.01304631
2014-33,0.00264151,-0.01615646,0.00512048,-0.00186162,0.00748809,-0.00193752,0.0137803,0.00705029,0.00306748,-0.00118624,0.00134048,0.01243863,0.01080847,0.00424628,0.01078334,0.00169492,-0.02557652,0.01471012,0.00701232,0.01519308,0.00841716,0.00087374
2014-32,0.00999616,0.00855432,0.00766989,0.01310323,0.01086576,0.00812008,0.01113452,0.00848806,0.01408957,0.00768608,0.00956284,0.01107754,0.01065246,-0.00095946,0.0072161,0.03126844,-0.00463149,0.00450045,0.00915631,0.01041441,0.00968013,0.01269553
2014-31,-0.00269854,0.00950735,-0.00613968,0.01069692,-0.00211193,-0.0162503,0.00700721,0.00406678,-0.00705036,0.01360825,-0.00182815,0.00406229,0.01198011,0.01278898,0.00293855,-0.01004135,-0.00353565,0.01516089,0.00517963,0.00993816,0.00403055,-0.00388394
2014-30,-0.0390625,-0.02770563,-0.03250335,-0.03518693,-0.02748196,-0.03231132,-0.01891677,-0.02809106,-0.02423047,-0.04009528,-0.04221636,-0.02634178,-0.04299433,-0.03060005,-0.03125389,-0.024942,0.0573143,-0.05741066,-0.03033877,-0.0083042,-0.03254377,-0.02697882
2014-29,-0.00516034,0.01714801,-0.00148544,-0.0092908,-0.00306331,0.00401891,-0.02606842,-0.00557621,0.00772038,0.00318218,0.00353045,-0.01711334,-0.00216076,-0.01335207,-0.00185231,-0.00288684,0.00421053,-0.00743494,-0.0069797,-0.02698109,-0.00772672,0.00375442
2014-28,-0.00110092,0.01465201,-0.00266193,-0.0085758,-0.00034072,-0.00398406,-0.00378457,-0.00174951,0.00768472,-0.00862069,-0.00087989,0.00129786,-0.00514359,-0.00648899,-0.00160415,-0.00629291,0.00890208,-0.00704225,-0.00284061,-0.004046,-0.00263531,0.00441794
2014-27,-0.01310521,0.00367647,-0.01060539,-0.0151699,-0.01056218,-0.02237601,-0.00642023,-0.00861892,0.00528119,-0.01514563,-0.01822917,-0.00391517,-0.01173459,-0.02811791,-0.01046411,-0.02142052,0.02246951,-0.01408451,-0.00652151,-0.01231161,-0.00527276,-0.00133097
2014-26,0.00616836,0.0047619,0.01018751,0.0047976,0.00984386,0.01528132,0.00573707,0.01164588,0.0115,0.00346154,0.00737847,0.01012741,0.01190223,0.01614003,0.01273334,0.00503637,-0.01445578,0.02670455,0.0119148,0.00658874,0.01284666,0.00995355
2014-25,-0.00648415,0.0,-0.00308778,-0.00564133,-0.00338983,-0.00895317,-0.01174449,-0.00593108,0.00215301,-0.00988217,-0.01622545,-0.01060752,-0.0010627,-0.00297619,-0.00429342,0.00393258,0.01807618,-0.01314685,-0.00658514,-0.01379022,-0.00745667,0.00066711
2014-24,0.01202186,-0.00568182,0.01540513,0.01889622,0.01473612,0.00808501,0.00218299,0.01247294,0.02211517,0.02083333,0.01641469,0.00546097,0.01572259,0.01083698,0.0172371,-0.00393038,-0.01525747,0.02219061,0.01584284,0.00333125,0.01525631,0.02083805
2014-23,-0.00686664,0.00191205,-0.01832194,-0.00653401,-0.02336449,-0.00870163,-0.02799335,-0.01649631,-0.02069064,-0.01214421,-0.00430478,-0.02257761,-0.01635861,-0.02284946,-0.01813535,-0.0077951,0.01396648,-0.02696753,-0.02148095,-0.02533955,-0.01952191,-0.02831431
2014-22,0.01400147,0.02060844,0.01644688,0.02586207,0.02303197,0.01179736,0.02521249,0.01909902,0.00899928,0.02321007,0.0122807,0.02422481,0.02943761,0.03614175,0.02011494,0.01936219,-0.03443983,0.03401557,0.01970339,0.02930635,0.01897185,0.02363268
2014-21,0.00222552,-0.00196271,0.00463586,-0.00674433,0.00556135,0.00046243,0.00588917,0.00449603,0.01134866,-0.00936037,0.00220361,0.006197,0.00066065,-0.01109827,0.00440751,0.0,-0.02242691,0.01028807,0.00330843,0.00404427,0.00411438,0.01005255
2014-20,0.01093514,0.002,0.00498866,0.01095119,0.00562588,0.00140121,0.00361222,0.00517533,0.00987453,0.0055336,0.01434334,0.00296053,0.00627381,0.01043396,0.00572665,0.02403283,0.0,0.00178784,0.00528929,-0.00042854,0.00477872,0.01188257
2014-19,-0.01121915,0.01596806,-0.01170293,-0.02851012,-0.0228611,-0.00602689,-0.03157895,-0.01514993,-0.00142003,-0.02293043,-0.012,-0.02766163,-0.02794279,-0.04460201,-0.01589705,-0.00351288,-0.00098542,-0.02288732,-0.01643894,-0.03687591,-0.01317415,-0.01074515
2014-18,-0.00340265,-0.01976285,-0.00045551,-0.00714286,-0.00245787,-0.00209888,-0.00659719,-0.00158881,0.00605132,0.00158793,-0.01257297,-0.00195376,-0.02068662,-0.01075018,-0.00012842,-0.00591716,-0.00157418,-0.00844136,-0.00108401,-0.01454394,0.00146444,-0.00974566
2014-17,0.01181853,0.01283317,0.00717776,0.0052943,0.01569187,0.01514793,0.02244414,0.00919884,0.01505159,-0.00473373,0.00769231,0.016,0.01457399,0.00870998,0.00387197,0.02050663,-0.01147637,0.02329859,0.00842174,0.0286645,0.0052687,0.02033406
2014-16,-0.00980023,-0.01132075,-0.00471555,-0.01504452,-0.00914849,0.00023753,-0.01693275,-0.01057865,-0.01339559,-0.01899225,-0.01339286,-0.01693811,-0.00793826,-0.01610306,-0.00976738,-0.02122642,0.01666006,-0.01984962,-0.00845345,-0.01535226,-0.00732677,-0.00693117
2014-15,0.01845444,-0.01668211,0.02929657,0.01946625,0.02902758,0.01253012,0.03874409,0.0282412,0.03171953,0.01698933,0.02045455,0.03653586,0.0327606,0.02966303,0.00778311,0.02540835,-0.05875749,0.0731238,0.03059166,0.04773427,0.03049968,0.03922058
2014-14,-0.01061813,0.00841121,-0.01492997,-0.01514215,-0.0161406,-0.00887929,-0.02345374,-0.01587302,-0.01488892,-0.01485536,-0.01074787,-0.02065978,-0.02264066,-0.01452671,-0.0133788,-0.01010702,0.03711498,-0.01873244,-0.01628268,-0.02580645,-0.01710498,-0.01133563
2014-13,-0.00263653,0.02921772,0.00290609,-0.00664251,-0.00035149,0.0007177,-0.00927805,-0.00010643,-0.00023299,-0.00076923,-0.00353513,-0.00814067,-0.01691287,-0.01403668,0.00297696,0.01185536,-0.01893354,-0.0021078,0.00131119,-0.01375,0.00402031,0.0
2014-12,0.00458716,0.02514507,0.01264045,-0.00886308,-0.00249554,0.02015237,-0.00459883,-0.00032268,-0.00783638,-0.00506625,0.00493052,-0.00460829,-0.01418135,-0.02651258,0.00078596,0.013261,-0.02394871,0.00030979,0.0,-0.01511018,0.0049473,-0.01701921
2014-11,-0.00721884,0.03063241,-0.00620444,0.00243977,0.00570207,-0.00804682,-0.00764023,0.00107032,-0.00452101,0.00232198,-0.00446828,-0.00553205,0.00298126,0.0075017,0.0001304,-0.00298686,-0.00884275,0.00428922,-0.0006605,-0.00103864,-0.0021395,-0.00338246
2014-10,-0.02169035,-0.06155303,-0.02947015,-0.02394493,-0.02115656,-0.02855772,-0.02570939,-0.02606585,-0.01464549,-0.02093643,-0.02160494,-0.02595322,-0.02994764,-0.02720785,-0.02302843,-0.02576112,0.04682274,-0.04905773,-0.02636719,-0.02568284,-0.02697576,-0.01744742
2014-09,0.02792655,0.00380228,0.02366495,0.02981863,0.02550287,0.02367586,0.01898612,0.02351299,0.04082126,0.02247191,0.02657658,0.01946788,0.02782534,0.03511204,0.02517703,0.01664685,-0.05682462,0.04623921,0.027054,0.01128437,0.0249516,0.05237975
2014-08,0.01963804,0.01835749,0.00538959,0.01604938,0.01079525,0.0026253,-0.00105942,0.0076213,0.00048062,0.0131834,0.01854365,0.00064767,0.01378122,0.02102313,0.00327054,0.01849642,-0.00307043,0.00732601,0.00608811,-0.00882776,0.00536942,-0.000999
2014-07,0.00859039,0.0,-0.00186162,-0.00247372,0.00988649,0.00072133,0.00282761,0.0,0.01155693,0.00311284,0.01289134,0.00624179,0.0026121,-0.00210428,0.00823045,-0.00592417,-0.00433227,0.00465839,0.00178831,0.00584429,0.00130011,0.02083333
2014-06,0.02763316,0.03003876,0.02208452,0.0377176,0.03337126,0.03040877,0.03364069,0.02606767,0.01996057,0.03091128,0.03188958,0.02928158,0.02650494,0.03283074,0.02350543,0.02676399,-0.02879113,0.0578757,0.02591149,0.0324548,0.02439565,0.01795472
2014-05,0.04598662,0.04242424,0.03836695,0.03389831,0.03461688,0.04766866,0.02650104,0.03517588,0.02640374,0.04083333,0.04001976,0.03466387,0.03457018,0.01768173,0.03915789,0.04545455,-0.06048387,0.07254426,0.03445021,0.01967286,0.03773153,0.02331126
2014-04,-0.00163465,-0.01082677,-0.00937252,-0.00417335,0.00945537,-0.01284635,-0.00060229,0.00244716,0.01236387,0.0122499,0.00484966,0.00547758,-0.0044238,-0.00988701,0.00795392,-0.00554187,-0.01092704,-0.00424559,0.00229568,-0.00729144,0.00334597,0.01271406
2014-03,-0.02896825,0.00094518,-0.03588957,-0.03483354,-0.03961109,-0.03200776,-0.0323301,-0.03917592,-0.02691397,-0.03862661,-0.0339377,-0.03028286,-0.04085931,-0.03749439,-0.04127899,-0.03506721,0.08022104,-0.07199032,-0.03930419,-0.02920926,-0.03966552,-0.03235367
2014-02,0.02306758,-0.00666667,0.01038921,0.01826772,0.01541284,0.01208981,0.01424332,0.0116782,0.00727593,0.02604167,0.01608325,0.01324728,0.0214193,0.02440158,0.01479014,0.0373317,-0.02357527,0.02701025,0.01036443,0.01573798,0.00997182,0.00804829
2014-01,0.0084473,-0.0093985,0.00946617,0.00657895,0.02300557,0.01590457,0.02480339,0.01330017,0.03526243,0.00958849,0.0042333,0.02130584,0.01825293,0.0144186,0.01276596,0.00918555,-0.02083333,0.0242236,0.01339585,0.02845352,0.01082485,0.03683668
2014-00,-0.01229183,-0.01537071,-0.00308214,-0.01170311,-0.00220832,-0.01784841,-0.00251054,-0.00841858,-0.00136766,-0.01137255,0.00660377,-0.00239398,-0.00408426,-0.01048314,-0.00513631,-0.00243161,-0.00665399,-0.0075392,-0.00397614,-0.00712897,-0.00535217,0.01082195
2013-51,0.01865369,0.01923077,0.01219512,0.00712074,0.00742115,0.01746943,0.00858673,0.01066925,0.00501294,0.00991277,0.01828681,0.01139109,0.00560707,0.00183276,0.00997606,0.0248293,-0.03036513,0.02305564,0.00936246,0.00890917,0.01059002,0.00155079
