Week,ADRE,BBRC,BICK,BKF,DBEM,DEM,DGS,DVYE,EDC,EDIV,EDZ,EEB,EELV,EEM,EEMO,EEMS,EET,EEV,EMIF,EUM,EWEM,EWX,FEM,FEMS,HILO,IEMG,PIE,PXH,SCHE,SPEM,TLTE,VWO
2016-48,-0.02100313,0.00075529,-0.03486239,-0.01376,-0.01465003,-0.00059224,-0.00745445,-0.01197024,-0.02376878,-0.02046664,0.02417371,-0.00985761,0.0041645,-0.00744491,0.01335559,-0.00700571,-0.02195263,0.01633151,-0.02498163,0.00807428,0.00269854,-0.00553651,-0.01038422,-0.01668442,-0.01859679,-0.00792864,-0.00633803,-0.01348183,-0.00926829,-0.0075703,-0.00457457,-0.00997067
2016-47,0.00031576,-0.00451807,0.02332223,0.01042685,0.00659703,0.01141827,0.0030564,0.00756579,0.02768987,0.00457,-0.03207411,0.00589753,0.00418629,0.00935425,-0.02204082,0.00156658,0.01663366,-0.01988636,0.0044428,-0.00995619,0.0003867,0.00584019,0.00472441,0.00539763,-0.00425532,0.00677201,0.00070621,0.00777977,0.00641026,0.00399855,0.00161663,0.00622776
2016-46,0.01228978,0.0091673,0.0023855,0.01094891,0.01452514,0.01015385,0.00705219,0.00066778,0.02537438,0.00720034,-0.0289334,0.01940639,0.00105541,0.00829493,-0.02078337,0.00315292,0.03226474,-0.01926804,0.02555301,-0.00976944,0.01126651,0.0080819,0.01346257,0.00802627,0.01212121,0.01073894,0.01367891,-0.00244948,0.00902708,0.00443131,0.00798122,0.00876133
2016-45,-0.06352033,-0.0625879,-0.05156951,-0.05842349,-0.04087049,-0.05257077,-0.06460084,-0.07318573,-0.20588235,-0.07665505,0.23378514,-0.05309735,-0.06262327,-0.07217662,-0.03173375,-0.05647176,-0.14841849,0.151499,-0.08672936,0.07445008,-0.02160954,-0.05929851,-0.057818,-0.066,-0.07753797,-0.06872933,-0.07180501,-0.07457627,-0.06734789,-0.06494845,-0.04252004,-0.06756378
2016-44,-0.03628319,-0.02881237,-0.02860975,-0.03543914,-0.03171247,-0.03203463,-0.02395367,-0.02850945,-0.09618493,-0.03764887,0.1031958,-0.04381353,-0.017769,-0.03263337,0.0,-0.03449975,-0.06237987,0.06825984,-0.03294036,0.0336984,-0.03034682,-0.03336678,-0.03373615,-0.04025074,-0.03557312,-0.0321437,-0.0340537,-0.03975014,-0.0306834,-0.0366941,-0.0289823,-0.03144301
2016-43,-0.02251082,-0.00774648,-0.0169639,-0.0255793,-0.01925078,-0.01809305,-0.01916602,-0.0142063,-0.06348228,-0.01460415,0.06586981,-0.02029584,-0.01653696,-0.02204856,0.0,-0.00956351,-0.04583897,0.04399946,-0.03152247,0.02225075,-0.00903832,-0.01631644,-0.0217714,-0.02363224,-0.0188383,-0.02208275,-0.01875809,-0.02013423,-0.02109124,-0.01902174,-0.01575837,-0.02132373
2016-42,0.02016607,0.0143575,0.03586019,0.01944444,0.01912859,0.01967117,0.01258851,0.01869455,0.06151811,0.01613538,-0.06110787,0.0269408,0.01942231,0.02059497,0.0,0.01486252,0.04112746,-0.04117571,0.01227831,-0.02045075,0.01728577,0.01971689,0.02405322,0.02025905,0.01923077,0.01976661,0.02868579,0.03379953,0.02262017,0.02298851,0.01115076,0.02219061
2016-41,-0.02347826,-0.02239328,-0.02694346,-0.02983294,-0.02232606,-0.02801601,-0.02439024,-0.0287037,-0.09576372,-0.02647736,0.09957643,-0.02444904,-0.02096538,-0.03181189,0.0,-0.03415925,-0.06146455,0.06508222,-0.01813907,0.03234153,-0.02439024,-0.02341055,-0.01852779,-0.02491103,-0.01740506,-0.03067343,-0.03430421,-0.01891117,-0.02524094,-0.02673435,-0.01884725,-0.02302358
2016-40,0.00922894,-0.0041958,0.00583483,0.0082292,-0.00104493,0.0040568,-0.00154599,-0.00092793,-0.00352707,-0.00230858,0.00045755,0.01030195,-0.00631988,-0.00055897,0.0,-0.00169205,0.00016855,0.0,-0.00271278,0.0,-0.00866426,0.00198364,-0.00803213,-0.00356795,-0.00472441,-0.00069767,-0.00771208,0.01058201,0.00046296,-0.00102529,0.00285652,0.0013986
2016-39,0.00996979,0.01627742,-0.00225124,0.00804455,0.00845219,0.01298701,0.01258191,0.0028125,0.02878739,0.0015528,-0.03384455,0.00797679,0.00585938,0.01023309,0.0,0.01370869,0.02030545,-0.02335595,0.00273224,-0.01049098,0.00987925,0.00831653,0.00921659,0.00229433,0.00965406,0.01087728,0.00780742,0.01325301,0.01036758,0.00449983,0.01044212,0.01081697
2016-38,0.02318487,0.01786991,0.02634011,0.0224369,0.01588983,0.0196195,0.01633729,0.02120924,0.06502463,0.01677067,-0.07212449,0.02646086,0.01574029,0.02262314,0.0,0.01620427,0.04589585,-0.04767992,0.01953393,-0.02368093,0.03213752,0.01416646,0.01585678,0.01643115,0.02905569,0.02000476,0.00976563,0.02063107,0.01559546,0.02126918,0.0206047,0.01570531
2016-37,-0.01362398,-0.00640569,-0.02359347,-0.01293103,-0.00790722,-0.01593861,-0.01155462,-0.01299937,-0.04205607,-0.01326053,0.0335169,-0.01667271,-0.01172447,-0.01226119,0.0,0.00198364,-0.02786,0.02174193,-0.02420168,0.01126408,-0.02478134,-0.0035452,-0.01677682,-0.0072896,-0.00325998,-0.01043891,0.00932712,-0.02094554,-0.01315789,-0.01004851,-0.01093018,-0.01251066
2016-36,-0.03115727,-0.02918694,-0.02633929,-0.02474351,-0.02374806,-0.038,-0.03247251,-0.03508772,-0.11497599,-0.04067797,0.12008082,-0.02245189,-0.03133903,-0.0394374,0.01604278,-0.03337335,-0.07174447,0.08026298,-0.02616945,0.038743,-0.02552286,-0.02669963,-0.03507905,-0.02425614,-0.04439252,-0.03664439,-0.05003167,-0.03675613,-0.03339433,-0.03174603,-0.03027003,-0.03486442
2016-35,0.01504914,0.00418994,0.02183,0.02013212,0.00842105,-0.00233645,0.00366972,0.00252845,0.02819818,-0.00154679,-0.03152209,0.02118172,-0.00191755,0.00995733,-0.0180045,0.00789539,0.0182895,-0.02101756,-0.00265076,-0.01041233,0.00503235,0.0125,0.01584057,0.00166223,0.00399042,0.00949893,0.00384369,0.00962117,0.00942063,0.00693722,0.0015559,0.009375
2016-34,-0.00676923,-0.01908657,-0.00232019,-0.00852004,-0.00368809,-0.01250363,-0.00838355,-0.01071541,-0.02739075,-0.02097635,0.02787363,-0.00520446,-0.00811069,-0.00909091,-0.0059657,-0.00935961,-0.02331204,0.01785944,-0.00796813,0.0087573,-0.01106353,-0.00510986,-0.00923077,-0.00832224,-0.02650039,-0.00782918,-0.003861,-0.01323706,-0.01267606,-0.00904662,-0.00422692,-0.0101983
2016-33,-0.007242,-0.00406229,-0.01357466,-0.00279764,-0.00313152,-0.00966184,-0.00895141,-0.01908513,-0.02139037,-0.01548102,0.01898248,-0.00474453,-0.01169864,-0.00695797,-0.00074516,-0.00580552,-0.01759044,0.01255845,-0.0026178,0.00595491,-0.00776562,-0.00427136,-0.00452034,-0.01138582,-0.01003086,-0.00743322,0.00191816,-0.00704225,-0.00828348,-0.00816604,-0.00654879,-0.00666852
2016-32,0.03169125,0.01238816,0.02688679,0.0209205,0.01010101,0.01513828,0.00804986,0.0124031,0.04914873,0.00786222,-0.04890229,0.02971429,0.01144492,0.016,0.01666667,0.00589536,0.02731571,-0.03269133,0.01679543,-0.01697723,0.01706609,0.00766284,0.01334702,0.00530152,0.01100629,0.01572927,0.00321958,0.01633394,0.01224682,0.02103049,0.01252236,0.0119386
2016-31,0.01243226,0.00140252,0.01435407,0.02112909,0.00862534,0.01875558,0.01987808,0.01529149,0.04077802,0.01727447,-0.04052445,0.02353864,0.00725689,0.01341499,0.0,0.01527291,0.02269426,-0.0284153,0.01229088,-0.01419303,0.0,0.01928088,0.0254372,0.02124789,0.01199041,0.01410506,0.01111838,0.02880401,0.01688374,0.01829925,0.01645338,0.01598373
2016-30,0.00417469,0.01064585,0.00771456,0.00860357,0.00107933,0.0135054,0.02052944,0.01883117,0.0494398,0.02110199,-0.04934658,-0.0019478,0.01124694,0.0168689,-0.0007657,0.01210898,0.03677988,-0.03220099,0.017962,-0.01598082,0.01040119,0.01586043,0.02693966,0.02161977,0.01624695,0.0162762,0.0171504,0.01633166,0.01215953,0.01050344,0.01836355,0.0123095
2016-29,0.00480154,-0.00212314,0.00924574,0.00131666,0.00323276,-0.00266667,0.00593152,0.00389105,-0.00310078,0.00234101,0.00150933,0.0003867,-0.00580271,-0.00117062,0.0,0.0088855,-0.00640674,0.00120351,0.01208146,0.00080743,-0.00332471,0.00659109,-0.0031881,0.00725639,-0.00644641,0.0,0.00196721,-0.0018622,0.0,-0.00035945,0.00462,0.00029078
2016-28,0.0118149,0.01282965,0.01381352,0.01826793,0.01822198,0.03661185,0.02531998,0.0265457,0.07375806,0.02497985,-0.07375888,0.01910068,0.0182716,0.02481089,0.02736513,0.0069213,0.04395177,-0.04856661,0.00667369,-0.02459016,0.02732448,0.01509027,0.02624385,0.02488446,0.01818182,0.02395361,0.02156334,0.03320312,0.02492522,0.02071772,0.01986755,0.02403124
2016-27,0.01287263,0.01686217,-0.00050968,0.01496693,0.00955056,0.01528662,0.0171184,0.01032702,0.04534314,0.01321222,-0.04863314,0.0135468,0.01512859,0.01645452,0.0,0.01460235,0.0297986,-0.03229589,0.01002506,-0.01597566,0.00038432,0.01708931,0.01974055,0.01676385,0.01361702,0.01496388,0.01304049,0.01951548,0.01687117,0.01326763,0.01185006,0.01787916
2016-26,0.07247937,0.05425772,0.06121372,0.07483492,0.05672515,0.06932351,0.06369617,0.07054545,0.24008549,0.07985959,-0.20529936,0.08010448,0.0537859,0.0765206,0.02566159,0.07229581,0.15856719,-0.14197237,0.06748695,-0.07268802,0.05015924,0.06001154,0.07513417,0.0704117,0.07430618,0.07334963,0.05773343,0.09207709,0.07204301,0.07060231,0.06575273,0.07122046
2016-25,-0.01689073,-0.03197674,-0.01053186,-0.0156751,-0.01930721,-0.02940226,-0.01983664,-0.02016985,-0.09404001,-0.02237231,0.06166943,-0.02697095,-0.01977688,-0.02823087,-0.0150079,-0.02585752,-0.05524286,0.04519427,-0.02157497,0.02389843,-0.02028081,-0.02408289,-0.01736111,-0.0246085,-0.03009458,-0.0274223,-0.0260989,-0.02066116,-0.02180685,-0.02459646,-0.02226027,-0.024375
2016-24,0.00246479,-0.00073638,0.00796178,0.00290276,0.00403458,0.00231176,0.00987728,0.0083606,0.01568368,0.0030303,-0.01871517,0.0021322,0.00257865,0.00610344,0.0,-0.0026738,0.01073149,-0.01302742,0.00147493,-0.00619308,0.00746562,0.01059868,0.00294985,0.01806303,0.00087873,0.00506937,0.00558269,0.00992908,0.00582936,0.0043256,0.00175,0.00831202
2016-23,-0.01876493,-0.02633452,-0.00154799,-0.01825202,-0.01343033,-0.0183162,-0.01460707,-0.01314854,-0.06147135,-0.01689903,0.05685862,-0.01936547,-0.01808137,-0.02078164,-0.01401869,-0.01380928,-0.04221905,0.03862527,-0.0119349,0.01959307,-0.00077012,-0.01971675,-0.0172117,-0.02232143,-0.01628106,-0.01833678,-0.0270636,-0.01381215,-0.01696658,-0.0216895,-0.01094891,-0.0188913
2016-22,0.00935227,0.02941176,0.0089852,0.00894134,0.01080159,0.02709936,0.02508311,0.02648032,0.06679764,0.0304367,-0.06745902,0.00755985,0.02010309,0.02309173,0.0168,0.01737503,0.04330794,-0.04626127,0.00438436,-0.02294246,0.02052092,0.02283757,0.03522388,0.02072141,0.02218279,0.02208622,0.01737318,0.03463203,0.02226935,0.01916308,0.02184832,0.02267646
2016-21,0.0277284,0.02969562,0.02718869,0.03611318,0.0239486,0.021843,0.01198157,0.00933881,0.08717459,0.01255605,-0.08425259,0.03362069,0.01828631,0.02874133,0.02798354,0.01444535,0.05927122,-0.05576344,0.00443131,-0.02791519,0.01195219,0.01888986,0.00970285,0.01848938,0.01170117,0.02566903,0.0171184,0.02204262,0.02676133,0.02696177,0.02261048,0.02968338
2016-20,-0.01187565,-0.00219941,-0.03278689,-0.02239884,-0.00465658,-0.01308286,-0.01030303,-0.00989373,-0.04291553,-0.00798226,0.03864468,-0.02418682,-0.00928793,-0.01365854,-0.00570033,-0.00352208,-0.02289562,0.02662527,-0.01837176,0.01362984,-0.01953125,-0.01147118,-0.0189911,-0.01053453,-0.01068566,-0.01078167,-0.01199718,-0.0276204,-0.01288937,-0.01231136,-0.01856964,-0.01331601
2016-19,-0.00987306,-0.00734214,0.00424854,-0.00402783,-0.003517,-0.00337382,-0.00454959,-0.01099304,-0.01597592,-0.01058201,0.00902426,-0.00380711,0.00051894,-0.0042609,-0.01444623,-0.00243704,-0.01268116,0.0059106,0.0010929,0.00284293,-0.00078401,-0.0034632,-0.00180397,-0.0156128,-0.03149606,-0.00271739,0.01447178,0.00431344,-0.00162602,-0.0008016,-0.00177395,-0.00294792
2016-18,-0.02609285,-0.04143258,-0.03336756,-0.02841108,-0.0260771,-0.05182161,-0.03429395,-0.04373278,-0.12733645,-0.04886128,0.13292882,-0.02711453,-0.03460208,-0.04273769,-0.03335919,-0.03146944,-0.08714027,0.08739063,-0.01065341,0.04357626,-0.03663142,-0.03028634,-0.0494382,-0.03562152,-0.02640545,-0.03863988,-0.02573018,-0.05463025,-0.03905447,-0.04066895,-0.03413217,-0.03935544
2016-17,0.00066957,0.00708717,0.00663943,0.00771659,-0.00505618,0.00598048,0.00607815,0.00375171,0.00465658,0.00581637,-0.00826348,0.00805802,0.00098619,0.00216651,0.01018809,-0.00441903,0.00724784,-0.00668724,0.00255568,-0.00262861,0.00152033,-0.0008269,0.01073446,0.00485256,0.0042517,0.00102907,-0.00348189,0.02025658,0.00308325,0.00686761,-0.00291829,0.00528278
2016-16,0.00498008,0.00565771,-0.00152594,-0.00689893,-0.00110865,0.00881612,-0.00800457,-0.00573937,-0.01626472,-0.00983204,0.0128085,0.01084337,-0.00588235,-0.00550459,0.02654867,-0.00902527,-0.01022013,0.00947767,-0.00756757,0.00379795,0.00720789,-0.00980125,-0.00224467,-0.01858601,-0.00252951,-0.00559796,-0.01304049,0.01009421,-0.00608828,-0.00414001,0.0,-0.00582286
2016-15,0.03637612,0.02401747,0.03898841,0.03127221,0.02675014,0.02599935,0.0225939,0.03738977,0.07239911,0.02827004,-0.06985286,0.03516756,0.01803607,0.02262017,0.0,0.01472909,0.04447662,-0.04692782,0.01908257,-0.02290358,0.02008497,0.01554692,0.01362862,0.01670999,0.03141361,0.02247778,0.00694444,0.03254848,0.02505219,0.02435253,0.02727498,0.0229632
2016-14,-0.00826446,-0.01727862,-0.00371747,-0.00144718,-0.01528014,-0.00426369,-0.00266667,-0.00895095,-0.03530128,-0.01353066,0.02533084,0.00804403,-0.01343284,-0.01070192,-0.00322321,-0.00079239,-0.02489627,0.01713948,0.01161484,0.00919456,-0.0104773,-0.00251607,-0.01313535,-0.00638618,-0.00950735,-0.00943149,-0.00069881,0.00141543,-0.00942408,-0.0116234,-0.00969908,-0.01009782
2016-13,0.02152031,0.02106028,0.0085699,0.01667271,0.00739056,0.01980852,0.01909878,0.02293085,0.06198176,0.02742074,-0.06106068,0.02512777,0.02622289,0.02031101,0.0,0.0220608,0.04187817,-0.04084793,0.03062382,-0.02116016,0.02172196,0.02467385,0.02246544,0.03129771,0.01835664,0.02009519,0.02046577,0.02263083,0.02379693,0.02268283,0.02601667,0.02292994
2016-12,-0.02188034,-0.00361272,-0.02816901,-0.02665245,-0.01621017,-0.02603664,-0.02337131,-0.03070482,-0.0640423,-0.02854744,0.0638894,-0.02707205,-0.01586515,-0.02149533,0.0,-0.01525914,-0.03745395,0.04338221,-0.02380067,0.02118172,-0.02751938,-0.02052705,-0.0248307,-0.02728972,-0.02568493,-0.02104443,-0.0166205,-0.02839335,-0.02125454,-0.02030651,-0.02251918,-0.02094405
2016-11,0.02716049,0.02827381,0.02539168,0.02793091,0.01537585,0.02789771,0.02643436,0.01129146,0.09462087,0.02423193,-0.09923406,0.02887931,0.02811861,0.03321509,0.17630332,0.02539168,0.0539258,-0.06583863,0.02444614,-0.03367968,0.01539069,0.02361981,0.02617801,0.03998462,0.01923077,0.03008327,0.03017241,0.03080229,0.02892341,0.02846975,0.0227447,0.03106796
2016-10,0.01673789,-0.00073746,0.01424658,0.01410019,0.00803213,0.00330688,0.01237176,0.01241135,0.03313583,0.01928979,-0.04033711,0.01347826,0.01235203,0.01134522,0.0,0.01464208,0.01399519,-0.02785695,0.01592852,-0.01317195,0.01971831,0.00511654,0.01777251,0.02229912,0.01151461,0.01323966,0.01740392,0.01437815,0.00860215,0.01478817,0.02096816,0.00810898
2016-09,0.09003091,0.06166008,0.11084191,0.10060852,0.05501814,0.09894507,0.07504873,0.0731233,0.25735496,0.08647874,-0.22237243,0.10263789,0.06198574,0.08231173,0.0,0.06406205,0.16632549,-0.15157681,0.07835821,-0.07851511,0.05874786,0.07086375,0.07653061,0.06322314,0.05057252,0.08008154,0.03725782,0.11945117,0.09005848,0.07695615,0.07602339,0.08691063
2016-08,-0.02421491,-0.02180685,0.0,-0.03361012,-0.01909308,-0.02256447,-0.01611863,-0.02108087,-0.08920308,-0.02816901,0.0894528,-0.03010348,-0.0172973,-0.03015764,-0.02585411,-0.02362653,-0.03865091,0.05912093,-0.01752241,0.02918484,-0.01109215,-0.02366687,-0.03009404,-0.02955466,-0.01142857,-0.02879954,-0.02289513,-0.02857143,-0.0291762,-0.02199662,-0.0214168,-0.02855177
2016-07,0.01821782,0.01277955,0.0,0.0153019,0.01043585,0.0066568,0.0093147,0.0258758,0.02232269,0.00433944,-0.02668006,0.01936445,0.01164725,0.00885897,0.06713427,0.01676964,0.01564537,-0.0184833,0.02515991,-0.00940337,0.01486014,0.01545117,0.02293578,0.02972399,0.00392157,0.00943396,0.00836502,0.01159901,0.01183432,0.01360246,0.01503546,0.0114082
2016-06,-0.00367197,0.00324412,-0.00433974,-0.01300881,-0.01314143,-0.00454718,0.0,-0.00686314,-0.03132319,-0.00737826,0.0245497,-0.00407539,-0.00280741,-0.00968784,-0.02060844,-0.01641747,0.00136463,0.01653259,0.00571178,0.00959386,-0.00088261,-0.00966334,-0.00862641,0.0,0.00199601,-0.01071429,-0.00153492,-0.00759494,-0.00839329,-0.00890076,0.00287356,-0.00796524
2016-05,-0.01523438,-0.00478088,-0.01263538,-0.02337767,-0.00796569,0.00640301,0.0016818,0.00519377,-0.03446404,-0.00194175,0.01379409,-0.03084337,0.00840807,-0.00911961,0.0,-0.01455895,-0.02614877,0.01181163,-0.02232519,0.00652316,0.02206531,-0.00061709,-0.00581395,0.0037594,0.0029383,-0.00988947,-0.01492537,-0.00331126,-0.00470588,-0.01511226,-0.01404494,-0.00744153
2016-04,0.03392569,0.06440678,0.03637485,0.04670559,0.04179861,0.06936187,0.05100246,0.06908463,0.18403756,0.08337703,-0.16740794,0.04441118,0.06847698,0.06042741,0.0,0.02985948,0.09393024,-0.1135516,0.05585106,-0.05946113,0.05435283,0.04225352,0.06739278,0.03436123,0.05338809,0.05602923,0.04270186,0.07469244,0.06126238,0.05389493,0.05393586,0.06024544
2016-03,0.01373737,0.02777778,-0.02885206,0.00576132,0.00504732,0.02032682,0.00453594,0.0034188,0.04394924,0.00994244,-0.05589654,0.01646707,0.01725164,0.01544686,-0.02301055,0.00757135,0.03867871,-0.03627478,0.00798935,-0.01702259,0.0172013,0.00634317,0.01354096,0.03037171,0.02408377,0.01428137,0.01480904,0.02292769,0.01109741,0.00720721,0.00143802,0.01409496
2016-02,-0.01876997,-0.02698145,-0.03665865,-0.0446393,-0.02434457,-0.03666147,-0.03696099,-0.02569503,-0.10906475,-0.02777778,0.10262448,-0.03374083,-0.02397661,-0.03528988,-0.03870968,-0.04895303,-0.07368981,0.06844622,-0.01960784,0.03437401,-0.02757685,-0.04434863,-0.03873933,-0.04080737,-0.01970954,-0.03861004,-0.03006939,-0.04495335,-0.03487673,-0.03917254,-0.03501401,-0.03729182
2016-01,-0.05877948,-0.06077348,-0.03498871,-0.05820896,-0.04812834,-0.05726872,-0.04834523,-0.06051081,-0.16810139,-0.05012165,0.18569568,-0.05411551,-0.04252938,-0.05766621,-0.07423208,-0.04351351,-0.12002824,0.12048675,-0.05226337,0.05951187,-0.05281237,-0.0436055,-0.0483871,-0.04322527,-0.0433925,-0.05441795,-0.05450581,-0.0567546,-0.05284091,-0.05472637,-0.05680317,-0.05614154
2016-00,-0.01921025,-0.01378254,-0.01520913,-0.01179414,-0.00634737,-0.01784465,-0.01436154,0.00307692,-0.05093946,-0.0262069,0.05289303,-0.00909879,-0.01507808,-0.01750405,0.0,0.00212314,-0.03048649,0.03341185,-0.03832886,0.0174642,0.01216953,-0.00994883,-0.02474956,-0.01355662,-0.01509434,-0.01375034,-0.00212766,-0.02056359,-0.01359434,-0.01314741,-0.0048768,-0.01401565
2015-51,0.02201371,0.00696056,0.02277778,0.01875225,0.01567944,0.02572347,0.01293375,0.0259332,0.05347938,0.01776531,-0.05474932,0.02628121,0.01308615,0.01868852,0.0,0.01258367,0.04321809,-0.03680982,0.02196078,-0.0183011,0.02649573,0.0133372,0.0239521,0.00680272,0.02512077,0.01607192,0.0113798,0.02321981,0.01759208,0.02058111,0.02074151,0.01950413
2015-50,0.01168736,0.024,0.0106264,0.01323043,0.01364176,0.01124003,0.02113134,0.01671975,0.05505226,0.02145923,-0.05727616,0.00704846,0.01787709,0.01850606,0.0,0.02921536,0.04101019,-0.03922042,0.01916933,-0.01913394,0.01755926,0.02277495,0.02224969,0.05749056,0.0097371,0.01818182,0.02408759,0.01180173,0.01858108,0.02112676,0.02096047,0.01727642
2015-49,-0.04564607,-0.06125574,-0.02368421,-0.04746723,-0.04166667,-0.06062694,-0.06767149,-0.05831125,-0.15281777,-0.06927575,0.1707269,-0.04606932,-0.0554371,-0.05309162,0.04545455,-0.06052632,-0.10600858,0.1109283,-0.04712644,0.0547229,-0.04581757,-0.05996573,-0.06231628,-0.06850394,-0.05627306,-0.05294276,-0.07172414,-0.0556391,-0.0566343,-0.05998421,-0.05122324,-0.05653021
2015-48,0.00803634,0.00450789,0.0021097,-0.00244413,0.0,0.00203321,0.01137761,0.00223964,-0.00928433,0.00490852,0.00773672,0.0,0.00052438,-0.0031736,0.0,0.01000263,-0.00352624,0.00576006,0.00646634,0.0024858,0.0041511,0.00484607,-0.00058038,0.01346002,0.01485608,-0.00211138,-0.00473934,-0.0051395,-0.00265252,0.00273973,0.00351582,-0.00319285
2015-47,-0.01686167,-0.02618182,-0.00050839,-0.0282121,-0.01495017,-0.02818748,-0.02137267,-0.02617426,-0.07363506,-0.02457956,0.07106563,-0.02407181,-0.01695786,-0.02449612,-0.10339623,-0.00468628,-0.0614374,0.04854643,-0.03345455,0.02397385,-0.02543399,-0.01580581,-0.03884573,-0.04412893,-0.03027605,-0.02040816,-0.01797603,-0.03314528,-0.02537545,-0.02745995,-0.01275761,-0.02675793
2015-46,0.0332508,0.01540719,0.04804646,0.02271945,0.01849776,0.02492522,0.02414425,0.02585579,0.07836103,0.01874455,-0.07860542,0.03278689,0.01817238,0.02712934,-0.00683891,0.02033272,0.05546493,-0.05219282,0.02772643,-0.02639087,0.02571429,0.01913192,0.03475783,0.03655145,0.02617329,0.02521671,0.01978172,0.02801724,0.02045097,0.02326483,0.02533233,0.02304293
2015-45,-0.03500867,-0.01673945,-0.01335388,-0.01898516,-0.02216066,-0.03179285,-0.02542373,-0.03010753,-0.07743485,-0.02800517,0.08086482,-0.02968227,-0.02215353,-0.02569727,0.0,-0.01405836,-0.05082362,0.05278592,-0.00964392,0.02582496,-0.02506964,-0.01852908,-0.02490096,-0.02363425,-0.0197664,-0.0237722,-0.0196477,-0.0265233,-0.02247778,-0.02313922,-0.03208292,-0.02484277
2015-44,0.00170474,-0.01616304,0.00880829,0.00747283,-0.00488599,-0.00636335,-0.00235363,-0.00245442,-0.02041841,-0.00668617,0.01521146,0.0020475,-0.0159204,-0.00758265,0.0,-0.00435786,-0.01967766,0.01158038,0.00513761,0.00554324,-0.02785196,-0.00638357,-0.00714286,0.00455927,0.00088106,-0.00683371,0.00264901,-0.0027933,-0.00407332,-0.0067441,-0.01087219,-0.00306091
2015-43,0.0048376,-0.02845246,-0.0122825,-0.03028286,-0.02099031,-0.02951334,-0.03229561,-0.02035802,-0.08655706,-0.02491694,0.09127053,0.0029106,-0.02365697,-0.03029394,-0.03306392,-0.02002027,-0.06047871,0.06207787,-0.03829787,0.03064275,-0.01098901,-0.02426248,-0.02620087,-0.02599849,-0.03116883,-0.02782652,-0.02163934,-0.02841303,-0.0281407,-0.02671614,-0.02568982,-0.03229701
2015-42,0.01716889,0.001386,0.0,0.01937208,0.0245098,0.00468019,0.00699505,0.00174703,0.03256115,0.00580913,-0.03938177,0.00794647,0.01042701,0.01142514,0.0,0.00813835,0.02647059,-0.02490893,0.02115454,-0.01190919,0.00113809,0.01247574,0.00765027,0.0224079,0.01211073,0.01233635,0.01942398,0.00826446,0.01309164,0.01158879,0.00936824,0.01116813
2015-41,0.01126761,0.00275482,0.00155763,0.01171352,0.01711761,0.01146576,0.01783626,0.01499303,0.04389125,0.0120282,-0.0492879,0.00590468,0.00644202,0.016329,-0.02904866,0.02030848,0.03399591,-0.03281235,0.02696793,-0.01662971,-0.00560538,0.01984904,0.0204307,-0.00644183,-0.00085616,0.01441214,0.01344086,0.00546822,0.01309824,0.01924528,0.01549637,0.0154733
2015-40,0.02812838,0.04431737,0.04830918,0.03052126,0.0190263,0.06162374,0.02598566,0.04858593,0.11913747,0.04310345,-0.11800445,0.0379085,0.03587904,0.03962559,0.1213355,0.01874024,0.07950949,-0.07961235,0.03154337,-0.04,0.03715291,0.02921799,0.03913783,0.03787583,0.05951307,0.03516541,-0.00398671,0.0647482,0.03690229,0.03413499,0.03589232,0.03627267
2015-39,0.07148499,0.04403948,0.04169046,0.06806283,0.05238095,0.04065323,0.05621587,0.06149628,0.21218439,0.05986079,-0.1873679,0.06294368,0.05237045,0.06773315,-0.00887813,0.04370972,0.12761993,-0.12767567,0.05284227,-0.06470588,0.03549061,0.05786396,0.06907281,0.05647841,0.0563654,0.06513735,0.05203136,0.06436421,0.06260575,0.06484211,0.04787376,0.06596396
2015-38,-0.03668025,-0.04751773,-0.04473541,-0.03075292,-0.02567028,-0.04104235,-0.0331307,-0.03805342,-0.11955073,-0.04074556,0.12755351,-0.02553763,-0.0377456,-0.04024273,-0.04692308,-0.02945903,-0.07299421,0.08457456,-0.02253629,0.04168114,-0.04953198,-0.03830528,-0.04069767,-0.04356207,-0.03639672,-0.03753994,-0.04166667,-0.04312865,-0.03972458,-0.03884265,-0.03866566,-0.03774792
2015-37,0.00222965,0.01449275,0.01486784,-0.00142552,0.00633276,0.00522364,0.01168512,-0.00146306,0.03329416,0.0047373,-0.04061484,0.00405223,0.01142857,0.0116129,0.02766798,0.02109589,0.022612,-0.02733333,0.00912895,-0.01474623,0.01840736,0.00588928,-0.0005848,0.02514193,0.01461187,0.01268898,0.01226158,0.00438596,0.00642055,0.00840673,0.00952626,0.00840608
2015-36,-0.00370645,0.00506879,0.0010983,0.00609319,0.01335656,0.01190083,0.01909233,0.01042442,0.02927025,0.01226456,-0.02672728,-0.00850112,0.01426307,0.00845254,0.0,0.03636364,0.02682979,-0.01953542,0.00458716,-0.00919305,0.01624036,0.00678066,0.00886525,0.00363489,0.01015697,0.01171662,0.02988186,-0.0014652,0.00809498,0.00521042,0.01642764,0.00585366
