Week,ADRD,ADRU,DBGR,DFE,EDEN,EFNL,EIRL,ENOR,EPV,EUFN,EWD,EWG,EWGS,EWI,EWK,EWL,EWN,EWO,EWP,EWQ,EWU,EWUS,EZU,FDD,FEP,FEU,FEZ,FGM,FKU,FSZ,GREK,GXF,HEDJ,IEUS,IEV,NORW,UPV,VGK
2017-16,-0.00616967,-0.00475687,-0.00388199,0.00214095,0.00296296,0.00210716,0.01120734,-0.02907531,0.00183655,0.01098298,-0.00343997,0.00221976,0.00561924,0.0025663,-0.00676056,0.00032552,0.00501737,0.00348028,0.01310662,0.0071799,-0.009003,0.01238042,0.00508331,0.00352734,0.0061429,-0.00401606,0.00353878,0.00159067,0.00843882,0.00622407,-0.01815824,-0.00526593,-0.00266756,0.00304282,-0.0005071,-0.03068073,0.00122011,-0.00144868
2017-15,-0.00822622,-0.00945875,-0.00849421,0.00396682,0.00637062,0.00609385,0.00308087,-0.00096061,0.00045382,-0.01808219,0.0045312,-0.0062777,-0.00895055,-0.01610169,-0.00338983,0.00658979,-0.00116505,-0.01153403,-0.01024011,-0.00636943,0.00201952,0.01896007,-0.00621293,0.0008881,0.00032489,-0.0033557,-0.00677666,-0.00371846,0.00857843,0.0083877,-0.01540436,0.00746269,-0.00516151,0.0068297,-0.00203666,0.00096712,0.00391965,0.00020842
2017-14,-0.00153925,0.00847458,-0.00345622,0.0034439,0.00340008,0.00183542,0.00232078,-0.00764818,0.00228258,-0.00543183,-0.00862962,-0.00983965,0.0013544,-0.00501463,-0.00561482,-0.00458415,-0.00155099,0.0058072,0.0095171,-0.00039557,-0.0013468,0.00934579,-0.00280191,-0.00264317,-0.0003251,-0.00367279,-0.00350058,-0.0057971,0.00092764,-0.00393975,0.02352941,-0.00371747,0.00617593,0.00155004,-0.00329531,-0.00867888,-0.00388161,-0.00269822
2017-13,-0.00203459,0.00578643,0.02233542,-0.00398046,-0.00299401,-0.00877458,-0.00281474,-0.00095831,0.0006922,-0.00267809,-0.00307272,0.00438596,0.00792034,-0.00041391,-0.00614869,-0.00811688,-0.0073105,-0.00464037,-0.00590688,0.0011853,0.00033478,0.00700117,-0.00083752,-0.0043554,0.00097308,-0.00066379,-0.00058106,0.00582781,0.00680062,-0.00207517,0.00794702,-0.00472441,0.01555631,-0.00066298,-0.00226757,0.00096339,0.01411192,-0.00041331
2017-12,-0.00457317,-0.00314301,0.00117417,0.00308362,0.00339495,-0.00363416,-0.00735854,-0.01624884,-0.0040965,0.00161638,0.00171468,0.00663962,0.00726118,0.01563821,-0.00669269,0.00098007,0.00077429,-0.00057904,0.01675579,0.00802246,-0.00267648,0.00234398,0.00734878,0.00087873,0.0,0.00368386,0.0073616,0.00159193,-0.00430769,0.00092528,-0.01606426,-0.00052826,0.00084488,0.00132949,0.00126807,-0.01496726,-0.00363196,0.00270495
2017-11,0.01700155,0.01982851,0.00471143,0.01829945,0.01873447,0.02454178,0.01155921,0.01787394,-0.03587148,0.01138211,0.01213592,0.01267711,0.01962595,0.02494624,0.02448747,0.01354476,0.0109375,0.00874636,0.03154806,0.01216545,0.02110998,0.01306413,0.01488692,0.01150442,0.02358021,0.02008169,0.01459637,0.01934444,0.02909551,0.01713213,-0.00529101,0.01175842,0.01248077,0.02123334,0.01856148,0.01706161,0.0329063,0.01839323
2017-10,0.00363259,0.01024259,-0.00510806,0.00710945,0.01028328,0.00751644,0.01167618,-0.00520341,-0.0146268,0.0311284,0.00743363,0.00789474,0.01687764,0.014461,0.02219626,0.00333222,0.03012048,0.0208706,0.0320997,0.01189988,-0.00479288,-0.00447361,0.01483852,-0.00177936,0.006393,0.00755754,0.01635373,0.00788043,-0.00254615,0.0102503,0.01752022,0.00867679,0.00585702,0.01096141,0.00703675,-0.00571429,0.01365276,0.00748183
2017-09,0.00987526,0.01081666,0.01431412,0.01264151,0.00368003,0.02038217,0.01258191,-0.00046795,-0.03055204,0.03128555,0.01573114,0.01518027,0.0123252,0.03601981,0.01712936,0.01690903,0.02204082,0.02245146,0.03480641,0.0289916,0.001703,0.00416543,0.02313853,0.01893598,0.01152933,0.01704941,0.02787241,0.01367989,0.00222222,0.01371181,0.00942127,0.00979325,0.01966637,0.00755841,0.01446607,0.0,0.03254829,0.01358637
2017-08,-0.00672878,-0.00964114,-0.01180173,-0.01971726,-0.00635838,-0.0107425,-0.01352406,-0.01705069,0.01211992,-0.01568627,-0.01674808,-0.01054614,-0.01898734,-0.02201258,-0.01053864,-0.0037037,-0.00244998,-0.02074689,-0.01127966,-0.00502513,-0.0017001,-0.00912033,-0.0088574,-0.00450045,-0.01409396,-0.00312175,-0.00648148,-0.01222826,-0.00692259,-0.01052128,-0.01864181,-0.01233906,-0.00507525,-0.01407172,-0.00628437,-0.01850139,-0.02047693,-0.00665665
2017-07,0.01150026,0.01360174,0.00079968,0.00316869,0.00850735,0.00733418,0.00710153,-0.01560349,-0.00865161,0.00223214,0.00741525,0.00381388,0.01167501,-0.00223714,0.00648203,0.00884053,0.02608696,0.01075269,0.007034,-0.00166945,-0.00170184,-0.00204918,0.00504451,-0.00179695,-0.00134544,0.00838868,0.00622084,0.00301783,-0.0097423,0.00724638,0.01933702,0.0097561,0.0105057,0.00273411,0.00500659,-0.01205937,0.01313025,0.00518135
2017-06,0.01057082,0.01435671,0.01598361,0.01020794,0.00369434,0.00450741,0.00799787,-0.01548975,-0.01178173,-0.00725042,-0.00070822,0.00307456,0.00896535,0.00090131,0.00059172,0.00443232,0.00584795,0.0090799,-0.00546448,0.0012605,0.01458333,0.01856843,0.00149343,0.00543478,0.00922446,0.00564573,0.00156397,0.0077713,0.0173913,0.00169368,-0.00951087,-0.00108637,0.01421542,0.00971323,0.00532198,-0.01559633,0.01392608,0.00588492
2017-05,0.00900901,0.00776915,-0.00402901,0.01656512,0.01012067,-0.0012747,0.01339764,0.01369238,-0.02000825,0.01779755,0.02692998,0.00341686,0.0120919,0.02333932,0.01369048,0.00615385,0.01939292,0.01703163,0.0159409,0.01217464,0.00766551,0.01891974,0.01101518,0.01368613,0.01366587,0.00918079,0.00996574,0.00548998,0.01098546,0.01296477,0.03434066,0.01913614,0.00307525,0.01887672,0.01011715,0.01476015,0.02681684,0.01069169
2017-04,0.00370175,0.00605394,0.02117264,0.00132425,0.01716654,0.00698856,0.00320171,0.01513067,-0.01629202,0.02529511,0.01857923,0.01568477,0.00991056,-0.01210026,0.00355661,0.01487375,0.00461991,0.01591187,0.01801802,-0.00331813,0.00415656,0.00516403,0.00444181,0.00728597,0.01437864,0.00599647,0.00185414,0.01488834,0.00063857,0.009355,0.0013245,0.01603096,0.01383327,0.00487918,0.00717703,0.01387604,0.01381876,0.00763192
2017-03,-0.00158814,-0.00110072,0.00530396,0.00305869,-0.00236407,0.01579117,0.00562701,0.02160639,0.0,0.00281532,0.01363804,0.00461894,0.00292826,0.00608167,-0.00473373,-0.00344709,0.01016518,0.01179392,-0.00389712,-0.00165906,-0.00625,-0.00853919,0.00148544,-0.01348921,-0.00206469,-0.00070522,0.00403101,0.00752928,-0.01339713,0.00172797,-0.00526316,0.00888395,0.00400437,0.00187529,-0.00106581,0.02085308,-0.01368393,-0.00043725
2017-02,0.01064396,0.00661521,0.00571429,0.01360544,0.00997805,0.00257317,0.01434371,0.01710214,-0.02047782,0.01247166,0.02132435,0.01092044,0.01517036,0.0043611,0.0059453,0.01039501,0.00937766,0.00436137,0.00625733,0.01258917,0.01482004,0.00309502,0.00959808,0.00541028,0.01581167,0.00850159,0.00842171,0.01935117,0.01433692,0.01750438,-0.01285347,0.01007275,0.00144718,0.00902184,0.01103634,0.01628352,0.02137572,0.01015901
2017-01,0.01342642,0.01447661,0.00122249,0.01173709,0.02393995,0.01226994,0.01563357,0.02205177,-0.02525153,0.01185102,0.00710015,0.01342282,0.01108312,0.01436031,0.01806141,0.02017699,0.00817204,0.0170347,0.01425178,0.01230378,0.00989749,0.01992528,0.01302636,0.01085973,0.01415428,0.01469534,0.01294601,0.00943666,0.02180377,0.01778455,0.01692708,0.01634724,-0.00108147,0.01605944,0.0133116,0.01832208,0.02978013,0.01247772
2016-52,0.00216802,0.0050905,-0.00164745,0.00811881,0.0090535,-0.00064809,0.00995851,0.00878906,-0.00774293,0.00115274,0.00529701,0.00436508,0.00839268,-0.00131926,0.00911854,0.00715564,0.00345423,0.00256904,0.00321802,0.00855432,0.00822898,0.00660585,0.0061106,0.00365965,0.00571429,0.007249,0.00733185,0.00086059,0.00761085,0.01103979,0.00539811,0.00684151,-0.00018242,0.011405,0.00657714,0.01085884,0.0162116,0.00607287
2016-51,0.0005423,0.00341491,0.00497719,0.01207243,0.01401087,0.01582591,0.00979021,0.00098328,-0.01142422,0.00930774,0.00803059,0.01004016,0.00595238,0.02487562,0.01986344,0.00503416,0.01311762,0.00906149,0.00851927,0.01126029,-0.00071582,-0.00283019,0.01176106,0.01018519,0.00940325,0.00364166,0.01129397,0.01609128,0.00099437,0.00622084,0.02538787,0.00803674,0.00643028,0.00785855,0.00607399,0.00297619,0.01823444,0.00726118
2016-50,-0.00054025,0.00682594,0.01732883,-0.00937375,0.00230366,-0.00752864,-0.01214798,-0.03409091,0.00114635,-0.00229095,-0.01127396,0.0008016,-0.00926641,0.01322389,-0.01041667,0.00505963,-0.00437063,-0.00381679,0.00567261,-0.00429185,-0.00035562,-0.00990099,-0.0009245,-0.00092166,-0.00465116,0.00291439,0.00032185,-0.00407569,-0.00197759,0.0,-0.04941482,-0.00682206,0.01568627,-0.00489596,-0.00027503,-0.03435115,-0.01285714,-0.00045198
2016-49,0.02825485,0.01849711,0.04713656,0.02100326,0.00841751,0.00764628,0.02021904,0.01843765,-0.04524638,0.05303933,0.02940039,0.02973978,0.01044659,0.05303761,0.0067734,0.01681901,0.01511783,0.0142487,0.04721395,0.0232967,0.02023121,0.00560399,0.02532447,0.02073516,0.01266739,0.02653214,0.02987056,0.02205006,0.01626826,-0.00051467,0.02387268,0.02505828,0.0478972,0.02088513,0.0247678,0.01958864,0.03911615,0.02261191
2016-48,0.01244344,0.0088968,-0.00445831,0.00918964,-0.00170685,-0.00272201,0.00113895,0.02638255,-0.01795676,0.02994386,0.00078895,0.00127065,-0.01105845,0.06140351,-0.00747198,0.00259644,-0.01123091,0.01270053,0.00917431,0.01088929,0.01439646,0.01533057,0.00848287,0.00966184,0.01042442,0.00879541,0.00683527,0.0021309,0.01523874,0.00524521,0.04078762,0.00659077,-0.00433071,0.00126454,0.00923254,0.02553626,0.02383192,0.00969496
2016-47,0.00281215,0.0,0.00132333,0.00103455,-0.00255211,0.02063983,0.00308296,0.00100756,-0.00195312,-0.00060864,0.00274402,-0.00209118,-0.00156535,0.00969388,0.01125704,-0.00220022,0.00222519,0.00464499,-0.00172861,-0.00224115,0.00697504,0.0022194,-0.00096712,0.00286533,0.00370508,-0.00037779,-0.00067522,-0.00330827,0.00033704,0.00496862,0.00815217,0.00178998,0.00351975,0.00277148,0.00171478,0.00304878,0.00804207,0.00210773
2016-46,-0.00789177,-0.01,-0.00265018,-0.00165872,0.00602151,-0.0017188,-0.01080332,0.00205867,0.01831762,-0.02981515,0.01040416,-0.01533997,-0.00208877,-0.03769841,-0.01369863,-0.00870196,-0.00757576,-0.01770492,-0.01667379,-0.01386404,-0.00921489,-0.00536955,-0.0157001,-0.00669856,-0.00447094,-0.01425891,-0.02004678,-0.00241182,-0.00203874,0.00897808,0.0639881,-0.0006006,-0.00059043,0.00126422,-0.01253918,0.00207469,-0.01629265,-0.00959064
2016-45,0.00168919,0.0111437,0.01844354,-0.00896861,-0.04265692,-0.00565724,0.00977654,-0.017,0.01042429,0.03397159,0.00792393,-0.002457,-0.02596754,-0.00725338,-0.01508751,0.00251889,-0.02080624,0.00391901,-0.04549114,-0.01142355,0.00664697,0.01182486,-0.01531729,-0.00283286,-0.01059167,-0.0014881,-0.00985222,-0.02952243,-0.0070612,-0.01238071,-0.0173913,-0.00703812,-0.00157418,-0.01285856,-0.00534158,-0.01711984,-0.0112626,-0.00690926
2016-44,-0.02571269,-0.01331789,-0.04271246,-0.01540957,-0.03916552,-0.01725282,0.01170091,-0.01196411,0.04089563,-0.03090235,-0.02355713,-0.02786753,-0.0192783,-0.0405341,-0.02201071,-0.01299639,-0.02235598,-0.01679587,-0.02779984,-0.02182453,-0.0180346,0.0032144,-0.02416357,-0.01416431,-0.02102973,-0.0218034,-0.02413568,-0.02709641,-0.00705882,-0.01275709,-0.01906158,-0.02654357,-0.03909425,-0.01549815,-0.02234013,-0.01204819,-0.0459638,-0.02084765
2016-43,-0.01049724,-0.00400916,-0.0113438,-0.01083685,-0.04075057,-0.02064516,-0.01601124,-0.00396629,0.01620501,0.00061576,-0.01571483,-0.00242229,-0.01030675,0.00381497,-0.01920838,-0.00998573,-0.00598035,0.00386598,0.00199045,0.00218627,-0.00766423,-0.02401264,-0.00061767,-0.00469043,-0.00723327,-0.00876552,-0.00129955,-0.0045584,-0.01397671,-0.00259538,-0.00582242,-0.02833333,-0.01317548,-0.02232893,-0.00747508,-0.001998,-0.00229292,-0.00839573
2016-42,0.01401345,0.01276102,0.01649576,0.00930421,0.02204176,-0.00129032,0.00988142,0.00999001,-0.02235359,0.03425986,0.00729927,0.00652263,0.00245761,0.0245821,-0.00404624,0.00212841,0.00954033,0.01254954,0.0315877,0.00885347,0.01473297,0.00729695,0.01065831,0.01814709,0.01653196,0.01070111,0.01287979,0.00803443,0.02262749,0.00596164,0.025,0.0117713,0.02115987,0.00144265,0.01146532,0.01207243,0.02488426,0.01099908
2016-41,-0.02278893,-0.02523836,-0.00484368,-0.01511535,-0.01938426,-0.03188496,-0.0133966,-0.02771026,0.04165859,-0.02274163,-0.03728313,-0.01834131,-0.01726205,-0.01797862,-0.01085094,-0.01526718,-0.02409129,-0.01111838,-0.00867052,-0.0169639,-0.0277284,-0.01606922,-0.01694393,-0.0140056,-0.02078853,-0.01907161,-0.01813472,-0.01487093,-0.01677632,-0.00788804,-0.01294964,-0.03309821,-0.00194742,-0.01631977,-0.02100382,-0.02163225,-0.03919933,-0.02056785
2016-40,-0.00488599,-0.00056022,-0.00044623,-0.01618249,-0.00584134,-0.01423267,-0.02713704,-0.00395844,0.02149901,0.01734104,-0.00111152,-0.0032,-0.00763359,0.00442478,-0.00624645,-0.01030928,-0.00546908,-0.00325945,-0.01184157,-0.00305011,-0.01778863,-0.03834808,-0.00461823,-0.01201479,-0.01932537,-0.00537249,0.0,-0.00671892,-0.04434728,-0.01210287,0.01185185,-0.00433839,-0.00430276,-0.02082369,-0.00974817,-0.00497512,-0.00788258,-0.01151717
2016-39,0.00488334,-0.00167785,0.01397656,0.00848126,-0.00780814,0.0093838,0.00491803,0.04224626,-0.01694915,0.00903226,0.01166729,0.01006036,0.00547489,0.01185185,-0.00112803,-0.00068517,0.01535181,0.00655308,0.00861009,0.00921053,0.01270738,0.01381796,0.00866069,0.00836431,0.00921659,0.00538793,0.00784314,0.00784314,0.01076972,0.00378979,0.00298063,0.00108342,0.00689383,0.00607477,0.00790191,0.04370447,0.01706579,0.0077951
2016-38,0.02139331,0.01686341,0.02628002,0.01450427,0.00631618,0.0307791,0.0131291,0.04632588,-0.03770335,0.01674179,0.01551267,0.02933985,0.01810282,0.00935961,0.03065356,0.02152031,0.02732003,0.02406417,0.01817431,0.02396804,0.0116649,-0.00472674,0.02601881,0.01865672,0.0197062,0.01735986,0.02749255,0.0185654,0.01107595,0.02547607,0.0412844,0.0125068,0.02488553,0.01530132,0.01922549,0.04408602,0.0349162,0.01794929
2016-37,-0.02637244,-0.03193833,-0.02049911,-0.02411044,-0.00333333,-0.01869455,-0.02789586,-0.03112033,0.05557769,-0.05132962,-0.02339398,-0.02791069,-0.01293723,-0.05683419,-0.01263642,-0.02214651,-0.02507437,-0.03383214,-0.04363348,-0.03666954,-0.02602359,-0.010551,-0.03358779,-0.03263826,-0.0211342,-0.03036723,-0.04097311,-0.01423388,-0.02815594,-0.01635992,-0.0310192,-0.0256,-0.02552611,-0.01397299,-0.03032743,-0.03343783,-0.04836531,-0.02899187
2016-36,-0.01853814,-0.01741023,-0.02107112,-0.01464355,-0.02654705,-0.02423113,-0.02670856,-0.02587519,0.04187092,0.0,-0.0155096,-0.02313725,-0.01980198,-0.00795136,-0.02155417,-0.01724721,-0.03278008,-0.00392413,0.00439473,-0.01835254,-0.02619048,-0.02602975,-0.01988551,-0.01880036,-0.02770083,-0.01989529,-0.01866498,-0.02528167,-0.0348453,-0.01416287,-0.04532578,-0.01801802,-0.01734773,-0.0168164,-0.02120329,-0.02965235,-0.03969705,-0.02189465
2016-35,0.01457883,0.0233853,0.01332741,0.01445545,0.00055137,0.01268231,0.00394115,0.00051733,-0.03487239,0.05324675,0.00149701,0.01035857,0.00891781,0.02598653,0.01338766,0.01071552,0.02336449,0.0203666,0.03278008,0.02281703,0.02194357,0.02546639,0.01977139,0.02025783,0.01203966,0.01927195,0.02246094,0.00529395,0.02315529,0.00901829,0.06408346,0.00321888,0.01863841,0.01180638,0.01735358,0.0041841,0.04888152,0.01707317
2016-34,-0.00753093,-0.00332963,0.0,-0.00769383,-0.01329933,-0.00127065,0.00132873,-0.00312012,0.01572327,0.0065703,-0.00488722,-0.01029703,-0.01506096,0.00872939,-0.00812065,-0.01603548,-0.00297999,0.00687285,0.00166667,-0.00828609,-0.00556328,-0.00677666,-0.00524044,-0.01277372,-0.00670667,-0.00639886,-0.00130421,-0.01439247,-0.004329,-0.01170781,-0.01459854,-0.00590129,0.00655152,-0.00635145,-0.00810373,-0.00524109,-0.004368,-0.00795756
2016-33,-0.00215169,-0.00110926,-0.01661565,0.00417329,0.01586117,-0.00942803,0.01653565,-0.01278772,0.0033458,-0.01495449,-0.00819672,-0.00235849,0.00599952,-0.02374169,0.00058005,-0.00374404,-0.00042589,0.00550206,-0.01887567,-0.00562771,0.00630252,0.01058041,-0.00672783,-0.00816697,0.00248668,-0.00318134,-0.01093951,-0.00110102,0.00941915,-0.00304956,0.0057971,-0.01014415,-0.01579255,0.00545282,-0.00161812,-0.01135191,0.0,-0.00286723
2016-32,0.00982533,0.01066816,0.02702703,0.01883354,0.01024862,0.02300713,0.02707229,0.04100106,-0.04276871,0.02401601,0.03527132,0.03346939,0.02535697,0.02442599,0.02389486,0.02515723,0.02229996,0.02253521,0.02617138,0.0253446,0.0099115,0.01552984,0.02839117,0.02224282,0.02252907,0.01951572,0.02683008,0.03163294,0.0133418,0.03177521,0.01632047,0.02308961,0.02235529,0.0188588,0.02096552,0.04296455,0.04937571,0.02100745
2016-31,0.00383982,0.00168824,0.00592525,-0.00040659,-0.02809706,-0.00489716,-0.0002805,0.00484653,-0.00447344,0.0164722,0.00428683,-0.00163867,-0.00514202,0.0,-0.00238379,-0.00069662,0.00529101,0.00355872,-0.00337695,-0.00487373,0.00966011,0.01923077,-0.00126422,0.00372787,0.00255288,-0.00108186,-0.00199137,-0.00624645,0.0028626,-0.00420389,-0.01601164,-0.02191342,0.00583618,0.00218447,0.00082896,0.00760043,0.00974212,0.00272047
2016-30,0.01710817,0.0106562,0.0142923,0.0284126,0.03266379,0.01176471,0.02382979,0.00906183,-0.0396347,0.02413793,0.0117096,0.03069807,0.03349282,0.02919347,0.03083434,0.01370344,0.01463415,0.02735781,0.02379941,0.03072752,0.00820842,0.02371295,0.02696629,0.01119403,0.02822131,0.01815541,0.02620968,0.0333626,0.01926164,0.02166934,0.03225806,0.01123596,0.01066613,0.02794954,0.0189415,0.01184069,0.04212667,0.01989936
2016-29,0.00109709,0.00111732,0.00981308,0.00270608,0.00791109,0.00860073,-0.00813464,-0.00470958,0.00164204,-0.00274725,-0.00039124,0.00169205,0.00382848,-0.00731351,-0.006035,-0.00280505,0.00536193,0.00071942,0.00424809,-0.0013544,-0.00709723,-0.00187617,0.001287,-0.00371747,0.00037355,0.00036206,0.0,-0.00873617,-0.00354953,-0.00480641,0.01174743,0.00429415,0.01263501,-0.00397022,-0.00111266,-0.00527426,-0.00981524,-0.00045777
2016-28,0.01569507,0.01426127,0.02784446,0.02313129,-0.00018829,0.02776837,0.0239262,0.00736067,-0.03521374,0.04160689,0.02228412,0.02918118,0.00777001,0.03943377,0.0091631,0.00672328,0.01687956,0.05207547,0.03150985,0.02591393,0.01927974,0.03188406,0.02606401,0.01512287,0.01639344,0.01615272,0.03071084,0.02146051,0.01883053,0.00134481,0.02587519,0.01574376,0.0252241,0.01141842,0.01990333,-0.00105263,0.04598738,0.01892523
2016-27,0.0022779,0.00347222,0.01333992,0.01848964,0.00593984,0.02067274,0.02095808,0.01084599,-0.01962415,0.01481481,0.01226994,0.01209136,0.00639148,0.01501035,0.00432366,0.00828829,0.01358314,0.02194357,0.01890189,0.00757217,-0.00294226,0.02944197,0.01184032,0.00096154,0.01341223,0.00446595,0.0098905,0.01171393,0.02517483,0.00413223,0.04032258,0.01114827,0.01349036,0.02342918,0.00637866,0.01637555,0.01071541,0.00909308
2016-26,0.07710843,0.08017136,0.04212638,0.06802721,0.08104839,0.09217775,0.07314075,0.08914286,-0.14748907,0.06507105,0.07672743,0.05251142,0.05485808,0.07593583,0.06931964,0.06233669,0.06398449,0.05621536,0.08062235,0.07020128,0.09865825,0.0978753,0.06748252,0.0835851,0.08740254,0.07179087,0.06725146,0.06090249,0.10556761,0.06649616,0.09816972,0.08037274,0.055262,0.07792916,0.07839562,0.09195402,0.1633218,0.07848038
2016-25,-0.045,-0.06103024,-0.0412127,-0.0863735,-0.03768226,-0.07157326,-0.07997895,-0.0528262,0.12511171,-0.10754717,-0.07418856,-0.05753885,-0.04023133,-0.12105984,-0.05565423,-0.04148936,-0.05740988,-0.06857143,-0.12386457,-0.07206406,-0.09125344,-0.12170047,-0.07531646,-0.06959707,-0.08784511,-0.06274793,-0.07784034,-0.05522002,-0.14848144,-0.05450734,-0.12751678,-0.05800215,-0.05228216,-0.08863744,-0.070877,-0.05111821,-0.1260917,-0.07602339
2016-24,0.00690052,-0.00116009,0.0083089,-0.01159768,-0.02023832,0.00449827,-0.01074402,-0.00589496,-0.02004639,0.02262142,0.00439297,0.00692941,-0.00102459,0.02837903,-0.00360794,0.00904486,-0.00991885,0.00875274,0.01715266,0.00365798,0.01086563,0.00942008,0.0084801,0.01045627,0.00222387,0.01044386,0.00957265,0.00594884,0.00597372,0.00672043,-0.00699301,-0.00763775,0.00746746,0.00367197,0.00855676,-0.00647249,-0.01156069,0.00932618
2016-23,-0.03703704,-0.03748622,-0.0306549,-0.03040669,-0.04566453,-0.02657807,-0.03729072,-0.02965235,0.08110105,-0.05582822,-0.05022489,-0.03852459,-0.03552311,-0.03956835,-0.03080434,-0.02733564,-0.04360711,-0.02642559,-0.05031949,-0.04100129,-0.03884496,-0.03877266,-0.04030769,-0.03606853,-0.03518649,-0.03740296,-0.04090177,-0.04001127,-0.03879921,-0.02439024,-0.07134071,-0.04381443,-0.0296146,-0.03400416,-0.03965471,-0.02774923,-0.06113769,-0.03986784
2016-22,0.00220994,0.0033557,-0.01558918,0.01246405,0.01095743,0.01321586,0.00307141,0.02200105,-0.01392153,-0.00851064,0.00913242,0.0070277,0.01557478,-0.00852783,0.02585194,0.01267159,0.01243035,0.00631136,-0.00477897,0.00610288,0.009362,0.00250627,0.03380102,0.00272232,0.01141634,0.00462469,0.00096899,0.01492537,-0.00283046,0.01493319,0.02918782,0.00784929,-0.01085209,0.00881875,0.00736096,0.01469045,0.00239808,0.00823687
2016-21,0.03563348,0.02973128,0.04297994,0.02351558,0.01871216,0.0334507,0.03582719,0.02708444,-0.06146694,0.05239899,0.03121342,0.03235419,0.01379829,0.03981481,0.02352232,0.02392003,0.03489399,0.02360515,0.03267974,0.03373819,0.03198594,0.02134831,0.03486884,0.02873031,0.02328119,0.03763244,0.041834,0.01777389,0.02803204,0.01061008,-0.05791962,0.0328841,0.04211843,0.02389967,0.0323751,0.0267094,0.05217874,0.03075171
2016-20,0.00508762,0.00343249,-0.00283822,0.0021722,-0.0020165,-0.00140252,0.00397351,-0.01409186,0.00606901,0.01663468,-0.00540958,-0.01254705,0.00278905,-0.01183432,-0.01075269,-0.00391877,-0.00527009,-0.01206529,-0.00444984,-0.00445633,0.00634697,0.02260214,-0.00727158,-0.00368664,0.00145826,-0.00326323,-0.00792341,0.00499412,0.01995305,-0.00370272,0.03959132,-0.00320856,-0.00041477,0.00310188,-0.00332779,-0.01257862,0.00781468,-0.00181447
2016-19,-0.00794552,-0.00287356,-0.00802265,-0.00813331,0.00613497,-0.02873961,-0.01529133,0.00853789,0.01529998,-0.0134014,-0.02118644,-0.0141196,0.0,-0.01046406,-0.00301386,0.00107759,-0.014461,-0.0217239,-0.01015022,-0.01069042,-0.00533239,-0.01074956,-0.01323251,-0.00830258,-0.01129738,-0.00509832,-0.01219914,-0.01482989,-0.01785192,-0.006067,-0.0127551,-0.01544196,-0.00686785,-0.00743405,-0.00862789,0.00106724,-0.01285634,-0.00864816
2016-18,-0.03446389,-0.033241,-0.0213854,-0.01821705,-0.01811528,-0.0222597,-0.02329193,-0.03062787,0.06742815,-0.05060241,-0.04584104,-0.03030303,-0.01585304,-0.03968939,-0.01841949,-0.0375391,-0.02437981,-0.04244032,-0.04157044,-0.03100775,-0.03476483,-0.02686652,-0.03108808,-0.03291815,-0.02449414,-0.03654252,-0.03342884,-0.02984234,-0.02766686,-0.0300308,0.03537415,-0.03613836,-0.01741446,-0.01706804,-0.03461229,-0.03179487,-0.06919875,-0.03251318
2016-17,-0.00981461,0.00222965,-0.02422303,0.01364985,0.00927472,0.01204819,0.00734523,0.03754627,-0.00755668,0.0,-0.00407407,-0.00609261,0.01151484,0.02915194,0.00119976,0.00175932,0.0021645,0.02039429,0.00816803,-0.00476397,0.0062069,0.00343151,0.00030741,0.0044964,0.01643535,-0.00493653,-0.00890869,0.01177484,0.01134051,0.00705882,-0.02645503,0.00466563,-0.02604688,0.00784221,0.00243902,0.04153355,0.01283422,0.00377946
2016-16,0.01649258,0.0139821,0.023245,-0.0027668,-0.0007406,-0.00938967,-0.01690947,0.01608579,-0.01445654,0.02769231,0.00704486,0.0168447,-0.00816327,0.01235658,-0.00597729,-0.00420021,-0.00599572,0.01502732,0.0344,0.00872981,0.00866251,0.00554097,0.01052306,0.00812274,0.00183419,0.01102418,0.01839897,0.00577701,0.00263852,-0.0156772,0.08415147,0.00102987,0.01848091,0.00380228,0.00788686,0.01184069,0.01156847,0.00646744
2016-15,0.03669725,0.01948424,0.03698297,-0.00237812,-0.00409226,0.01339286,-0.01206675,0.02324294,-0.04194631,0.05013021,0.01818871,0.02732707,-0.00255624,0.02152015,0.01096224,0.02015113,0.01887621,0.0125,0.0376569,0.03037171,0.02434658,0.00796695,0.02698362,0.01757632,0.0007391,0.03225806,0.03648649,0.01026995,0.00118589,0.01123889,0.03230543,0.00732601,0.0386987,0.00814762,0.02474691,0.02455357,0.03430678,0.02091473
2016-14,-0.00057438,0.00465116,-0.01539942,-0.00514139,-0.0046032,0.00553442,-0.0074531,0.01136364,0.00385906,-0.01740812,0.00343643,-0.01477417,-0.00254518,-0.01010101,-0.00785973,0.01415094,-0.00741387,-0.00621547,-0.01576109,-0.00987876,-0.00322812,-0.01396567,-0.01145038,0.00373832,-0.00698529,-0.00074129,-0.01435247,-0.01532678,-0.01175433,0.0124076,-0.01319648,0.00529942,-0.01341719,-0.00746448,-0.00364861,0.01251422,-0.01909576,-0.00389729
