Week,AAXJ,ACWX,ADRA,AIA,AXJL,CHIQ,CWI,DNL,EEMA,FPA,IEMG,REMX,VEU,VXUS
2013-42,-0.01531449,0.00074129,-0.01766917,-0.01796547,-0.00454387,-0.04623879,0.00098749,0.00808566,-0.01406551,-0.01673803,-0.00906478,-0.00123419,0.00046436,0.00111086
2013-41,0.00400583,0.01812689,0.01830664,0.00631431,0.01816899,0.0212766,0.0194827,0.01777778,0.01575875,0.02192108,0.00644588,-0.02105897,0.02013741,0.0183507
2013-40,0.02530459,0.02089244,0.03149606,0.01885442,0.02247797,0.02036364,0.01853759,0.01995917,0.02004366,0.02323685,0.02751032,0.00725953,0.02060107,0.01948052
2013-39,0.03022188,0.00643004,0.00467836,0.02529183,0.02431501,0.03494424,0.0054757,0.00681973,0.03445464,0.01021242,0.02923977,0.01599759,0.00458826,0.00624566
2013-38,-0.01620112,-0.00330452,-0.00694177,-0.00856124,-0.01484361,-0.00146735,-0.00472654,-0.01375028,-0.01743265,-0.00483481,-0.02111237,-0.01765225,-0.00263221,-0.0013752
2013-37,0.0088429,0.01313417,0.01055925,0.00717875,0.01215805,-0.0037037,0.0143688,0.02242356,0.00879121,0.01690025,0.01430879,0.01718519,0.01383495,0.01136627
2013-36,0.00210124,0.01076115,0.01111111,-0.00457721,-0.00126881,-0.00446761,0.00870474,0.01134259,0.00546669,0.0,0.00397661,-0.00242351,0.01112485,0.00921332
2013-35,0.03473344,0.01791045,0.01720606,0.03122639,0.02420117,0.03061224,0.01910598,0.02191715,0.03813196,0.02887139,0.03829893,0.0140625,0.0163641,0.01786588
2013-34,0.00245399,-0.02286175,-0.01958384,0.0086514,-0.00553118,-0.00551615,-0.02248394,-0.02850412,0.00368684,0.00227376,-0.00573423,-0.03813953,-0.0248227,-0.02544838
2013-33,-0.0110664,0.00294748,-0.01089588,-0.00529902,-0.00959368,-0.01015625,0.00391598,-0.00514861,-0.00301984,0.00586378,0.00123671,0.01989893,0.00302954,0.00289925
2013-32,-0.00158322,-0.00053093,0.00121212,0.00934343,-0.00074391,0.00233463,-0.0017618,-0.00688705,-0.00169062,0.00133988,-0.0096177,-0.00309789,0.00050038,-0.00167384
2013-31,-0.01166469,0.00426553,-0.00443012,-0.01335685,-0.00112233,0.01815312,0.00389243,0.00598251,-0.01828499,0.00044823,-0.00120861,0.01279181,0.00376412,0.00528719
2013-30,0.00791766,0.01730197,0.02923014,0.02565418,0.00447094,0.0291498,0.01615799,0.01489065,0.00378868,0.00718133,0.00848074,0.01801802,0.01704401,0.01606621
2013-29,0.01287384,-0.00213732,-0.01285657,0.0191561,0.01322653,0.02040816,-0.00142146,-0.00183824,0.01091062,0.01084501,0.00529483,-0.01419315,-0.00276521,-0.00240674
2013-28,-0.00752475,0.00649351,0.01100244,-0.01159196,-0.00074864,0.00165153,0.00792222,-0.00960219,-0.00524549,-0.0091659,-0.00217812,0.00063231,0.00636618,0.00805271
2013-27,0.04172722,0.03060938,0.03456998,0.04411367,0.02933178,0.0204953,0.0305856,0.02987906,0.04860186,0.03344482,0.03738555,0.04717297,0.03148148,0.03087826
2013-26,-0.0193168,-0.00337553,0.0033741,-0.01863189,-0.01671149,-0.02016807,-0.00484713,-0.01080319,-0.02942449,-0.00903901,-0.02888889,-0.03022424,-0.00633078,-0.00430271
2013-25,0.06020716,0.03366511,0.03971441,0.05577137,0.04899194,0.03661726,0.03214562,0.04249012,0.05789111,0.04180846,0.05802405,0.00434492,0.02992861,0.03022339
2013-24,-0.05330405,-0.04939956,-0.03155238,-0.04631798,-0.05014138,-0.04393816,-0.04642728,-0.05281365,-0.04954284,-0.0585034,-0.05461165,-0.06957583,-0.04624872,-0.04478346
2013-23,-0.01940594,-0.0133953,-0.01473064,-0.03044257,-0.01205727,-0.02786624,-0.01267657,-0.00988506,-0.02697616,-0.00453515,-0.02273815,-0.02838363,-0.01361418,-0.01279842
2013-22,-0.02704762,-0.00839881,0.00425532,-0.03092784,-0.02582288,-0.01472868,-0.0086145,-0.01750056,-0.02792847,-0.03679932,-0.02668507,-0.01663748,-0.00535988,-0.0094983
2013-21,-0.02693539,-0.02525253,-0.03063725,-0.01786151,-0.03585444,-0.01234568,-0.02261484,-0.03512216,-0.01675309,-0.02370872,-0.03009731,-0.01457559,-0.02602603,-0.02423806
2013-20,-0.03415978,-0.02723029,-0.053125,-0.03225036,-0.04390496,-0.02534562,-0.02652429,-0.02512887,-0.03354788,-0.03687014,-0.02481719,-0.01953125,-0.02781845,-0.02915792
2013-19,0.01027653,0.00471451,-0.00117509,0.00847663,-0.00224952,0.00465116,0.00417827,-0.00451516,0.01311085,-0.01069959,0.00468959,-0.03395914,0.00517369,0.00259251
2013-18,0.00426795,0.00578643,0.00601926,0.00288046,-0.00206469,0.0140625,0.0038381,0.00236916,0.00138094,-0.00892857,-0.00044346,0.08129371,0.0032075,0.00591296
2013-17,0.01263674,0.00955414,0.00563607,0.01454545,0.00711558,0.01510334,0.01164021,0.01022184,0.01439712,0.01186094,0.01851852,0.01056763,0.01173826,0.01219804
2013-16,0.00883596,0.02423575,0.01780538,0.01542672,0.01843236,0.00726979,0.02486289,0.01855993,0.01455813,0.01812052,0.00827967,0.02278402,0.02302121,0.02477087
2013-15,0.03001391,0.00388242,-0.00374532,0.02041337,0.02842377,0.01927913,0.00331004,0.00812825,0.03499787,0.01337937,0.02244271,0.01288498,0.00573963,0.00599401
2013-14,0.00550314,0.02047026,0.02999578,0.0035309,0.01005301,0.02591973,0.020558,0.00664599,0.00357669,0.01072961,0.00672074,0.02443385,0.01921579,0.01963221
2013-13,-0.01788118,-0.00193531,0.01908066,-0.0199311,-0.01012658,-0.0269168,-0.00183217,-0.00266193,-0.02112387,-0.03264463,-0.01484357,-0.02790834,0.00078166,-0.00124224
2013-12,0.01705096,0.00827586,-0.00127389,0.01658826,0.01398983,0.00080775,0.00913743,0.01473543,0.0163122,0.02798106,0.01702715,-0.01606086,0.0096304,0.00819062
2013-11,-0.00096749,-0.0005466,-0.00084388,0.00174129,-0.00559668,0.02035831,0.00036284,-0.00969804,-0.00882232,-0.00424809,-0.00775371,-0.01905799,0.00025786,0.0014782
2013-10,-0.02460391,-0.0002702,-0.0115894,-0.02445457,-0.01446974,-0.02734375,-0.00071633,-0.01547056,-0.02572729,-0.02350515,-0.02205072,-0.01904762,-0.00228891,-0.00170607
2013-09,0.01754386,0.01763571,0.00719424,0.00938854,0.02339813,0.03415409,0.01789627,0.01596326,0.01702383,0.01168127,0.02474134,0.0275378,0.01709845,0.01788376
2013-08,0.01636225,0.01851332,-0.0016942,0.01723719,0.00808771,0.02258065,0.01860811,0.01285461,0.01528253,-0.00041271,0.01404622,-0.01579363,0.01635021,0.01617387
2013-07,-0.01224036,-0.01247627,-0.01253133,-0.00664294,-0.01196341,-0.0365575,-0.01186197,-0.01435612,-0.00412574,-0.0109356,-0.01147903,-0.04486862,-0.01249681,-0.01223391
2013-06,0.00823507,0.0005475,-0.0033741,0.0091018,0.00962224,0.00451467,-0.00072595,0.00324394,0.00870942,0.00861362,0.00421006,0.00321782,0.0,0.00074092
2013-05,0.00300413,0.003017,0.00679406,0.00846228,0.00518876,0.01064639,0.00145296,0.00280293,0.00435816,0.0120532,0.00288312,-0.00688299,0.00154639,0.00222662
2013-04,0.01503194,0.01366494,0.02374784,0.01762434,0.01608292,0.00299401,0.01194354,0.01765339,0.01470004,0.00697293,0.01421275,0.01027649,0.01128494,0.01581418
2013-03,-0.01399889,0.00601093,-0.01067008,-0.01924883,-0.0097156,-0.02415813,0.00726216,0.00343348,-0.02151163,-0.00688259,-0.01089562,-0.01421801,0.00693018,0.00616675
2013-02,0.00184672,0.00191833,-0.00764331,-0.00117371,0.00960341,0.00073475,0.00291333,0.00538097,0.00619795,0.00815328,0.00130747,0.0,0.00077141,0.00148185
2013-01,0.0,0.01166991,-0.00639659,0.00187838,0.00071378,0.0036846,0.0095729,-0.0027957,0.00251792,-0.00409333,-0.0030541,-0.03734912,0.0117218,0.012003
2013-00,0.01264646,0.01456175,0.02544976,0.0098661,0.01236559,0.0304878,0.01370878,0.00798619,0.01993355,0.01033485,0.01452145,0.03335733,0.01231334,0.01006036
