Week,AADR,COPX,ECON,EDC,EEM,EEMS,FAN,FLN,FM,FONE,FPA,GDXJ,HILO,ICLN,IEMG,KOL,LIT,PBD,PICK,SIL,SLVP,SLX,SOCL,SOIL,TLTE
2016-12,-0.02535362,-0.05882353,-0.02434626,-0.0640423,-0.02149533,-0.01525914,-0.03228963,-0.03305204,-0.00221828,-0.02852349,-0.01388889,-0.05243585,-0.02568493,-0.03521127,-0.02104443,-0.03628447,-0.03086112,-0.02821012,-0.05271829,-0.05607828,-0.05269608,-0.01554865,-0.00610094,-0.02009456,-0.02251918
2016-11,0.02142663,0.04115523,0.03831599,0.09462087,0.03321509,0.02539168,0.02421796,0.03267974,0.00848593,0.0161748,0.02625483,0.08579522,0.01923077,0.02270012,0.03008327,0.01762115,0.02959502,0.01688183,0.03356086,0.08722613,0.05151915,0.06329114,0.01010101,0.01542112,0.0227447
2016-10,0.01205149,-0.02970297,0.00474608,0.03313583,0.01134522,0.01464208,0.01230769,0.03453453,-0.00132159,0.0103211,0.01202483,-0.04362416,0.01151461,0.00848485,0.01323966,-0.02148997,0.00577428,0.0160804,-0.03508772,-0.00242817,0.0,-0.03022102,0.00170746,0.01438849,0.02096816
2016-09,0.03967129,0.23306948,0.08633094,0.25735496,0.08231173,0.06406205,0.05280172,0.1120332,0.02950522,0.0334628,0.05699057,0.04402772,0.05057252,0.06371912,0.08008154,0.14089347,0.07277937,0.03653445,0.15900131,0.0634278,0.04539007,0.20124717,0.03397774,0.04113111,0.07602339
2016-08,-0.00505618,-0.03571429,-0.04311199,-0.08920308,-0.03015764,-0.02362653,-0.01502146,-0.01792991,0.00136426,-0.01021635,-0.0177205,0.0226087,-0.01142857,0.00919842,-0.02879954,-0.045,-0.00287853,-0.00210526,-0.03935484,0.00322581,0.01020408,-0.03923767,-0.01222352,0.01174935,-0.0214168
2016-07,0.05743825,0.06232023,0.01966874,0.02232269,0.00885897,0.01676964,-0.00107875,0.04031551,0.00415321,0.03924647,0.00995438,0.08414691,0.00392157,0.02038043,0.00943396,0.03057554,0.01637356,0.02420242,0.0333565,0.07879088,0.08818898,0.01132976,0.02829028,0.03794038,0.01503546
2016-06,-0.01153735,-0.02857143,-0.01091476,-0.03132319,-0.00968784,-0.01641747,-0.01216814,-0.01297578,-0.00093197,-0.02235516,-0.00295608,0.09645853,0.00199601,-0.0405954,-0.01071429,-0.01096892,-0.00803958,-0.00789177,-0.0171184,0.06713781,0.05714286,0.00123305,-0.01822753,-0.02018843,0.00287356
2016-05,-0.01290323,0.09574468,-0.0115636,-0.03446404,-0.00911961,-0.01455895,-0.02286902,0.00851789,0.00937647,-0.02457002,-0.02165033,0.10758472,0.0029383,-0.04375,-0.00988947,0.0455408,-0.00059916,-0.03858186,0.04038179,0.09297052,0.12757974,0.04542587,-0.10727969,-0.00263505,-0.01404494
2016-04,0.00654525,0.0815402,0.07944176,0.18403756,0.06042741,0.02985948,0.0536105,0.07699358,0.03524229,-0.01245718,0.01917466,0.06308962,0.05338809,0.05858855,0.05602923,0.09034908,0.01151515,0.03336921,0.04703161,0.1183355,0.08842105,0.10734072,0.03513825,0.04109589,0.05393586
2016-03,0.02359452,0.04426788,0.01395598,0.04394924,0.01544686,0.00757135,0.00217865,-0.01098901,0.01172447,0.03862247,0.00629459,0.03593556,0.02408377,0.00923483,0.01428137,0.05042017,0.00718133,0.01722282,0.0269438,0.03942896,0.02350427,0.01229508,0.01573427,-0.036,0.00143802
2016-02,-0.02408948,-0.05920344,-0.03161222,-0.10906475,-0.03528988,-0.04895303,-0.04421053,-0.05308964,-0.04558011,-0.04312752,-0.03224473,-0.07119387,-0.01970954,-0.08009709,-0.03861004,-0.04790419,-0.01362559,-0.04383282,-0.03797468,-0.0937682,-0.06949807,-0.0482399,-0.03103837,-0.03741935,-0.03501401
2016-01,-0.01488095,-0.11517367,-0.05766387,-0.16810139,-0.05766621,-0.04351351,-0.04004004,-0.05354201,-0.03785211,-0.04125219,-0.0495283,0.01336898,-0.0433925,-0.06397306,-0.05441795,-0.07608696,-0.07185629,-0.05932203,-0.0978975,-0.00667408,0.0,-0.10229885,-0.05423907,-0.06998814,-0.05680317
2016-00,0.00345377,-0.01401051,-0.02069614,-0.05093946,-0.01750405,0.00212314,-0.01077375,-0.02568218,-0.00606586,-0.01606539,0.01375246,-0.00981997,-0.01509434,-0.00662252,-0.01375034,-0.01060071,-0.00322061,-0.00184843,-0.01522843,-0.0106383,-0.03928571,-0.01392758,-0.00255102,-0.01274623,-0.0048768
2015-51,0.03408169,0.07255814,0.01234568,0.05347938,0.01868852,0.01258367,0.03118712,0.01891447,-0.01315789,0.01779564,0.01974724,0.03495358,0.02512077,0.00885936,0.01607192,0.03429603,0.03327787,0.01303538,0.07645875,0.05299145,0.01838235,0.06950935,0.00770812,0.03353293,0.02074151
2015-50,0.01162476,-0.00564972,0.01109503,0.05505226,0.01850606,0.02921536,0.02895553,0.0221857,0.00352578,0.00845728,0.02156225,0.02202146,0.0097371,0.05405405,0.01818182,0.0037037,0.04405797,0.04509804,0.0033761,-0.00403691,-0.02003643,-0.01676301,0.00775595,0.00958084,0.02096047
2015-49,-0.01070496,-0.02760463,-0.06863197,-0.15281777,-0.05309162,-0.06052632,-0.04408818,-0.01177394,-0.01796407,-0.04102707,-0.03291536,0.00877674,-0.05627306,-0.04723502,-0.05294276,-0.08067227,-0.04980843,-0.05461394,-0.05319823,-0.01741023,-0.01916376,-0.03364589,-0.03136065,-0.032,-0.05122324
2015-48,0.0033916,-0.00756303,-0.01344688,-0.00928433,-0.0031736,0.01000263,0.01512097,0.00941915,0.02673566,-0.01844206,0.00116279,0.06478873,0.01485608,0.03391813,-0.00211138,-0.02511774,0.00053505,0.01509434,-0.02169982,0.04831705,0.04416961,-0.03210772,0.00100251,-0.00445434,0.00351582
2015-47,-0.01168224,-0.00254022,-0.03415478,-0.07363506,-0.02449612,-0.00468628,0.01644399,-0.03448276,-0.03037975,-0.00656455,-0.00424056,0.00457404,-0.03027605,0.00116959,-0.02040816,-0.01846154,-0.01735016,0.00189753,-0.00834824,0.02399554,0.01061947,0.00206718,-0.00200904,0.0,-0.01275761
2015-46,0.040043,0.0,0.03809951,0.07836103,0.02712934,0.02033272,0.00924025,0.05640244,-0.01361386,0.01065919,0.02254747,-0.02753304,0.02617329,-0.00233645,0.02521671,-0.0029985,0.00796601,0.01148325,0.02270012,-0.01855895,-0.01058201,0.00564682,0.04597701,0.01122334,0.02533233
2015-45,-0.01272872,-0.09615385,-0.02264654,-0.07743485,-0.02569727,-0.01405836,-0.02138493,0.01376147,-0.02595296,-0.03900709,-0.01684293,-0.00496141,-0.0197664,-0.0496614,-0.0237722,-0.04499274,-0.01063264,-0.04221388,-0.05048213,-0.01409978,-0.01584507,-0.03489531,-0.01560874,-0.00223964,-0.03208292
2015-44,0.00528402,-0.02947368,-0.00130321,-0.02041841,-0.00758265,-0.00435786,-0.01086957,0.01759755,-0.00856095,-0.00243902,-0.00306044,-0.07756377,0.00088106,-0.00110742,-0.00683371,-0.01123596,-0.00775194,0.00091996,-0.04059829,-0.07917297,-0.06907895,-0.03179877,0.01090909,-0.01523395,-0.01087219
2015-43,-0.00341476,-0.02929155,-0.01992204,-0.08655706,-0.03029394,-0.02002027,-0.002,-0.02587519,0.00986842,-0.01007625,-0.02169847,-0.07028599,-0.03116883,-0.02307692,-0.02782652,-0.08947368,0.0,-0.01469238,-0.05209397,-0.07233443,-0.05546995,-0.00964785,0.00476443,-0.02473118,-0.02568982
2015-42,0.01880204,0.0292887,0.01680672,0.03256115,0.01142514,0.00813835,0.01725888,0.01388889,0.01400679,0.00136724,0.01248581,0.05062035,0.01211073,0.00880088,0.01233635,0.00130378,0.00369783,0.00549954,0.01953728,0.03107075,0.00453172,0.00330657,-0.00637281,0.00432432,0.00936824
2015-41,0.0021575,-0.03994845,0.01329198,0.04389125,0.016329,0.02030848,0.0040282,-0.02001483,0.0012621,0.03074753,0.0188172,0.03475281,-0.00085616,0.01874311,0.01441214,-0.02503129,0.0085699,0.01110083,-0.02696078,0.04723666,0.09365079,-0.00136364,0.03738318,0.01314348,0.01549637
2015-40,0.0223202,0.1693787,0.02708804,0.11913747,0.03962559,0.01874024,0.04162331,0.1130363,0.01501502,0.05673759,0.0159409,0.05686475,0.05951307,0.04545455,0.03516541,0.11401099,0.0481523,0.03809524,0.12019491,0.06742126,0.05882353,0.11396152,0.01100715,0.04853273,0.03589232
2015-39,-0.00392157,0.08497854,0.06893156,0.21218439,0.06773315,0.04370972,0.04372197,0.03589744,0.01043478,0.00445236,0.04118616,0.06198118,0.0563654,0.07894737,0.06513735,0.03880597,0.05006031,0.05263158,0.06794949,0.08746518,0.0335097,0.0618839,0.05632115,0.01393728,0.04787376
2015-38,-0.01707048,-0.09658678,-0.03828413,-0.11955073,-0.04024273,-0.02945903,-0.03329753,-0.07461538,-0.03293536,-0.01921397,-0.03427896,-0.01308216,-0.03639672,-0.04098361,-0.03753994,-0.072,-0.01891117,-0.04347826,-0.07505285,-0.00890519,-0.01365188,-0.07322987,-0.04051773,-0.06524064,-0.03866566
2015-37,0.0182226,0.0,0.01168224,0.03329416,0.0116129,0.02109589,-0.0010627,0.02604578,0.01123596,0.0020438,0.01364366,0.08700441,0.01461187,0.00117509,0.01268898,0.01075269,0.01822457,0.01568627,0.00369588,0.09860724,0.08711434,-0.01377018,0.02133795,-0.01781971,0.00952626
2015-36,-0.00695991,0.00208044,-0.00326036,0.02927025,0.00845254,0.03636364,0.00956429,0.00475813,0.00203169,0.00410437,0.0199187,-0.02860227,0.01015697,0.00350877,0.01171662,-0.01719577,0.00408401,0.00884086,0.01052078,-0.02798708,-0.04332756,-0.00232234,0.01518692,0.00421053,0.01642764
2015-35,-0.02852441,-0.07901907,-0.04227273,-0.14957983,-0.04883498,-0.04119747,-0.03781513,-0.03074558,-0.0082203,-0.02592047,-0.04836131,-0.04352386,-0.0458221,-0.0385514,-0.04641803,-0.05534591,-0.03921569,-0.02472799,-0.06134969,-0.06037152,-0.06418919,-0.04716117,-0.03231391,-0.03125,-0.04184741
2015-34,0.05550762,0.10458992,0.06631171,0.23855981,0.07922838,0.0873414,0.07023411,0.04196358,0.06337413,0.08486017,0.09329941,0.03613808,0.06660232,0.0776699,0.08357432,0.11095506,0.04381753,0.05306972,0.08820287,0.02667364,0.00674536,0.09136546,0.09028643,0.02051836,0.0473642
2015-33,-0.04683779,-0.0527018,-0.05921053,-0.1958042,-0.06783303,-0.08108795,-0.07866273,-0.03862974,-0.03890895,-0.06210466,-0.07706697,0.00447539,-0.05790838,-0.08580508,-0.07102708,-0.03773585,-0.082397,-0.09872029,-0.06747573,-0.02192564,-0.01987768,-0.08495882,-0.08161045,-0.07163886,-0.07341222
2015-32,-0.02282637,-0.0615289,-0.04450915,-0.11151481,-0.03796729,-0.03951515,-0.00875486,-0.021398,-0.02297508,-0.01597534,-0.03935599,0.04703367,-0.0281457,-0.02079002,-0.03651412,-0.0315534,-0.0381154,-0.01801802,-0.05863636,0.04202532,0.02411576,-0.05614754,-0.01915913,-0.01360544,-0.03042267
2015-31,-0.01536885,-0.00902062,-0.00586019,-0.01707423,-0.00532072,0.00049739,0.00496524,-0.04495913,0.00914513,-0.01952036,0.00842491,0.00681431,-0.00249584,-0.01145833,-0.00247097,-0.01236094,-0.01176471,-0.01801802,0.02635362,0.0,-0.02006689,0.02139738,0.0,0.0110664,-0.00164745
2015-30,0.02086594,0.01993569,0.0215736,0.06053092,0.02016009,0.01547292,0.00198216,0.01873699,-0.01216163,0.02209632,0.02730627,0.02834467,0.02173913,0.00838574,0.01756991,0.039801,0.02313072,0.01537071,0.02842004,0.02300696,0.02159468,0.03813369,-0.01057082,0.01495513,0.00583567
2015-29,-0.00542495,-0.06486797,-0.03942652,-0.10796221,-0.03753501,-0.03374447,-0.00971817,-0.03675048,-0.02694497,-0.01485557,-0.02332257,0.043379,-0.03739061,-0.0251004,-0.03507951,-0.03868699,-0.04411765,-0.03583618,-0.06397157,-0.0118863,-0.01282051,-0.04680851,-0.01165147,-0.025,-0.03349601
2015-28,0.01149726,-0.02335687,0.00398248,0.00240819,0.00111452,0.00817757,-0.00097656,-0.00127714,0.01144601,0.02943674,0.0076225,-0.07426436,0.0023678,-0.01778656,0.00139632,-0.03104213,-0.02076125,-0.00341006,-0.02839931,-0.07611549,-0.06371191,-0.05912495,0.03188709,0.01943635,-0.00572435
2015-27,-0.01957203,-0.02740462,0.00080645,-0.02505695,-0.00585774,-0.00235294,0.03763988,-0.0194114,-0.01429109,-0.02698981,-0.01534618,-0.06070144,-0.01022817,0.02564103,-0.00698649,-0.0409042,-0.0181997,0.00607112,-0.01513186,-0.07622951,-0.06143791,-0.02782194,-0.00527704,-0.01156069,-0.01540832
2015-26,0.00762556,-0.02587519,0.02096774,0.05964953,0.01906604,0.01770115,0.02012072,0.0,0.00676183,0.00432082,0.03015075,-0.0261324,0.01647059,0.00893744,0.01912002,-0.02038736,-0.00423529,0.00505051,-0.02244898,-0.01989444,-0.0302267,-0.03249907,0.00823469,-0.01221805,0.01567262
2015-25,0.00831169,0.0,-0.00898438,-0.02699013,-0.00856302,-0.01059135,-0.01253616,-0.0241838,-0.01374443,-0.02626835,-0.00172891,-0.01019108,-0.00615385,-0.02349624,-0.00803034,-0.02764067,0.00587703,-0.01285141,-0.0613243,-0.02444703,-0.03033981,-0.01186624,-0.01273885,-0.00376648,-0.00889642
2015-24,-0.01002828,-0.01514411,0.00999201,0.02150897,0.0065538,0.01930064,0.0088845,0.01897185,-0.01551533,0.00260213,0.01767409,0.02655246,0.003125,0.00670498,0.00819113,-0.01072125,-0.01218962,0.00812348,-0.00712411,0.00771903,0.00120337,-0.00926916,0.005923,-0.00382409,0.00623388
2015-23,0.01196982,0.00681929,0.01848875,0.01034182,0.00325115,-0.00134862,0.00785083,0.02702703,0.02222222,0.00130005,0.00708215,-0.02349979,-0.00617284,0.0,0.00225734,-0.01510859,0.00089606,-0.00559552,0.01130795,0.00794597,-0.00121065,0.01488306,0.009355,0.00382775,0.00042608
2015-22,-0.02137405,0.00834971,-0.02616166,-0.06508033,-0.02069514,-0.02996743,-0.01443696,-0.02750611,-0.0140325,-0.01117318,-0.02647868,-0.0237599,-0.00614912,-0.01481481,-0.0214412,-0.00927644,-0.02217391,-0.01417323,-0.00596792,-0.01752336,-0.03625731,0.01134752,0.02622464,-0.0206379,-0.01913478
2015-21,0.01314772,-0.02278121,-0.015,-0.06971719,-0.02222222,-0.00604491,-0.00190295,-0.00728155,-0.00333457,0.00815702,-0.01471572,0.01474926,-0.02837939,-0.00991885,-0.02073434,-0.03139013,-0.01579172,0.00472813,-0.0116831,0.01582278,0.02278177,-0.01387925,-0.00401204,-0.00184843,-0.01601643
2015-20,-0.00529367,-0.05214724,-0.00225056,0.00035865,0.00076336,0.00215008,-0.00186916,-0.03583618,-0.01911977,0.00178754,0.00394867,-0.0255489,0.00222222,-0.03955288,0.00149158,-0.00781929,-0.00339847,0.0015625,-0.03383328,-0.0453727,-0.03378378,-0.02090246,0.00595829,0.00183655,-0.00060655
2015-19,0.00863821,0.01851852,0.02359209,0.04712424,0.01638085,0.02581072,0.02887392,0.01821286,0.00325615,0.00986244,0.02504174,0.04989518,0.01867065,0.01749781,0.0182835,0.00862069,0.00726806,0.01904762,0.00417537,0.06291007,0.05588585,-0.00935484,0.01911469,0.01297498,0.01489188
2015-18,-0.0129376,-0.01722653,0.01024279,-0.03698969,-0.01202104,-0.01464255,0.02739726,0.02838934,-0.0053495,-0.00462131,-0.01812884,-0.01618257,-0.00147601,0.00960699,-0.01116024,-0.01516428,-0.00550148,0.00318725,-0.00798889,0.00233645,-0.00472255,-0.00485437,0.00915099,0.00646353,-0.01104861
2015-17,-0.00702988,0.03839205,-0.02634508,-0.05736434,-0.01999506,-0.00324394,0.0029615,-0.01088825,0.00035613,-0.02086476,-0.00715447,0.00427716,-0.02389573,-0.00349956,-0.01604167,-0.00594732,0.02968136,-0.00953895,0.0,0.00316706,0.01331719,-0.00129955,-0.05130687,-0.00277778,-0.01353503
2015-16,0.0,0.04982902,0.02622577,0.08699937,0.02776363,0.01214128,0.02235772,0.04334738,0.01648155,0.01200204,0.02003339,-0.0232358,0.03007519,0.02598566,0.02574003,0.00255102,0.02620877,0.01461039,0.04852557,-0.0172,0.00627353,0.09348138,0.03048476,0.02887392,0.02770367
2015-15,-0.00127259,0.03765903,-0.01887491,0.00313255,0.00152944,-0.0063499,-0.01209677,0.00783133,0.01593049,-0.01464646,0.00473773,0.03126396,0.00449775,-0.00265018,-0.00064309,0.00169492,-0.00813376,-0.01362179,0.02592879,0.01385493,0.01006289,0.01576824,-0.00946215,-0.00753296,-0.00632911
2015-14,0.03323737,0.00405268,0.02130841,0.08104513,0.02653486,0.02772143,0.01327886,-0.00777047,-0.00647948,0.01854714,0.01428086,-0.02101201,0.0183908,0.03391384,0.02628121,0.03012048,0.03045923,0.02467105,0.0003827,-0.02894016,-0.02091021,0.01175174,0.04039358,0.01724138,0.02268431
2015-13,0.0087836,-0.00154639,0.03578451,0.07506105,0.02539854,0.01794454,0.01685985,0.04356182,0.03403141,-0.00284605,0.0079778,0.03878505,0.02288871,0.01879699,0.02409091,0.00699301,0.0124283,0.01950806,-0.01989288,0.00946113,0.00508259,-0.00844967,-0.00209754,0.01371205,0.02329632
2015-12,-0.01069937,-0.04312532,-0.00119379,-0.05524335,-0.01838335,-0.00521204,-0.01979167,-0.01219512,-0.0166605,-0.02037133,0.02136752,-0.04903226,-0.01892744,-0.01606805,-0.01591995,-0.0327304,-0.03373946,-0.01934399,-0.02255639,-0.04141104,-0.03268765,-0.0517547,-0.00627615,-0.02321083,-0.01680856
2015-11,0.027496,0.05312673,0.03683775,0.09852855,0.03392206,0.02305825,0.02272727,0.0435365,-0.00989736,0.02079495,0.03401609,0.09073359,0.02753036,0.02823759,0.02962615,0.03497758,0.00709555,0.03859649,0.03847679,0.07490478,0.07077326,0.03386005,0.04515419,-0.01062802,0.03454504
2015-10,0.00295223,-0.0515625,-0.02365416,-0.06267123,-0.02083912,-0.01776284,-0.01500536,-0.02697495,-0.01658255,-0.01492537,-0.02210946,0.01057692,-0.02301587,-0.02123552,-0.02097413,-0.03892734,-0.02572347,-0.01899827,-0.05088579,-0.0046729,0.0,-0.03443277,-0.01522567,-0.02919021,-0.02094941
2015-09,-0.01284067,-0.06090373,-0.02837998,-0.10053769,-0.0347315,-0.01989235,-0.02617801,-0.05636364,0.0054407,-0.01751223,-0.01256281,-0.10399674,-0.03235747,0.05331992,-0.03060306,-0.0534846,-0.01218962,0.00432152,-0.05878162,-0.09834862,-0.10227273,-0.04245771,-0.00701944,-0.03754579,-0.0308389
2015-08,0.01408451,0.05257732,-0.00155703,0.03212014,0.01187584,0.01450309,0.0149413,0.01413645,-0.01431639,0.0230037,0.01807664,0.03188406,0.00926641,0.02839117,0.01068182,0.01483924,0.01290917,0.01957295,0.01873199,0.03623459,0.03725262,-0.00170765,0.0054615,0.01680672,0.01091465
2015-07,0.00698362,-0.01092896,0.00469667,0.00478908,0.00214247,0.01150252,0.01616379,-0.00610874,0.01311953,0.00976253,0.01672727,-0.01223491,0.00153492,-0.00627615,0.00203344,0.00656814,0.00691563,0.00177148,0.01003584,-0.03785714,-0.03340757,0.0036777,0.01041667,0.02473834,0.00413403
2015-06,0.01597796,0.0323422,0.00915241,0.06691851,0.02268379,0.02565344,0.01433297,0.0105068,0.01266294,0.0255296,0.00769795,-0.00900196,0.02666667,0.02572347,0.02141377,0.01163757,0.024821,0.02003643,0.02752976,0.00693241,-0.00214823,0.03806584,0.00717044,0.02929687,0.01725664
2015-05,0.01371781,0.07709751,0.00638978,0.00475111,0.00246238,-0.00669376,0.00551268,-0.00739827,-0.0166605,0.04138702,-0.00761974,-0.03328173,0.012749,0.01971522,0.00253515,0.02835052,0.02346041,0.01669759,0.04120879,-0.02713704,-0.02962963,0.02993148,0.0316563,0.00492611,-0.00594321
2015-04,-0.02420242,-0.03144301,-0.02742947,-0.12491298,-0.04316547,-0.01906578,-0.00991189,-0.0196195,-0.00701625,-0.01195652,-0.00329308,-0.02218045,-0.04040404,-0.01434879,-0.03678628,-0.02857143,-0.03071017,-0.02851886,-0.0279178,-0.03125,-0.01816239,-0.02088585,-0.02440377,0.0,-0.03758099
2015-03,0.02000564,-0.02040816,0.02873331,0.10137137,0.03390298,0.01570048,0.00338983,0.01466097,0.00928333,0.02451936,0.01608679,-0.08253631,0.02371542,0.02097902,0.03071911,0.01368691,0.02123457,0.00855513,-0.00274402,-0.05206004,-0.03909465,-0.01813656,0.04443162,0.01007049,0.02688291
2015-02,-0.00367439,-0.10377834,0.00528455,0.03936472,0.01395089,0.00533204,0.0011325,0.01168512,-0.00334324,0.00475924,0.01095166,-0.0018423,0.00158479,0.0,0.01151316,-0.01670844,-0.02034884,-0.01034807,-0.04715569,0.0104342,0.00431034,-0.0275767,-0.01696833,-0.00506073,0.0087346
2015-01,0.00710429,0.00538688,0.04298357,0.09575758,0.03139269,0.01879792,0.00675676,0.02338462,-0.00701107,0.02006783,0.0273224,0.05571487,0.01761409,0.02810304,0.02977906,-0.0040783,0.0108321,0.0131951,0.02912254,0.05535191,0.03747073,0.02144587,0.01419648,0.04550265,0.03334867
2015-00,-0.01927313,0.02195122,-0.01508972,-0.03322995,-0.01026352,-0.00345423,0.01333333,-0.01763668,-0.01897601,-0.01144414,0.00665883,0.08985102,-0.00235664,-0.00682594,-0.0084408,-0.01267829,-0.001924,-0.00184672,-0.01235016,0.06230159,0.02676399,-0.01277432,-0.00723428,-0.00521921,0.00135685
2014-51,0.00983875,0.01188119,0.00657084,0.00087393,0.00082781,0.01040119,0.00661521,0.010551,0.02414929,0.01255459,0.00274617,0.05467626,-0.00078247,0.01148106,0.00163743,0.00316957,0.01308774,0.01482854,-0.00292505,0.04045307,0.06068268,0.01841929,-0.00382932,0.01048218,0.00247191
2014-50,0.0375,0.07397692,0.05478261,0.12943445,0.04259043,0.01593323,0.02033898,0.04342508,0.01437451,0.01866516,0.01642628,0.09444985,0.01678657,0.01403509,0.0362923,0.05857741,0.00538951,0.02772467,0.06432749,0.08486622,0.07460733,0.08505338,0.04576659,0.04730473,0.03591549
2014-49,-0.04813413,-0.05204819,-0.05212121,-0.14285714,-0.04816639,-0.02606577,-0.05246253,-0.06877427,-0.04558611,-0.0169863,-0.01542722,-0.042362,-0.03490137,-0.0182025,-0.04520295,-0.05486862,-0.03441773,-0.0202952,-0.05449982,-0.01726784,-0.01336574,-0.07866965,0.00339943,-0.02330508,-0.0429774
2014-48,0.01834109,0.00141376,-0.01099333,0.00559284,0.00216216,0.00531915,-0.00212089,-0.02151694,0.00573066,0.01751026,0.00668765,-0.10904152,-0.00970874,0.01475596,0.00319343,0.01527884,0.00748363,0.00728597,0.00421644,-0.06023664,-0.04827586,-0.00186335,-0.01204819,0.00943396,0.00043745
2014-47,0.00919665,-0.05905006,-0.01852552,-0.04266322,-0.01388161,-0.01106664,-0.01344364,0.0,-0.00561995,0.00879121,0.00391696,-0.11605124,-0.00662252,-0.01625135,-0.01153761,-0.03082437,-0.02065559,-0.02677029,-0.03447133,-0.08336265,-0.03294118,-0.03462441,-0.0010627,-0.02419355,-0.00171233
2014-46,0.01499864,0.02047038,0.02732871,0.1057453,0.03522452,0.01428231,0.02129925,0.05109101,-0.00207972,0.01877277,-0.00309119,0.04726562,0.02020958,0.02911534,0.03088803,0.00573066,0.01179138,0.02493321,0.01004352,0.04256093,0.03356481,0.01362963,-0.01105845,0.01932859,0.01912628
2014-45,-0.00245566,0.02496656,0.01981352,0.0076699,0.00266738,0.00883688,-0.00423729,-0.03293875,0.0038221,0.00167131,0.01281553,0.08973789,-0.00517369,-0.00665188,0.00293255,-0.00071174,0.01644587,-0.00616197,-0.00301609,0.08393866,0.08301405,-0.01194639,0.02149974,0.02279793,0.00172898
2014-44,-0.00055066,-0.01186292,-0.01192308,-0.04067098,-0.01397679,-0.01445498,0.00320513,-0.01533742,-0.03293718,-0.00749792,-0.00999231,0.00497512,-0.01528384,-0.02159827,-0.01315789,0.02095376,0.00646054,-0.01462995,-0.00461437,0.01907357,0.01474201,-0.00879682,-0.03536648,0.00731452,-0.01581197
2014-43,0.03093954,0.01238938,0.05932203,0.10604989,0.03575298,0.01344215,0.01952278,0.07119741,-0.01132201,0.05807783,0.00075988,-0.17253905,0.01925926,0.0521542,0.03107151,0.03338279,0.02946679,0.04185218,0.01157025,-0.11258516,-0.10532276,0.02402059,0.03375068,0.02118644,0.03323131
2014-42,0.0057241,0.00613497,0.01215559,0.01342685,0.00431849,0.00599377,0.03436807,-0.02456499,0.02739263,0.0194378,0.0164751,-0.05757278,0.01194922,0.01687289,0.00477598,0.01260193,0.00742804,0.01610018,-0.0035784,-0.04242625,-0.02262931,0.03217466,0.00594273,0.02027748,0.0111573
2014-41,-0.01224133,0.00968736,0.00609508,-0.01612422,-0.00484914,-0.01140413,-0.01672241,-0.04636408,-0.02643754,0.00519084,0.00545171,-0.01817592,-0.00666667,0.02080925,-0.00589837,0.01978691,0.00524059,0.02790698,0.00332226,0.00578231,-0.01186624,0.00317094,0.032824,-0.00429185,-0.01811907
2014-40,-0.04629113,-0.05153782,-0.03301887,-0.09495081,-0.03136531,-0.0309755,-0.06022845,0.01085348,-0.01983365,-0.06703107,-0.03710716,-0.01143791,-0.02867384,-0.04793028,-0.03236533,-0.05761024,-0.05323869,-0.06598115,-0.07142857,-0.00891327,-0.01752464,-0.0584989,-0.05137712,-0.03444676,-0.01619088
2014-39,-0.01099505,-0.05096308,-0.00279664,-0.02232479,-0.0066313,-0.00667434,-0.02026342,-0.01312468,0.00743134,-0.01528014,-0.01641179,-0.09609423,-0.00503597,-0.02677652,-0.0060241,-0.01473684,-0.01926445,-0.02310231,-0.02731026,-0.07829181,-0.07826982,-0.04267311,-0.01098901,-0.01954733,-0.00597652
2014-38,-0.00948509,-0.00671671,-0.0112534,-0.03049304,-0.00901365,-0.003386,-0.01771654,-0.00685267,-0.00890869,-0.01527778,0.00219058,0.00621311,-0.00915493,-0.0040282,-0.00824116,-0.02899528,-0.01724138,-0.00568643,-0.028633,-0.00542438,-0.00610376,-0.03377349,-0.00464157,-0.00505051,-0.00747043
2014-37,0.0013459,-0.01865672,0.0,-0.00804224,-0.00253036,-0.00379719,0.00492611,-0.01452671,-0.00442758,-0.00410846,0.00508351,-0.05713489,-0.00276817,-0.00988142,-0.00255754,-0.01309758,-0.01182226,-0.0063745,-0.00266115,-0.05849986,-0.05233645,0.00972326,0.0190036,0.00398804,-0.00326331
2014-36,-0.00482962,-0.00723851,-0.02743789,-0.09589536,-0.03357664,-0.02864583,-0.01804368,-0.06321335,0.00031516,0.0008161,-0.01912181,0.00634371,-0.02876254,-0.02728128,-0.03024691,-0.03692115,-0.01912351,-0.00933126,-0.02816092,-0.01228923,-0.01948052,-0.00669975,-0.00049358,-0.01757812,-0.03034483
2014-35,-0.00342827,0.00576784,0.00885282,0.05639817,0.01911296,0.01312049,0.00094429,0.0079646,0.01401274,-0.00298346,0.0088433,-0.02140182,0.01682369,0.01720841,0.01760928,0.00124301,0.00559776,0.01095462,-0.00455192,-0.04340963,-0.04940375,0.01360713,0.00545906,0.00195122,0.01712124
2014-34,0.00912262,-0.00568384,-0.00183284,-0.00285088,-0.00024456,0.00616333,-0.01212687,0.0216972,-0.00952986,0.0115037,-0.01165182,0.04590339,0.00067249,-0.01040681,0.00062163,0.00875,0.01376518,0.00156986,-0.01126443,0.03399209,0.02482877,-0.01068739,-0.0054672,-0.00769971,0.0041958
