Week,AMJ,AMLP,AMU,CHIE,DDG,DIG,DUG,EMLP,ERX,ERY,FAN,FCG,FILL,FRAK,FXN,GASL,GEX,GREK,GRID,ICLN,IEO,IEZ,IXC,IYE,KOL,MLPA,MLPG,MLPI,MLPY,NLR,OIH,PBD,PBW,PSCE,PXE,PXI,PXJ,PZD,QCLN,RYE,TAN,VDE,XES,XLE,XOP,YMLP
2017-37,0.00764895,0.00510725,0.00768246,0.00095147,-0.02330913,0.05482166,-0.05186419,-0.00168279,0.07845579,-0.07377274,-0.01859024,0.05956113,0.02588106,0.05384615,0.04276827,0.17417417,0.01185567,-0.04840371,0.01028718,0.00896861,0.0447272,0.05989583,0.01788036,0.02668248,-0.04025881,0.00906002,0.00414556,0.00993228,0.00333333,-0.01422764,0.05395683,0.0180624,0.03342491,0.07866991,0.03515414,0.04725658,0.05614035,-0.0034904,0.01336184,0.04066204,0.02249297,0.02839757,0.07245337,0.02606712,0.05714286,0.01052632
2017-36,-0.00040469,-0.00716479,-0.00064103,-0.00379147,-0.00749344,0.01088065,-0.01271186,0.00638842,0.02048823,-0.02281852,0.00868878,-0.02170543,0.01509223,-0.01455939,-0.0015674,-0.06655093,0.00191771,0.01678909,0.01243998,0.00453001,-0.00580159,-0.00657895,0.01160477,0.00481783,0.00657414,-0.00451977,0.0,-0.0054225,0.00502513,0.00598679,-0.00408905,0.01096121,0.00233645,-0.01703163,0.00384615,-0.0051053,0.0,0.00761421,-0.00594595,-0.00308769,0.00093941,0.00496609,-0.00797679,0.0072896,-0.01733911,-0.00150376
2017-35,0.03399668,0.03582719,0.03691496,0.03128055,-0.00848083,0.03047484,-0.02770781,0.02437963,0.0396679,-0.04308044,-0.00935308,0.03897491,0.01191827,0.03423567,0.03071948,0.1062341,0.02052734,-0.04215686,0.02260137,0.01942857,0.03246239,0.02700831,0.01147099,0.01537515,0.01747997,0.03608847,0.04804948,0.03682984,0.02380952,-0.0026727,0.02096236,0.00679117,0.02337786,0.04704876,0.03828829,0.03128087,0.01987578,0.01697531,0.03561491,0.02278962,0.02198853,0.01683377,0.03387221,0.01384901,0.03497942,0.01355422
2017-34,0.03184713,0.03474484,0.04248146,0.00788177,-0.01345944,0.03372009,-0.03288603,0.01905184,0.05057252,-0.04934833,0.01104101,0.01774194,0.02246544,0.01190476,0.02649007,0.05721717,0.01589854,0.02119072,0.01871477,0.01276102,0.02173476,0.02929756,0.01812585,0.01711796,0.03539157,0.03588517,-0.00379147,0.03301435,0.02617801,0.01142264,0.02170767,0.00855432,0.02094496,0.04382121,0.02975496,0.02731872,0.04903226,0.01408083,0.01528014,0.01988454,0.01649685,0.01906195,0.03955696,0.01623099,0.02301255,0.02150538
2017-33,-0.03051261,-0.03409091,-0.03350515,-0.02591171,0.01608679,-0.04148097,0.04476419,-0.00829332,-0.06614104,0.06855035,-0.003125,-0.01674516,-0.01804851,-0.02003082,-0.02791069,-0.05134328,-0.02285616,-0.00804829,-0.01902234,-0.00114679,-0.02820463,-0.03012864,-0.01409396,-0.02027845,0.00304414,-0.02968037,-0.02854512,-0.03286171,-0.03015075,0.01982704,-0.02782931,-0.00679117,-0.02539981,-0.02684564,-0.02919708,-0.02693931,-0.03671971,-0.01006192,-0.02928416,-0.02441043,-0.00424729,-0.02168616,-0.03892216,-0.02242897,-0.02122642,-0.01697454
2017-32,-0.03523884,-0.04158416,-0.0349563,0.0,0.00762777,-0.03831041,0.03777917,-0.0239214,-0.05336617,0.05480617,-0.01472868,-0.00871348,-0.01609323,-0.00901578,-0.02175602,-0.02969188,-0.03642496,-0.01598402,-0.01933641,-0.0259301,-0.01275704,-0.04694534,-0.02032787,-0.01923077,-0.0260223,-0.04157549,-0.01630435,-0.04152098,-0.03745928,-0.01229167,-0.04876977,-0.02008368,-0.03357866,-0.04713276,-0.02558519,-0.01891551,-0.04988399,-0.02067381,-0.03361793,-0.01997176,-0.03679853,-0.01904308,-0.05935754,-0.01837398,-0.01088032,-0.01326781
2017-31,-0.01570881,-0.01459144,-0.01580547,0.01353965,0.01258851,-0.02907158,0.02728066,-0.00802026,-0.04361132,0.04353214,0.01178319,-0.04005792,-0.00605061,-0.04912281,-0.01793722,-0.11893657,-0.00926394,0.03186023,0.01178826,0.00803674,-0.03278986,-0.00958862,-0.00130421,-0.01244573,0.01447068,-0.01707577,0.00985663,-0.01786474,-0.00958466,0.01145767,-0.01437632,-0.00168067,-0.02632773,-0.01574213,-0.01211164,-0.02343046,-0.01880531,0.00051086,-0.0090812,-0.03114187,0.00900047,-0.01497388,-0.00535475,-0.01478537,-0.03836556,-0.02356902
2017-30,0.0026975,0.00195122,0.00061125,0.0,-0.02568034,0.04560367,-0.04247345,0.0034057,0.06910736,-0.06862005,-0.00078493,0.03815659,0.0261959,0.03982621,0.02279635,0.11523046,-0.01259112,-0.0254902,0.00290763,0.0034642,0.02937895,0.01813634,0.02208096,0.02191943,0.01167315,0.00321543,0.00714924,0.00085397,-0.00793651,-0.00233546,0.01319149,0.00762712,0.0,0.05503145,0.01762821,0.02039574,0.01222222,-0.0083629,-0.00475687,0.02894271,0.00717017,0.02259753,0.01273458,0.02265319,0.03848621,0.01175894
2017-29,-0.016,-0.01353965,-0.01333333,-0.00385356,0.00268714,-0.00421941,0.00547023,0.00901675,-0.00969697,0.00529149,0.01499605,-0.00734934,0.0,0.00072359,-0.00151286,-0.02515723,0.01074908,-0.00488281,0.0,0.02240566,-0.00241367,-0.01638847,0.0013369,-0.00235571,0.01826847,-0.01272534,-0.0096959,-0.01687052,-0.00630915,0.01793044,-0.01406703,0.00853242,0.0317757,-0.02916978,0.00107066,-0.00302847,-0.00977199,0.00329782,0.02615804,-0.00235248,0.03328366,-0.00377893,-0.02064516,-0.00324307,-0.00731552,-0.002457
2017-28,0.02382812,0.01573255,0.02360248,0.04531722,-0.02324709,0.04314122,-0.03715736,0.01795096,0.05395072,-0.05249061,0.02329317,0.03404472,0.0250291,0.03059701,0.02560124,0.10263299,0.02865527,0.02908726,0.01847575,0.02536232,0.01893222,0.04048071,0.02458177,0.02007791,0.04315353,0.02277657,0.02690378,0.02515178,-0.00970874,0.007694,0.04443486,0.02617801,0.03540252,0.04040404,0.0080819,0.02568069,0.03251121,0.02678107,0.03893905,0.02389558,0.04244306,0.01961728,0.04955872,0.01830777,0.02508961,0.02368952
2017-27,-0.01449828,-0.0106486,-0.02173913,-0.00401204,0.01329787,-0.07201258,0.07078118,-0.00865801,-0.09903288,0.10369381,-0.0039968,-0.05879495,-0.03057758,-0.06112296,-0.04779686,-0.16674451,-0.01850908,0.01330604,0.00302396,-0.00361446,-0.04608632,-0.06856287,-0.02794411,-0.03370134,-0.01401484,-0.01590668,-0.00814111,-0.01814346,-0.02056962,-0.01017316,-0.06150062,-0.01037165,-0.01618277,-0.08629442,-0.04391009,-0.05258467,-0.07838983,-0.00078145,-0.00899888,-0.04853621,-0.0097586,-0.03579757,-0.08524173,-0.03265567,-0.05972006,-0.03043692
2017-26,0.0250298,0.02295409,0.02455919,0.00910931,-0.01791045,0.01933978,-0.01991061,-0.00305011,0.02742616,-0.03076299,0.00564972,0.02489837,0.00983227,0.02533532,0.01635514,0.07889126,0.00496151,0.02439024,-0.00763359,0.0,0.02485184,0.02350699,0.00919932,0.01047277,0.01870748,0.02879291,0.02741636,0.02779003,-0.03311258,-0.01555508,0.01723395,-0.00172712,0.00237982,0.03588144,0.02297593,0.02753442,0.02252252,-0.00156372,-0.0094235,0.02219532,0.0,0.0109533,0.03146375,0.01055235,0.02641879,0.01325854
2017-25,-0.00040323,-0.00203046,0.0006402,0.0,0.03235747,-0.04235669,0.04183478,-0.00263389,-0.06877687,0.06772375,-0.01281025,-0.01117318,-0.01758366,-0.01906158,-0.02519084,-0.04206099,0.0020615,-0.00734523,0.00977426,0.00614251,-0.01635953,-0.04666667,-0.02524078,-0.02162478,0.00258398,0.00225734,-0.02244039,-0.00179453,-0.01340034,-0.01407563,-0.04337051,0.01496479,0.030837,-0.03748126,-0.03407881,-0.01665125,-0.0552546,-0.00363353,0.02210884,-0.0258791,0.06446281,-0.0225723,-0.05447471,-0.02282958,-0.01735219,-0.00102934
2017-24,-0.0183953,-0.0226601,-0.0199005,0.00303951,0.0140625,-0.01367309,0.00801213,-0.00479512,-0.00985595,0.00315447,-0.01103231,-0.02552774,-0.01405284,-0.03038869,-0.01427498,-0.08168083,-0.00464716,0.03501094,-0.0025659,-0.0036855,-0.01804788,-0.02211737,-0.00559947,-0.00520231,-0.00772532,-0.02295082,-0.03174603,-0.02130435,-0.00986842,0.00996185,-0.02095085,-0.00088339,-0.00245942,-0.04918033,-0.02300052,-0.03841572,-0.03030303,-0.00234314,-0.00963173,-0.00816327,-0.00831486,-0.00639089,-0.0282841,-0.0020727,-0.03314746,-0.02780536
2017-23,-0.01386215,-0.00878906,-0.01284404,0.00598205,0.00687285,0.03347416,-0.03649485,-0.00391475,0.05303958,-0.06295385,-0.00856698,0.0034705,0.00569476,-0.00641026,0.01070336,0.00677638,0.0093216,-0.01948052,-0.00161365,-0.01452785,0.0144384,0.000297,0.00733578,0.01715976,0.00780572,-0.01506997,-0.01832812,-0.01916525,-0.0211039,-0.01671193,-0.00242424,0.0,0.02195609,0.00216606,0.01601708,-0.00029985,-0.00530786,0.00467532,0.01659989,0.01488982,0.01057906,0.01603325,-0.00253968,0.01864573,0.01230672,-0.01395813
2017-22,-0.00803366,-0.00679612,-0.00547445,-0.002002,0.02727981,-0.02080666,0.02009209,0.00391815,-0.02948207,0.02816775,0.00628437,-0.02920057,-0.01675042,-0.0236604,-0.00913242,-0.08795494,0.00241421,0.03551609,0.0387931,-0.00120919,-0.01585838,0.00029869,-0.00893744,-0.00998532,-0.01459227,-0.00747065,-0.00396301,-0.00847099,0.00646204,0.01231423,0.00081235,0.00974314,0.01453634,-0.014862,-0.02040816,-0.01359338,-0.00425532,0.02721987,0.01333333,-0.01214972,-0.00110375,-0.01060196,0.00191816,-0.00957481,-0.02003699,0.00299551
2017-21,-0.01739452,-0.00759734,-0.01471454,0.0,0.02231076,-0.04402142,0.0437907,-0.0038743,-0.06155508,0.06033601,0.0015674,-0.03244705,-0.01528384,-0.03088042,-0.04490378,-0.09727207,0.01048401,-0.02470462,0.00816915,0.01719902,-0.02930339,-0.0612921,-0.01995494,-0.02209632,-0.00085616,-0.009375,-0.01032258,-0.01679639,-0.01404056,0.00732917,-0.05538809,0.00355556,0.01265823,-0.05639344,-0.02858576,-0.03502919,-0.05351833,0.00026434,0.00941176,-0.0361714,0.01183766,-0.02282016,-0.07835171,-0.01931229,-0.0372187,-0.01398939
2017-20,-0.00592154,-0.00379507,-0.00353149,-0.00401606,-0.00275699,-0.00471143,0.00271493,-0.00173385,-0.01026912,0.00578093,0.00632411,-0.00356665,-0.00380642,0.0,0.00071124,-0.0148686,-0.01293773,0.00327869,-0.0076757,-0.02043269,-0.00278358,0.01256281,-0.0006435,-0.00169157,0.00518583,-0.00416233,-0.00815101,-0.00408998,-0.00775194,0.00787229,0.01253323,-0.00445236,-0.01954887,-0.00582147,-0.002002,0.0036041,0.0,0.00508974,-0.02044393,-0.00055566,-0.01341532,-0.00192112,0.01465416,-0.00296782,-0.00085788,-0.02410208
2017-19,0.00186706,0.0009542,0.00177936,0.01944729,0.00039401,-0.00327967,0.00022316,-0.00951557,-0.00180505,0.0,0.00159109,0.00358905,0.00776915,0.00396563,-0.00357143,0.01268946,0.0105578,0.02927928,-0.03673752,0.00981595,0.00651982,-0.01732327,0.00325627,0.0,-0.02695872,0.00419727,0.01355488,-0.00411184,0.0126183,0.00658039,-0.01832061,0.00269784,-0.01439921,-0.01492537,0.00557527,-0.00223964,-0.02068966,-0.0040366,0.00414692,-0.0026032,0.01724138,-0.00011384,-0.01184133,-0.00047199,0.0,0.00189663
2017-18,-0.02380081,-0.01411101,-0.02387886,-0.028,0.00912336,-0.01165919,0.00865513,-0.00900515,-0.01878613,0.01287135,0.02333065,-0.01026328,-0.00222841,-0.01056803,0.00432588,-0.03445899,0.01239596,0.09036145,0.02389401,0.02219482,-0.01020588,-0.00194553,0.00525797,-0.00426743,-0.04987932,-0.01240951,-0.02558635,-0.0222582,-0.00625,0.00930851,0.00495238,0.01270417,-0.00248262,-0.03673211,-0.00913242,-0.00981492,-0.00294695,0.01305057,0.01021635,-0.00055949,0.02348796,-0.00603645,-0.00293772,-0.00504493,-0.00174825,-0.01549296
2017-17,-0.00402194,-0.00281955,-0.0017452,0.00603622,0.00558436,-0.00385642,0.00785987,-0.0008507,-0.01626016,0.01391973,0.0231405,-0.01799824,-0.00166759,-0.01940492,-0.00918079,-0.05640691,0.00970002,0.0393401,-0.00307547,-0.00618047,-0.01110533,-0.0228679,-0.00619296,-0.0039548,-0.01513944,0.0,-0.01030043,-0.00525465,-0.01840491,-0.00065905,-0.02497246,0.00734619,0.00451128,-0.02699387,-0.00302419,-0.00973033,-0.01711027,0.01242751,-0.00240674,-0.0169894,0.01365796,-0.00418789,-0.02538071,-0.00516109,-0.01206897,-0.02269569
2017-16,-0.0025641,-0.00470367,-0.00116754,-0.02165354,0.02141414,-0.04493743,0.04970828,-0.00849618,-0.06997667,0.07257275,-0.01748543,-0.02403433,-0.02413604,-0.03318723,-0.02356202,-0.07430998,-0.00054735,-0.01815824,0.02439024,-0.01719902,-0.02884289,-0.0439928,-0.02504013,-0.02438349,-0.02419984,-0.00104058,-0.00215796,-0.00404531,-0.00460829,-0.00981675,-0.04460836,-0.00278552,0.0,-0.06224784,-0.01606426,-0.04284949,-0.03686636,0.01233505,0.00742574,-0.02333094,-0.02235294,-0.02517188,-0.04820568,-0.02410563,-0.03761493,0.00798122
2017-15,-0.01833214,-0.01024209,-0.01773455,0.0,0.00456621,-0.04841764,0.04928031,-0.00844238,-0.06850172,0.06889376,-0.00168067,-0.03611457,-0.02094522,-0.0328068,-0.0381016,-0.10690789,-0.00930487,-0.01540436,-0.01283,-0.01108374,-0.02815968,-0.0461803,-0.01929769,-0.02543978,-0.03921569,-0.01128205,-0.01221567,-0.02214314,-0.01963746,0.01039593,-0.04571429,0.0,-0.02424242,-0.0504386,-0.0276699,-0.0385511,-0.05249344,-0.00776755,-0.02251978,-0.02835769,-0.01112412,-0.02533016,-0.05944584,-0.02226568,-0.03976357,-0.01297498
2017-14,0.00869565,0.00560748,0.00517241,0.01673228,-0.01461632,0.01366425,-0.01512645,0.00638842,0.02259332,-0.02278445,0.00419815,0.01015658,0.01255459,0.00684932,0.00341064,0.03069794,0.00369754,0.02352941,0.0,-0.00616523,0.0048838,0.01008573,0.01223045,0.00659703,0.0393391,0.00514933,0.01062925,0.00955414,0.00765697,0.00285088,0.00480439,-0.00652985,0.00731835,-0.00393038,-0.00390244,-0.00052521,-0.00268577,0.00259815,-0.01214329,0.00995556,-0.00356295,0.00703838,0.00674274,0.00825309,-0.0019084,0.00796253
2017-13,0.02752976,0.01711027,0.02662722,0.0,-0.0368755,0.05820106,-0.05671374,0.01074807,0.07407407,-0.07184857,0.01100762,0.05225864,0.02858744,0.04188144,0.04751773,0.15603306,0.01308656,0.00794702,0.01944652,0.00995025,0.05030783,0.05028811,0.01996727,0.02907962,0.00724055,0.01781971,0.02593407,0.02908644,0.02056962,0.0,0.04597292,0.01124649,0.0255455,0.06957547,0.04561581,0.06211869,0.05716963,0.00892857,0.02100062,0.04201216,-0.00059277,0.03052227,0.07002188,0.02438262,0.05863754,0.0284749
2017-12,-0.00405306,-0.0047081,-0.00584795,0.0,0.02073171,-0.03547297,0.03457136,0.00778547,-0.05130719,0.05315661,0.00254885,-0.02006106,-0.00775194,-0.02517306,-0.02892562,-0.0606252,-0.00504956,-0.01606426,-0.00967502,-0.02065614,-0.03057738,-0.02308473,-0.0113232,-0.01768444,-0.00398406,-0.00104167,0.0,-0.00405186,-0.00784929,0.02189944,-0.02482759,-0.01021356,-0.01996847,-0.02634593,-0.0339233,-0.03284379,-0.0244123,-0.00547235,-0.01823708,-0.02268227,-0.0315729,-0.0181436,-0.02534319,-0.01622035,-0.03376116,-0.01981132
2017-11,-0.00839416,-0.00933707,-0.0069646,0.0,-0.00363343,0.00479955,-0.00813764,0.00649913,0.00523903,-0.01295346,0.01293103,-0.0021777,0.01057318,0.00631712,-0.00205058,-0.01189731,0.02203647,-0.00529101,0.00980885,0.01101591,0.00514315,0.00609446,0.00649562,0.00387597,0.04649197,-0.00928793,-0.00471092,-0.01280512,-0.00778816,0.0,0.00309917,0.01416431,0.0186866,0.00808781,0.00395257,0.00241546,0.02085222,0.01662777,0.01786815,0.0018031,-0.00341297,0.00288121,0.00052466,0.00291143,0.00420286,-0.00047148
2017-10,-0.03149328,-0.02197802,-0.03091625,-0.01323829,0.03454016,-0.06152214,0.060621,-0.01243035,-0.09191286,0.0930666,-0.00172563,-0.04528302,-0.02449646,-0.05021174,-0.04470743,-0.13831259,-0.00644428,0.01752022,0.00533266,-0.00735294,-0.04169424,-0.05114596,-0.02006369,-0.03033557,-0.02655602,-0.02421796,-0.0247691,-0.03223301,-0.0332829,-0.01076475,-0.04733728,-0.00378072,-0.00798722,-0.08408728,-0.04160689,-0.05953889,-0.05821918,0.00292654,-0.00555899,-0.03772926,-0.01858108,-0.03106191,-0.0693021,-0.02973978,-0.05213904,-0.02442396
2017-09,0.01510791,0.01392758,0.01312785,0.0,-0.01356908,0.00859522,-0.00898058,0.00128645,0.01035638,-0.01468788,0.01305483,-0.00084459,0.00164384,-0.00606061,-0.01740812,-0.00733221,-0.00037629,0.00942127,-0.00176101,0.00121655,-0.0024946,-0.01720886,0.00545046,0.00405515,0.0033389,0.01229508,0.02134927,0.01620553,0.0152439,-0.00423823,-0.02023121,-0.00561272,-0.02019679,-0.04175153,-0.00335089,-0.01770574,-0.04923325,-0.00232356,-0.0257177,-0.00227472,-0.0445518,0.00345909,-0.02913534,0.00539407,-0.00827329,-0.00274977
2017-08,-0.02683862,-0.01818182,-0.02710177,0.00501505,0.02182123,-0.04195071,0.04294935,-0.00468085,-0.06339888,0.06341968,-0.0220339,-0.05178643,-0.02533693,-0.05446118,-0.02477764,-0.15558767,-0.01928375,-0.01864181,-0.0144171,-0.0202864,-0.03556993,-0.02322308,-0.02053712,-0.02242392,-0.02196908,-0.02002002,-0.02617366,-0.02722393,-0.00882353,0.01517898,-0.01863155,-0.01297498,-0.01227621,-0.06204201,-0.04339797,-0.04806763,-0.02750809,-0.00175234,-0.00715564,-0.02996575,0.0,-0.02377145,-0.03119181,-0.02028428,-0.0488741,-0.03069395
2017-07,-0.00384212,-0.00364631,-0.00111111,0.00803213,0.02291048,-0.03877551,0.04046831,-0.00298762,-0.05845806,0.05982703,0.00512383,-0.01780768,-0.01342642,-0.01270208,-0.01960784,-0.05550416,-0.00355007,0.01933702,-0.00024975,0.01595092,-0.01998082,-0.02540416,-0.01783479,-0.0202952,-0.003314,-0.0040201,-0.00083195,-0.00654601,-0.01174743,-0.00597426,-0.02623262,0.00948767,0.02588997,-0.02428363,-0.01469913,-0.0233946,-0.02014504,0.005613,0.01727329,-0.01779963,0.02494331,-0.02020202,-0.03200732,-0.01972819,-0.01756172,0.0
2017-06,-0.00174277,-0.00181818,-0.00387812,0.0196484,0.00084926,0.00825806,-0.01005025,0.00042827,0.02024291,-0.02386285,0.01038062,-0.00039324,0.00268673,0.00868558,0.00574346,-0.00361991,0.01053035,-0.00951087,-0.00347913,0.02151899,0.01060241,0.00535133,0.00409965,0.00530645,0.01524132,-0.00200803,0.00249688,-0.0019216,0.00737463,0.00745052,0.00446429,0.01356589,0.00767123,-0.00384615,0.01251158,-0.00709555,0.01062092,0.00776119,0.0158932,0.00527032,0.02179034,0.0038059,0.0045977,0.00692909,0.00737538,-0.00397176
2017-05,0.03311735,0.02325581,0.02968037,-0.00919305,-0.00883838,0.01697968,-0.01712415,0.02219321,0.02097701,-0.02393123,0.01740644,0.0263789,0.00969828,0.01793981,0.0172524,0.0777067,0.01667313,0.03434066,0.00776748,0.02432778,0.01514663,0.02282254,0.00881612,0.00847682,0.00673968,0.02057613,0.02124044,0.03629836,0.02402402,-0.00462749,0.01521877,0.01461988,0.01898381,0.02852998,0.00276243,0.01834862,0.01869919,0.0189759,0.01349614,0.01379663,0.01670644,0.00855423,0.04037123,0.00721437,0.0129376,0.01026786
2017-04,0.05640074,0.03714286,0.05493207,0.02385892,-0.00807823,0.01381215,-0.0156893,-0.00171895,0.01827243,-0.01973395,0.0095986,0.01929134,0.0021254,0.01422071,0.00810979,0.05780477,0.01617618,0.0013245,0.01733233,0.00381679,0.01000476,0.01815257,0.00185874,0.00785546,0.02649573,0.03455497,0.05089286,0.05418719,0.03353659,-0.01137656,0.01498127,0.0097371,0.01328904,0.02150024,0.01693364,0.02306617,0.01111111,0.01971489,0.01092545,0.00937552,-0.00349243,0.00699082,0.01405896,0.00654641,0.01476846,0.03492647
2017-03,-0.00589753,-0.00661626,-0.00703812,0.00729927,0.01212121,-0.00971817,0.00983258,-0.01058873,-0.01138771,0.01239049,0.00706714,-0.0050564,-0.00940439,-0.00558036,-0.00245248,-0.01366594,0.00450098,-0.00526316,-0.0201871,-0.00757576,0.00078629,0.00134862,-0.00823924,-0.00488935,-0.00936968,-0.00829876,0.00310697,-0.01136825,-0.0075643,0.00090765,0.00458856,-0.00097371,-0.00274725,0.00094652,-0.00181324,0.00114653,-0.00385802,-0.00453858,0.00968367,-0.00280806,-0.00576037,-0.00431433,0.00088496,-0.00401376,0.00024777,-0.00045788
2017-02,-0.00222305,0.0,-0.00059067,0.02129925,-0.00086505,-0.01190765,0.0095339,0.00342612,-0.01771549,0.01440466,0.00625559,0.00788955,0.00262055,0.0,0.00061463,0.02326632,0.01878584,-0.01285347,0.02540881,0.01423027,0.00110585,-0.01453488,0.00245549,-0.00489817,0.04565408,0.00104384,0.00089286,-0.00122699,0.0,0.00733272,-0.01820941,0.00391389,0.01054969,-0.00377181,-0.00317749,-0.00397475,-0.00462963,0.01371951,0.0148771,-0.00445251,0.01233118,-0.00616459,-0.01496479,-0.00545115,-0.00301129,0.01542056
2017-01,0.01905118,0.00473934,0.01784652,0.02287582,-0.00175208,-0.00888058,0.0090834,0.01030485,-0.01198502,0.01085237,0.00631769,0.02043222,-0.00051653,0.00716648,0.0072904,0.05312085,0.01335992,0.01692708,0.02168367,0.01851852,-0.00154202,0.02859088,-0.00120992,-0.00404347,0.02146691,0.00834202,0.00535475,0.01478439,0.01376147,0.0089614,0.02741836,0.01881188,0.01346801,0.0144186,-0.0100833,0.00662403,0.03540519,0.0135635,0.01494477,0.00340964,0.02537764,-0.00332594,0.03360215,-0.00366249,-0.00581959,0.0051139
2016-52,-0.00410908,-0.00855513,-0.00475624,0.00889878,0.01280919,-0.02855816,0.03155273,-0.00432152,-0.04729064,0.04610874,0.01657459,-0.02312139,-0.01546392,-0.02286336,-0.02769416,-0.06765815,-0.0056191,0.00539811,-0.01372598,0.00402685,-0.02417011,-0.02040816,-0.00759648,-0.01537686,0.0,-0.00418848,-0.00404494,-0.00659794,-0.01217656,-0.00319781,-0.01974699,-0.00298211,-0.03178082,-0.0340543,-0.02308362,-0.03,-0.02762431,-0.00739599,-0.03067093,-0.02499199,-0.01941748,-0.01447091,-0.02424787,-0.01570387,-0.02423806,0.00427148
2016-51,0.04045119,0.03033268,0.03893696,-0.01742919,-0.00263043,0.00328022,-0.00383667,0.01273047,0.005997,-0.00652536,0.00559701,0.00271845,0.00312989,-0.01136364,-0.0054315,0.00213584,0.00858545,0.02538787,-0.00248509,-0.01073826,-0.00153327,0.0,0.00428266,0.00227848,-0.01604278,0.02792696,0.02905342,0.04247104,0.02232855,-0.00364133,0.00124961,0.0,-0.01863014,0.0060947,0.00263043,-0.00159672,-0.00873016,0.00093052,-0.00516462,0.00032295,-0.02446301,0.00252551,-0.00272727,0.0023947,0.00024131,0.01659346
2016-50,0.01420679,0.00686275,0.01634192,-0.00864865,0.00132861,-0.00346901,0.0,0.01109632,-0.0051458,-0.00221612,-0.0027907,-0.02239939,-0.00051867,-0.01814301,-0.014828,-0.06669329,0.00805452,-0.04941482,0.00149663,-0.01742627,-0.00912409,-0.01925229,0.00060883,-0.00150981,-0.04074703,0.01090513,0.01244019,0.01261967,0.00323102,0.00230097,-0.02248557,-0.00200602,-0.00828272,-0.00791803,-0.01513841,-0.01623816,-0.03448276,-0.01617827,0.00855826,-0.01020245,-0.01972504,-0.00160691,-0.02998236,-0.00056062,-0.0190295,-0.01254826
2016-49,0.01195695,0.00696517,0.010133,-0.00742312,-0.01214224,0.03063932,-0.03123346,0.01534989,0.04254215,-0.04130262,-0.00645756,0.00790068,0.014862,0.00857449,0.03163017,0.02555663,0.00977334,0.02387268,0.02294163,0.00669344,0.01941448,0.02389706,0.0143213,0.01490619,-0.01985112,0.00330396,0.00432484,0.01230228,0.00487013,0.0453012,0.02407755,0.01314459,0.04083948,0.02264151,0.01866319,-0.0015632,0.03023071,0.02115086,0.03295225,0.01532011,0.0402439,0.01610587,0.04091954,0.01471639,0.01706731,-0.01053135
2016-48,0.00924066,0.01405622,0.00764818,0.01397849,-0.04487443,0.08836092,-0.09179087,-0.00765766,0.12954614,-0.13637802,0.0,0.0761359,0.04826038,0.09397163,0.07133333,0.2224395,-0.02365768,0.04078762,-0.00485437,-0.02506596,0.07317482,0.0967327,0.04381949,0.04692162,-0.01327801,0.01,0.01215953,0.01197339,0.02,-0.015625,0.10711769,-0.01309164,-0.03749301,0.11586356,0.07156309,0.11080677,0.09074733,0.00157085,-0.03889255,0.06704008,-0.03253012,0.04792367,0.11842804,0.04346518,0.09637913,0.01232742
2016-47,-0.01091193,-0.00393701,-0.01236858,0.00107643,0.00290818,0.00286086,-0.00072957,0.00270758,-0.00229489,0.00271979,0.00841121,-0.00635425,0.0005534,-0.00795907,-0.00260586,-0.02019978,0.02948664,0.00815217,0.00389307,0.01771117,-0.00552038,-0.00226929,-0.00225515,-0.00080021,0.04238754,-0.00970874,-0.01035782,-0.00816151,-0.02369668,0.00557171,-0.00550206,0.01952724,0.02752294,0.0116649,-0.00366636,-0.00382867,-0.0061082,0.01934665,0.0353501,-0.00495557,0.04594084,-0.00085333,0.0,-0.00148104,-0.00765892,-0.01436782
2016-46,0.00950495,0.00693756,0.01072555,0.0,-0.02259215,0.03625632,-0.03902765,0.01208178,0.05363489,-0.05807552,-0.00842697,0.02242912,0.02479815,0.02917933,0.0241213,0.06910352,0.00063925,0.0639881,-0.00908147,0.00409836,0.0211704,0.02328042,0.01679543,0.01805556,-0.04797353,0.00547645,0.01457726,0.00917031,0.0,0.00369367,0.02271089,0.00206825,0.0,0.01960784,0.03125,0.03610108,0.02854512,0.00542958,0.00410397,0.02240289,-0.01408451,0.02039906,0.02908891,0.01837554,0.03697572,0.01221896
2016-45,0.02716049,0.02889577,0.02688525,0.00413223,-0.00863422,0.01031814,-0.01394032,-0.0173754,0.01128069,-0.0138733,-0.07394669,0.00172191,-0.01025057,-0.00611621,0.0258435,0.00027816,-0.02964183,-0.0173913,0.03176758,-0.07845579,0.011074,0.03051318,-0.01030585,0.00730953,-0.00409836,0.0239726,0.02835443,0.02686703,0.02702703,-0.03062426,0.02828054,-0.03781095,0.01387283,0.05023641,0.03840246,0.01365546,0.04403131,0.00746027,0.01471619,0.01183651,-0.05828044,0.0090467,0.04042179,0.00327154,0.02553069,0.02964427
