Week,DRN,DRV,DRW,FFR,FRI,GRI,ICF,IFEU,IFGL,IYR,KBWY,MORL,MORT,PSR,REK,REM,REZ,ROOF,RWO,RWR,RWX,SCHH,SRS,TAO,URE,USRT,VNQ,VNQI,WPS
2016-35,0.01515756,-0.01632302,0.00928918,0.02105263,0.00519931,0.02097735,0.00254972,0.01411697,0.0018622,0.00656572,0.01198187,0.0301676,0.01675042,0.00351883,-0.00657109,0.01685731,0.00588334,0.01041233,0.00402884,0.00507166,0.00358819,0.00517496,-0.01290129,0.01581444,0.0130267,0.00521966,0.00532792,0.00280393,0.00329046
2016-34,-0.02835463,0.02216539,-0.01197127,-0.00562588,-0.00953619,-0.00859394,-0.01070555,-0.01457143,-0.00740466,-0.00831657,-0.00907618,-0.00891862,-0.00502232,-0.00236251,0.00835322,-0.00451128,-0.01059002,-0.00502302,-0.00846919,-0.00784617,-0.00794738,-0.00839506,0.01644245,-0.01205451,-0.01642777,-0.00913242,-0.00926514,-0.00974349,-0.00565813
2016-33,-0.05263158,0.05239787,-0.00357143,-0.0055788,-0.01754386,-0.01436308,-0.01790564,-0.00314916,-0.00698529,-0.01891534,-0.03190145,-0.01646542,-0.00665188,-0.01615404,0.01935874,-0.00479329,-0.02016529,-0.01204319,-0.0138191,-0.01745391,-0.00597989,-0.01755241,0.03652548,0.00104548,-0.03634085,-0.01717844,-0.01804511,-0.00846124,-0.01031232
2016-32,-0.00911162,0.00626679,0.00928168,-0.00301694,-0.00341006,-0.00305523,-0.00380304,0.01573885,0.00521027,-0.00434268,0.00638978,0.00437158,0.00276396,-0.00245351,0.00425273,0.00179104,-0.00033041,-0.00166251,-0.0027191,-0.00542476,0.00027293,-0.00485319,0.00650558,0.01013333,-0.00759926,-0.00128342,-0.00287105,0.00819672,0.00595593
2016-31,-0.07404795,0.07884615,0.00858545,-0.01582206,-0.02619543,-0.01030445,-0.0259042,-0.00057803,0.0,-0.0203871,-0.00636132,0.03033708,0.01340034,-0.02223064,0.01914762,0.01297917,-0.02555807,-0.00331538,-0.01486682,-0.02222459,0.00027367,-0.02304585,0.04288939,0.02305159,-0.0424044,-0.02299331,-0.0249939,0.00442923,-0.003861
2016-30,0.02473627,-0.02687674,0.013185,0.01864802,0.00925926,0.01111111,0.0048376,0.03122212,0.01853253,0.00533715,0.01510768,0.01494253,0.00906002,0.00842159,-0.00613497,0.01228124,-0.00242836,0.01088321,0.01147746,0.00729927,0.01715551,0.00672269,-0.01389327,0.00825083,0.01167905,0.00611943,0.00912454,0.01531237,0.02184466
2016-29,0.04783599,-0.04698582,0.01082431,0.01177579,0.01710133,0.00861656,0.0149179,0.00907716,0.00802139,0.01411051,0.01599217,0.03933254,0.01841197,0.00556923,-0.01332526,0.01554726,0.01457105,0.01483051,0.01353066,0.01745201,0.00502372,0.0163335,-0.02891418,0.01954216,0.02908243,0.01644245,0.01587897,0.00740436,0.00488699
2016-28,-0.01021566,0.00888099,0.00970464,-0.00448536,-0.00383959,-0.00144404,-0.00449191,0.00213871,0.0042471,-0.00118843,0.008994,-0.00838323,0.00232558,0.00064817,0.00120846,0.00125471,-0.01087839,0.00558659,-0.00063532,-0.00305011,0.00196353,-0.00243665,0.00338045,0.01860465,-0.00358255,-0.00659574,-0.00324878,0.00603287,0.00215186
2016-27,0.00271108,-0.00604491,0.01517122,0.00650759,0.00129143,0.00489356,0.0003009,0.01143947,0.00589391,0.00213248,0.01060192,0.004914,0.00471976,0.00670611,-0.00358852,0.00095117,-0.00146628,0.0114689,0.00515464,0.00208998,0.0123741,0.00295058,-0.00661853,0.01125592,0.0052381,0.00128562,0.00138556,0.00910438,0.00438048
2016-26,0.14064634,-0.12929145,0.06108597,0.05604645,0.04642695,0.05468549,0.04309615,0.06938111,0.06119097,0.04563966,0.05555556,0.08815789,0.045676,0.05975542,-0.04532578,0.04161206,0.03484202,0.05581395,0.05145565,0.04552846,0.06347305,0.04544274,-0.08864865,0.07575758,0.0941073,0.04821186,0.04442671,0.05857648,0.06252046
2016-25,-0.00543232,0.00292612,-0.03119584,-0.02547771,-0.00136364,-0.02061088,-0.0001061,-0.0812446,-0.04547206,-0.00195859,-0.000712,-0.01515152,-0.00888626,-0.00480439,0.00800915,-0.00736,0.00034674,-0.01131734,-0.02166776,-0.00313261,-0.05264616,-0.00388702,0.00490597,-0.00493827,-0.00626959,-0.01256732,-0.0015949,-0.03962264,-0.03697997
2016-24,0.03286385,-0.03656821,-0.00483729,0.0,0.01011494,0.00328615,0.01267591,-0.00646869,-0.0078125,0.00719932,0.00720461,0.0,0.0,0.00848519,-0.00732807,0.00096743,0.01350167,0.00181736,0.00467602,0.01293509,-0.00648801,0.01288456,-0.01390746,-0.01112485,0.01313221,0.00566508,0.01089735,-0.00489362,-0.01367734
2016-23,0.02948284,-0.0313779,-0.01073883,-0.0039555,0.01162791,-0.00702635,0.00780826,-0.01878736,-0.01524971,0.00796246,0.02693848,0.00878294,0.00414692,0.00601735,-0.00560852,0.00287448,0.00211603,0.0109539,-0.00066519,0.00831058,-0.01268616,0.00849482,-0.01658768,-0.0060024,0.01565311,0.00848429,0.00992117,-0.01638664,-0.01340238
2016-22,0.02865469,-0.02845528,0.01583113,0.01225919,0.00789963,0.00504923,0.00584289,0.01500289,0.01480327,0.00912591,0.02149741,0.02325581,0.01018574,0.00702543,-0.00893855,0.01260097,-0.00363133,0.01246537,0.01026786,0.00663114,0.0169348,0.00502779,-0.01806756,0.00991326,0.01717902,0.00343564,0.01008037,0.01721207,0.01779582
2016-21,0.05870237,-0.05863607,0.01524664,0.01268714,0.01800948,0.01541624,0.01762115,0.01626489,0.01261332,0.01859384,0.02515244,0.02384106,0.01095557,0.02023246,-0.02077638,0.00783801,0.01599297,0.02221172,0.01652705,0.01783992,0.01448864,0.01751078,-0.03754094,0.01664533,0.03660597,0.01679496,0.01986387,0.01203783,0.01008509
2016-20,-0.10912425,0.11142654,-0.00400178,-0.02231589,-0.03695255,-0.02804206,-0.03651417,-0.0014556,-0.00819352,-0.03167676,-0.04159066,-0.03205128,-0.0167364,-0.0334258,0.03559322,-0.01732991,-0.03690537,-0.0347667,-0.02577093,-0.03623273,-0.0120651,-0.03609452,0.06650577,0.003861,-0.06474314,-0.0338524,-0.03705686,-0.00638842,-0.01276463
2016-19,-0.07423581,0.07481481,-0.01762115,-0.02342606,-0.02561798,-0.02398615,-0.02549901,-0.02068371,-0.01660232,-0.01907016,-0.02613677,0.00520156,0.00847458,-0.02457002,0.01998858,0.00291356,-0.02074619,-0.01812415,-0.02307357,-0.02828467,-0.01565996,-0.02730288,0.03880842,-0.0313087,-0.038733,-0.02183601,-0.02463119,-0.01209421,-0.01085271
2016-18,0.09301181,-0.09079033,-0.02655246,0.00471113,0.03182031,0.0055124,0.03026015,-0.01542416,-0.0212766,0.02502517,0.03452158,0.04647887,0.02392947,0.02663267,-0.02212389,0.02459569,0.04161524,0.02245089,0.01019504,0.02979582,-0.01515569,0.02973188,-0.04806955,-0.02001213,0.04921947,0.02422704,0.02989988,-0.02258131,-0.02015267
2016-17,-0.02709483,0.02292994,0.00216169,-0.00575288,-0.01049118,-0.01108921,-0.0124427,0.02306328,0.00038285,-0.0072338,-0.00189753,0.00708215,-0.00252685,-0.00860092,0.00767965,0.00507442,-0.01779109,0.00095193,-0.00913751,-0.01228531,0.0,-0.01253333,0.01564866,-0.02075919,-0.01560178,-0.01185495,-0.00787619,-0.00436772,-0.00691313
2016-16,-0.0708134,0.06839309,-0.01368691,-0.01292247,-0.02302632,-0.01370534,-0.02471258,-0.01385205,-0.00230858,-0.0194147,-0.02135631,-0.01420455,-0.0094697,-0.02088331,0.01830283,-0.00711141,-0.02932046,-0.01230478,-0.01528916,-0.02303985,-0.00363331,-0.02287066,0.03829237,-0.0041543,-0.03941421,-0.01541293,-0.02353421,-0.00104319,0.00150966
2016-15,0.01227295,-0.01293661,0.01268037,0.00325163,0.0023663,0.00320118,0.00043267,-0.02537486,0.00625244,0.00460896,0.01683888,0.01151079,0.00700191,0.00169996,-0.00385888,0.00510551,-0.00741507,0.01536246,0.00425437,0.00390995,0.00880182,0.00370959,-0.01040609,0.01459854,0.00957114,-0.00068902,0.00480703,0.00870304,0.00675261
2016-14,-0.01631478,0.01449275,-0.00307018,0.00377739,-0.0056444,0.00648056,-0.00439914,0.01324308,0.00950495,-0.00301162,-0.00192382,0.00297177,0.0038835,-0.00212194,0.00220994,0.00345781,-0.00443006,-0.00240616,0.00044793,-0.00470035,0.00804829,-0.00499343,0.00562804,-0.00309789,-0.00529294,-0.00229043,-0.00490998,0.00773196,0.01181225
2016-13,0.07344633,-0.07697007,0.01195748,0.0150587,0.0260241,0.01361573,0.02379908,0.02685576,0.00918164,0.02510276,0.03445545,0.04740061,0.00064144,0.02251082,-0.02482461,0.02245614,0.0239176,0.03310277,0.02006384,0.02572425,0.01071532,0.02473783,-0.04858398,-0.00247831,0.05023878,0.02461322,0.02469997,0.01346948,0.01259843
2016-12,-0.01607884,0.01510574,-0.02640693,-0.01298371,-0.00483092,-0.01598801,-0.00539885,-0.03167155,-0.01618634,-0.00602853,-0.00199362,-0.02827381,-0.01643489,-0.01232599,0.00592353,-0.01421144,-0.00193696,-0.00787014,-0.01336656,-0.00722892,-0.01797432,-0.00727567,0.01165897,-0.02930403,-0.00884105,-0.00353523,-0.00504343,-0.01821298,-0.01644431
2016-11,0.06842672,-0.06515416,0.02301903,0.02428941,0.02202643,0.01878649,0.02242303,0.02724796,0.01809409,0.02255751,0.01933924,0.03755869,0.01819363,0.0303434,-0.0254372,0.02204836,0.02242791,0.02698651,0.02212491,0.0223198,0.02542373,0.02264048,-0.0453584,0.00796081,0.04657154,0.02507762,0.02242725,0.0189832,0.01736659
2016-10,0.04150308,-0.049117,0.01722575,0.01555087,0.01289683,0.0213264,0.02037332,0.03725924,0.02389782,0.01468362,0.00080548,0.0,0.00193673,0.01532913,-0.01821968,0.00495225,0.01522567,0.01462431,0.01710002,0.01247068,0.02358209,0.01327434,-0.03080785,0.00313676,0.02806589,0.01899659,0.01396085,0.02030797,0.01839897
2016-09,0.12246193,-0.11627907,0.05290753,0.04072151,0.04093264,0.04381931,0.03956408,0.032122,0.04228962,0.04187075,0.04205607,0.06333333,0.02742475,0.03194789,-0.04239401,0.02893773,0.03645637,0.03943218,0.04402054,0.04422604,0.03789279,0.04458599,-0.08068562,0.08091706,0.08386811,0.03500378,0.04116587,0.04676594,0.03464357
2016-08,0.03175632,-0.03628652,-0.01936703,0.00710577,0.01201044,0.00460081,0.00868737,-0.01689512,-0.01010526,0.01310323,0.02365309,0.0306644,0.01490515,0.01202561,-0.01430686,0.01863586,0.01489402,0.02741935,0.00170898,0.00988554,-0.00975312,0.0095986,-0.02510716,-0.01867912,0.0239548,0.01019368,0.0113516,-0.00942745,-0.00430892
2016-07,0.07378223,-0.06975755,0.01961746,0.02480271,0.02485143,0.02365053,0.02692688,0.03337654,0.02035513,0.02079208,0.02861035,0.04036697,0.02035088,0.02304821,-0.02056432,0.01807692,0.03360509,0.02686066,0.02263581,0.02614908,0.01659361,0.02564103,-0.04161894,0.01884159,0.04248129,0.02424881,0.02457733,0.01701725,0.02012278
2016-06,-0.04548736,0.03794829,0.0,-0.00143554,-0.01623377,-0.01853933,-0.01630838,0.00459016,-0.00309187,-0.01294821,-0.02632773,-0.05989111,-0.02723464,-0.02214623,0.01233397,-0.02346154,-0.02894271,-0.01125492,-0.01142422,-0.01845366,0.00256246,-0.01778716,0.02447289,0.00647948,-0.02609756,-0.01086957,-0.01445632,-0.00529738,-0.00622837
2016-05,-0.06419753,0.06259027,-0.01172447,-0.02391304,-0.0191017,-0.02879232,-0.0239514,-0.01648523,-0.02046036,-0.0269677,-0.00349803,-0.01052632,-0.00824176,-0.01373457,0.02864322,-0.00113464,-0.03218051,-0.02384738,-0.02233552,-0.0225381,-0.01797335,-0.02262314,0.05243289,-0.01871102,-0.05402473,-0.02076038,-0.02077417,-0.01591015,-0.02044236
2016-04,0.03932946,-0.04688211,0.04103343,0.02361541,0.01520713,0.02176309,0.00411474,0.03904,0.04620906,0.02064661,0.02421525,0.18275154,0.06995582,0.00605496,-0.01674877,0.07468712,-0.00074267,0.03630363,0.02448164,0.00931798,0.04601828,0.0110113,-0.04372242,0.03096411,0.03954802,0.01038764,0.01396478,0.04902685,0.04590395
2016-03,0.01087652,-0.02349751,-0.0005,0.00476591,0.0052356,-0.00136575,0.00093666,0.01234568,0.00400712,0.00702202,0.01355626,0.04158416,0.01306241,0.00464684,-0.00640394,0.01510934,-0.00642792,0.01712707,0.00373506,0.00193299,0.00487805,0.00201845,-0.01828411,-0.0367893,0.01164875,0.0022779,0.00576456,0.00048733,0.00386236
2016-02,-0.08654416,0.09324915,-0.03748783,-0.03242507,-0.03113834,-0.02750334,-0.02468711,-0.03359498,-0.02734375,-0.03446144,-0.0456503,-0.16194969,-0.0765206,-0.03752064,0.03444782,-0.07194245,-0.02432383,-0.05785124,-0.02534731,-0.02824004,-0.02797203,-0.02792666,0.07196242,-0.03524804,-0.06811015,-0.03286385,-0.02988608,-0.02983661,-0.02958177
2016-01,-0.052,0.04617676,-0.05117566,-0.02900479,-0.01815431,-0.01772218,-0.01267268,-0.03023889,-0.04053489,-0.02126044,-0.02854744,-0.0320122,-0.01608752,-0.01055762,0.02110139,-0.01660777,-0.00618069,-0.02280791,-0.02850356,-0.01731656,-0.0445122,-0.01756832,0.03918116,-0.05836342,-0.04162437,-0.00540541,-0.01667886,-0.04724231,-0.03450542
2016-00,-0.00492881,-0.00051653,-0.00270636,-0.01084151,-0.01375921,0.00593855,-0.00022525,0.00502959,-0.00616016,-0.00180126,-0.00372671,-0.03571429,-0.01459391,-0.00116891,-0.0010433,-0.01645658,0.00252525,0.00297619,-0.00466962,-0.00159666,-0.00660462,-0.00137438,0.00429088,-0.0075979,-0.00533281,0.00822249,-0.00158753,-0.00666519,-0.00096774
2015-51,0.04173913,-0.04333009,0.01596715,0.01470202,0.01352028,0.00540262,0.01380262,0.02687198,0.01495017,0.01590457,0.01686341,0.03993856,0.01862556,0.01552565,-0.01686254,0.01734513,0.01101119,0.01922104,0.01661918,0.01466349,0.01667677,0.01430174,-0.03102625,0.01835406,0.03142329,0.01947732,0.01442662,0.01387645,0.01921198
2015-50,0.04082876,-0.04371836,0.02478952,0.01916933,0.01428571,0.01133368,0.01181148,-0.00150512,0.01048658,0.01276463,0.00927879,0.13227513,0.05773196,0.02216526,-0.01454363,0.06176582,0.01441138,0.02691511,0.013269,0.01325854,0.00642988,0.01398402,-0.02655237,0.03288672,0.0257392,0.0183187,0.01363092,0.014341,0.0092257
2015-49,-0.04537419,0.04461319,-0.04318489,-0.01878424,-0.01513623,-0.02847528,-0.01406977,-0.03494467,-0.02864157,-0.01869445,-0.01449876,-0.05221519,-0.02547355,-0.01954976,0.02293578,-0.02592726,-0.01085329,-0.02409639,-0.0217803,-0.01426768,-0.0327381,-0.0135785,0.0381877,-0.04171563,-0.03746398,-0.01877007,-0.01540969,-0.03626714,-0.02616279
2015-48,-0.01552616,0.00288046,0.01082544,-0.01622039,-0.00450676,0.00077861,0.0019772,0.00648776,0.00862777,-0.00501749,-0.01983003,-0.0443787,-0.02335859,-0.00765719,0.00410467,-0.02096436,0.00056085,-0.02240623,0.0004717,-0.00138295,0.00593648,-0.00225098,0.00742682,0.02985075,-0.0097225,-0.00172541,-0.00368026,0.01220866,0.01036941
2015-47,0.02534562,-0.02678144,-0.01467972,0.01116303,0.00902708,-0.0033419,0.00708561,0.00236128,-0.00529316,0.00638589,0.01757972,0.01818182,0.01282874,0.0,-0.00564682,0.01415929,0.01243406,0.01679012,0.00117619,0.00816583,-0.00531758,0.00844119,-0.01394639,-0.02436195,0.01315523,0.00540939,0.00750773,-0.00791731,-0.00353698
2015-46,0.07534247,-0.07275132,0.0309513,0.02186512,0.02628866,0.03201058,0.0288381,0.01422644,0.02270851,0.0244968,0.03385527,0.00613497,0.00516129,0.0288825,-0.02643392,0.00177494,0.03324208,0.02483528,0.02503611,0.02595558,0.02241482,0.02690972,-0.04878049,0.02680167,0.04964841,0.02786221,0.02463724,0.02094008,0.02279388
2015-45,-0.01829653,0.02045257,-0.01318781,-0.00079872,-0.00569653,0.0002661,-0.00289645,-0.01887906,-0.00333195,-0.00736446,-0.00974163,-0.00619195,0.0,-0.00166314,0.00596125,-0.00213675,0.00537849,-0.00659229,-0.00412021,-0.00428794,-0.00482073,-0.00407332,0.01350798,-0.02547393,-0.01481322,-0.00711925,-0.00577595,-0.00337382,-0.00131277
2015-44,-0.12138728,0.125,-0.01836467,-0.04466068,-0.04046806,-0.02999748,-0.04576866,-0.05053853,-0.03076923,-0.03963777,-0.03084936,-0.03244838,-0.01516109,-0.03804426,0.03655352,-0.01869806,-0.04604155,-0.01707317,-0.03684211,-0.04210011,-0.02881598,-0.04218022,0.08085396,0.00058651,-0.07874471,-0.04209767,-0.04139215,-0.02235117,-0.02880401
2015-43,-0.03033586,0.029615,-0.01302083,-0.008863,-0.00935961,-0.00954534,-0.01191431,-0.002213,-0.00784006,-0.00618308,-0.00322321,-0.05890805,-0.02864259,-0.00263235,0.0051573,-0.02905983,-0.02674095,-0.01030928,-0.00782689,-0.00916182,-0.00965909,-0.00969798,0.01431088,-0.01898734,-0.0136742,-0.00803702,-0.01013611,-0.01241704,-0.0083903
2015-42,-0.01652452,0.0109945,0.01804577,0.00251509,-0.00441393,0.00529101,-0.00683216,0.02073275,0.01465347,-0.00090334,0.0028169,-0.00426136,-0.00061958,0.00219748,-0.00308642,0.0,-0.00938535,0.00048924,0.00184162,-0.00761764,0.01406429,-0.00660611,0.00088164,0.03039158,-0.00217434,-0.00413223,-0.00504177,0.01668834,0.01411543
2015-41,0.01751412,-0.01970906,0.01868327,0.00127389,0.00549725,0.00713194,0.00768693,0.01063218,0.01160929,0.00551471,0.00163132,-0.02912621,-0.01164216,0.00593824,-0.00658895,-0.01242862,0.00375305,0.00247036,0.00985222,0.00526778,0.01575722,0.00505051,-0.01316348,0.0375895,0.01084288,0.00768468,0.0058763,0.01089799,0.00949067
2015-40,0.04635762,-0.04820333,0.01036036,0.01619222,0.01633486,0.00930954,0.01269126,0.0025825,0.00280449,0.01453125,0.02528445,0.01994302,0.01055245,0.0143983,-0.01490313,0.01158828,0.00512042,0.02911134,0.00901542,0.01655119,0.00233508,0.0163652,-0.0295858,-0.00360144,0.02870508,0.01287879,0.01593266,0.01011211,0.00508259
2015-39,0.09798471,-0.09317239,0.03231939,0.03822882,0.03217158,0.02982646,0.03749063,0.02231479,0.02591973,0.03081967,0.01131911,-0.00148588,0.00127226,0.0329408,-0.03071834,-0.00104493,0.03419483,0.01157895,0.03657315,0.03549737,0.03394014,0.0353688,-0.05948642,0.06679637,0.06277817,0.03266932,0.03153082,0.03665893,0.0255729
2015-38,-0.03694268,0.03270646,-0.00836431,0.01208054,-0.00939457,-0.00239808,-0.0090112,0.02238586,0.00331675,-0.01303035,-0.0076661,-0.02857143,-0.01819284,-0.0120743,0.01169021,-0.01793424,-0.00292626,-0.01765893,-0.00147601,-0.00934579,0.004884,-0.00884434,0.02471557,-0.02527744,-0.02614236,-0.01568123,-0.01165823,-0.00545331,0.00098587
2015-37,0.09292352,-0.08796801,0.00703895,0.02888583,0.03147043,0.01339164,0.03549167,0.00894721,0.00166459,0.02784643,0.02748227,0.03762663,0.02067669,0.03500321,-0.02818225,0.02094061,0.04103406,0.01662338,0.01994446,0.03148528,0.00400246,0.0309626,-0.05467469,0.00442758,0.05639453,0.03311081,0.03044795,0.00206469,0.00197824
2015-36,0.0272259,-0.03329828,0.00421941,0.01354339,0.00932018,-0.003549,0.0087269,0.00712801,0.00207555,0.00529714,0.00537875,-0.004329,-0.00125392,0.00242131,-0.0065329,0.00172117,0.00785936,0.00682415,0.00405166,0.01009403,-0.00214461,0.00990712,-0.01153985,0.00251572,0.00975726,0.00107009,0.00982445,0.00575772,0.00796284
2015-35,-0.0753376,0.07206884,-0.03536529,-0.03123317,-0.02651515,-0.03790956,-0.0269962,-0.02363368,-0.03225806,-0.02570399,-0.02859657,-0.01721664,-0.0093633,-0.01503402,0.0250118,-0.01335159,-0.02747253,-0.02035491,-0.02980215,-0.02678327,-0.03339405,-0.02661364,0.04917431,-0.04251269,-0.05139535,-0.02744063,-0.02471301,-0.0347667,-0.03413193
2015-34,0.04206897,-0.056978,0.02716873,0.02534819,0.01616379,0.00565124,0.01724355,0.02247874,0.03288364,0.01781046,0.00564972,0.0335277,0.01257862,-0.00731404,-0.01698915,0.02018093,0.01393376,0.01725039,0.03321501,0.018209,0.03379845,0.01640839,-0.03972904,0.07744565,0.03518519,0.00976511,0.01662971,0.04125413,0.03696028
2015-33,-0.08577633,0.08870968,-0.05035026,-0.03507867,-0.0298656,-0.03783102,-0.02824268,-0.04759254,-0.04302326,-0.0325841,-0.02781137,-0.04347826,-0.02276812,-0.01523218,0.03311258,-0.02466294,-0.02312465,-0.02753623,-0.03544128,-0.02848896,-0.04725523,-0.02922169,0.06561568,-0.07483795,-0.06500393,-0.02532579,-0.0288814,-0.05526036,-0.04751416
2015-32,0.05035129,-0.04880066,-0.01542416,0.00545455,0.01687117,0.00431363,0.01924916,0.00704225,-0.00576701,0.01590488,0.01360825,0.04456825,0.02220851,0.00694549,-0.01884921,0.02579769,0.02173069,0.0148662,0.00726165,0.01739691,-0.00924888,0.01760462,-0.0328934,-0.03651685,0.03314803,0.01892506,0.01653141,-0.01213897,-0.00499376
2015-31,-0.02597403,0.02611301,0.00130208,0.00892857,-0.00808081,0.00872242,-0.00237614,0.01186686,0.00624756,-0.00583359,-0.02170418,-0.05526316,-0.02754491,-0.00404676,0.00249128,-0.02477701,-0.00365314,-0.03066603,-0.00234082,-0.00383779,0.00682594,-0.00429676,0.01088967,0.00284576,-0.00997354,-0.00025183,-0.00890869,0.00767754,0.00666244
2015-30,0.03076923,-0.02897959,0.01044386,0.01432361,0.01233299,0.01338826,0.0091721,0.01777251,0.01104101,0.00965732,0.01101591,0.04551724,0.02329859,0.01484088,-0.00984252,0.02162162,0.00937134,0.01361206,0.00971794,0.00986885,0.01290878,0.0104712,-0.01876248,0.01697793,0.0175622,0.01354459,0.01011168,0.01460795,0.0134357
2015-29,-0.02380952,0.01860273,-0.02402023,-0.00883346,-0.00764916,-0.01548616,-0.00338083,-0.01706682,-0.02078522,-0.00743379,-0.01527331,-0.05606258,-0.02689779,-0.01044663,0.00693069,-0.02503294,0.00078431,-0.01857143,-0.01240637,-0.00608021,-0.02017937,-0.00608519,0.01433185,-0.01238557,-0.01591238,-0.00204238,-0.00675777,-0.02026321,-0.02059925
2015-28,0.0257177,-0.02410607,0.01231423,0.01211802,0.00823893,0.00978877,0.00731261,0.01876283,0.01243201,0.00671665,0.00686869,0.00524246,0.0041866,0.01212214,-0.00589391,0.00462046,0.00256663,0.00958773,0.01209104,0.00770839,0.01533655,0.00790167,-0.01328311,0.02087912,0.01260504,0.00539707,0.00833712,0.01545301,0.01168667
2015-27,0.04519774,-0.04870624,0.00778547,0.01231923,0.0151912,0.01625164,0.018245,0.04638219,0.00832672,0.0118746,0.01477226,0.01728723,0.0090525,0.01731669,-0.01306873,0.01032645,0.02075776,0.01311953,0.01157742,0.01648279,0.0046176,0.01668156,-0.0256262,-0.00222099,0.0257075,0.01698015,0.01525659,0.00600472,0.00417469
2015-26,0.05664194,-0.05575159,0.01071582,0.00785908,0.01933405,0.0113307,0.02177512,0.00364853,0.00472813,0.01796117,0.005,0.01643836,0.0061237,0.00548675,-0.01799242,0.00947547,0.02277904,0.00839921,0.01490714,0.02114598,0.0043054,0.02138711,-0.03606919,0.02325581,0.03586736,0.01732409,0.01848049,0.00783235,0.00571429
2015-25,-0.05006105,0.04918668,-0.01077944,-0.01096892,-0.01611227,-0.01635574,-0.01675702,0.00208086,-0.01030141,-0.01505646,-0.02173913,-0.05757196,-0.03163445,-0.01798893,0.02104748,-0.0297831,-0.0163142,-0.02379819,-0.01254438,-0.01610561,-0.00307177,-0.01627219,0.03134182,-0.01957754,-0.0308864,-0.02264539,-0.01666667,-0.01005128,-0.01019778
2015-24,0.06767868,-0.06669151,0.00421053,0.01456568,0.02312139,0.01189245,0.02102252,-0.0077891,-0.00038462,0.02205999,0.02756067,0.02538071,0.0100295,0.02596184,-0.02121504,0.01405229,0.02569855,0.0281827,0.01269765,0.02137894,-0.00084555,0.02244837,-0.04461392,0.00524384,0.04400607,0.02296451,0.0227519,-0.00165563,-0.00124378
2015-23,0.01451104,-0.01821561,0.01141649,0.0050438,0.00578035,0.00674974,0.006857,0.02532032,0.01402962,0.00587675,0.00122499,0.01656051,0.00769231,0.00280418,-0.0053012,0.00720367,0.00592562,0.00193424,0.01304663,0.00574943,0.02128271,0.00599161,-0.01275462,-0.0162767,0.01171367,0.00496213,0.0049505,0.01042318,0.01258653
2015-22,-0.10656197,0.11157369,-0.0242499,-0.02753474,-0.03589484,-0.02643505,-0.03885236,-0.02720284,-0.02760968,-0.03295524,-0.03054344,-0.06603774,-0.03192702,-0.02929629,0.03391521,-0.0300158,-0.04096433,-0.02082347,-0.03242361,-0.03687998,-0.029469,-0.03686636,0.06714286,-0.01676529,-0.06559031,-0.03495097,-0.0361661,-0.02169945,-0.01998156
2015-21,-0.010907,0.01135442,-0.01656566,-0.01790739,-0.00407955,-0.006,-0.0028961,-0.00029516,-0.01417382,-0.00400802,-0.00558436,0.00956938,0.00574053,-0.00832199,0.00346706,0.00508906,-0.00237577,-0.00475737,-0.00931315,-0.00337312,-0.01400714,-0.00377687,0.00785498,-0.04108935,-0.00817327,-0.00304183,-0.00375206,-0.01876248,-0.01211754
2015-20,-0.0298913,0.02901024,-0.0091017,-0.01575394,-0.00901352,-0.0002471,-0.00959829,-0.0282167,-0.00220426,-0.0077543,-0.01057994,-0.0035461,-0.0034227,-0.00944245,0.00702811,-0.00252765,-0.00896162,-0.00844278,-0.00572869,-0.00968646,-0.00672585,-0.00970597,0.01784603,0.00927282,-0.01784298,-0.00698254,-0.0103184,-0.00236546,-0.00417412
2015-19,0.06678181,-0.06805444,0.02322787,0.01941748,0.02246044,0.0245614,0.02320242,0.04062681,0.0238806,0.02104937,0.01797125,0.02308627,0.00808314,0.00450992,-0.02068966,0.01314524,0.02321889,0.01861575,0.02402052,0.02314093,0.02797586,0.02329645,-0.04115884,0.00970874,0.04087921,0.02107134,0.02286058,0.02428743,0.02580449
2015-18,0.01111111,-0.01968827,-0.01678376,0.00482846,0.0060698,-0.00394964,0.00597729,0.00202429,-0.00769795,0.003367,-0.00078585,-0.02112676,-0.00853242,0.00604504,-0.00447984,-0.00851466,0.00568405,-0.00329102,0.00300162,0.00746845,-0.00352113,0.00750361,-0.00954896,-0.03558226,0.0062274,0.00503271,0.00521221,-0.01197252,-0.0092427
2015-17,-0.09173847,0.09273295,-0.00511811,-0.03807664,-0.03187837,-0.02255092,-0.03223188,-0.00604143,0.02299284,-0.02615063,-0.03744327,-0.03196347,-0.01681614,-0.02809237,0.02600714,-0.0152458,-0.0290021,-0.02791762,-0.02218198,-0.03062883,-0.01024811,-0.03108373,0.05242967,0.03514851,-0.05405922,-0.03649635,-0.0307759,-0.00295741,-0.00448833
2015-16,0.0253886,-0.02528335,0.01125402,0.01160207,0.00790123,0.01602564,0.00782345,0.00145012,0.01149425,0.00720504,0.00797267,0.00114025,0.00168161,0.01077809,-0.0070922,0.0,0.01570985,0.00831025,0.00776788,0.00895334,0.00844687,0.0090421,-0.01265823,0.03983229,0.01331789,0.00586081,0.00858681,0.01549296,0.01002126
