Week,BBH,BIB,BIS,CURE,FBT,FXH,IBB,IHE,IHF,IHI,IXJ,IYH,PBE,PJP,PPH,PSCH,PTH,RXD,RXL,RYH,VHT,XBI,XHE,XHS,XLV,XPH
2016-18,-0.03788022,-0.11235442,0.12259059,-0.04272635,-0.0609082,-0.01396311,-0.05781441,-0.05742011,-0.01661844,-0.00531499,-0.02211923,-0.01650994,-0.06191322,-0.04939285,-0.03390752,-0.02679729,-0.020824,0.03715869,-0.03488372,-0.01843287,-0.01782648,-0.08435499,-0.01966164,-0.02001044,-0.01448193,-0.07987452
2016-17,-0.05625056,-0.12336334,0.13418803,-0.07609042,-0.05338447,-0.01452247,-0.06290901,-0.03327185,-0.0080473,-0.00726392,-0.02443064,-0.02532358,-0.0668744,-0.03750199,-0.02635302,-0.01518808,-0.02553941,0.04483054,-0.05171055,-0.02065589,-0.02775778,-0.06377774,-0.02363268,-0.01205857,-0.02503294,-0.0344667
2016-16,0.00749842,0.02223595,-0.02342647,0.05231788,0.01230577,0.01255806,0.01175598,0.02154437,0.02972791,0.0076378,0.01296529,0.01694795,0.01426844,0.02482383,0.01589264,0.02038765,0.00087873,-0.02017654,0.03367709,0.01361278,0.01749838,0.00859649,0.00589035,0.02607174,0.01690391,0.03416803
2016-15,0.02766538,0.05750225,-0.05496774,0.05297065,0.03151925,0.02230483,0.02899834,0.01454997,0.02912284,0.02370515,0.0182835,0.0185131,0.03715958,0.02134701,0.01890222,0.04028365,0.02673312,-0.02302302,0.03920232,0.02107093,0.01951301,0.03899464,0.03327041,0.04437488,0.0175118,-0.00236463
2016-14,0.01980292,0.04865848,-0.06290564,-0.01044932,0.03100177,-0.00280702,0.02475744,0.02299273,-0.01436586,-0.00620567,0.00710594,7.264e-05,0.02087576,0.02218886,0.01110909,0.00614877,0.00293918,-0.00609013,0.00185123,-0.00357487,0.00082878,0.03662182,-0.00304094,-0.00650995,-0.00030211,0.05749386
2016-13,0.0511432,0.12813152,-0.11968945,0.06577438,0.07368044,0.03696212,0.06441571,0.04018583,0.02634793,0.03607113,0.01636082,0.02564681,0.07405361,0.04331878,0.02125658,0.0672496,0.05548883,-0.03271828,0.05313401,0.03031386,0.02636325,0.07620212,0.03531736,0.04000751,0.02011853,0.05659384
2016-12,0.00109322,-0.00681818,-0.00066386,0.00418888,-0.0019939,0.00682153,-0.00329683,0.00746613,0.0,-0.00346664,0.0,0.00180261,-0.00324324,0.00888811,0.00074836,-0.01223529,0.00095877,-0.01701571,0.00502874,-0.00106883,0.00120079,-0.01524752,-0.00245098,-0.00187512,0.00249415,0.01658331
2016-11,-0.02515041,-0.07978723,0.07648271,-0.05164835,-0.03183391,-0.01742287,-0.03858149,-0.06018282,-0.00441597,-0.0091099,-0.02278646,-0.01847044,-0.03645971,-0.05096074,-0.05075054,-0.0154107,-0.03053077,0.04535763,-0.04197144,-0.02174825,-0.01920149,-0.04213592,-0.01640135,-0.00316161,-0.01786264,-0.09128329
2016-10,-0.0233407,-0.06054422,0.05458937,0.02526942,-0.02973519,0.00308362,-0.02888491,0.00358292,0.0149908,0.0135835,0.01183951,0.00714818,-0.04453441,0.0038468,0.02181422,0.00184106,-0.01400233,-0.02476371,0.01120252,0.01179045,0.00687431,-0.04626335,0.00780107,0.00483182,0.00944126,0.00410727
2016-09,0.03036417,0.07102851,-0.07139812,0.0508,0.06048242,0.03149755,0.03553601,0.02073961,0.02654867,0.02036376,0.01774085,0.01968444,0.04821918,0.02115118,0.01471958,0.04035002,0.03288344,-0.04623656,0.03804045,0.02039039,0.02143482,0.08413967,0.02677444,0.03023301,0.01794505,0.01654965
2016-08,-0.00719992,-0.01913536,0.01596715,0.02099533,0.00023527,0.01170474,-0.00801925,0.0034188,0.01977862,0.01806701,0.00465632,0.00683164,-0.00563758,0.00253936,0.00860491,0.02241715,-0.0023872,-0.01327756,0.01751186,0.01160277,0.00693722,-0.02486573,0.0356405,0.02410107,0.00644857,-0.00024044
2016-07,0.00790079,0.02033815,-0.02963609,0.01686549,0.01250744,0.01337209,0.01202288,0.01199878,0.0151243,0.01319214,0.00768188,0.00783067,0.00897471,0.00602617,0.00406054,0.01950325,0.0217016,-0.01128276,0.01272555,0.00876999,0.0080588,0.02345679,0.0206732,0.0203252,0.00529185,0.01776024
2016-06,0.03457419,0.02425373,-0.03062239,0.03969328,0.03943842,0.02010859,0.0124148,-0.00178696,0.01288937,0.01365283,0.01045782,0.0134583,0.02629298,-0.00035286,-0.00037481,-0.00119495,0.0238837,-0.01559934,0.02249696,0.01417035,0.01327717,0.02705675,-0.00515744,0.01506907,0.01324503,-0.0030326
2016-05,-0.04393864,-0.09181366,0.09042553,-0.09605623,-0.05451369,-0.04613674,-0.04577148,-0.02851488,-0.05030488,-0.03742149,-0.03484013,-0.03381569,-0.0419927,-0.03141711,-0.03922261,-0.06658389,-0.0756053,0.07797341,-0.07390511,-0.03459142,-0.03480299,-0.0484477,-0.04191767,-0.06230945,-0.03270142,-0.02997404
2016-04,-0.05909944,-0.11476075,0.11880429,-0.03737259,-0.07989276,-0.01271655,-0.05694785,-0.0257526,0.00746812,-0.00846275,-0.01094331,-0.01296939,-0.05964999,-0.03284258,-0.0167627,-0.01648182,-0.05011933,0.04363099,-0.03028674,-0.01139439,-0.01466427,-0.07231367,-0.02167885,0.01124031,-0.01110937,-0.04511449
2016-03,0.02347818,0.07207397,-0.07431774,0.04528012,0.0283857,0.012939,0.03663043,0.02994839,0.01590203,0.01518362,0.01591512,0.01669829,0.05088213,0.04146704,0.01519166,0.02359006,0.01698606,-0.01718213,0.02744673,0.01724014,0.01641752,0.04632101,0.00355962,0.01575569,0.01478685,0.04412795
2016-02,-0.02811427,-0.05665025,0.03754627,-0.02207258,-0.02853636,-0.02122684,-0.02577907,-0.00494517,-0.03033798,-0.00026478,-0.01271651,-0.00847394,-0.04150943,-0.00614986,-0.00353732,-0.01145738,-0.00889642,0.0278855,-0.02196837,-0.00756009,-0.00912269,-0.0356261,-0.02039294,-0.03089094,-0.00500782,-0.00730427
2016-01,-0.06237194,-0.14907019,0.16952507,-0.11103979,-0.07305978,-0.04224167,-0.07548041,-0.06594779,-0.03987133,-0.03086577,-0.03742421,-0.03985198,-0.09277926,-0.05080415,-0.04135401,-0.04874892,-0.07689408,0.06986108,-0.08085782,-0.041852,-0.04170692,-0.10785916,-0.02984724,-0.04683882,-0.03821561,-0.08170334
2016-00,0.00441023,0.00874841,-0.01145038,-0.00331625,0.00106289,-0.00461057,0.00331363,-0.00134659,-0.00427064,-0.00230795,-0.00409249,-0.0011156,0.00060012,-0.00408998,-0.00310255,-0.00236046,0.00218221,-0.00882724,-0.00243531,0.00026445,-0.00165485,0.00693742,-0.00045331,-0.00280357,-0.001021,-0.00633789
2015-51,0.02474884,0.04451211,-0.04543925,0.05593966,0.01844023,0.01671961,0.02309721,0.01311793,0.01223629,0.02201681,0.01849543,0.0193042,0.01172191,-0.00217675,0.02171031,0.01360449,0.00324558,-0.04196933,0.04261319,0.0203588,0.01804824,0.01252339,0.02668833,0.01717726,0.01863079,0.01804692
2015-50,0.02187079,0.057564,-0.06146646,0.0,0.04104903,0.00851644,0.03313565,0.01532466,0.01101188,-0.00202566,0.00673968,0.00372093,0.04262575,-0.01579098,0.00687343,0.0188435,0.0236323,-0.02416799,0.01289075,0.00197615,0.00518345,0.0676306,0.01055595,0.0130814,0.00029851,0.03611691
2015-49,-0.01378676,-0.03090441,0.02351446,-0.04600939,-0.02064624,-0.01342282,-0.01359784,-0.01244462,-0.00580948,-0.01762701,-0.01785344,-0.0163482,-0.02566756,-0.01037226,-0.02108384,-0.01271546,-0.00331675,0.02712551,-0.03336466,-0.01328836,-0.01593402,-0.02778193,-0.02475361,-0.01619718,-0.01509322,-0.01288607
2015-48,-0.0044909,-0.01908017,0.00972176,0.02109572,-0.00774159,0.00049975,-0.00794869,0.00860173,0.0084155,0.00466278,0.00540428,0.00714134,-0.0137505,0.00238429,0.01061008,-0.00581074,-0.01569665,0.00572246,0.0121609,0.00600297,0.0055103,-0.02766136,-0.0013624,-0.00191005,0.0093569,0.01108871
2015-47,0.01386749,0.03005927,-0.02864847,0.0305296,0.01505568,0.01014806,0.01519511,0.02023949,0.01114135,0.00765901,0.00768592,0.01077692,0.01511235,0.01523487,0.00662691,0.02471402,0.03267045,-0.02416547,0.02091078,0.00896226,0.01124402,0.02684564,0.02337963,0.01215911,0.01051073,0.02442002
2015-46,0.02207965,0.05239386,-0.0566865,0.04458805,0.02712461,0.01010782,0.02649438,0.02396252,-0.00076943,0.0094284,0.01851073,0.01507143,0.02877106,0.02699565,0.03065199,0.01922799,0.00811981,-0.04022082,0.0278485,0.01639457,0.01546934,0.02104327,0.0119859,0.0095339,0.01544459,0.03254627
2015-45,-0.02938296,-0.03988936,0.04012945,-0.06897628,-0.02468912,-0.02718833,-0.0209228,-0.01467853,-0.03718526,-0.02071846,-0.02082899,-0.02298202,-0.02609562,-0.01835791,-0.02059956,-0.01646857,-0.0111986,0.03325897,-0.04508133,-0.02300645,-0.0231796,-0.04289962,-0.02911508,-0.03694158,-0.02284528,-0.01581278
2015-44,-0.02828009,-0.0478038,0.0463935,-0.04455446,-0.00665451,-0.00312449,-0.02313946,-0.00387063,0.00249169,0.01050155,-0.0164467,-0.01347988,-0.02455796,-0.01348666,-0.01564792,0.0256894,0.00227472,0.02531112,-0.02660523,-0.0103827,-0.00928038,-0.0039835,0.02880562,0.02086231,-0.01536455,0.01840753
2015-43,0.01592994,0.05211113,-0.05356614,0.07518297,0.01547747,0.01618399,0.02521168,0.02966865,0.01810071,0.02699376,0.02042105,0.0260983,0.02992258,0.02789024,0.018531,0.0145941,0.03306406,-0.06141852,0.05318279,0.02848565,0.0250515,0.01118774,0.0215475,0.02300725,0.02503794,0.03265869
2015-42,0.01250638,-0.0047341,-0.00729714,-0.03228963,-0.00604524,-0.02885572,0.00105152,-0.02612521,-0.05774854,-0.01135379,-0.01147028,-0.01151328,0.00739332,-0.02402712,-0.02533311,-0.03087781,-0.02003308,0.01349008,-0.01828479,-0.02020202,-0.01185125,-0.01335154,-0.02485066,-0.05385409,-0.0098054,-0.04307488
2015-41,0.01724588,0.03468781,-0.04566713,0.04875519,0.00440874,0.00874096,0.01869616,0.02485289,0.00684198,0.01495443,0.01892812,0.01726672,0.02317953,0.01164179,0.02463962,0.01128668,0.02824645,-0.04345435,0.03126567,0.01548595,0.01734779,0.0323548,0.02605063,0.00681818,0.01662306,0.01461331
2015-40,-0.01275422,-0.03246442,0.02367531,-0.00657439,-0.0205919,-0.00971524,-0.01513983,-0.00614125,-0.00768278,0.00328977,-0.00382166,-0.00359211,-0.03504328,-0.00252939,-0.00383589,-0.01514697,-0.04377713,0.01393275,-0.00984153,0.00105426,-0.00474012,-0.01881885,-0.01551515,-0.00316289,-0.00046275,-0.01487314
2015-39,0.07907149,0.17200518,-0.15770523,0.19299708,0.05833165,0.04723442,0.08574101,0.06536897,0.03031084,0.05133009,0.04438992,0.06363707,0.08217619,0.05609679,0.05311131,0.01369863,0.05603938,-0.11515348,0.13055818,0.05486173,0.05908328,0.04513217,0.02967061,0.0125741,0.06226384,0.07832466
2015-38,-0.08148148,-0.17468996,0.19476744,-0.12864,-0.08210655,-0.06350932,-0.08879624,-0.06939423,-0.05007387,-0.03830488,-0.04140787,-0.04887245,-0.09589574,-0.0638415,-0.04658982,-0.04560577,-0.07649559,0.09423482,-0.10051587,-0.04689618,-0.05077121,-0.10197501,-0.04850149,-0.0480194,-0.04422642,-0.11395081
2015-37,-0.00077429,0.01996775,-0.02106354,0.03292181,0.0115227,0.012529,0.00948637,0.03222532,0.00706326,0.01455885,0.00599421,0.01067138,0.0,0.02045827,0.01876504,0.02079844,0.01940492,-0.03092182,0.02069179,0.00694772,0.01296311,0.02890778,0.01660517,0.00601528,0.01144234,0.02888635
2015-36,0.01692392,0.017991,-0.02241848,-0.0015674,0.01297017,0.00543816,0.00841418,-0.00491215,0.00188383,-0.00329861,0.00185261,0.00141074,0.00706582,-0.00513097,-0.00571882,0.00517627,0.01642306,-0.03036629,0.00107543,-0.00395469,0.00223839,0.01629787,0.00623269,0.00032531,0.00045045,-0.01963327
2015-35,-0.01169355,-0.02657545,0.01650794,-0.08033761,-0.00960171,-0.02219097,-0.01430716,-0.02644836,-0.01536147,-0.03187732,-0.02348095,-0.02483901,-0.00969766,-0.01758,-0.0248772,-0.01489362,-0.02283256,0.03314066,-0.05413719,-0.01955514,-0.02518649,-0.01542452,-0.02255985,-0.01342062,-0.02571429,-0.01297968
2015-34,0.08850984,0.18634902,-0.16605685,0.12737579,0.09732752,0.05746196,0.08738496,0.05307828,0.04019528,0.0455676,0.04267005,0.04345622,0.10006064,0.05664954,0.03677304,0.04880213,0.09081291,-0.08843784,0.09255371,0.04604764,0.04592215,0.11364976,0.03720379,0.03189713,0.04601606,0.05553383
2015-33,-0.08477458,-0.16683196,0.18743149,-0.16914816,-0.08871824,-0.0591578,-0.08550065,-0.05366663,-0.05123466,-0.05314595,-0.05965855,-0.05907394,-0.08127773,-0.05505404,-0.05783664,-0.04999328,-0.08255886,0.07807742,-0.12128745,-0.05647133,-0.06019345,-0.08817916,-0.03719912,-0.0487693,-0.05819296,-0.05449735
2015-32,-0.01138732,-0.03807107,0.03809869,-0.02309582,-0.01841651,-0.01053248,-0.01976092,-0.01064716,-0.00641887,-0.00130092,-0.00919012,-0.00605741,-0.02093023,-0.00399485,-0.00998678,-0.00420054,-0.00551442,0.00327297,-0.01723224,-0.00802407,-0.0079205,-0.04480446,0.00397966,-0.00628064,-0.00712092,-0.02698913
2015-31,-0.03283691,-0.07246678,0.07203065,-0.04879215,-0.04452381,-0.02413446,-0.03525134,-0.02929234,-0.00262015,-0.00529101,-0.01485149,-0.01747636,-0.04108407,-0.02776376,-0.01916098,0.0028779,-0.02809334,0.02621723,-0.03651431,-0.01328261,-0.01933579,-0.06901475,-0.00621118,0.00309262,-0.01606203,-0.04945698
2015-30,0.02869097,0.04568638,-0.04782767,0.07252691,0.02051199,0.02231356,0.02393079,0.01521829,0.01905778,0.02242449,0.02321498,0.02484472,0.01636205,0.01796945,0.01369661,0.01505525,0.01813917,-0.02680103,0.05422343,0.01982085,0.02401631,0.01444739,0.02865523,0.0257388,0.02423813,0.00551839
2015-29,-0.05507552,-0.09962747,0.10534979,-0.08993725,-0.04513227,-0.02413744,-0.05130151,-0.02200629,-0.02003413,0.0078701,-0.02574295,-0.03007957,-0.05059767,-0.03446146,-0.02033701,-0.01324682,-0.03698712,0.03414634,-0.06090273,-0.01909722,-0.02972756,-0.05740181,-0.00200938,-0.01682099,-0.03074811,-0.01438849
2015-28,0.05579463,0.09818144,-0.09405204,0.04105572,0.0502637,0.01673882,0.04867362,0.00864254,0.0011066,0.0080281,0.01404927,0.01513058,0.04849413,0.01891074,0.00528169,0.01456377,0.03165534,-0.06353821,0.03142329,0.01187932,0.01689365,0.04597029,0.01038844,0.00245889,0.0142478,0.02516356
2015-27,-0.00546407,-0.0007622,-0.00393279,0.01498984,0.00161852,0.00232829,0.00113553,0.014555,0.00014791,0.00785117,0.02017405,0.00513607,0.00576621,0.02332551,0.02178847,0.01938475,0.00442338,0.01474926,0.01125882,0.00355962,0.00574495,0.0090832,0.01436183,0.00683761,0.00623406,0.01975394
2015-26,0.02096613,0.05100035,-0.05092127,0.03192881,0.01386596,0.00717633,0.02714022,0.01704822,-0.00139511,0.00222546,0.00793966,0.00982966,0.0125246,0.01395163,0.01483634,0.00354308,0.01236352,-0.00900335,0.0220781,0.0108375,0.00923594,0.02195459,-0.01415848,0.00404858,0.00972123,0.02569135
2015-25,-0.0281853,-0.05415385,0.0537392,-0.01242533,-0.0225458,-0.00926322,-0.02703981,-0.01525959,0.01412367,-0.00317513,-0.00385282,-0.00445114,-0.0369627,-0.01162197,-0.00888757,-0.01898048,-0.01887951,0.0209713,-0.00846685,-0.00144083,-0.00644444,-0.03746936,-0.012307,0.00477143,-0.00389051,-0.02716841
2015-24,0.04115226,0.07659913,-0.07419899,0.05692109,0.04417771,0.02561083,0.03804303,0.01714389,0.01656423,0.02428351,0.01583845,0.02163219,0.04737311,0.02811834,0.007242,0.03432203,0.03916197,-0.04249175,0.04481328,0.02040816,0.02191007,0.04979201,0.02385868,0.02275601,0.01926645,0.02811951
2015-23,0.00497132,-0.00688488,0.00338639,0.0182058,-0.00852459,0.00340993,-0.00297939,-0.00083988,0.00729087,0.00930313,0.00595238,0.00637764,-0.01333567,0.00492939,0.00617749,0.0069741,-0.00948401,-0.004313,0.00979432,0.00425889,0.00568313,-0.0163057,0.00668819,0.00998229,0.0064711,-0.00507082
2015-22,-0.00484262,0.01232335,-0.01286827,-0.03539157,-0.00089635,-0.01120815,0.00612735,-0.00130649,-0.01403562,-0.00638896,-0.01402688,-0.01135074,0.01050383,-0.00343325,-0.01110289,0.00688962,-0.00667196,0.01585646,-0.01766304,-0.0106025,-0.00924172,0.01969004,0.00277393,-0.01082113,-0.01201583,0.00911801
2015-21,0.00745077,0.02486124,-0.02446281,0.02789364,0.01014481,0.01225635,0.01316341,0.01859366,0.02336376,0.00447543,0.008867,0.01048644,0.01088897,0.00991027,0.00792464,0.01402893,0.02283771,-0.01378601,0.02415325,0.01122581,0.01020408,0.02215561,0.01894388,0.01585761,0.00974491,0.01931676
2015-20,0.0090172,0.02315083,-0.023692,0.01102281,0.0140625,0.01006662,0.01182192,0.00453474,0.01397624,-0.00144546,0.00370804,0.00437593,0.00623552,0.00439707,0.0070003,0.00434531,0.00877051,-0.01602301,0.01449075,0.00740407,0.00481467,0.01447559,-0.00396918,0.01397011,0.00370212,0.01109918
2015-19,0.0131538,0.01997337,-0.02231301,0.03146007,0.01166822,0.0087468,0.00943234,-0.00164064,0.01930007,0.00845484,0.0120816,0.01027046,0.00973907,-0.00107484,0.00600781,0.00413895,0.00313842,-0.00403307,0.01835254,0.01028362,0.01042153,0.00363636,0.00259679,0.01149808,0.01056593,0.0
2015-18,0.01268116,0.0377691,-0.04177938,0.01170705,0.02115899,0.00348432,0.02012777,0.00515749,0.00056166,0.00198533,0.00337369,0.00606395,0.01775369,-0.00081213,0.00165713,0.00372301,0.01175088,-0.01727184,0.00618171,0.00098361,0.00673506,0.03612595,-0.00306604,-0.00532889,0.00421757,-0.00668353
2015-17,-0.01032621,-0.03100012,0.023795,-0.01902691,-0.01201304,-0.020908,-0.01300052,-0.01333496,-0.02958068,-0.01674641,-0.00790045,-0.00660793,-0.0261713,-0.01604064,-0.00015135,-0.03501664,-0.03192012,0.01790281,-0.01893287,-0.01245761,-0.00999453,-0.03505155,-0.03727566,-0.03241042,-0.00495122,-0.02391921
2015-16,0.01187012,0.03323615,-0.03506535,0.02536998,0.01030585,0.01106684,0.01603376,0.00907473,0.01207938,0.00615774,0.0112626,0.00857376,0.00814592,0.01121252,0.01360133,0.02185555,0.01669582,-0.01188797,0.01695865,0.00987479,0.00957825,0.0112935,0.01185861,0.01628664,0.0087985,-0.00319489
2015-15,-0.01005944,-0.01116279,0.00957549,-0.0145734,-0.01045181,-0.00765494,-0.00522677,-0.00160057,-0.00958915,-0.0096235,-0.00592066,-0.00585632,-0.01522843,-0.0042952,-0.00196315,-0.02036426,-0.00808754,0.00881587,-0.00955862,-0.00606686,-0.00571605,-0.00562606,-0.02341815,-0.01344783,-0.00505415,-0.00235452
2015-14,0.04280931,0.1101453,-0.10614684,0.08316888,0.03883495,0.02054897,0.05491664,0.04594929,0.00816775,0.01398601,0.02575453,0.0275108,0.0447349,0.04831904,0.03427419,0.01471017,0.0368595,-0.04967395,0.0556698,0.02725353,0.02711462,0.04453049,0.01370802,0.004561,0.02714265,0.05535778
2015-13,-0.03745318,-0.06624035,0.06750153,-0.07330531,-0.03559013,-0.02220588,-0.03301806,-0.02364152,-0.01202655,-0.015625,-0.0184122,-0.02410459,-0.01252269,-0.02263347,-0.01727565,-0.0065123,-0.01945525,0.04373877,-0.04968509,-0.02049685,-0.02282398,-0.01854358,-0.01489506,-0.00602312,-0.02422145,-0.01901937
2015-12,-0.0247878,-0.06401664,0.05804416,-0.06648129,-0.02978654,-0.01900585,-0.03026726,-0.0265828,-0.0192263,-0.01141553,-0.02037618,-0.02211616,-0.03228668,-0.0320372,-0.01756777,-0.0132948,-0.03117008,0.04991783,-0.04640087,-0.01894913,-0.02232928,-0.04266596,-0.01364877,-0.02102391,-0.02207348,-0.03824579
2015-11,0.0340797,0.07177544,-0.06889161,0.07116004,0.01643059,0.02147331,0.0354156,0.01991217,0.02460064,0.00639495,0.02634755,0.02247499,0.02322258,0.02889945,0.0253027,0.02422711,0.02195319,-0.0422646,0.05131129,0.02310469,0.02219453,0.00983478,0.00642202,0.03141711,0.02339776,0.02194411
2015-10,0.00226669,0.01348286,-0.01437195,-0.00199772,0.02122981,0.00876653,0.00722467,0.0111276,0.01387398,-0.00182799,-0.000819,0.00091068,0.01493914,0.01095779,0.00476115,0.01641088,0.01372385,0.00225014,-0.0016265,0.00336519,0.00207188,0.01705468,0.00327103,0.01180496,-0.00059382,0.01159726
2015-09,0.00851265,0.01448718,-0.01938202,-0.05898416,0.02330801,-0.00598068,0.0077354,-0.00229971,-0.01089896,-0.02414676,-0.01899374,-0.01668859,0.00930406,-0.0114278,-0.02190923,-0.02149254,0.00640809,0.02415367,-0.03329473,-0.01407136,-0.01536885,0.03312369,-0.01595007,-0.0186398,-0.02033948,-0.00892701
2015-08,-0.00039689,-0.00337093,0.00110865,-0.00914381,-0.0019941,-0.00185615,-0.00151935,0.00510011,-0.00098717,-0.00777578,-0.00040634,-0.00160301,-0.00371058,0.00149905,-0.00047229,0.0170638,-0.0018733,0.00226672,-0.00044014,-0.00234899,-0.00182453,-0.00240215,0.00420561,0.01492025,-0.00367755,0.00337238
2015-07,0.03038287,0.06224816,-0.05495075,0.04028021,0.03047241,0.01661392,0.02939274,0.01468992,0.00963407,0.01390458,0.01367026,0.01489996,0.02590674,0.0138677,0.01299743,0.01250782,0.03397028,-0.02837912,0.02872777,0.01463148,0.01462863,0.0296318,0.00330735,0.00557394,0.01332734,0.02515953
2015-06,0.03071001,0.06352552,-0.06351094,0.07623318,0.03682426,0.03331145,0.03209639,0.03444363,0.03055507,0.02767047,0.02516528,0.02682694,0.02988048,0.03157439,0.03052928,0.02475486,0.038774,-0.04578974,0.04850445,0.0290521,0.02775224,0.04841742,0.02917578,0.02801221,0.02552204,0.04290937
2015-05,-0.02288557,-0.02486987,0.01919764,0.00341615,-0.0195377,0.0071825,-0.01247755,0.02548378,0.01495294,0.01245408,-0.00190275,0.0007978,-0.02536302,0.0249523,0.00730048,0.03745257,-0.01000364,-0.04198538,-0.00079089,0.01272085,0.00248447,-0.00773515,0.03304348,0.02741729,0.00168427,0.02537372
2015-04,-0.02094961,-0.03832944,0.03540052,-0.08321294,-0.01330218,-0.02703132,-0.01934058,-0.03049345,-0.03065856,-0.01947075,-0.02184315,-0.02699065,-0.01723485,-0.02017291,-0.02154047,-0.01896272,-0.02827719,0.02945961,-0.0566152,-0.02498443,-0.02678427,-0.02232807,-0.00194742,-0.02589748,-0.02871672,-0.02433883
2015-03,0.00377917,-0.00423609,-0.00050075,0.02491744,0.00247434,0.01102643,-0.00252336,0.0027539,0.02194908,0.01612177,0.00062748,0.00825971,-0.0060906,0.00676471,-0.0019656,0.00758825,0.00749598,-0.0440437,0.01945223,0.01196593,0.00887355,-0.00774605,0.01084545,0.01586723,0.00818554,0.0050811
2015-02,0.01573932,0.01767152,-0.02015173,0.0030175,0.01216063,0.00735294,0.00872483,0.00643109,0.0163949,-0.01160936,0.01551871,0.00266628,0.00327869,0.01438849,0.0099272,0.00695825,0.0014417,0.00635145,0.00358479,0.00119575,0.00222387,0.00015359,-0.00366211,0.00547146,0.00182232,0.01143759
2015-01,0.01690927,0.04743207,-0.052,0.08704188,0.02102804,0.02755511,0.02439506,0.03179817,0.03185172,0.02418622,0.02706242,0.0290758,0.04284264,0.03631546,0.02883467,0.02361937,0.02957039,-0.05690516,0.05685564,0.02769386,0.02967107,0.03747788,0.02648676,0.0228361,0.02827683,0.03881512
2015-00,-0.00865202,-0.01251545,0.01127396,-0.02841086,-0.01215981,-0.00998527,-0.00539427,-0.00449236,-0.01295291,-0.01120976,-0.01222651,-0.01022047,-0.00664251,-0.00996474,-0.00973971,-0.01729586,-0.01639344,0.02167605,-0.02131752,-0.00955279,-0.01076525,0.00486381,-0.01484781,-0.01329978,-0.01076261,-0.01003814
2014-51,-0.00855439,-0.01897475,0.00763702,-0.02875497,-0.00606177,-0.0030985,-0.00801407,-0.00986436,0.00324448,-0.0070291,-0.00702875,-0.00784713,-0.01548848,-0.0126159,-0.01111664,-0.00855404,-0.0111974,0.01094578,-0.01344086,-0.004441,-0.00797011,-0.01110217,-0.00172925,0.00593846,-0.00871826,-0.00956366
2014-50,0.06185931,0.13607125,-0.12871287,0.11184211,0.06698467,0.04191313,0.06565862,0.0473981,0.03331812,0.04107043,0.03074575,0.0417819,0.06536626,0.04737173,0.03483185,0.0377877,0.05468307,-0.08423605,0.08598193,0.04121301,0.04251672,0.0849073,0.0640485,0.04723065,0.03691486,0.10253054
2014-49,-0.02755213,-0.04718237,0.04427202,-0.09500291,-0.02872188,-0.02511006,-0.02454755,-0.03167761,-0.01890325,-0.02336869,-0.02927033,-0.03090492,-0.01825397,-0.03266596,-0.03531537,-0.00016886,-0.0166362,0.06706461,-0.06573705,-0.02898959,-0.02891269,0.00752131,-0.00618238,-0.01543325,-0.03179626,-0.03277662
2014-48,0.02349961,0.05441082,-0.05262059,0.05681465,0.0165905,0.0203877,0.02723071,0.02491403,0.02373806,0.01395094,0.00972722,0.01944954,0.0252958,0.02215337,0.00860785,0.01695786,0.03244782,-0.02320534,0.03744777,0.01641695,0.0197252,0.03768318,0.01491366,0.02095526,0.01942646,0.02153059
2014-47,0.0063761,0.03165375,-0.02805486,0.04209512,0.01012708,0.0100368,0.01247987,0.01770598,0.00823045,0.00881219,0.01112299,0.0124509,0.00688398,0.01321107,0.01322176,0.01295602,0.00923135,0.0,0.0220069,0.01104693,0.01232364,0.00906448,0.00626959,0.00623465,0.01371999,0.01942369
2014-46,0.02027883,0.03791304,-0.04,0.03132368,0.02483444,0.01163786,0.02133445,0.01507137,0.00957961,0.01583412,0.01129944,0.01200816,0.01519883,0.01114472,0.01119213,0.00452646,0.01929448,-0.0193884,0.02680553,0.0101635,0.01221625,0.03348416,0.00344828,0.00985127,0.01108999,0.01258556
2014-45,-0.03162505,-0.04763491,0.04762858,-0.02173913,-0.01852417,-0.00360887,-0.0237413,-0.00203933,-0.0013169,0.00493171,-0.00217486,-0.00843056,-0.00784638,-0.00993848,0.00411382,-0.00051993,-0.00621359,0.02258014,-0.01611809,-0.00140689,-0.00717187,-0.02443343,0.01506186,0.00136426,-0.00679842,-0.0053027
2014-44,-0.01539,-0.04159789,0.04248037,-0.01223657,-0.02471368,-0.02167655,-0.02079723,-0.01587989,-0.02677005,-0.00057576,-0.00501417,-0.00732131,-0.02240033,-0.0358186,-0.00241546,-0.03344652,-0.03568717,0.01188986,-0.01159618,-0.00646888,-0.00770963,-0.02221038,0.00027211,-0.02633085,-0.00476872,-0.03400775
2014-43,0.02519798,0.04208176,-0.04503464,0.09708738,0.02255175,0.0243309,0.02121685,0.02350412,0.03562219,0.02945523,0.02290416,0.03003891,0.01474252,0.03411446,0.01863572,0.049189,0.01732769,-0.06072162,0.06094033,0.02875497,0.03083385,0.02497266,0.04347826,0.04356397,0.0305018,0.02939212
