Week,CHIM,COPX,CROP,CUT,DUST,FLM,FTAG,FTRI,FXZ,GDX,GDXJ,GNR,GOEX,GRES,GUNR,HAP,IGE,ITB,IYM,LIT,MOO,MXI,NUGT,PICK,PKB,PSCM,PYZ,REMX,RING,RTM,SBM,SIL,SILJ,SLVP,SLX,SMN,SOIL,URA,UYM,VAW,VEGI,WOOD,XHB,XLB,XME
2017-39,0.03257497,0.02229846,-0.00352216,0.0028021,0.11453362,0.01146705,0.00653595,0.0044843,0.0145334,-0.03615483,-0.03882657,0.00232721,-0.02794242,-0.00037327,-0.00232945,0.00177883,0.00275398,0.0398395,0.00042726,0.03911765,0.00527612,0.00838077,-0.1031746,0.01527247,0.02736564,0.03460646,0.01142231,0.05068043,-0.0364204,0.01208791,0.0,-0.02658303,-0.03396852,-0.03173164,0.01895236,-0.00327976,0.00101215,-0.02113208,0.00703455,0.00522004,0.00036576,0.00679537,0.03022339,0.0025436,0.00872093
2017-38,0.00542406,-0.01404959,-0.00146199,0.00348918,0.03323392,0.01062855,-0.01182304,-0.0080573,0.00433342,-0.01110162,-0.0058292,0.0,0.00347072,-0.00148533,0.00267023,0.00089767,0.0122449,0.00115307,0.00386473,-0.04079956,-0.00157729,0.00109512,-0.03589891,-0.01378615,0.00633545,0.02064072,0.00500391,-0.02770331,-0.01412873,0.0,-0.00211752,0.00669507,0.00167364,-0.00367309,-0.03464725,-0.00648508,-0.00201005,-0.01399116,0.00644451,0.00379185,0.00256598,0.01631955,-0.00551471,0.00310389,-0.01666133
2017-37,0.00393507,-0.04480571,0.00235433,0.00422982,0.05280528,-0.00423105,0.01686275,-0.00717489,-0.000257,-0.01773927,-0.01790711,0.00023375,-0.00885702,0.00111566,-0.00233879,0.0039192,0.02093398,0.00028986,0.01558556,0.05241461,0.01145516,-0.004375,-0.04203425,-0.0313828,0.00438005,0.00284588,0.00476115,-0.02463704,-0.00607287,0.00283487,-0.00104058,-0.02438316,-0.02827965,-0.02884615,-0.01844467,-0.02358783,0.01354167,0.01258327,0.02859491,0.00926685,0.00897868,0.00249844,-0.00104712,0.01151346,-0.00514139
2017-36,0.01315124,-0.02646944,0.01168014,0.01631617,-0.00152749,0.01386547,0.00558882,0.00730594,0.00577731,-0.00280224,-0.01182478,0.00927026,-0.01041249,0.00789771,0.00948188,0.00886037,0.00260163,0.01692399,0.00312709,0.02078086,0.01353824,0.00699078,-0.01011527,0.00330251,0.01642148,0.00998668,0.00128804,0.0622871,-0.00244738,0.00628024,-0.018,-0.00790291,-0.017177,-0.00854701,-0.0027666,-0.0059988,0.02486486,0.00074405,0.00544218,0.00424929,0.01103921,0.0152635,0.01597019,0.00396601,-0.01357752
2017-35,0.07327586,0.02811881,0.01770177,0.01937843,-0.07241226,0.02963105,-0.01518178,0.00551471,0.03078158,0.02130326,0.02880776,0.01882694,0.03364566,0.01366743,0.01718804,0.01737512,0.02095111,0.02323476,0.01521934,0.03262956,0.01960784,0.01700626,0.06510139,0.02916527,0.03809524,0.02758309,0.02548603,0.08534031,0.02882141,0.01761111,0.0,0.00288934,0.04417671,0.01869991,0.04139547,-0.0280597,0.00977199,0.04361132,0.02773052,0.01966717,0.01494253,0.0205916,0.02251763,0.01689766,0.03468395
2017-34,0.02206288,0.04431438,-0.00060078,0.01662971,-0.0195848,0.01062597,-0.00359569,0.01313321,0.00865801,0.00434783,0.00118624,0.01771218,0.01424755,0.00497512,0.01683029,0.01414649,0.01791751,-0.00329835,0.01388099,0.03395978,0.00129462,0.02130798,0.01136364,0.03517938,-0.00247525,0.01921741,0.01855567,0.02139037,0.00641711,0.01271409,0.0,0.00845411,0.01465517,0.01499531,0.04468665,-0.03561172,0.01425439,0.00306279,0.02849103,0.01427106,0.00229973,0.02919586,-0.00027122,0.01251203,0.03830369
2017-33,-0.00111982,0.01862278,-0.0077266,0.00295312,-0.01435935,-0.01292776,0.00243704,-0.00471254,-0.00802998,0.00443853,0.01034063,-0.00417076,-0.00045045,-0.00572738,-0.00594614,-0.01394916,-0.01783355,-0.0279965,-0.00500114,0.00431894,-0.0162172,-0.00016466,0.00850662,0.00458231,-0.02980473,-0.01471587,-0.0084479,-0.02107482,0.00490463,-0.00885601,0.0,-0.00876928,-0.00429923,-0.00469925,-0.00081301,0.00404391,-0.01294498,0.01155624,-0.00858595,-0.00636726,-0.01621418,-0.00049826,-0.0292876,-0.00498466,-0.00378527
2017-32,-0.04535637,-0.05938144,-0.00921796,-0.01361796,-0.11830131,-0.02790612,-0.01638034,-0.01209302,-0.02422965,0.04244637,0.04399376,-0.02022634,0.03703704,0.00114068,-0.01654602,-0.01774786,-0.01844063,-0.02028398,-0.02316732,-0.03766234,-0.02157109,-0.0242797,0.12248379,-0.03869863,-0.01966768,-0.03014184,-0.03067684,-0.05963303,0.04196978,-0.02562,0.0,0.0366005,0.04332449,0.02980769,-0.04347826,0.05458908,-0.03444676,-0.04692082,-0.05054945,-0.02326749,-0.01672241,-0.01750082,-0.02167102,-0.02065568,-0.02181208
2017-31,0.00899382,-0.00621891,-0.00650118,-0.00147113,0.07182118,0.00223589,-0.00238949,0.00372439,-0.00026413,-0.02393617,-0.0367713,0.0,-0.04635762,-0.00532927,-0.0010377,0.00091827,-0.01424051,0.02797619,0.00213267,0.04861349,0.01183109,0.00065083,-0.0828475,-0.00417246,0.00067912,-0.00720839,-0.00081182,0.00846561,-0.025,0.00092497,0.01277466,-0.05412522,-0.08534622,-0.0541028,-0.00821192,-0.00059559,0.0021164,-0.02197023,0.00119393,-0.00209065,0.01015419,0.00427491,0.01300425,-0.00113636,-0.02856205
2017-30,-0.00058275,0.06657609,0.00147842,-0.01088929,-0.11281884,0.00410678,-0.00718276,0.00283822,-0.01174322,0.0390625,0.0359022,0.02163641,0.01207513,0.01005025,0.02419929,0.01561037,0.0223301,-0.0070713,-0.00033426,-0.00239808,0.00255195,0.00659087,0.11084826,0.03353992,-0.00102006,-0.01593454,-0.00727567,0.04090909,0.04848831,-0.00337492,0.0,0.03109903,0.03479702,0.02682701,-0.00268097,0.00180505,0.0,0.01515152,-0.0035229,-0.00611874,0.00226159,-0.0069987,-0.0015873,-0.00262418,-0.00756828
2017-29,0.02858845,-0.0063234,0.00416295,-0.00251527,-0.05246114,-0.00316044,0.00601926,-0.00749064,-0.00311688,0.01936376,0.01166002,-0.00222938,0.0180018,0.00935673,-0.00035524,0.00249922,0.00226391,-0.00554421,-0.00022262,0.0038115,0.00403152,-0.0042721,0.0549747,-0.01013025,-0.01176075,-0.00681721,-0.00640512,0.03064231,0.01414827,0.00163566,0.0,0.01137044,0.01588629,0.01848429,-0.01199041,-0.00060241,0.0031881,-0.00214592,-0.00201039,-0.00263635,0.00492984,0.00718367,-0.00419177,-0.00186916,0.00361961
2017-28,0.02591923,0.05577299,0.01753855,0.02019831,-0.04333333,0.02088079,0.01258117,0.03307393,0.01618037,0.01318888,0.01066165,0.02935171,0.00641613,0.02566159,0.02740227,0.01688974,0.02081956,-0.00377907,0.01793417,0.02963227,0.01565412,0.02933198,0.03842011,0.04066895,0.00134816,0.01630435,0.02593755,0.01939394,0.02274052,0.01244684,-0.02781918,0.02467208,0.03166227,0.01913876,0.03052164,-0.0342029,0.03402854,0.01969697,0.0307345,0.01501552,0.01457614,0.02825904,0.00236407,0.01424772,0.03019904
2017-27,0.04067584,-0.00639764,-0.011994,-0.01027146,0.03782648,-0.00924354,-0.00244898,-0.00767754,-0.01653543,-0.01273585,-0.02749141,-0.01219822,-0.0274223,-0.01975504,-0.01416122,-0.01896334,-0.03064516,0.01520119,-0.00318907,0.01091703,-0.00894021,-0.00408163,-0.05665113,-0.00038402,0.00033681,-0.01228184,-0.00695479,0.06028834,-0.0262085,-0.00375626,-0.00297177,-0.03865031,-0.04314064,-0.03947368,-0.01226994,0.00807848,-0.01208791,-0.00610221,-0.00911481,-0.00336445,-0.00192901,-0.02059459,0.00264131,-0.00247855,-0.01750772
2017-26,0.02370275,0.05669291,-0.01331361,0.00666667,0.06338271,-0.00113058,0.01195383,0.00097276,0.00691306,-0.02111411,-0.01072386,0.01275377,0.00309735,-0.00039526,0.00924214,0.00902062,0.01025471,0.00687799,0.00380974,-0.01082642,-0.00280584,0.01390096,-0.07533825,0.04940305,0.0,0.01390728,0.01789634,0.02915254,-0.03322259,-0.00669876,0.0,-0.01584507,0.0,-0.00993677,0.05371531,-0.01061453,-0.00879121,-0.00925212,0.00919748,0.00178496,-0.00620155,0.00352408,0.00052854,-0.00364054,0.02652051
2017-25,0.00904977,0.00157812,-0.0108409,-0.00808229,-0.10619469,0.01156069,-0.03192338,-0.0105871,-0.00583709,0.03696858,0.05357696,-0.01105683,0.04426003,0.00079051,-0.00841258,-0.00988205,-0.01434627,-0.00863609,-0.01335769,-0.00827041,-0.01490066,-0.00792557,0.12386402,0.0,-0.01073826,-0.00175786,-0.0056961,-0.01483479,0.04034091,-0.00688576,0.00597907,0.04901065,0.03806228,0.04793233,0.01488909,0.01994302,-0.01199564,0.03498779,-0.02720367,-0.00903411,-0.01183206,-0.01408684,-0.01648352,-0.01102242,0.02798982
2017-24,-0.01163542,-0.05236657,-0.00176108,0.01384212,0.0920546,-0.00288184,0.00723473,0.01439539,-0.00796601,-0.0298574,-0.01677149,-0.01070882,-0.02332885,-0.00904088,-0.01370357,-0.01106195,-0.01284934,0.01248097,-0.00879899,-0.00644007,0.00426005,-0.01252789,-0.10498061,-0.03804565,0.00068027,-0.01839429,-0.01816364,-0.00067568,-0.04314582,-0.00441408,0.0,-0.0330339,-0.04571429,-0.02702703,-0.046811,0.02223489,-0.01849837,-0.01589825,-0.02007396,-0.00584201,-0.00229709,0.01097232,0.00772509,-0.00267482,-0.06582105
2017-23,0.01460823,0.04338735,0.00323339,-0.00149925,-0.03055269,-0.00786344,0.00281804,-0.00095877,0.01317558,0.0040107,0.02225008,0.00874711,0.01709797,0.0087267,0.00763914,0.01085222,0.01241424,0.00122362,0.01791286,-0.00106157,0.00727205,0.0101935,0.00921248,0.02320847,0.01556017,0.03601601,0.0144368,-0.00803213,0.01438849,0.01967876,-0.03090295,0.00689655,0.00978793,0.01165919,0.02299881,-0.03396437,0.00328947,0.02926829,0.03300271,0.01783724,0.00694981,-0.00016886,0.00080472,0.01762541,0.02939093
2017-22,-0.02207792,-0.03169014,0.00655542,0.01557159,-0.01585695,0.01081499,0.02967848,-0.01231061,0.01191121,0.00762674,0.01245211,-0.00638081,0.00606061,-0.00039604,-0.00433839,-0.00031847,-0.00583468,0.02545793,0.01769186,0.00141293,0.00846024,0.01111883,0.01022556,-0.01593625,0.02065826,0.01341382,0.010318,-0.0151715,0.00110803,0.0087504,0.0,-0.00200976,-0.00806452,-0.00178571,-0.02083945,-0.03053229,-0.00109769,-0.02129338,0.03237144,0.01596945,0.00620155,0.01264093,0.02178649,0.01748527,-0.01202263
2017-21,-0.00775695,-0.0005,0.00657895,0.01272167,0.02772776,-0.01222541,-0.00367497,0.0,0.00516726,-0.00919037,-0.03671117,-0.00733806,-0.02977778,-0.00667714,-0.00893495,-0.00690521,-0.01975541,-0.01493902,0.0069469,0.02384393,0.01058401,-0.00173461,-0.04018847,-0.00988924,-0.01276743,0.01499318,0.00304723,0.01192053,-0.02454642,0.01110632,-0.00144648,-0.01988401,-0.00702576,-0.01722653,0.00356083,-0.01287899,0.0,-0.0280303,0.01250934,0.00900665,0.00858034,0.01104782,-0.00995694,0.00831848,0.00601557
2017-20,0.01535381,0.01840491,0.01615361,-0.01074856,-0.01737057,0.00153081,0.00327735,-0.02634055,-0.01155293,0.00266667,-0.00460264,0.00612245,0.01043557,0.00118624,0.0050396,0.00760697,-0.0049922,0.00523077,-0.00990099,-0.0010846,0.01050019,0.00454545,0.00201265,0.01782098,-0.02067797,-0.02007584,-0.01440777,0.00132013,0.00488865,-0.00823529,0.01251203,0.02050698,0.0015949,0.01509769,-0.00825959,0.01913091,0.01550388,-0.01644245,-0.01976936,-0.01227312,0.00789578,0.0,-0.00750872,-0.01175549,-0.00142045
2017-19,-0.00996678,0.02231668,-0.00646751,-0.01152516,-0.15323042,-0.00992556,0.00835422,0.00856327,-0.00594113,0.05456256,0.07363184,0.00414293,0.06407767,0.01165595,0.00842182,0.0025641,-0.00031476,0.00752351,-0.00467836,0.01557864,-0.0032567,0.00035255,0.16813859,-0.00082001,-0.00674764,-0.0073842,-0.0001701,0.02185792,0.0519703,-0.0111588,0.0,0.07206378,0.08406305,0.06628788,-0.00060295,0.00920162,-0.00670391,0.05031447,-0.00941133,-0.00520698,-0.00238379,-0.00490196,-0.00243375,-0.00823207,0.0025198
2017-18,-0.03290323,-0.07643928,0.0,0.00768344,0.00840093,0.0,-0.00951593,-0.00095057,-0.00053735,-0.00607477,-0.03400706,-0.00615542,-0.04011065,-0.02422821,-0.01082251,-0.00981323,-0.00472144,-0.00156152,-0.00115701,-0.00515654,-0.00529801,0.0005231,-0.02033333,-0.03194006,0.00913396,-0.02702118,-0.01623861,-0.00934579,-0.00113895,0.00363248,0.0,-0.01579261,-0.02624894,-0.01860465,-0.04249857,0.00304204,-0.00442478,-0.03343701,-0.00665348,0.0019831,-0.0097924,0.00540918,0.00460705,0.00724496,-0.02828212
2017-17,-0.01658163,0.00686948,0.0056005,0.0,0.11953862,0.00399848,0.01002925,0.01157184,-0.00080257,-0.04150284,-0.04355609,-0.00229768,-0.04159445,-0.00693909,-0.00501253,-0.0022096,-0.00839291,0.00031221,-0.0003467,-0.00220994,0.01265095,-0.00263112,-0.12930108,-0.0074539,-0.00102041,0.0045425,-0.01323313,0.00067613,-0.05290728,0.0053775,0.0,-0.0168235,-0.03571429,-0.02758007,-0.01440678,-0.00110681,0.01569507,-0.09901685,-0.00089896,0.00259246,0.01231136,0.00122442,0.00243309,0.00512013,-0.01671784
2017-16,-0.01815905,-0.02684564,-0.0015758,0.01347068,0.09983832,0.01217835,0.00042409,-0.00294695,0.00984413,-0.03519669,-0.04422809,-0.01328564,-0.03680982,-0.00614203,-0.01565279,-0.01293375,-0.02257474,-0.001875,0.00672725,-0.00111899,-0.00618238,-0.00142501,-0.10840909,-0.00396354,0.0132082,0.02366464,0.02126212,-0.01260783,-0.024,0.01223275,0.0,-0.04622413,-0.03770739,-0.04614094,0.01759015,-0.01533986,-0.01677852,-0.04793609,0.01405811,0.01294326,-0.00320641,0.01019496,0.01182293,0.01005834,0.00910683
2017-15,-0.01537515,-0.05034325,0.00031526,-0.00595711,-0.10986222,-0.0023534,0.00295359,-0.00778968,-0.0237069,0.03770351,-0.00218639,-0.01517835,0.01942149,-0.00537634,-0.01201838,-0.01160238,-0.02159568,0.00158831,-0.02772964,-0.02232796,-0.00655738,-0.01673714,0.11496855,-0.04130019,-0.01696089,-0.03290195,-0.03588477,-0.02373316,0.03134635,-0.02628461,0.01514411,0.03635362,0.02885345,0.02827763,-0.06347898,0.05636916,-0.00555556,-0.02786779,-0.05560538,-0.02437326,-0.00159363,-0.01047399,-0.00607567,-0.02451077,-0.03833221
2017-14,0.0163522,0.0162715,-0.00376058,0.0039984,-0.04298874,-0.000588,-0.00503778,0.003861,0.00378993,0.01310616,-0.00192097,0.00433231,-0.00082747,0.00387297,0.00679785,0.00728079,0.00792925,-0.00475888,0.00592954,0.02365753,0.00135423,0.00035348,0.04348986,0.00115385,0.00453436,0.01018601,0.00893596,0.01163542,0.01629863,0.00826446,0.00589681,0.01390047,0.02242846,0.0078125,-0.00435256,-0.0114535,-0.00553097,0.00884956,0.01071753,0.00656858,0.00440352,0.00844868,-0.0057931,0.00716846,0.00913706
2017-13,0.01037613,0.01701323,-0.01364764,0.00723764,0.08018207,0.01129608,0.00125471,0.01178782,0.0211713,-0.02638408,-0.02612245,0.01105683,-0.00707155,-0.00233736,0.00612171,0.01114295,0.02748282,0.01052296,0.01421356,0.03954581,0.00543478,0.00675556,-0.08078209,0.01672501,0.02400282,0.02531646,0.02547233,0.012394,-0.02600104,0.02064246,-0.01880424,-0.01413134,-0.01087801,-0.01126516,0.01870702,-0.03200854,0.01114827,0.00537273,0.02460685,0.01467728,0.00965795,0.01126863,0.01276006,0.0124523,0.02224539
2017-12,-0.02140673,-0.04096171,-0.01561065,-0.01420679,-0.0094217,-0.0049087,0.00509122,-0.01260912,-0.0227821,0.00132802,-0.01746248,-0.0148802,-0.02229562,-0.00810811,-0.00925267,-0.00818125,-0.01595581,-0.0153605,-0.02145824,-0.00505247,-0.0097589,-0.01470074,-0.00109141,-0.04174295,-0.02170917,-0.03499356,-0.0429059,-0.02896725,0.0,-0.01852052,0.01702335,0.01229274,-0.01333333,0.01341682,-0.07240854,0.03747589,-0.00663717,-0.06518987,-0.04269382,-0.02269774,-0.00914513,-0.00911365,-0.0147541,-0.01837218,-0.04372497
2017-11,0.02434457,0.05755732,0.01268957,0.01651228,-0.12689238,0.00255906,-0.00799663,0.01782178,0.01140375,0.03040074,0.00361513,0.02219928,0.02850972,0.0150257,0.01849166,0.015625,0.00586239,0.02038217,0.01052262,0.02327448,0.00192012,0.02185988,0.07097554,0.04738059,0.00794473,0.03058306,0.02359196,0.01526718,0.02704194,0.01010878,-0.00867888,0.02846975,0.00159236,0.02299908,0.03663393,-0.02416107,0.00890869,0.04364821,0.02129222,0.01071021,0.00359712,0.0134521,0.01576763,0.0045899,0.02017094
2017-10,-0.01972873,-0.06511001,-0.00217189,-0.00921474,-0.01925078,0.00337972,-0.00381841,-0.0311284,-0.0097271,0.00421546,0.03789474,-0.01681957,0.03304268,-0.01022414,-0.01542878,-0.01486871,-0.02647413,0.02731707,-0.00525947,-0.00725806,0.0021215,-0.01123195,0.00887199,-0.04465291,0.00312717,-0.02358797,-0.03029316,-0.05173463,0.00509338,-0.00808655,0.00581959,-0.00391331,-0.00406504,-0.00654818,-0.05097025,0.01183114,-0.00223464,0.01192053,-0.0128041,-0.00822325,0.00080096,-0.00692168,0.01741084,-0.00398724,-0.04558969
2017-09,0.0180798,0.00879894,-0.00308261,0.00559105,0.07810615,0.01005227,0.00297746,0.00193986,0.0051089,-0.02795031,-0.01968941,0.0043213,-0.03433658,0.00155461,0.0032097,-0.00094221,-0.00030075,0.01980852,0.00702412,0.01507128,0.00172745,0.0058698,-0.09318424,0.01194476,0.00869868,0.01951008,0.0011283,-0.02815249,-0.02617521,0.01114998,0.0,-0.01918736,-0.03786192,-0.02789887,-0.00830816,-0.01603849,0.00223214,-0.05914303,0.01321829,0.00681759,0.0,0.01314348,0.01039034,0.00698045,-0.0140665
2017-08,0.00309598,-0.05299918,-0.00153894,-0.01461873,0.06050483,-0.0181998,-0.01651143,-0.01717557,-0.01857257,-0.01976122,-0.01724988,-0.02406351,-0.0322336,-0.01141118,-0.0229725,-0.01942047,-0.02708272,0.00506415,-0.00579777,-0.01907032,-0.0131079,-0.0195088,-0.0592686,-0.05786874,-0.02579979,-0.03642105,-0.03747256,-0.01596351,-0.01924975,-0.01194962,0.0004852,-0.01715623,-0.02084734,-0.02081665,-0.05973025,0.01197931,-0.03125,-0.05061082,-0.01134726,-0.00934256,-0.01147606,-0.01677792,0.0,-0.00079507,-0.06302521
2017-07,-0.03075031,-0.05758539,0.0,0.00561347,0.01734773,-0.00830532,0.0059676,-0.01701323,-0.00745077,-0.00649878,-0.00048709,-0.00840544,0.00605831,-0.00869894,-0.01073779,-0.00921093,-0.01776872,-0.00170648,-0.00093175,-0.01963094,-0.00566572,-0.00902621,-0.02094663,-0.02278304,-0.0048628,-0.00970669,0.00270744,0.01585437,-0.00341964,-0.0113539,0.00291971,-0.01525941,-0.01647989,-0.01569859,-0.01311953,0.00702133,-0.01896733,-0.03357182,-0.00217234,-0.00278043,-0.00316331,0.00830258,0.00609579,-0.00456621,-0.01753343
2017-06,0.03200523,0.05240733,0.0128125,0.01221001,0.0068438,0.0068812,0.00729927,0.01735776,0.00512682,-0.00399042,-0.01140956,0.00678051,-0.01005212,0.02042389,0.01197605,0.01154086,0.00644972,0.02658272,0.00675036,-0.00901961,0.00956023,0.0122754,-0.02052062,0.03001112,0.01229364,0.00771373,0.03204807,0.00362319,0.00144788,-0.00290823,0.0,-0.00921315,-0.01977041,-0.01077752,0.06076017,-0.01770372,0.00429185,0.09571788,0.01368066,0.00546304,0.00199442,0.02022302,0.02376002,0.00301205,0.01035638
2017-05,0.04628422,0.01381096,0.01899937,0.00242817,-0.16376202,0.01870299,0.00729614,0.00286807,0.00216626,0.058669,0.06867305,0.00150301,0.06157739,0.01009317,0.00814448,0.01098556,0.01205528,-0.00345901,0.00284765,0.00993246,0.01781565,-0.00017696,0.17270471,-0.00986482,-0.00278843,0.00427991,0.0104465,0.03378378,0.05717311,-0.00118611,0.0,0.05940323,0.06671398,0.05668359,-0.01131579,-0.0057128,0.01074114,-0.0476758,0.00394811,0.00114527,0.01614205,0.00226159,-0.00176783,-0.0037909,0.0087146
2017-04,0.05047749,0.05248991,0.00348763,0.02,0.06449532,0.02296023,0.02656794,0.01425856,0.02638813,-0.02510638,-0.02808691,0.00724095,-0.03204868,0.00698487,0.00492784,0.00909091,0.00932129,0.05139341,0.02960725,0.0155193,0.00638174,0.0190901,-0.07103575,0.02895323,0.04087487,0.0184589,0.02174652,0.02913825,-0.0232318,0.02571116,0.0,-0.02586434,-0.02955326,-0.01972062,0.01483989,-0.05892634,0.01400862,0.05189255,0.05985572,0.03061041,0.0,0.02008717,0.02291667,0.03158109,0.01658323
2017-03,0.01696113,0.00459137,-0.00571973,0.00330715,0.02884032,-0.00285656,-0.0021978,-0.00094967,0.00975474,-0.01041215,-0.02360117,0.00301583,-0.01859504,-0.00743349,-0.00070847,0.0015758,-0.00460564,-0.00542299,0.0084208,0.01172665,0.0141426,0.00816845,-0.03171552,0.00758438,0.00542888,0.00238095,0.00461066,0.00125865,-0.01105263,0.00832224,0.0,-0.01104526,-0.01668985,-0.01174497,0.00692226,-0.01566707,0.00326797,-0.03760789,0.01508835,0.00744034,0.01091791,0.00076307,-0.00208582,0.00885685,0.01473887
2017-02,0.06732224,0.08313077,-0.0050537,0.01500625,-0.0360797,0.01211748,0.01111111,0.00474834,0.01714928,0.01263538,0.01956947,0.02505812,0.00984168,0.01392758,0.02144675,0.01440461,-0.00144634,0.01609364,0.00758224,0.03689884,0.0091017,0.03102804,0.03544576,0.07218167,0.01821494,0.00751557,0.00938086,0.02439024,0.01372119,0.00858704,0.0,0.02233531,0.03560831,0.02014011,0.06029868,-0.00197482,0.01219512,0.17915774,0.01417166,0.00919603,0.01065574,0.01786744,0.01021021,0.00515251,0.03367448
2017-01,0.02163833,0.03638201,0.02194964,0.01261564,-0.11321201,0.0128391,0.01805869,-0.00094787,0.01044313,0.0288775,0.05228563,0.00881971,0.07902164,0.00436508,0.00839723,0.00962773,0.00660161,0.00218978,0.01299344,0.02648441,0.01342685,0.01286417,0.07694558,0.00775827,-0.00750804,-0.00190799,0.01038828,0.02813128,0.03520727,0.01778634,-0.01046406,0.047804,0.063593,0.05297398,-0.00139978,-0.03961556,0.01818182,0.08037094,0.02551541,0.01111111,0.01537822,0.0082756,0.0020933,0.01251826,0.02298468
2016-52,0.01425178,-0.00775595,0.00357607,-0.00716393,-0.18421053,-0.00332226,-0.00090498,0.00768492,-0.02149637,0.05252422,0.06370722,-0.00052604,0.11170784,0.01013377,0.00260126,-0.00097276,-0.0151819,-0.02087833,-0.0177305,0.0,-0.00220618,-0.00114286,0.13702733,-0.00041719,-0.02534319,-0.02452713,-0.02430032,0.00889802,0.04956629,-0.0172549,0.01290323,0.03524804,0.02690972,0.04276986,-0.03103159,0.03329283,0.00805524,0.00803213,-0.03493014,-0.01853366,0.00041615,0.00038662,-0.01981662,-0.01671482,-0.0326087
2016-51,-0.02627512,-0.00258665,-0.00065466,0.00127173,-0.04052837,0.00165803,0.0018315,-0.00961538,0.00112391,0.01327669,0.00671853,0.0050438,0.00443459,0.0,0.00337331,0.0,-0.00028785,-0.00899928,-0.00306185,-0.01464255,0.00486421,0.00153051,0.04157917,-0.00457952,0.00070972,-0.00582121,-0.01119652,-0.00811359,0.0116204,0.00578953,-0.00321543,-0.00566478,-0.02380952,-0.00728408,0.00427472,0.00726216,0.02251185,-0.01515152,-0.00620496,-0.00145906,-0.00500626,-0.0003873,-0.01236021,-0.00103627,-0.00132935
2016-50,-0.04922851,-0.09070191,-0.01301236,-0.00964361,0.25176514,-0.00878447,0.01666667,-0.01424501,-0.01656543,-0.08080313,-0.12716584,-0.02689549,-0.09777778,-0.0188,-0.03414809,-0.02133079,-0.00656205,-0.02672293,-0.01424089,-0.02164686,-0.01335992,-0.03029184,-0.23962387,-0.06982068,-0.02094972,-0.00538191,-0.01584681,-0.03979126,-0.08778173,-0.01510272,0.02106742,-0.09750975,-0.09227129,-0.09474672,-0.04958897,0.02894934,-0.02739726,0.01996805,-0.02928059,-0.01170749,-0.00824063,-0.01431298,-0.0185561,-0.01003481,-0.03724928
2016-49,0.02716981,0.02389878,0.01266667,0.0252029,0.08831169,0.02102852,0.04360056,0.02566634,0.03017484,-0.03096713,-0.03955979,0.02015707,-0.05714286,0.01168413,0.01798165,0.02117264,0.01155068,0.05129151,0.02222222,0.03052769,0.03204736,0.02082552,-0.09314743,0.01987529,0.03437164,0.02957215,0.01777999,0.04161074,-0.02102804,0.02692654,-0.0240581,-0.04221252,-0.06646751,-0.03825137,0.01198083,-0.0441989,0.04255319,0.0969697,0.04509018,0.02194386,0.02854744,0.0303505,0.04330827,0.02230096,-0.0034375
2016-48,0.00226929,-0.01624462,-0.00530504,-0.00515464,-0.00817547,0.00988225,0.01233982,0.01930894,0.01005169,-0.0014245,0.0078219,0.01561659,0.04392387,-0.01315265,0.01165414,0.01402806,0.04215954,-0.02444363,0.01282212,0.01648107,0.00790021,0.00497132,-0.01138354,-0.01376869,-0.00468468,0.01995176,0.01182722,-0.01447368,-0.00516944,0.01035197,-0.02349291,0.02201071,0.05555556,0.02147526,-0.01458671,-0.02524094,0.01581509,0.00788091,0.0248212,0.0091452,0.01767241,-0.00475624,-0.01558286,0.01254785,0.01146038
2016-47,0.01848998,0.08035251,0.00878675,0.01347826,0.11468614,0.00358196,0.00576092,0.0070922,0.00602755,-0.04022717,-0.041429,0.01522153,-0.03925417,0.00200562,0.01523229,0.01518219,-0.00298864,0.01539589,0.01422042,0.01360544,0.0131744,0.02082117,-0.1243597,0.05835765,0.02504537,0.02975133,0.01450276,0.04818436,-0.04568818,0.01107905,0.0,-0.04312115,-0.03689168,-0.04625347,0.07443082,-0.02736653,-0.00362757,-0.00707339,0.03159252,0.01574877,0.01079914,0.0158794,0.01440576,0.01374275,0.06174543
2016-46,0.01564945,-0.0309119,0.00338868,0.01465364,-0.00942524,-0.01240538,-0.0023912,0.01144641,0.00730994,-0.00336862,-0.01241672,-0.00275482,-0.01289043,-0.00558436,-0.01034483,0.00513347,0.02156924,0.02030075,0.00414025,0.01437848,0.00357744,-0.0187331,-0.01773574,-0.04489796,0.00700332,0.00882553,0.01738513,-0.01403509,-0.0097533,0.00011688,-0.00945017,-0.01813857,0.026534,-0.00938086,-0.03603344,-0.00907912,0.00741656,0.02367942,0.01047004,0.00191296,0.01762891,0.01144258,0.01099572,0.00108767,-0.01489951
2016-45,0.0,0.11474469,-0.0399221,0.00134409,0.42467499,0.03265396,0.00239693,0.00313152,0.03813038,-0.13127902,-0.13989362,0.00499584,-0.13370119,-0.02588872,0.0023175,-0.00820513,-0.00094429,0.02340094,0.02419891,-0.03733333,-0.00336984,0.0127451,-0.37421563,0.07177455,0.09169054,0.12111801,0.01819518,0.04249084,-0.14393558,0.03841945,-0.02878598,-0.13533058,-0.12635379,-0.14470493,0.08186196,-0.05269583,0.02515723,0.04007456,0.0493653,0.03190855,-0.01829268,0.01171058,0.03687079,0.02206374,0.0893067
