Week,BIL,DFVL,DFVS,DLBS,DTUL,DTUS,DTYL,DTYS,EDV,FLAT,GOVT,IEF,IEI,ITE,PLW,PST,SCHO,SCHR,SHV,SHY,SPTL,SPTS,STPP,TBF,TBT,TBX,TLH,TLT,TMF,TMV,TTT,TUZ,TYBS,TYD,TYNS,TYO,UBT,UST,VGIT,VGLT,VGSH,ZROZ
2017-22,0.00022571,0.0,0.0,-0.04078116,0.0,0.02738811,0.0,-0.04184615,0.01855745,0.0,0.00328947,0.00429101,0.00209521,0.00138098,0.00637146,-0.00760095,0.00020517,0.0032749,0.00028082,0.00061125,0.01388479,0.0,-0.03759398,-0.01380846,-0.0281768,-0.00538213,0.00718105,0.01446316,0.04360902,-0.04334828,-0.04234528,-0.00020358,0.0,0.00180709,0.0,-0.01294033,0.03267378,0.01227424,0.0024077,0.01368727,0.00034077,0.02210555
2017-21,0.00022566,0.01071051,0.02533,-0.00282486,0.00798872,-0.01707157,0.0,-0.00601685,-0.0003686,0.0,0.0008244,0.00058697,0.00033577,0.00017289,-0.01057353,-0.00235849,0.0,-0.00019294,0.0,0.00012231,0.00029709,-0.00068517,-0.00240024,0.00044307,-0.00081967,0.00250627,0.00053718,0.00085572,0.00101729,-0.00244738,-0.00177873,-0.00040733,-0.000489,0.0,-0.00821429,-0.00071429,0.0015746,0.00123348,0.0,0.00027785,-0.00034083,0.00195095
2017-20,0.0,0.0,-0.04950831,-0.05968586,0.0,-0.03086223,0.0,-0.06313993,0.03327645,0.0,0.00621633,0.00877366,0.00404415,0.00364267,0.01231367,-0.01486989,0.00041085,0.00426191,0.00018725,0.00085658,0.02118644,0.00137174,0.00297177,-0.02172024,-0.04203889,-0.01205246,0.01256691,0.0218889,0.06508876,-0.06195099,-0.06780227,0.00081533,-0.02101242,0.02574809,0.0,-0.01818182,0.04637207,0.01608867,0.00468649,0.02038505,0.00085281,0.03277905
2017-19,0.0,0.03094868,0.02860133,-0.0105042,0.0,-0.00127105,0.0,-0.03640375,0.00694048,-0.02907732,0.00249066,0.00435342,0.00295633,0.00278116,0.00682483,-0.00646651,0.00102796,0.00369434,0.0001873,0.0011024,0.00607165,0.00206398,-0.00766735,-0.00692341,-0.01199478,-0.00495926,0.00357782,0.00630142,0.01683867,-0.0173754,-0.01862321,0.00081599,0.00191388,0.01313013,0.00143062,-0.01381215,0.01288554,0.01061724,0.00356448,0.00696221,0.00102442,0.00766871
2017-18,-0.00022573,0.0,-0.01069703,0.01077586,0.0,0.01104613,0.0,0.02408257,0.00464455,0.0,-0.00124224,-0.00206835,-0.00134782,-0.0012138,-0.00064725,0.00232342,-0.00061589,-0.00251743,-9.364e-05,-0.00012241,0.00030211,-0.00102951,0.00474074,-0.00130378,-0.00289321,-0.00071098,-0.00324751,0.00174383,0.00483871,-0.00600185,-0.00538358,-0.00061137,0.0,-0.00716929,0.00720461,0.00909091,0.00340229,-0.00569801,-0.00032336,0.00113106,-0.00051195,0.00698966
2017-17,0.00045167,0.0,0.03278689,0.0150838,0.0,0.00589584,0.0,0.00821114,-0.01076866,-0.00757698,-0.00082645,-0.00078562,-0.00067295,-0.00034644,-0.00289296,-0.00140318,-0.00102627,-0.00038677,-0.00018727,0.00024471,-0.00477612,-0.0003427,-0.00471837,0.00439947,0.00835354,0.00214516,-0.0013082,-0.00473322,-0.01546392,0.01295585,0.01395673,0.00020383,0.00680603,-0.00802936,0.0,0.00070423,-0.01268667,-0.00177117,-0.00064485,-0.0044699,-0.0001705,-0.0127882
2017-16,0.00022584,0.0,-0.00777935,-0.0228158,0.0,-0.00954575,0.0,-0.01762632,0.0044498,0.03521362,0.00123865,0.00127564,0.00126146,0.00069252,0.00353584,-0.00608614,0.00020521,0.00077325,9.366e-05,0.00061155,0.00268256,0.00102845,0.00888889,-0.00308778,-0.00729533,0.0,0.00215103,0.0036098,0.00923077,-0.01011561,-0.01365068,0.0004075,-0.00728863,0.00091596,0.0,-0.00423729,0.00183944,0.0049505,0.00177391,0.0030692,0.00068201,0.00550014
2017-15,0.00022589,0.0,0.0,-0.05419766,0.0,-0.02377892,0.0,-0.08374384,0.02414087,-0.00133333,0.00747508,0.01079422,0.00634357,0.00435085,0.00874636,-0.02072778,0.00205677,0.00681332,0.000281,0.00208359,0.01784634,0.00343761,-0.01995891,-0.01736865,-0.03488067,-0.01272984,0.01133364,0.01814534,0.05633047,-0.05287356,-0.05453329,0.00163265,-0.01247601,0.03557126,-0.01620289,-0.02949246,0.04111081,0.0199784,0.00730519,0.01783692,0.00239112,0.02690114
2017-14,0.0,0.0,-0.01424785,-0.01011176,0.0,0.0061429,0.02543167,0.02159468,-0.01216293,0.00803616,-0.00166044,-0.00326313,-0.00211274,-0.00173792,-0.00323834,0.00322581,-0.00082254,0.00078003,-0.00018734,-0.00146933,-0.00634058,-0.00034388,-0.00929422,0.00565463,0.01424051,0.00283889,-0.00333618,-0.00782609,-0.02493369,0.02319109,0.0222597,-0.00101958,-0.00997625,0.00520957,0.0,0.00688705,-0.01499595,-0.00555755,0.00276963,-0.00747637,-0.00085368,-0.01200265
2017-13,-0.00022586,0.0,-0.02171799,0.00636943,0.0,-0.00862069,0.0,0.00915948,-0.00974825,-0.00489039,-0.00083229,-0.0013893,8.474e-05,0.00017419,-0.00324781,0.00137426,0.0,-0.00097523,0.00065598,0.0,-0.00635786,0.00034388,0.01509434,0.00651042,0.01019608,-0.00105932,-0.00186974,-0.00593679,-0.01877682,0.01508916,0.01633333,0.0,0.0033557,0.00835721,0.0,0.00136519,-0.01425275,-0.00180734,-0.0003251,-0.00581066,0.00017085,-0.0106141
2017-12,0.00022591,0.0,-0.02094573,-0.05801377,0.0,-0.02239502,0.0,-0.02432712,0.01882399,-0.00168549,0.00334588,0.0047976,0.00246662,0.00192274,0.00755337,-0.01309846,0.00082389,0.00333333,-9.369e-05,0.00061342,0.01295097,0.00068823,-0.00374101,-0.01361702,-0.02623613,-0.00175439,0.00787464,0.01450307,0.04133635,-0.03984409,-0.04280768,0.00081699,-0.01409112,0.0115942,0.0,-0.01402806,0.02932469,0.00989011,0.00310305,0.01255411,0.000513,0.02274502
2017-11,0.00033891,0.00910232,-0.01684867,-0.03971963,-0.01202341,-0.02160682,0.0,-0.06214421,0.02569249,0.00783512,0.00675105,0.00971168,0.00556697,0.00404076,0.01067022,-0.01985878,0.00144449,0.0047356,0.00028119,0.00159843,0.01764891,0.00310988,-0.01586402,-0.01870324,-0.0375,-0.00864753,0.01182959,0.01829102,0.05521845,-0.05524194,-0.05377608,0.00122825,-0.01148369,0.00049689,0.00673759,-0.02958199,0.0331565,0.02045412,0.00608953,0.01724646,0.00154215,0.02757019
2017-10,-0.00022586,-0.01193984,0.06549202,0.05357143,0.0,0.01391036,-0.00026763,0.0385,-0.01711157,-0.00959596,-0.00461023,-0.00541951,-0.00323983,-0.0028021,-0.0102108,0.01165919,-0.0010305,-0.00412574,9.371e-05,-0.00073683,-0.01360965,-0.00206825,0.01613833,0.01357082,0.02674331,0.00453436,-0.00907799,-0.01294181,-0.04052511,0.03798549,0.03885608,-0.00122649,0.01690141,-0.01226994,0.0,0.01376147,-0.02555366,-0.00795118,-0.00376617,-0.01302649,-0.00102705,-0.01983114
2017-09,0.00022596,0.0,0.0,0.05608466,0.0,0.03816549,0.0,0.06787814,-0.01876012,-0.00590717,-0.0062474,-0.00934394,-0.00618644,-0.00574613,-0.01297859,0.01824818,-0.00164575,-0.00741463,-0.00037464,-0.00208384,-0.0145808,-0.00412088,0.01189785,0.01468048,0.02905318,0.00985222,-0.01130692,-0.01410054,-0.0420939,0.04241877,0.04343534,-0.00204082,0.01622137,-0.03573119,0.0,0.01612903,-0.03003003,-0.02028251,-0.00747967,-0.01478323,-0.00222032,-0.02239802
2017-08,0.0,0.0,-0.01279947,-0.04153846,0.0,-0.04453441,0.0,-0.05997932,0.02154381,0.00387662,0.00542571,0.0089946,0.00501274,0.00454069,0.01015062,-0.01809955,0.00144092,0.00606654,9.366e-05,0.00122624,0.01502146,0.00171821,-0.00057521,-0.01496366,-0.03074968,-0.00701508,0.01012479,0.0158309,0.04769828,-0.04676573,-0.04875717,0.00122499,-0.01462264,0.0254869,-0.00530223,-0.02788845,0.03073713,0.0175599,0.00636215,0.01580006,0.00136705,0.02215557
2017-07,0.00022596,0.0,0.0,0.00154083,0.0,-0.00284001,0.01631987,-0.00310559,-0.00096145,0.01144126,0.0,0.0011,0.00067981,0.00104803,0.00131148,-0.003156,0.0,0.00058731,0.0,0.00012265,0.0,0.0,-0.0034188,-0.00085616,-0.00051033,0.00140351,0.0011786,-0.00052943,-0.00275179,0.00132042,0.0,0.00020416,0.00473934,0.00628627,0.00035311,-0.00265604,0.00097547,0.00201244,0.00130612,0.00057331,0.00034188,-0.00077168
2017-06,-0.00022591,0.0,0.009006,-0.0046225,0.0,0.00894569,0.0,0.0153277,0.01628223,0.00102564,0.0,-0.00079816,-0.00076349,-0.00087199,0.00131062,0.00272232,-0.00061728,-0.00078201,0.0,-0.00024519,0.00737781,-0.00034364,0.00664932,-0.00810235,-0.01893461,0.00281195,0.00101993,0.00860616,0.02396878,-0.02850972,-0.02464455,-0.00040808,-0.00801131,-0.00714626,-0.00035348,0.01007388,0.01592401,-0.00236622,-0.00113988,0.00705036,-0.00017088,0.01607247
2017-05,-0.00045182,0.0,0.0,0.0,0.0,-0.00689655,0.0,-0.01939334,-0.00087856,0.0,0.00083787,0.00261333,0.00144853,0.00122506,-0.00032971,-0.00268456,0.0,0.00157171,9.369e-05,-0.00012271,-0.00154655,0.0,-0.00285551,-0.00211506,0.00024925,-0.0031337,0.00221554,-8.925e-05,0.00056786,0.00127334,-0.00061824,0.00020429,0.00234522,-0.00048816,0.0,-0.00849673,-0.00848896,0.0038774,0.0016372,-0.00072411,-0.00051291,-0.00391313
2017-04,0.0,0.0,0.01397206,0.04739583,0.0,0.01521877,0.01539079,0.04804178,-0.01773624,-0.01448787,-0.00375626,-0.00619195,-0.00314359,-0.0027933,-0.00719424,0.01313406,-0.00041195,-0.00313295,-0.00018737,-0.00024537,-0.01279707,-0.0013741,0.01230329,0.0133276,0.02545642,0.00630915,-0.00706326,-0.01247803,-0.04056247,0.03863233,0.03758911,-0.00428746,0.01999048,-0.02290076,0.0,0.00268817,-0.02519168,-0.01220623,-0.00391326,-0.01156647,-0.00102564,-0.01794407
2017-03,0.0,0.00970722,0.0,0.09105603,0.0,0.00949367,0.01356484,0.06280193,-0.02787685,-0.02036728,-0.00706861,-0.01033284,-0.00474979,-0.00383676,-0.01234167,0.02102377,-0.00082389,-0.00585823,0.00018742,-0.00073629,-0.0204881,-0.00274914,0.02639296,0.02219321,0.04226831,0.00809005,-0.01316712,-0.02153713,-0.06259781,0.06413193,0.0645917,-0.00040858,0.02066314,-0.03787344,0.00035361,0.03042596,-0.04350736,-0.01986277,-0.00715796,-0.0211685,-0.00119679,-0.03179516
2017-02,0.0,-0.02099939,0.0,0.01427816,0.0,0.00690088,0.0,0.01875,-0.00718065,-0.00167504,-0.00083472,-0.00099751,-0.00042535,-0.00017476,-0.00065253,0.0009058,-0.00020619,-0.00058777,0.0,0.0,-0.00515152,-0.00034388,0.002936,0.00215889,0.00831385,0.00070249,-0.00140911,-0.00419434,-0.01380042,0.01305131,0.0078766,0.00020446,0.0023855,-0.00857756,0.0,0.0,-0.0066703,-0.00273075,-0.0013057,-0.00426076,-0.00034229,-0.00587789
2017-01,0.0,0.03555556,-0.01193548,-0.02320888,0.0,0.01074939,0.0,-0.01005025,0.01483996,0.00997464,0.00251572,0.0031137,0.00093849,0.00105152,0.00461285,-0.00403045,-0.00020623,0.0009827,9.373e-05,0.00012291,0.0092564,0.00034459,-0.00777426,-0.0097706,-0.01952441,-0.00174459,0.00474271,0.01014325,0.02857143,-0.02979991,-0.02829602,0.0,-0.02824074,0.00508844,0.0,-0.02137306,0.01429573,0.0044207,0.00163881,0.00866676,0.0008569,0.01262994
2016-52,-0.00022601,0.0,0.0,-0.03023033,0.01598579,-0.01939394,0.0,-0.06155303,0.0163853,0.00460672,0.0067539,0.00973137,0.00600652,0.00545871,0.008997,-0.01886792,0.00144539,0.00613497,0.0,0.00172244,0.0112782,0.00241629,-0.01983003,-0.01460768,-0.02444929,-0.00690369,0.01023427,0.0123937,0.03819036,-0.03917609,-0.0386773,0.00163901,-0.0133579,0.02272727,-0.01108033,-0.03282828,0.02631196,0.02122066,0.00560778,0.01394803,0.00480192,0.01743375
2016-51,-0.00022601,0.00334448,-0.01892552,-0.00338164,-0.00273752,-0.00605877,-0.09877751,-0.00614367,-0.00197453,0.00459966,0.0,0.0,0.00068599,0.00070398,-0.00099701,-0.00307557,0.00041305,0.00039534,0.0,0.00086154,-0.00124844,0.0,-0.00849858,0.0,0.00146234,0.0,-0.00079719,-0.00036059,-0.00232423,0.000408,0.00059701,0.0,0.0117426,0.0059955,0.0,-0.00190114,-0.00186997,0.00131086,0.00148392,-0.00073078,0.00051458,-0.001782
2016-50,0.0,-0.04254346,0.07445064,0.01279621,-0.02618786,0.05801721,0.0,0.07707608,-0.00883989,0.00879159,-0.00630252,-0.00926952,-0.00700077,-0.00578643,-0.00665336,0.01999112,-0.00165085,-0.00767263,0.00046909,-0.00196633,-0.00439975,-0.00481762,0.01308305,0.00457571,0.0096177,0.01113043,-0.00859599,-0.00489618,-0.01419279,0.01159536,0.01433168,-0.00286299,-0.00505282,0.00270005,0.01368901,0.03801546,0.00248067,-0.01780746,-0.00803674,-0.00441176,-0.0020555,-0.00090753
2016-49,0.00022607,-0.05829983,0.01837007,0.06272129,0.0,0.01107245,0.0,0.02953157,-0.02556653,-0.00730547,-0.00418936,-0.00521303,-0.00136437,-0.00122592,-0.00857237,0.01165919,0.00020627,-0.00294406,0.0,-0.00012284,-0.01330857,0.00034423,0.01459645,0.01606086,0.03321765,0.00279037,-0.00845115,-0.01643885,-0.04906937,0.0475793,0.05114855,0.00081883,0.02108716,-0.03739445,0.00035112,0.0183727,-0.03294683,-0.01300605,-0.00261823,-0.01579252,0.00017135,-0.02736904
2016-48,0.00022612,0.0,0.0,0.04127482,0.0,-0.00408934,0.0,0.028466,-0.02216539,-0.02625893,-0.00334029,-0.00508475,-0.00119149,-0.00122378,-0.0088293,0.01270417,-0.00020619,-0.00195925,0.0001876,0.00036864,-0.0152439,-0.00171821,0.01274623,0.01328761,0.03068269,0.00561207,-0.00759771,-0.01528998,-0.0471597,0.04461942,0.0470852,0.00040917,0.01274788,-0.0057211,0.00035125,0.02131912,-0.03418102,-0.01035422,-0.00244818,-0.01383343,0.0006854,-0.02259454
2016-47,0.00022612,0.0,0.0,0.00619515,0.0,0.02003817,0.0,0.03650794,-0.00390476,0.00134409,-0.00125418,-0.00349336,-0.00187266,-0.00174917,-0.00360301,0.00588235,-0.00103135,-0.00195963,0.00018763,-0.00085985,-0.00275735,-0.00034388,-0.00461361,0.00213311,0.00633553,0.00385424,-0.0043894,-0.00273658,-0.00977199,0.00906344,0.00916272,-0.00081833,0.00094384,-0.01073729,0.01208674,0.01518152,-0.00442233,-0.00654784,-0.00310255,-0.00343151,-0.00051387,-0.0032828
2016-46,0.00022612,0.0,0.10357538,0.02524987,0.0,0.02999341,0.0,0.08589306,-0.0038059,-0.0134753,-0.00457761,-0.00782953,-0.00499788,-0.00348614,-0.00456919,0.01561065,-0.00123609,-0.00526316,9.384e-05,-0.00049104,-0.00366748,-0.00102916,0.02198769,0.00599829,0.00762389,0.00704473,-0.00756217,-0.00379088,-0.01349164,0.00907519,0.00758773,-0.00122574,0.00377358,-0.00163246,0.0,0.01746138,-0.00990235,-0.01755329,-0.00536498,-0.00470488,-0.00102652,0.0
2016-45,-0.0006782,0.0,0.06853092,0.19841793,-0.03830493,0.02645139,0.0,0.25091979,-0.09293744,-0.0411307,-0.01913681,-0.02666155,-0.01324558,-0.0104811,-0.036875,0.05031754,-0.00307882,-0.01623997,-0.0003752,-0.00268916,-0.06180575,-0.00646259,0.07120253,0.06715731,0.13897016,0.02809194,-0.03395408,-0.06566773,-0.18935165,0.20957447,0.20600858,-0.00183337,0.06997972,-0.1053732,0.0124451,0.08128262,-0.12682406,-0.05230511,-0.01561504,-0.05942842,-0.00289707,-0.10193504
2016-44,0.0,0.0,0.0,-0.03715776,0.0,-0.0353687,0.0,-0.05784526,0.00563573,0.00605192,0.002442,0.00547393,0.00425567,0.0027515,0.00343428,-0.00974659,0.00123254,0.00440107,0.0,0.00110092,0.00539619,0.00102006,-0.0113816,-0.00736309,-0.01117647,-0.00727537,0.00433677,0.00563311,0.01875533,-0.01767542,-0.01454403,0.0008145,0.00050736,0.0135622,-0.00255848,-0.03465704,0.01378579,0.00973808,0.00398661,0.005191,0.00136449,0.00721649
2016-43,0.00022612,0.0,0.04442616,0.05521049,0.0,0.00235929,0.0,0.0666162,-0.02555266,0.00367882,-0.00365705,-0.00563892,-0.00166694,-0.00171792,-0.01022939,0.0108321,-0.00020547,-0.00343577,0.0,-0.0001224,-0.01656838,0.0,0.02240987,0.01769912,0.03517739,0.0040146,-0.00832404,-0.01719545,-0.05131363,0.05435385,0.05415309,-0.0004075,0.01185567,-0.02242991,0.00257258,0.02313433,-0.03606294,-0.01097987,-0.00238777,-0.01554268,0.0,-0.02701562
2016-42,0.0,0.0,0.0,-0.01997245,0.0,-0.00304054,0.00257384,-0.00075415,0.00766768,0.0,0.0016247,0.00258373,0.0008334,0.0008594,0.00279243,-0.00540275,0.0,0.00133639,0.0,0.00012237,0.00731776,-0.00102006,-0.00452635,-0.00696702,-0.01317365,-0.00219138,0.00364556,0.00663484,0.02192801,-0.01927313,-0.02221325,-0.00040741,-0.00924025,-0.01193661,0.00036765,-0.00521999,0.01093085,0.00517011,0.00079567,0.00778878,0.00051195,0.01312003
2016-41,-0.00022607,0.0,0.0,0.03376981,0.0,-0.01716172,0.0,-0.00584368,-0.01616686,0.0,-0.00203087,-0.00124521,0.00058445,0.00189492,-0.00557621,0.00245098,0.00041127,0.00057405,0.00037534,0.0,-0.01064724,0.0,-0.00939728,0.01308411,0.02140488,0.00109409,-0.00319821,-0.01150998,-0.03491677,0.03286908,0.03187577,0.00081599,0.00777202,0.0167399,0.0,0.01040119,-0.01603482,-0.00183824,0.0,-0.00985028,0.00085426,-0.01944677
2016-40,0.00022612,0.0,0.0,0.09689922,0.0,0.03454231,0.0,0.09640523,-0.03032497,-0.00218545,-0.00564289,-0.00739617,-0.0041511,-0.0030843,-0.01159951,0.01398601,-0.00205128,-0.004561,0.00037538,-0.00110051,-0.02020202,-0.00339328,0.01153213,0.02012458,0.04264799,0.00663228,-0.01120633,-0.02114662,-0.06210251,0.06397103,0.06970509,-0.00162833,0.02496017,-0.05084409,0.0,0.05144193,-0.04118029,-0.01487901,-0.00459297,-0.01945227,-0.00102302,-0.03529317
2016-39,0.0,0.0,0.0,0.18373729,0.0,-0.00069037,0.0,0.01940928,-0.00016019,0.0,0.0,-0.00066175,-0.00058014,0.00034217,0.00060938,0.00403023,0.0,-0.00094769,-0.00028135,-0.00048882,0.0,0.00135685,0.0,-0.00048146,-0.00032041,-0.0011066,0.00014616,-0.00132533,-0.00110742,0.00061087,-0.00223914,0.00061075,-0.01167109,0.0097166,0.0,0.00697674,0.00535561,-0.00260205,0.00079064,0.00063767,0.0,-0.00016012
2016-38,0.00022612,0.0,0.0,-0.07158196,0.0,-0.00375427,0.0,-0.0569669,0.02786532,0.0,0.00526742,0.00658523,0.00249667,0.00206009,0.00986741,-0.01283317,0.00082186,0.00324056,0.00056312,0.00036697,0.01781241,0.00067958,-0.00711514,-0.01876173,-0.03721782,-0.006218,0.00828219,0.01870205,0.0555115,-0.05549264,-0.0511745,-0.00040717,-0.00568182,0.01054809,0.0,-0.02243829,0.0382845,0.01141628,0.00365602,0.01681658,0.00034106,0.02971941
2016-37,0.00022617,0.0,0.0,0.02291205,0.0,-0.00509338,-0.01317858,0.00465839,-0.00972858,0.00818226,-0.00080906,-9.527e-05,0.0011655,0.00034323,-0.00245549,0.00099059,0.00041093,0.0,0.00028161,0.00061185,-0.00606729,0.00101937,0.0,0.00520833,0.0108797,0.00073314,-0.00147341,-0.00617528,-0.0192604,0.01747234,0.01884368,0.00101874,0.01043841,0.00310559,0.0,0.00907716,-0.01267776,0.00033009,0.00031771,-0.00568696,0.00017062,-0.0098937
2016-36,0.0,0.0,0.0,0.14871795,0.0,0.0172295,0.0,0.08564232,-0.04282136,-0.02609375,-0.00722892,-0.00907029,-0.00489139,-0.00444596,-0.01660127,0.01864919,-0.00082119,-0.00531108,-0.00018767,-0.00110051,-0.027897,-0.0020339,0.0231405,0.0297561,0.06025683,0.01035886,-0.01401496,-0.02951803,-0.08793528,0.09206349,0.089169,-0.00122075,0.00213789,-0.02916918,0.0,0.04471858,-0.06193041,-0.01819363,-0.00537719,-0.0269284,-0.00102284,-0.04629774
2016-35,0.00022612,-0.05341851,0.0,0.0278481,0.0,-0.02025658,0.0,0.03615448,-0.01409218,0.00156495,-0.00200965,-0.00227294,-0.00074807,-0.0005144,-0.00573845,0.00350701,0.00020555,-0.00114134,-0.00018772,0.00048972,-0.00936831,-0.00067866,0.00859504,0.00928641,0.01986755,0.00258017,-0.00530485,-0.00951066,-0.028292,0.02809706,0.03098592,0.0,0.0,0.0020429,0.0,0.00151745,-0.01952479,-0.00602606,-0.00095132,-0.00841391,-0.00017065,-0.01641756
2016-34,0.0,0.0,0.0,0.05967604,0.0,0.02130584,0.0,0.06594324,-0.01329579,0.0,-0.0044159,-0.00586122,-0.00423131,-0.00342407,-0.00725295,0.0125565,-0.00143737,-0.00512237,-0.00018771,-0.00146789,-0.01019313,-0.00237208,0.0039383,0.00875912,0.02104571,0.00739098,-0.0071812,-0.01084032,-0.03547594,0.03291139,0.03212291,-0.0024425,-0.00213333,-0.01528867,0.0,0.02692308,-0.02365145,-0.0121773,-0.00458933,-0.0098175,-0.00153479,-0.01415943
2016-33,0.0,0.0,0.00041152,0.0090535,-0.02456605,0.03387438,-0.01218201,0.02345059,-0.00031643,-0.0015625,-0.00120579,-0.00170261,-0.00149328,-0.00085587,-0.00090937,0.00301205,-0.00041068,-0.00208689,9.386e-05,-0.00061132,-0.00054039,-0.00033887,-0.02212957,0.00048356,0.0,0.0011066,-0.00196335,-0.00038751,-0.00143988,0.0006169,0.00272232,-0.00040717,-0.00053305,0.00343157,-0.00073883,0.01153846,0.00379427,-0.00357782,-0.00158253,0.00012689,-0.00068201,0.00134685
2016-32,0.0,-0.01195273,0.04471195,-0.05845182,0.0,-0.02291961,0.0,-0.04347826,0.01741551,0.00759133,0.00281804,0.00492844,0.00274064,0.00188421,0.00546282,-0.011,0.00082169,0.00246914,0.00018778,0.00085637,0.01274403,0.00135685,-0.01457254,-0.01252408,-0.02759063,-0.00663472,0.00713817,0.01314459,0.04113578,-0.04133739,-0.04161074,0.00040717,0.0,0.01490133,0.0,-0.00384025,0.03120025,0.00913391,0.00332911,0.01105745,0.00068224,0.02000957
2016-31,0.0,0.01154734,0.0,0.05887522,0.0,0.00420168,0.0,0.06860158,-0.01813775,-0.01953791,-0.00400962,-0.0057455,-0.00330961,-0.00239153,-0.00813498,0.01011634,-0.00102585,-0.00321665,-9.387e-05,-0.0009774,-0.01340123,-0.00304465,0.00981033,0.01413944,0.02627258,0.00630564,-0.00787743,-0.01269524,-0.03861004,0.03894472,0.03500691,-0.0008135,0.00806018,-0.01422925,0.0,0.01177394,-0.02411141,-0.01160355,-0.00331492,-0.01133644,-0.00034101,-0.01564711
2016-30,0.00022617,0.01970307,0.0,-0.10330579,0.0,-0.02468707,0.0,-0.08006672,0.03009609,0.00686963,0.00724638,0.00928382,0.00581637,0.00428082,0.01213224,-0.01750875,0.00164339,0.00551017,9.388e-05,0.00195814,0.01866883,0.00441127,0.0,-0.01976856,-0.03954984,-0.00995575,0.01252093,0.02058412,0.06310855,-0.06025563,-0.05866547,0.00162999,-0.00799574,0.02699436,0.00073937,-0.01006192,0.04041363,0.01890791,0.0069797,0.01981959,0.00153531,0.02885533
2016-29,0.00022617,-0.02132283,0.0,-0.01804758,0.0,0.00422535,0.0,-0.02024291,0.00582369,-0.02153987,0.00040274,0.00208689,0.00099709,0.00051405,0.00182371,-0.00299401,0.0,0.0013313,-9.388e-05,0.0,0.00407166,0.00033887,-0.00390879,-0.00384246,-0.00925926,-0.00036819,0.00299052,0.00389621,0.01128093,-0.01383043,-0.01020861,0.00040733,0.01813333,0.00830969,-0.00184502,-0.00607441,0.00637755,0.00310407,0.00079264,0.00484632,-0.00017056,0.00705241
2016-28,-0.00022612,0.0,0.08622222,0.160697,0.0,0.03593466,-0.01667645,0.11488971,-0.03849392,0.02153558,-0.00838658,-0.01134446,-0.00512651,-0.00477734,-0.01554094,0.02451481,-0.00102585,-0.00642358,9.389e-05,-0.0012222,-0.02561394,-0.00270453,0.00391007,0.02919347,0.05544287,0.01228135,-0.01527867,-0.02777778,-0.08150366,0.08246073,0.08156371,-0.0012205,0.02952433,-0.02547022,0.01233184,0.04265403,-0.06071464,-0.02360447,-0.00645873,-0.02616243,-0.00119271,-0.03802515
2016-27,-0.00022612,0.02306517,0.0,-0.04089581,0.0,0.0092285,0.03803487,0.0,0.01296509,0.0,0.00079681,0.00074669,-0.00041183,-0.00102058,0.00268256,0.0,-0.00081934,-0.00075273,-9.387e-05,-0.00097585,0.00819022,-0.00236088,-0.00198216,-0.0098668,-0.01821248,0.0,0.00107074,0.00893195,0.02628952,-0.02547355,-0.02597403,-0.00101543,-0.01452394,-0.00211457,0.0,-0.01338583,0.01436696,0.00031571,-0.0012549,0.00805452,-0.00102076,0.0131498
2016-26,0.00045244,0.0,0.01014557,-0.02389381,0.0,0.01406366,0.0,0.0055918,0.02143768,0.00549192,0.00200481,0.00065734,0.00082604,0.00102267,0.00482364,-0.00405885,-0.00020496,-0.00037757,0.00028164,0.00085501,0.01106613,-0.00067476,0.00260078,-0.01108434,-0.02502406,-0.00185736,0.00454775,0.01194354,0.03460578,-0.03521554,-0.03529937,-0.00833164,-0.03378378,0.00706853,0.0,-0.01920123,0.02669189,0.00320102,0.00015748,0.01013428,0.0005109,0.01537971
2016-25,-0.00022617,0.0,0.0,-0.06851312,0.0,-0.03850193,0.0,-0.07627119,0.01712329,-0.00063301,0.00527383,0.00869399,0.00475,0.00429553,0.00832819,-0.01764706,0.00185071,0.00515169,0.00046962,0.0017138,0.01146853,0.00338983,0.00063452,-0.01205378,-0.02580071,-0.00474453,0.01049132,0.01206758,0.03174603,-0.04133119,-0.03645008,0.00203915,-0.01333333,0.02566756,-0.00840336,-0.02658789,0.02157704,0.01771817,0.00668896,0.01235055,0.00239071,0.01273724
2016-24,0.0,-0.029138,0.0,-0.02014925,0.0331307,-0.0219103,0.0,-0.00878594,0.00437619,-0.00582127,0.00121408,0.00047587,0.00124813,0.00068611,0.00215186,-0.00098765,0.00061678,0.00076176,0.00018785,0.00085711,0.00166482,0.0010166,0.0192245,-0.00187266,-0.00392039,0.00073314,0.00051418,0.00167424,0.00462784,-0.00606395,-0.00769854,0.0004075,-0.01393908,-0.00591233,-0.00036684,-0.00298285,0.00066467,0.00114961,0.00031771,-0.00038961,0.00051212,0.00449738
2016-23,-0.00045223,0.0,0.0,-0.06019152,0.00182704,-0.02374582,0.00600932,-0.05124451,0.02711691,0.00063191,0.0057073,0.00768787,0.00384937,0.00379441,0.0115193,-0.01600388,0.00123533,0.00479203,9.393e-05,0.00122624,0.01759364,-0.00033944,0.021181,-0.01691815,-0.03853897,-0.01154818,0.01072865,0.01918054,0.05461316,-0.05338809,-0.05809129,0.00204248,-0.0162519,0.02411407,0.0,-0.0203193,0.04371076,0.01353383,0.00447785,0.01192053,0.00119658,0.02988943
