Week,BDCL,BDCS,CHIX,EUFN,FAS,FAZ,FINU,FINZ,FXO,IAI,IAK,IAT,IXG,IYF,IYG,KBE,KBWB,KBWD,KBWP,KBWR,KCE,KIE,KRE,PFI,PHDG,PSCF,PSP,QABA,RWW,RYF,SEF,SKF,UYG,VFH,VQT,XLF
2017-12,-0.02489906,-0.01128205,-0.0050396,0.00161638,-0.06174732,0.06047516,-0.09883639,0.0934989,-0.0218276,-0.03614931,-0.02014339,-0.04154437,-0.01977835,-0.02092543,-0.03140343,-0.044748,-0.03606487,-0.01155198,-0.01536515,-0.05253248,-0.02736099,-0.01644031,-0.04776064,-0.04159896,-0.00981194,-0.03412127,-0.01268293,-0.04841602,-0.03122867,-0.02793599,0.01959307,0.04229391,-0.04229237,-0.03023649,-0.01210603,-0.02949979
2017-11,0.02427184,0.008329,0.02292899,0.01138211,-0.00997242,0.00835189,-0.02986074,0.02061069,0.0,0.00019512,-0.00253764,-0.00862069,-0.0001701,-0.00272506,-0.00854545,-0.00692042,-0.01331669,0.03249097,0.0003592,0.00074294,0.00109745,-0.00035524,-0.00600765,0.00257483,0.001229,0.01505155,0.00987167,0.00852329,-0.00891805,-0.00694444,0.00076132,0.00548246,-0.00571257,-0.00648164,-0.00153299,-0.01256281
2017-10,-0.01451279,-0.01552795,0.0060698,0.0311284,-0.02005013,0.0192199,-0.00106738,0.00230061,-0.00765027,-0.00019585,-0.00270316,-0.01309186,0.00564875,-0.00773919,-0.00163517,-0.01210046,-0.00372671,-0.01622718,0.00469145,-0.01721927,-0.00351108,0.00071124,-0.01455003,-0.01340996,0.00040917,-0.02386731,0.006,-0.0208699,-0.0016818,0.00026731,0.0099655,0.01478743,-0.01573634,-0.0019917,-0.00422877,0.00041999
2017-09,-0.02096011,-0.00975359,-0.01266766,0.03128555,0.02292324,-0.02844395,0.04626579,-0.05131965,-0.00144613,0.00058559,0.01086034,0.00348736,0.01731302,0.00755887,0.01142909,0.0066316,0.01335281,-0.00997506,0.00938967,-0.00235507,-0.00584795,0.00675435,0.00412186,0.00637552,0.00163666,-0.01090621,0.00401204,-0.00750433,0.01683387,0.00749465,-0.00763068,-0.01544118,0.01458767,0.01151343,0.00634943,0.01695634
2017-08,0.00607698,0.00513875,0.00296516,-0.01568627,-0.00423639,0.00609756,-0.02400764,0.02138643,0.0,-0.0114452,0.00101868,-0.00545494,-0.01079877,-0.00223279,-0.00802554,-0.00684932,-0.00915903,-0.00149402,0.00575643,-0.00723458,-0.00562527,0.00355114,-0.00860369,-0.00890869,-0.00082001,0.00380076,-0.01284585,-0.00423077,-0.00577936,-0.00454667,0.00381243,0.00512633,-0.0044843,-0.00483575,0.00160929,-0.00677105
2017-07,0.01242236,0.00832033,0.01208459,0.00223214,0.03923767,-0.04064617,0.05226379,-0.04356846,0.01405845,0.00881661,0.00188388,0.01783326,0.01340763,0.01296773,0.01935484,0.01582499,0.02179487,-0.0044665,0.01259354,0.0187384,0.01256337,0.01224343,0.01795859,0.01294498,0.00917431,0.00709076,0.0,0.01709234,0.01437976,0.01611141,-0.0104712,-0.02571328,0.02513186,0.01703287,0.00729875,0.01730852
2017-06,0.00561798,0.00896152,0.04545455,-0.00725042,0.02625355,-0.02619871,0.02576763,-0.01830065,0.01090226,0.00438859,0.0127734,0.00520598,0.00458878,0.00795489,0.00455884,0.00615385,0.00477638,0.01161616,0.00757576,0.00640422,0.01077925,0.01211009,0.00895689,0.00859788,0.00845666,0.0125955,0.01005025,0.00518341,0.00918566,0.00835189,-0.00953778,-0.01766304,0.01573539,0.00675676,0.01182664,0.00705156
2017-05,0.03001464,0.01391118,-0.00718276,0.01779755,0.03017137,-0.03230473,0.02957746,-0.03691916,0.01446517,0.00844221,0.00175193,0.01024357,0.01064207,0.0113671,0.01429805,0.01166667,0.01292159,0.01336761,0.0184003,0.00921572,0.01504445,0.01449814,0.01123806,0.00762094,0.00552956,0.01496259,0.01424212,0.0107849,0.00907312,0.00897868,-0.01451379,-0.02272727,0.02185971,0.01187773,0.00469551,0.01109139
2017-04,0.00072674,0.00106895,0.00803213,0.02529511,0.04537565,-0.04813084,0.07569985,-0.07890018,0.00954927,0.03218486,0.01518094,0.0361727,0.02229414,0.01670595,0.02688698,0.03432327,0.03040465,0.01033058,0.0151143,0.0352288,0.0078143,0.01422156,0.03574159,0.03101821,0.01153353,0.01288713,0.01432958,0.03133212,0.02382241,0.02048947,-0.01798561,-0.03306056,0.03223662,0.02503996,0.01077304,0.02850679
2017-03,-0.00873362,0.00375335,0.0,0.00281532,0.01097531,-0.0143585,0.01725568,-0.0167264,0.00537222,0.00726443,0.00814592,0.0163275,0.00198055,0.00514297,0.00715756,0.01151396,0.00582829,0.00416884,0.00511751,0.01236715,0.00787402,0.00563063,0.01351873,0.01089176,-0.00127877,0.00668896,0.0,0.01017501,0.00687658,0.00799315,-0.00502874,-0.0087862,0.00835282,0.00694444,-0.00210191,0.00907029
2017-02,0.00656455,0.00107066,0.01295547,0.01247166,0.00576784,-0.00432692,0.01176471,-0.00948767,0.00494485,0.00674433,0.00512639,0.01038062,0.00823635,0.00233455,0.00712223,0.01149425,0.01028221,0.00104058,0.001134,0.01093721,0.00548321,0.00449607,0.01034223,0.00634179,0.00212675,0.00412116,0.004111,0.00876145,0.00553176,0.00477931,-0.00218182,-0.00499833,0.00587084,0.00700894,0.00057866,0.00534045
2017-01,0.02001483,0.02058505,0.01399177,0.01185102,0.02513291,-0.02624046,0.04051478,-0.03169671,0.00990854,0.02533749,0.00562489,0.00275356,0.01114106,0.00832995,0.00663845,0.00237756,0.00174178,0.00939457,0.0029985,-0.00055648,0.02212491,0.00633855,0.00392597,0.00531561,0.01415701,0.00101605,0.02518363,-0.00663544,0.00928571,0.00871521,-0.00727802,-0.01665556,0.01597652,0.00418702,0.01005758,0.00132802
2016-52,0.00151515,0.00054466,0.01352494,0.00115274,-0.0277242,0.02526215,-0.04968755,0.03786906,-0.00760746,-0.0170817,-0.011144,-0.01360236,-0.00723197,-0.00741644,-0.01552765,-0.01551846,-0.01491247,-0.0042261,-0.00409683,-0.01535368,-0.01379628,-0.00778932,-0.01582337,0.00234035,-0.01234043,-0.00365556,0.0031679,-0.0130996,-0.01640212,-0.01478795,0.00872727,0.01631158,-0.01564027,-0.01352523,-0.01200463,-0.0154253
2016-51,0.00306279,-0.00109469,-0.01427372,0.00930774,0.00954479,-0.01125176,0.02152886,-0.01384519,0.00382555,0.00206569,0.00543097,0.0143121,0.00490374,0.00387953,0.00960419,0.01315475,0.01294143,-0.00420831,0.00504673,0.01513736,0.00023095,0.00671391,0.01886437,-0.00567423,0.00085397,0.00949236,-0.00211193,0.01575423,0.00729018,0.00675676,-0.00433839,-0.00855263,0.00691472,0.00788091,-0.00405151,0.00890472
2016-50,-0.01153846,-0.00659341,-0.04433888,-0.00229095,-0.01267057,0.00986379,-0.00871189,0.01129944,-0.00649847,-0.00575421,-0.00297828,0.00139535,-0.00503869,-0.00438596,-0.0008726,-0.00120135,0.0,-0.02444098,-0.00491215,-0.00357009,-0.01592357,-0.0063599,0.00018979,-0.00798403,0.00257069,-0.0045417,-0.0125261,-0.00257375,-0.0012418,-0.0050576,0.00361533,0.00823995,-0.00952381,-0.00280161,0.00443153,-0.00222222
2016-49,0.03115016,0.00555556,-0.00077882,0.05303933,0.1034028,-0.09542314,0.11722853,-0.10880829,0.03452334,0.02782427,0.02958153,0.04197472,0.04000741,0.03437435,0.03894298,0.04624135,0.04997739,0.03011094,0.02978056,0.05081809,0.03608007,0.0272867,0.04370629,0.02834699,0.02228047,0.04536741,0.02123142,0.05380069,0.03763932,0.03544669,-0.03273495,-0.06606419,0.06860707,0.03830935,0.02163764,0.03602371
2016-48,-0.01511535,-0.01113586,-0.00233463,0.02994386,0.02661064,-0.02879157,0.06265016,-0.07470376,0.00718276,0.02564103,0.0041902,0.02947733,0.01771091,0.01115042,0.02121306,0.03391147,0.03456439,-0.00744681,-0.00156894,0.02302302,0.0102065,-0.00038625,0.03352977,-0.00788481,-0.00218723,0.0028267,0.00756757,0.01815112,0.02165317,0.01835406,-0.01100791,-0.02259887,0.02248821,0.02061664,-0.00667458,0.02265219
2016-47,0.02834008,0.01071026,0.02884615,-0.00060864,0.02459475,-0.02474645,0.0189652,-0.03219107,0.01037924,0.00886678,0.00874795,0.01082677,0.00511461,0.00932476,0.00848758,0.01261586,0.01175917,0.00960512,0.01108472,0.01352695,0.00803973,0.00889404,0.01251514,0.01453287,0.00306748,0.02175346,0.01413043,0.01984378,0.00862392,0.00794585,-0.00893778,-0.01845238,0.01884058,0.0099963,0.00559076,0.00799248
2016-46,0.02508361,0.01257862,-0.00566802,-0.02981515,0.00680851,-0.01074413,0.00686584,-0.01077476,0.00849171,0.01946042,0.00256551,0.01448551,-0.00587455,0.0011833,0.00381247,0.01042753,0.00497041,0.02191781,0.00498008,0.01417578,0.01421687,0.00467836,0.01312821,0.0,0.00485223,0.01450569,0.02113459,0.01787637,0.00226031,0.00415061,-0.00068564,-0.00147667,0.00145932,0.00260562,0.00780137,-0.00188324
2016-45,0.07630162,0.03421829,-0.02206462,0.03397159,0.15434857,-0.13884352,0.26252202,-0.23312431,0.04918033,0.09718101,0.06770936,0.10367232,0.04811758,0.05361467,0.08305799,0.10995542,0.09565916,0.05804598,0.04776936,0.1335985,0.08211533,0.05808608,0.11907569,0.01346086,0.01026786,0.10147463,0.01121076,0.12567901,0.08449823,0.08595801,-0.05444126,-0.1028133,0.10762144,0.08526012,0.01023192,0.08477237
2016-44,-0.06351931,-0.03579677,-0.01892744,-0.03090235,-0.05768566,0.05927835,-0.04423421,0.02103387,-0.01730104,-0.01053688,-0.01839763,-0.01824922,-0.02004454,-0.0189727,-0.01509564,-0.01654135,-0.01411892,-0.01266552,-0.01293014,-0.01747756,-0.00589812,-0.01133026,-0.01833333,-0.0238764,-0.01339286,-0.02508693,-0.02006689,-0.01569116,-0.01449884,-0.01162405,0.01905367,0.03987808,-0.03915789,-0.01500625,-0.01358324,-0.01271186
2016-43,-0.01330008,-0.00969766,-0.02704791,0.00061576,-0.02015716,0.02183833,-0.00025733,-0.0035524,-0.01329331,-0.00721932,0.00099344,0.00576037,0.00101194,-0.00748762,-0.00195357,-0.00240602,0.00738108,-0.01637493,-0.00711446,-0.00920463,-0.02119309,-0.00545531,-0.00119732,-0.02717578,-0.00973882,-0.02441406,-0.00441989,-0.00843672,0.00084388,-0.00264725,0.00893142,0.01588522,-0.01458941,-0.00104102,-0.00639531,0.00318302
2016-42,0.02403433,0.0122164,0.00864101,0.03425986,0.03902614,-0.03600248,0.05751849,-0.04993298,0.00913043,0.01769912,-0.02070717,0.03909774,0.01948187,0.01205242,0.02584469,0.03610675,0.03968027,0.015625,-0.03441992,0.02266082,0.01222754,-0.01853377,0.0355,-0.00275577,0.0049151,-0.0029484,0.01357466,0.01420238,0.00620188,0.01209677,-0.01380609,-0.02599653,0.02408602,0.01506791,0.00500873,0.01676582
2016-41,-0.02574751,-0.01086335,-0.04552239,-0.02274163,-0.02962453,0.02829582,-0.03197903,0.01309442,-0.01325353,-0.00914936,0.00058559,-0.03071573,-0.01888708,-0.01005199,-0.01919963,-0.02911738,-0.02709428,-0.00515169,0.01082295,-0.02955665,-0.02213073,0.00041152,-0.03382106,0.00449205,-0.0114336,-0.01232777,-0.03060109,-0.02335874,-0.00297303,-0.01773399,0.01016841,0.0177665,-0.02011735,-0.01539742,-0.01489647,-0.01484624
2016-40,-0.00741351,-0.00057208,0.00227101,0.01734104,0.01704545,-0.01715533,0.07072692,-0.05503093,0.00517911,0.01966717,0.02022022,0.02845163,0.01828381,0.00537195,0.02076412,0.0298086,0.03211009,-0.01192504,0.0280295,0.02469734,0.00884265,0.02199662,0.03313403,-0.01304049,-0.00308234,-0.00267445,-0.01085776,0.02200303,0.01882302,0.01676165,-0.0050267,-0.01265509,0.01243035,0.01962457,-0.00440101,0.02121872
2016-39,0.0033195,0.00286369,0.00606061,0.00903226,0.01268052,-0.01438399,0.0153246,-0.02500812,0.00603708,0.01806616,0.01429434,0.02004251,0.007313,0.00431185,0.01282512,0.01845371,0.01656495,0.00740319,0.01010739,0.02229299,0.01343519,0.01149425,0.02399596,-0.00901804,0.00528169,0.00556227,0.00878156,0.01836266,0.0139738,0.01697793,-0.00566216,-0.00946923,0.00895141,0.01311828,0.00380682,0.0120614
2016-38,0.01677852,0.00460035,0.0044843,0.01674179,0.0317013,-0.03151326,0.01153213,-0.00988142,0.01384682,0.00174782,0.01084337,0.0071964,0.01335281,0.011308,0.00472981,0.01039043,0.00832138,0.01312037,0.00970055,0.01630964,0.0075266,0.00679406,0.01123596,0.02702703,-0.00175747,0.0202439,0.00879121,0.01495185,-0.00107319,0.00470905,-0.01133144,-0.02116534,0.02172987,0.00467986,-0.00357675,0.00378993
2016-37,-0.00423012,-0.00921659,0.00913242,-0.05132962,-0.06216398,0.06327462,-0.04566684,0.05384088,-0.02004264,-0.00969908,-0.01528384,-0.02180318,-0.02934583,-0.02145726,-0.024,-0.02283246,-0.02747407,-0.01077708,-0.01813256,-0.02121068,-0.01437372,-0.01679261,-0.02181907,-0.02284179,-0.00869187,-0.01872749,-0.00875274,-0.01691963,-0.01463725,-0.01870251,0.01915097,0.04413652,-0.04412371,-0.02319749,-0.00590798,-0.02422145
2016-36,-0.03059581,-0.01854975,0.0,0.0,-0.05974535,0.05892144,0.00840979,0.03529412,-0.01901944,-0.00176189,-0.01345203,0.00148854,-0.01595315,-0.02001592,-0.0087108,0.00155473,-0.0042349,-0.01954216,-0.0210136,0.00503718,-0.00828372,-0.01585315,0.0034662,-0.02479339,-0.00524476,-0.01402758,-0.01515152,-0.00149963,-0.00657197,-0.02143685,0.0167364,0.03800104,-0.03930308,-0.0118849,-0.00579108,-0.01989026
2016-35,0.00323363,0.00564972,0.03537736,0.05324675,0.03222558,-0.03265438,0.06414385,-0.02128402,0.01279863,0.0133906,0.00656586,0.01488982,0.02209831,0.01078105,0.01309635,0.01521739,0.01474341,0.01186441,0.00727348,0.00977587,0.00673575,0.00925147,0.01555556,0.0,-0.00043725,0.00979221,0.01104972,0.01022954,0.01150405,0.01052016,-0.0095816,-0.01895006,0.02102226,0.00899393,-0.00200193,0.01038062
2016-34,0.01086957,0.00573394,-0.01328125,0.0065703,0.00762565,-0.00782718,0.00323102,-0.01647989,0.00345274,0.00667009,0.00788995,0.00969697,0.00292459,0.00301834,0.00819964,0.01204819,0.01039861,0.00113701,0.00125918,0.01560976,0.00947368,0.00900901,0.01336022,0.00436388,-0.00480769,0.00825243,-0.00992282,0.01609195,0.00845437,0.0035482,0.0,-0.005997,0.00632911,0.00338911,-0.00437329,0.00420463
2016-33,0.01970865,0.00635838,-0.00848765,-0.01495449,-0.00828157,0.00817096,-0.00214938,0.00998668,-0.00344679,0.00618079,-0.00101031,0.00548948,-0.00643287,-0.00266667,0.00405728,0.00606641,0.00435414,0.0011396,-0.00521921,0.00763359,0.00131234,0.00042974,0.00634357,-0.01497504,-0.00391815,-0.00460718,-0.00110254,0.00642839,0.00216873,-0.00412493,0.00315756,0.00425425,-0.00546908,-0.00190517,-0.00369222,0.0
2016-32,0.0078125,0.00233508,0.03445447,0.02401601,-0.01687909,0.01632653,-0.02527561,0.03116622,-0.00602929,-0.00312175,-0.00986511,-0.01280878,0.00419903,-0.00626087,-0.00954996,-0.01184379,-0.01391708,0.00171625,-0.00501148,-0.00988142,-0.00870942,-0.00644607,-0.0129672,-0.00762852,0.00306346,-0.004624,0.00893855,-0.00465236,-0.00910865,-0.00940071,0.00631512,0.0122684,-0.01177955,-0.00676819,0.00297155,-0.00769769
2016-31,0.01590106,0.00529723,0.02278481,0.0164722,0.04386911,-0.04432465,0.0407991,-0.03349282,0.01176471,0.0269837,0.02021035,0.03987342,0.01348459,0.01507656,0.03177731,0.03985387,0.03826454,0.01564311,0.01698153,0.04092072,0.03041825,0.01619256,0.04118268,-0.01636126,0.00483304,0.01782178,0.01136364,0.03515313,0.02224199,0.00950683,-0.01550388,-0.03293776,0.03038194,0.01504083,0.00350093,0.01783167
2016-30,0.00088183,0.0,0.00084602,0.02413793,0.00502874,-0.00688005,0.00251256,-0.01193842,0.0047993,0.01321111,-0.00774246,0.00377358,0.01139785,0.00282785,0.00479941,0.00230871,0.01117825,0.00936768,0.0,-0.000757,0.00898938,-0.0026053,0.0034076,0.00261011,0.0,0.00123122,0.01255708,0.00211752,0.00709692,0.00536033,-0.00372324,-0.00508475,0.00477638,0.00322303,0.00089239,0.00071225
2016-29,0.02554745,0.01557819,0.00252101,-0.00274725,0.01926572,-0.01805268,0.0093194,-0.01003449,0.00921861,0.0076025,0.00449714,-0.00031309,-0.00021413,0.00591017,0.00480769,0.00230643,0.00030157,0.01061947,0.00850883,-0.00175175,0.00518135,0.00961538,-0.0013048,0.01215107,0.00263158,0.00344149,0.01042874,0.00078864,-0.00088261,0.00718133,-0.00617856,-0.01273426,0.01223776,0.00517353,0.00267758,0.00356633
2016-28,0.01870907,0.00972053,0.02780191,0.04160689,0.05488983,-0.05247085,0.05832578,-0.04465335,0.01789709,0.03934333,0.01408451,0.0376013,0.02877379,0.01823231,0.03024502,0.03854025,0.03508772,0.01382212,-0.00379747,0.03972143,0.04299226,0.00879507,0.04164413,-0.00032819,0.00485223,0.02775675,0.0202381,0.03070294,0.02618397,0.0195599,-0.01726227,-0.03658537,0.0378477,0.01871834,0.0044099,0.02043796
2016-27,0.00948767,0.008,0.01694915,0.01481481,0.06182122,-0.06283525,0.07438017,-0.06519425,0.02352399,0.03843879,0.01865197,0.0331193,0.01662113,0.02146668,0.03306773,0.03613596,0.03361619,0.01170672,0.00919786,0.03642294,0.0407855,0.01752022,0.03752132,0.01032301,0.00667557,0.02515723,0.01222494,0.03189388,0.00091659,0.02265576,-0.02205234,-0.04200218,0.04331088,0.02198549,0.00694392,0.02329076
2016-26,0.07959184,0.04353393,0.06586271,0.06507105,0.17177914,-0.15783615,0.17818854,-0.17213305,0.06322394,0.05460123,0.07082405,0.06239108,0.06214689,0.05680642,0.05891259,0.07057949,0.06761325,0.05111821,0.06824859,0.06868287,0.05790785,0.06786051,0.0699115,0.0469352,-0.00531208,0.05378105,0.06700379,0.05859947,0.06567018,0.06274769,-0.05633803,-0.1076555,0.11313869,0.05919962,-0.00592693,0.05960784
2016-25,0.00998004,0.0,-0.01811594,-0.10754717,-0.08547685,0.07725985,-0.09812802,0.07717215,-0.02814344,-0.04063901,-0.02659686,-0.03792224,-0.04861711,-0.03010647,-0.03944698,-0.04166667,-0.04325153,-0.01533742,-0.0109866,-0.03323812,-0.05647383,-0.02535587,-0.03982892,-0.00860289,-0.01536492,-0.02858614,-0.04608295,-0.03160763,-0.02969392,-0.03039702,0.02642518,0.04779736,-0.0572093,-0.02755994,-0.01854792,-0.02886751
2016-24,0.00609137,0.00253165,0.00184843,0.02262142,-0.03276131,0.0336551,-0.06235363,0.05919956,-0.0135318,-0.00896359,-0.01064274,-0.02044025,-0.00175285,-0.01096224,-0.02065598,-0.02347884,-0.02233625,0.0,-0.00983392,-0.0231541,-0.01323043,-0.00799645,-0.02629503,-0.0024188,-0.00639386,-0.01266805,-0.00351288,-0.02267819,-0.02055568,-0.00866337,0.01192606,0.02133333,-0.02165899,-0.01115325,-0.00513785,-0.01030928
2016-23,-0.01196411,-0.00062972,-0.02736099,-0.05582822,-0.05318002,0.05466329,-0.06546961,0.06852184,-0.02014011,-0.03977576,-0.01947657,-0.02928744,-0.02815126,-0.01815377,-0.03130247,-0.03404792,-0.03546713,-0.01208459,-0.00129255,-0.02666667,-0.04911642,-0.01298139,-0.02998992,-0.00548321,-0.00380711,-0.00986094,-0.02149321,-0.01931106,-0.00469064,-0.01751208,0.01650367,0.03531338,-0.03708551,-0.01825293,-0.00445658,-0.02077364
2016-22,0.00610998,0.00507937,0.0044964,-0.00851064,-0.01964987,0.01724138,-0.03419973,0.02914663,-0.00525855,-0.02069514,-0.00968328,-0.0118003,-0.00419992,-0.00651659,-0.01303828,-0.01510384,-0.01496403,0.00367647,-0.00385769,-0.01041408,-0.0227214,-0.00989247,-0.01087231,-0.0023989,-0.00212044,-0.0022965,0.00572738,-0.00836601,-0.02056443,-0.01081081,0.00735745,0.01457452,-0.01350174,-0.00759054,-0.00129524,-0.00998573
2016-21,0.03249476,0.01550388,0.03728489,0.05239899,0.07692308,-0.07700394,0.08905325,-0.09453552,0.02933213,0.0388751,0.02097471,0.03598248,0.03170153,0.0268269,0.03455937,0.03783431,0.03627713,0.02457467,0.01439163,0.0385307,0.04598323,0.02111747,0.03772596,0.01849913,0.01113967,0.03139013,0.02699531,0.0346133,0.02190923,0.0265596,-0.02628435,-0.05307761,0.05436272,0.02828508,0.01127191,0.02702703
2016-20,-0.03462322,-0.01719745,-0.0019084,0.01663468,0.01316299,-0.01886305,0.02403124,-0.00381056,0.00680272,0.02339346,0.00951987,0.03018626,0.00629477,0.00548647,0.02101686,0.03468013,0.0340282,-0.010625,0.00108601,0.02679275,0.02272727,0.01196278,0.03325223,-0.01444292,-0.0025663,-0.00131614,0.0,0.01924134,0.00952381,0.0049597,-0.00356718,-0.01214933,0.00965517,0.00604027,-0.00369967,0.00883652
2016-19,0.02875399,0.01293661,-0.02741021,-0.0134014,-0.02417498,0.02208366,-0.02440476,0.01138829,-0.00635209,-0.0008489,0.00649079,-0.00613695,-0.00826267,-0.00960136,-0.0091628,-0.00810811,-0.00675261,-0.00062657,0.01163812,-0.00847907,-0.01049434,0.00625559,-0.01032328,-0.01399317,-0.00342319,-0.01674954,-0.0035461,-0.00665373,0.0049864,-0.00866337,0.0083383,0.01618266,-0.01829826,-0.00869953,-0.00637589,-0.00807636
2016-18,-0.01029866,-0.01269036,-0.03663986,-0.05060241,-0.04011778,0.03860691,-0.05954711,0.07568345,-0.01211849,-0.02722024,-0.01142027,-0.03686493,-0.02883603,-0.01366251,-0.03081776,-0.04381443,-0.04014064,-0.01786815,0.00265369,-0.04091487,-0.03882979,-0.00842946,-0.04354588,0.01232394,-0.01182432,-0.00966057,-0.02078522,-0.0357906,-0.02573691,-0.01163503,0.01388889,0.02757521,-0.02756781,-0.0134243,-0.01301487,-0.01655868
2016-17,-0.004004,0.00062972,-0.01315789,0.0,-0.02695716,0.02408994,-0.0429534,0.01771935,-0.00540784,-0.02335687,-0.00481272,-0.0049597,-0.01214914,-0.00864865,-0.01078919,-0.0054821,-0.00966891,-0.0030525,-0.00532387,-0.00101807,-0.02681593,-0.00134831,-0.00389914,-0.01433566,-0.00884211,0.00634417,-0.01148106,0.00107701,-0.00795053,-0.00738007,0.00722022,0.01769109,-0.01739518,-0.00838112,-0.01061556,-0.00793079
2016-16,0.0162767,0.01647655,-0.01375752,0.02769231,0.04284621,-0.04234444,0.06742583,-0.05766107,0.01411658,0.03796762,0.00333611,0.03875721,0.02346416,0.01494532,0.03245058,0.03209795,0.04472163,0.008,-0.01565898,0.02827497,0.04096386,0.00494382,0.03030303,-0.01720578,-0.00209732,0.00583245,0.00807382,0.02519858,0.02891349,0.01742377,-0.01488095,-0.02965258,0.02875399,0.01587657,-0.00128023,0.020558
2016-15,0.02294056,0.01220295,0.03571429,0.05013021,0.10012892,-0.09653126,0.10996335,-0.08936377,0.03309693,0.0445356,0.02976704,0.05689949,0.04457885,0.03349766,0.05107952,0.0660746,0.06315104,0.02334385,0.01147143,0.06248264,0.05877318,0.03026071,0.0631068,0.01050053,0.0050869,0.03337931,0.02986858,0.05117767,0.03442623,0.03359173,-0.03122315,-0.06647635,0.06765432,0.03421788,0.00416069,0.03442999
2016-14,0.01264489,0.00712435,-0.01336898,-0.01740812,-0.06130735,0.05882353,-0.08160099,0.07854066,-0.02090107,-0.05292635,-0.02349704,-0.03219383,-0.01986755,-0.02061088,-0.0296877,-0.03080651,-0.03452645,-0.00381194,-0.01880268,-0.03122455,-0.04408928,-0.02456779,-0.03180804,-0.01380739,-0.00840336,-0.02779277,-0.0199765,-0.02819709,-0.02473988,-0.01908397,0.0220866,0.0413764,-0.04279601,-0.02215624,-0.00641163,-0.02398801
2016-13,0.04193548,0.02352941,0.01246661,-0.00319898,0.05656395,-0.05364955,-0.00290886,-0.03838631,0.02024482,0.02930299,0.0174952,0.00132846,0.00727834,0.0178549,0.01465059,0.00415945,0.00190054,0.02315113,0.01849032,0.00761905,0.02960067,0.01644587,0.00083752,0.0249912,0.01359966,0.02160832,0.02881152,0.00570613,0.01598332,0.01539448,-0.01835389,-0.03495784,0.03559239,0.01593166,0.01165384,0.01438304
2016-12,-0.00955414,-0.00907912,-0.03962102,-0.04125616,-0.04399185,0.04535689,-0.04191617,0.05693132,-0.01352612,-0.01978267,-0.02088608,-0.01630789,-0.0305442,-0.01503292,-0.01855618,-0.01966102,-0.01890301,-0.01827347,-0.01087193,-0.02001601,-0.02898158,-0.02166065,-0.01807229,-0.01502446,-0.00844238,-0.01195977,-0.02237927,-0.01573034,-0.0268548,-0.01585289,0.01626489,0.02988215,-0.02953788,-0.01618418,-0.0052371,-0.01716418
2016-11,0.04147982,0.01670007,0.02586976,-0.00609013,0.05887409,-0.05858495,0.02986043,-0.04294032,0.01609087,0.01261211,0.02151926,0.0092257,0.01107011,0.01959545,0.01759834,0.00958248,0.01194593,0.02664068,0.02087497,0.00914716,0.02355223,0.02077562,0.00938708,0.02379261,0.01112537,0.01396113,0.02421308,0.01106069,0.01341661,0.02396373,-0.01884099,-0.03819586,0.03895464,0.01853998,0.01385866,0.02053232
2016-10,-0.00563063,-0.00201478,0.00089686,0.04755866,0.02568568,-0.03151862,0.03915663,-0.04150059,0.00903901,0.01188791,0.0187855,0.00098587,0.02440106,0.00902275,0.00439788,0.00273504,0.00251256,0.0,0.01481814,0.00348525,0.00862309,0.01540616,0.00358423,0.00500894,0.01081783,0.00631868,0.002442,0.00565771,0.00558919,0.01510177,-0.01301273,-0.02105897,0.01791936,0.00931966,0.00885928,0.00995406
2016-09,0.05441354,0.02648084,0.09161793,0.0666218,0.16030151,-0.1487073,0.14593573,-0.14776149,0.04837905,0.05578759,0.03838292,0.08615166,0.06781664,0.05376488,0.06546802,0.09291045,0.0877551,0.0376197,0.02900552,0.08428113,0.0727056,0.03831232,0.09408926,0.03092784,0.01582418,0.04691573,0.0516129,0.0654149,0.0419801,0.05682606,-0.0473755,-0.10266571,0.1053787,0.05562392,0.01531485,0.05658852
2016-08,0.05645161,0.03602941,-0.03564728,-0.00466356,0.00538951,-0.00808625,0.01761619,-0.00737705,0.00546177,0.01861303,0.0042841,-0.00414794,-0.00560486,0.0015913,-0.0024249,0.00292612,-0.00594256,0.02551382,0.00068571,0.00430911,0.01685731,0.00482625,0.0014758,0.01450893,0.0057168,0.01192207,0.001287,0.01084337,0.0132776,0.00482094,-0.00378788,-0.0063962,0.003245,0.00317228,0.00520601,0.0
2016-07,0.03960396,0.01191363,0.00972763,0.00338066,0.02725367,-0.03140614,0.01772764,-0.03119682,0.01273561,0.01745254,0.01522843,-0.01149425,0.00787966,0.00800217,0.00013727,-0.00665927,-0.00703047,0.01978022,0.01302326,-0.0066686,0.00800493,0.01579467,-0.01013111,0.01912046,0.0,0.00801425,0.01986755,-0.00634825,0.00649189,0.01132343,-0.00688013,-0.01796303,0.01582815,0.00873253,7.474e-05,0.00737101
2016-06,-0.067659,-0.02449889,-0.01213347,-0.00206044,0.00723428,-0.02727571,-0.00921659,-0.03849474,0.00522466,-0.00805702,0.00655431,-0.00179083,-0.00461053,0.00443951,0.00935374,0.00343249,0.00206968,-0.03140979,0.01105362,0.00238024,-0.00506329,-0.00099651,0.0040037,0.0155193,0.01213483,-0.00302847,-0.00808625,0.00309981,0.00281474,-0.00288184,-0.00850515,-0.01360544,0.00589623,0.00101755,0.01019244,0.00417711
